pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_80g左右,specInfo_65g左右,specInfo_125g左右,specInfo_110g左右,specInfo_100g左右,specInfo_75g左右,specInfo_150g左右,prodPcat_虾蟹类,prodPcat_其他类
2022-09-13,57.5,256,1,9,-0.9536809966304455,-0.300819807635668,57.5,57.5,57.5,57.5,57.5,False,False,False,False,False,False,True,True,False
2022-09-13,85.0,256,1,9,-0.9536809966304455,-0.300819807635668,85.0,85.0,73.5,73.5,77.80833333333334,False,False,True,False,False,False,False,True,False
2022-09-13,32.5,256,1,9,-0.9536809966304455,-0.300819807635668,32.5,32.5,32.5,30.0,32.5,False,True,False,False,False,False,False,True,False
2022-09-14,80.0,257,2,9,-0.9587178169872964,-0.2843591872810036,80.0,80.0,80.0,67.5,80.0,False,False,False,False,False,False,True,False,True
2022-09-14,82.5,257,2,9,-0.9587178169872964,-0.2843591872810036,85.0,85.0,73.5,73.5,78.10833333333333,False,False,True,False,False,False,False,True,False
2022-09-14,72.5,257,2,9,-0.9587178169872964,-0.2843591872810036,72.5,72.5,73.5,73.5,73.13333333333334,False,False,False,True,False,False,False,True,False
2022-09-14,50.0,257,2,9,-0.9587178169872964,-0.2843591872810036,50.0,50.0,50.0,50.0,50.0,False,False,False,False,False,True,False,True,False
2022-09-14,57.5,257,2,9,-0.9587178169872964,-0.2843591872810036,57.5,57.5,57.5,57.5,57.5,False,False,False,False,False,False,True,True,False
2022-09-14,70.0,257,2,9,-0.9587178169872964,-0.2843591872810036,70.0,65.0,42.5,42.5,49.666666666666664,False,False,False,False,True,False,False,True,False
2022-09-14,62.5,257,2,9,-0.9587178169872964,-0.2843591872810036,62.5,62.5,62.5,42.5,62.5,False,False,False,False,True,False,False,False,True
2022-09-14,71.0,257,2,9,-0.9587178169872964,-0.2843591872810036,71.0,71.0,71.0,52.5,71.0,False,False,True,False,False,False,False,False,True
2022-09-14,42.5,257,2,9,-0.9587178169872964,-0.2843591872810036,42.5,42.5,42.5,40.0,42.5,True,False,False,False,False,False,False,True,False
2022-09-14,32.5,257,2,9,-0.9587178169872964,-0.2843591872810036,32.5,32.5,32.5,30.0,32.5,False,True,False,False,False,False,False,True,False
2022-09-14,42.5,257,2,9,-0.9587178169872964,-0.2843591872810036,42.5,42.5,42.5,37.5,42.5,False,False,False,False,False,True,False,False,True
2022-09-15,42.5,258,3,9,-0.9634705485641486,-0.26781430516217486,42.5,42.5,42.5,37.5,42.5,False,False,False,False,False,True,False,False,True
2022-09-15,57.5,258,3,9,-0.9634705485641486,-0.26781430516217486,57.5,57.5,57.5,57.5,57.5,False,False,False,False,False,False,True,True,False
2022-09-15,72.5,258,3,9,-0.9634705485641486,-0.26781430516217486,72.5,72.5,73.5,73.5,73.1,False,False,False,True,False,False,False,True,False
2022-09-15,32.5,258,3,9,-0.9634705485641486,-0.26781430516217486,32.5,32.5,32.5,30.0,32.5,False,True,False,False,False,False,False,True,False
2022-09-15,42.5,258,3,9,-0.9634705485641486,-0.26781430516217486,50.0,50.0,50.0,50.0,49.75,False,False,False,False,False,True,False,True,False
2022-09-15,80.0,258,3,9,-0.9634705485641486,-0.26781430516217486,80.0,80.0,80.0,67.5,80.0,False,False,False,False,False,False,True,False,True
2022-09-15,71.0,258,3,9,-0.9634705485641486,-0.26781430516217486,71.0,71.0,71.0,52.5,71.0,False,False,True,False,False,False,False,False,True
2022-09-15,62.5,258,3,9,-0.9634705485641486,-0.26781430516217486,82.5,90.0,73.5,73.5,77.74166666666666,False,False,True,False,False,False,False,True,False
2022-09-15,52.5,258,3,9,-0.9634705485641486,-0.26781430516217486,70.0,70.0,42.5,42.5,50.0,False,False,False,False,True,False,False,True,False
2022-09-15,62.5,258,3,9,-0.9634705485641486,-0.26781430516217486,62.5,62.5,62.5,42.5,62.5,False,False,False,False,True,False,False,False,True
2022-09-15,42.5,258,3,9,-0.9634705485641486,-0.26781430516217486,42.5,42.5,42.5,40.0,42.5,True,False,False,False,False,False,False,True,False
2022-09-16,72.5,259,4,9,-0.9679377830240642,-0.25119006388481957,72.5,72.5,73.5,73.5,73.06666666666666,False,False,False,True,False,False,False,True,False
2022-09-16,52.5,259,4,9,-0.9679377830240642,-0.25119006388481957,52.5,70.0,42.5,42.5,50.333333333333336,False,False,False,False,True,False,False,True,False
2022-09-16,32.5,259,4,9,-0.9679377830240642,-0.25119006388481957,32.5,32.5,32.5,30.0,32.5,False,True,False,False,False,False,False,True,False
2022-09-16,42.5,259,4,9,-0.9679377830240642,-0.25119006388481957,42.5,42.5,42.5,40.0,42.5,True,False,False,False,False,False,False,True,False
2022-09-16,42.5,259,4,9,-0.9679377830240642,-0.25119006388481957,42.5,50.0,50.0,50.0,49.5,False,False,False,False,False,True,False,True,False
2022-09-16,71.0,259,4,9,-0.9679377830240642,-0.25119006388481957,71.0,71.0,71.0,57.5,71.0,False,False,True,False,False,False,False,False,True
2022-09-16,62.5,259,4,9,-0.9679377830240642,-0.25119006388481957,62.5,90.0,73.5,73.5,77.375,False,False,True,False,False,False,False,True,False
2022-09-16,80.0,259,4,9,-0.9679377830240642,-0.25119006388481957,80.0,80.0,80.0,67.5,80.0,False,False,False,False,False,False,True,False,True
2022-09-16,57.5,259,4,9,-0.9679377830240642,-0.25119006388481957,57.5,57.5,57.5,57.5,57.5,False,False,False,False,False,False,True,True,False
2022-09-16,62.5,259,4,9,-0.9679377830240642,-0.25119006388481957,62.5,62.5,62.5,42.5,62.5,False,False,False,False,True,False,False,False,True
2022-09-16,42.5,259,4,9,-0.9679377830240642,-0.25119006388481957,42.5,42.5,42.5,42.5,42.5,False,False,False,False,False,True,False,False,True
2022-09-17,71.0,260,5,9,-0.9721181966290612,-0.23449138957041052,71.0,71.0,71.0,57.5,71.0,False,False,True,False,False,False,False,False,True
2022-09-17,80.0,260,5,9,-0.9721181966290612,-0.23449138957041052,80.0,80.0,80.0,67.5,80.0,False,False,False,False,False,False,True,False,True
2022-09-17,72.5,260,5,9,-0.9721181966290612,-0.23449138957041052,72.5,72.5,73.5,73.5,73.03333333333333,False,False,False,True,False,False,False,True,False
2022-09-17,52.5,260,5,9,-0.9721181966290612,-0.23449138957041052,52.5,70.0,42.5,42.5,50.666666666666664,False,False,False,False,True,False,False,True,False
2022-09-17,62.5,260,5,9,-0.9721181966290612,-0.23449138957041052,62.5,62.5,62.5,42.5,62.5,False,False,False,False,True,False,False,False,True
2022-09-17,62.5,260,5,9,-0.9721181966290612,-0.23449138957041052,62.5,90.0,73.5,73.5,77.00833333333334,False,False,True,False,False,False,False,True,False
2022-09-17,42.5,260,5,9,-0.9721181966290612,-0.23449138957041052,42.5,42.5,42.5,40.0,42.5,True,False,False,False,False,False,False,True,False
2022-09-17,42.5,260,5,9,-0.9721181966290612,-0.23449138957041052,42.5,42.5,42.5,42.5,42.5,False,False,False,False,False,True,False,False,True
2022-09-17,32.5,260,5,9,-0.9721181966290612,-0.23449138957041052,32.5,32.5,32.5,30.0,32.5,False,True,False,False,False,False,False,True,False
2022-09-17,57.5,260,5,9,-0.9721181966290612,-0.23449138957041052,57.5,57.5,57.5,57.5,57.5,False,False,False,False,False,False,True,True,False
2022-09-17,42.5,260,5,9,-0.9721181966290612,-0.23449138957041052,42.5,50.0,50.0,50.0,49.25,False,False,False,False,False,True,False,True,False
2022-09-18,80.0,261,6,9,-0.9760105506323682,-0.21772323039653224,80.0,80.0,80.0,67.5,80.0,False,False,False,False,False,False,True,False,True
2022-09-18,52.5,261,6,9,-0.9760105506323682,-0.21772323039653224,52.5,70.0,42.5,42.5,51.0,False,False,False,False,True,False,False,True,False
2022-09-18,42.5,261,6,9,-0.9760105506323682,-0.21772323039653224,42.5,50.0,50.0,50.0,49.0,False,False,False,False,False,True,False,True,False
2022-09-18,42.5,261,6,9,-0.9760105506323682,-0.21772323039653224,42.5,42.5,42.5,42.5,42.5,False,False,False,False,False,True,False,False,True
2022-09-18,62.5,261,6,9,-0.9760105506323682,-0.21772323039653224,62.5,62.5,62.5,42.5,62.5,False,False,False,False,True,False,False,False,True
2022-09-18,72.5,261,6,9,-0.9760105506323682,-0.21772323039653224,72.5,72.5,73.5,73.5,73.0,False,False,False,True,False,False,False,True,False
2022-09-18,57.5,261,6,9,-0.9760105506323682,-0.21772323039653224,57.5,57.5,57.5,57.5,57.5,False,False,False,False,False,False,True,True,False
2022-09-18,62.5,261,6,9,-0.9760105506323682,-0.21772323039653224,62.5,90.0,73.5,73.5,76.64166666666667,False,False,True,False,False,False,False,True,False
2022-09-18,42.5,261,6,9,-0.9760105506323682,-0.21772323039653224,42.5,42.5,42.5,40.0,42.5,True,False,False,False,False,False,False,True,False
2022-09-18,71.0,261,6,9,-0.9760105506323682,-0.21772323039653224,71.0,71.0,71.0,57.5,71.0,False,False,True,False,False,False,False,False,True
2022-09-18,32.5,261,6,9,-0.9760105506323682,-0.21772323039653224,32.5,32.5,32.5,30.0,32.5,False,True,False,False,False,False,False,True,False
2022-09-19,62.5,262,0,9,-0.9796136916454901,-0.20089055513063528,62.5,62.5,62.5,42.5,62.5,False,False,False,False,True,False,False,False,True
2022-09-19,72.5,262,0,9,-0.9796136916454901,-0.20089055513063528,72.5,72.5,73.5,73.5,72.96666666666667,False,False,False,True,False,False,False,True,False
2022-09-19,80.0,262,0,9,-0.9796136916454901,-0.20089055513063528,80.0,80.0,80.0,67.5,80.0,False,False,False,False,False,False,True,False,True
2022-09-19,62.5,262,0,9,-0.9796136916454901,-0.20089055513063528,62.5,85.0,73.5,73.5,76.275,False,False,True,False,False,False,False,True,False
2022-09-19,42.5,262,0,9,-0.9796136916454901,-0.20089055513063528,42.5,42.5,42.5,42.5,42.5,False,False,False,False,False,True,False,False,True
2022-09-19,71.0,262,0,9,-0.9796136916454901,-0.20089055513063528,71.0,71.0,71.0,57.5,71.0,False,False,True,False,False,False,False,False,True
2022-09-19,42.5,262,0,9,-0.9796136916454901,-0.20089055513063528,42.5,42.5,42.5,40.0,42.5,True,False,False,False,False,False,False,True,False
2022-09-19,32.5,262,0,9,-0.9796136916454901,-0.20089055513063528,32.5,32.5,32.5,30.0,32.5,False,True,False,False,False,False,False,True,False
2022-09-19,52.5,262,0,9,-0.9796136916454901,-0.20089055513063528,52.5,70.0,42.5,42.5,51.333333333333336,False,False,False,False,True,False,False,True,False
2022-09-19,42.5,262,0,9,-0.9796136916454901,-0.20089055513063528,42.5,50.0,50.0,50.0,48.75,False,False,False,False,False,True,False,True,False
2022-09-19,57.5,262,0,9,-0.9796136916454901,-0.20089055513063528,57.5,57.5,57.5,57.5,57.5,False,False,False,False,False,False,True,True,False
2022-09-20,42.5,263,1,9,-0.9829265519799822,-0.18399835165767986,42.5,50.0,50.0,50.0,48.5,False,False,False,False,False,True,False,True,False
2022-09-20,62.5,263,1,9,-0.9829265519799822,-0.18399835165767986,62.5,62.5,62.5,42.5,62.5,False,False,False,False,True,False,False,False,True
2022-09-20,42.5,263,1,9,-0.9829265519799822,-0.18399835165767986,42.5,42.5,42.5,40.0,42.5,True,False,False,False,False,False,False,True,False
2022-09-20,42.5,263,1,9,-0.9829265519799822,-0.18399835165767986,42.5,42.5,42.5,42.5,42.5,False,False,False,False,False,True,False,False,True
2022-09-20,62.5,263,1,9,-0.9829265519799822,-0.18399835165767986,62.5,85.0,73.5,73.5,75.90833333333333,False,False,True,False,False,False,False,True,False
2022-09-20,52.5,263,1,9,-0.9829265519799822,-0.18399835165767986,52.5,70.0,42.5,42.5,51.666666666666664,False,False,False,False,True,False,False,True,False
2022-09-20,80.0,263,1,9,-0.9829265519799822,-0.18399835165767986,80.0,80.0,80.0,67.5,80.0,False,False,False,False,False,False,True,False,True
2022-09-20,57.5,263,1,9,-0.9829265519799822,-0.18399835165767986,57.5,57.5,57.5,57.5,57.5,False,False,False,False,False,False,True,True,False
2022-09-20,71.0,263,1,9,-0.9829265519799822,-0.18399835165767986,71.0,71.0,71.0,57.5,71.0,False,False,True,False,False,False,False,False,True
2022-09-20,32.5,263,1,9,-0.9829265519799822,-0.18399835165767986,32.5,32.5,32.5,30.0,32.5,False,True,False,False,False,False,False,True,False
2022-09-20,72.5,263,1,9,-0.9829265519799822,-0.18399835165767986,72.5,72.5,73.5,73.5,72.93333333333334,False,False,False,True,False,False,False,True,False
2022-09-21,72.5,264,2,9,-0.9859481499638303,-0.1670516255021195,72.5,72.5,73.5,73.5,72.9,False,False,False,True,False,False,False,True,False
2022-09-21,57.5,264,2,9,-0.9859481499638303,-0.1670516255021195,57.5,57.5,57.5,57.5,57.5,False,False,False,False,False,False,True,True,False
2022-09-21,71.0,264,2,9,-0.9859481499638303,-0.1670516255021195,71.0,71.0,71.0,57.5,71.0,False,False,True,False,False,False,False,False,True
2022-09-21,42.5,264,2,9,-0.9859481499638303,-0.1670516255021195,42.5,42.5,42.5,40.0,42.5,True,False,False,False,False,False,False,True,False
2022-09-21,42.5,264,2,9,-0.9859481499638303,-0.1670516255021195,42.5,50.0,50.0,50.0,48.25,False,False,False,False,False,True,False,True,False
2022-09-21,42.5,264,2,9,-0.9859481499638303,-0.1670516255021195,42.5,42.5,42.5,42.5,42.5,False,False,False,False,False,True,False,False,True
2022-09-21,62.5,264,2,9,-0.9859481499638303,-0.1670516255021195,62.5,82.5,73.5,73.5,75.54166666666667,False,False,True,False,False,False,False,True,False
2022-09-21,80.0,264,2,9,-0.9859481499638303,-0.1670516255021195,80.0,80.0,80.0,67.5,80.0,False,False,False,False,False,False,True,False,True
2022-09-21,32.5,264,2,9,-0.9859481499638303,-0.1670516255021195,32.5,32.5,32.5,30.0,32.5,False,True,False,False,False,False,False,True,False
2022-09-21,62.5,264,2,9,-0.9859481499638303,-0.1670516255021195,62.5,62.5,62.5,42.5,62.5,False,False,False,False,True,False,False,False,True
2022-09-21,52.5,264,2,9,-0.9859481499638303,-0.1670516255021195,52.5,70.0,42.5,42.5,52.0,False,False,False,False,True,False,False,True,False
2022-09-22,72.5,265,3,9,-0.9886775902323404,-0.15005539834465262,72.5,72.5,73.5,73.5,72.86666666666666,False,False,False,True,False,False,False,True,False
2022-09-22,42.5,265,3,9,-0.9886775902323404,-0.15005539834465262,42.5,42.5,42.5,40.0,42.5,True,False,False,False,False,False,False,True,False
2022-09-22,62.5,265,3,9,-0.9886775902323404,-0.15005539834465262,62.5,62.5,62.5,42.5,62.5,False,False,False,False,True,False,False,False,True
2022-09-22,52.5,265,3,9,-0.9886775902323404,-0.15005539834465262,52.5,52.5,42.5,42.5,52.333333333333336,False,False,False,False,True,False,False,True,False
2022-09-22,42.5,265,3,9,-0.9886775902323404,-0.15005539834465262,42.5,42.5,42.5,42.5,42.5,False,False,False,False,False,True,False,False,True
2022-09-22,32.5,265,3,9,-0.9886775902323404,-0.15005539834465262,32.5,32.5,32.5,30.0,32.5,False,True,False,False,False,False,False,True,False
2022-09-22,42.5,265,3,9,-0.9886775902323404,-0.15005539834465262,42.5,42.5,50.0,50.0,48.0,False,False,False,False,False,True,False,True,False
2022-09-22,62.5,265,3,9,-0.9886775902323404,-0.15005539834465262,62.5,62.5,73.5,73.5,75.175,False,False,True,False,False,False,False,True,False
2022-09-22,80.0,265,3,9,-0.9886775902323404,-0.15005539834465262,80.0,80.0,80.0,62.5,80.0,False,False,False,False,False,False,True,False,True
2022-09-22,57.5,265,3,9,-0.9886775902323404,-0.15005539834465262,57.5,57.5,57.5,57.5,57.5,False,False,False,False,False,False,True,True,False
2022-09-22,71.0,265,3,9,-0.9886775902323404,-0.15005539834465262,71.0,71.0,71.0,52.5,71.0,False,False,True,False,False,False,False,False,True
2022-09-23,32.5,266,4,9,-0.9911140639934546,-0.13301470653419636,32.5,32.5,32.5,30.0,32.5,False,True,False,False,False,False,False,True,False
2022-09-23,62.5,266,4,9,-0.9911140639934546,-0.13301470653419636,62.5,62.5,73.5,73.5,74.80833333333334,False,False,True,False,False,False,False,True,False
2022-09-23,42.5,266,4,9,-0.9911140639934546,-0.13301470653419636,42.5,42.5,50.0,50.0,47.75,False,False,False,False,False,True,False,True,False
2022-09-23,71.0,266,4,9,-0.9911140639934546,-0.13301470653419636,71.0,71.0,71.0,52.5,71.0,False,False,True,False,False,False,False,False,True
2022-09-23,57.5,266,4,9,-0.9911140639934546,-0.13301470653419636,57.5,57.5,57.5,57.5,57.5,False,False,False,False,False,False,True,True,False
2022-09-23,52.5,266,4,9,-0.9911140639934546,-0.13301470653419636,52.5,52.5,42.5,42.5,52.666666666666664,False,False,False,False,True,False,False,True,False
2022-09-23,80.0,266,4,9,-0.9911140639934546,-0.13301470653419636,80.0,80.0,80.0,57.5,80.0,False,False,False,False,False,False,True,False,True
2022-09-23,42.5,266,4,9,-0.9911140639934546,-0.13301470653419636,42.5,42.5,42.5,42.5,42.5,False,False,False,False,False,True,False,False,True
2022-09-23,62.5,266,4,9,-0.9911140639934546,-0.13301470653419636,62.5,62.5,62.5,42.5,62.5,False,False,False,False,True,False,False,False,True
2022-09-23,42.5,266,4,9,-0.9911140639934546,-0.13301470653419636,42.5,42.5,42.5,40.0,42.5,True,False,False,False,False,False,False,True,False
2022-09-23,72.5,266,4,9,-0.9911140639934546,-0.13301470653419636,72.5,72.5,73.5,73.5,72.83333333333333,False,False,False,True,False,False,False,True,False
2022-09-24,80.0,267,5,9,-0.9932568492674143,-0.11593459959550066,80.0,80.0,80.0,57.5,80.0,False,False,False,False,False,False,True,False,True
2022-09-24,62.5,267,5,9,-0.9932568492674143,-0.11593459959550066,62.5,62.5,73.5,73.5,74.44166666666666,False,False,True,False,False,False,False,True,False
2022-09-24,42.5,267,5,9,-0.9932568492674143,-0.11593459959550066,42.5,42.5,42.5,40.0,42.5,True,False,False,False,False,False,False,True,False
2022-09-24,42.5,267,5,9,-0.9932568492674143,-0.11593459959550066,42.5,42.5,50.0,50.0,47.5,False,False,False,False,False,True,False,True,False
2022-09-24,52.5,267,5,9,-0.9932568492674143,-0.11593459959550066,52.5,52.5,42.5,42.5,53.0,False,False,False,False,True,False,False,True,False
2022-09-24,32.5,267,5,9,-0.9932568492674143,-0.11593459959550066,32.5,32.5,32.5,30.0,32.5,False,True,False,False,False,False,False,True,False
2022-09-24,71.0,267,5,9,-0.9932568492674143,-0.11593459959550066,71.0,71.0,71.0,52.5,71.0,False,False,True,False,False,False,False,False,True
2022-09-24,62.5,267,5,9,-0.9932568492674143,-0.11593459959550066,62.5,62.5,62.5,42.5,62.5,False,False,False,False,True,False,False,False,True
2022-09-24,42.5,267,5,9,-0.9932568492674143,-0.11593459959550066,42.5,42.5,42.5,42.5,42.5,False,False,False,False,False,True,False,False,True
2022-09-24,72.5,267,5,9,-0.9932568492674143,-0.11593459959550066,72.5,72.5,73.5,73.5,72.8,False,False,False,True,False,False,False,True,False
2022-09-24,57.5,267,5,9,-0.9932568492674143,-0.11593459959550066,57.5,57.5,57.5,57.5,57.5,False,False,False,False,False,False,True,True,False
2022-09-25,32.5,268,6,9,-0.9951053111006974,-0.09882013873287211,32.5,32.5,32.5,30.0,32.5,False,True,False,False,False,False,False,True,False
2022-09-25,80.0,268,6,9,-0.9951053111006974,-0.09882013873287211,80.0,80.0,80.0,57.5,80.0,False,False,False,False,False,False,True,False,True
2022-09-25,72.5,268,6,9,-0.9951053111006974,-0.09882013873287211,72.5,72.5,73.5,73.5,72.76666666666667,False,False,False,True,False,False,False,True,False
2022-09-25,42.5,268,6,9,-0.9951053111006974,-0.09882013873287211,42.5,42.5,50.0,50.0,47.25,False,False,False,False,False,True,False,True,False
2022-09-25,52.5,268,6,9,-0.9951053111006974,-0.09882013873287211,52.5,52.5,42.5,42.5,53.333333333333336,False,False,False,False,True,False,False,True,False
2022-09-25,71.0,268,6,9,-0.9951053111006974,-0.09882013873287211,71.0,71.0,71.0,52.5,71.0,False,False,True,False,False,False,False,False,True
2022-09-25,42.5,268,6,9,-0.9951053111006974,-0.09882013873287211,42.5,42.5,42.5,40.0,42.5,True,False,False,False,False,False,False,True,False
2022-09-25,57.5,268,6,9,-0.9951053111006974,-0.09882013873287211,57.5,57.5,57.5,57.5,57.5,False,False,False,False,False,False,True,True,False
2022-09-25,62.5,268,6,9,-0.9951053111006974,-0.09882013873287211,62.5,62.5,73.5,73.5,74.075,False,False,True,False,False,False,False,True,False
2022-09-25,62.5,268,6,9,-0.9951053111006974,-0.09882013873287211,62.5,62.5,62.5,42.5,62.5,False,False,False,False,True,False,False,False,True
2022-09-25,42.5,268,6,9,-0.9951053111006974,-0.09882013873287211,42.5,42.5,42.5,42.5,42.5,False,False,False,False,False,True,False,False,True
2022-09-26,72.5,269,0,9,-0.99665890175417,-0.08167639533042288,72.5,72.5,73.5,73.5,72.73333333333333,False,False,False,True,False,False,False,True,False
2022-09-26,62.5,269,0,9,-0.99665890175417,-0.08167639533042288,62.5,62.5,62.5,42.5,62.5,False,False,False,False,True,False,False,False,True
2022-09-26,52.5,269,0,9,-0.99665890175417,-0.08167639533042288,52.5,52.5,42.5,42.5,53.666666666666664,False,False,False,False,True,False,False,True,False
2022-09-26,42.5,269,0,9,-0.99665890175417,-0.08167639533042288,42.5,42.5,42.5,40.0,42.5,True,False,False,False,False,False,False,True,False
2022-09-26,71.0,269,0,9,-0.99665890175417,-0.08167639533042288,71.0,71.0,71.0,52.5,71.0,False,False,True,False,False,False,False,False,True
2022-09-26,80.0,269,0,9,-0.99665890175417,-0.08167639533042288,80.0,80.0,80.0,57.5,80.0,False,False,False,False,False,False,True,False,True
2022-09-26,42.5,269,0,9,-0.99665890175417,-0.08167639533042288,42.5,42.5,50.0,50.0,47.0,False,False,False,False,False,True,False,True,False
2022-09-26,62.5,269,0,9,-0.99665890175417,-0.08167639533042288,62.5,62.5,73.5,73.5,73.70833333333333,False,False,True,False,False,False,False,True,False
2022-09-26,32.5,269,0,9,-0.99665890175417,-0.08167639533042288,32.5,32.5,32.5,30.0,32.5,False,True,False,False,False,False,False,True,False
2022-09-26,42.5,269,0,9,-0.99665890175417,-0.08167639533042288,42.5,42.5,42.5,42.5,42.5,False,False,False,False,False,True,False,False,True
2022-09-26,57.5,269,0,9,-0.99665890175417,-0.08167639533042288,57.5,57.5,57.5,57.5,57.5,False,False,False,False,False,False,True,True,False
2022-09-27,42.5,270,1,9,-0.9979171608653922,-0.06450844944931625,42.5,42.5,42.5,40.0,42.5,True,False,False,False,False,False,False,True,False
2022-09-27,42.5,270,1,9,-0.9979171608653922,-0.06450844944931625,42.5,42.5,50.0,50.0,46.75,False,False,False,False,False,True,False,True,False
2022-09-27,32.5,270,1,9,-0.9979171608653922,-0.06450844944931625,32.5,32.5,32.5,30.0,32.5,False,True,False,False,False,False,False,True,False
2022-09-27,42.5,270,1,9,-0.9979171608653922,-0.06450844944931625,42.5,42.5,42.5,42.5,42.5,False,False,False,False,False,True,False,False,True
2022-09-27,72.5,270,1,9,-0.9979171608653922,-0.06450844944931625,72.5,72.5,73.5,73.5,72.7,False,False,False,True,False,False,False,True,False
2022-09-27,62.5,270,1,9,-0.9979171608653922,-0.06450844944931625,62.5,62.5,73.5,73.5,73.34166666666667,False,False,True,False,False,False,False,True,False
2022-09-27,80.0,270,1,9,-0.9979171608653922,-0.06450844944931625,80.0,80.0,80.0,62.5,80.0,False,False,False,False,False,False,True,False,True
2022-09-27,71.0,270,1,9,-0.9979171608653922,-0.06450844944931625,71.0,71.0,71.0,52.5,71.0,False,False,True,False,False,False,False,False,True
2022-09-27,52.5,270,1,9,-0.9979171608653922,-0.06450844944931625,52.5,52.5,42.5,42.5,54.0,False,False,False,False,True,False,False,True,False
2022-09-27,62.5,270,1,9,-0.9979171608653922,-0.06450844944931625,62.5,62.5,62.5,42.5,62.5,False,False,False,False,True,False,False,False,True
2022-09-27,57.5,270,1,9,-0.9979171608653922,-0.06450844944931625,57.5,57.5,57.5,57.5,57.5,False,False,False,False,False,False,True,True,False
2022-09-28,72.5,271,2,9,-0.9988797155850335,-0.04732138832243232,72.5,72.5,73.5,73.5,72.66666666666667,False,False,False,True,False,False,False,True,False
2022-09-28,62.5,271,2,9,-0.9988797155850335,-0.04732138832243232,62.5,62.5,73.5,73.5,72.975,False,False,True,False,False,False,False,True,False
2022-09-28,42.5,271,2,9,-0.9988797155850335,-0.04732138832243232,42.5,42.5,50.0,50.0,46.5,False,False,False,False,False,True,False,True,False
2022-09-28,42.5,271,2,9,-0.9988797155850335,-0.04732138832243232,42.5,42.5,42.5,40.0,42.5,True,False,False,False,False,False,False,True,False
2022-09-28,71.0,271,2,9,-0.9988797155850335,-0.04732138832243232,71.0,71.0,71.0,57.5,71.0,False,False,True,False,False,False,False,False,True
2022-09-28,57.5,271,2,9,-0.9988797155850335,-0.04732138832243232,57.5,57.5,57.5,57.5,57.5,False,False,False,False,False,False,True,True,False
2022-09-28,42.5,271,2,9,-0.9988797155850335,-0.04732138832243232,42.5,42.5,42.5,42.5,42.5,False,False,False,False,False,True,False,False,True
2022-09-28,80.0,271,2,9,-0.9988797155850335,-0.04732138832243232,80.0,80.0,80.0,62.5,80.0,False,False,False,False,False,False,True,False,True
2022-09-28,62.5,271,2,9,-0.9988797155850335,-0.04732138832243232,62.5,62.5,62.5,47.5,62.5,False,False,False,False,True,False,False,False,True
2022-09-28,32.5,271,2,9,-0.9988797155850335,-0.04732138832243232,32.5,32.5,32.5,30.0,32.5,False,True,False,False,False,False,False,True,False
2022-09-28,52.5,271,2,9,-0.9988797155850335,-0.04732138832243232,52.5,52.5,42.5,42.5,54.333333333333336,False,False,False,False,True,False,False,True,False
2022-09-29,80.0,272,3,9,-0.9995462806873573,-0.03012030484690836,80.0,80.0,80.0,62.5,80.0,False,False,False,False,False,False,True,False,True
2022-09-29,32.5,272,3,9,-0.9995462806873573,-0.03012030484690836,32.5,32.5,32.5,30.0,32.5,False,True,False,False,False,False,False,True,False
2022-09-29,71.0,272,3,9,-0.9995462806873573,-0.03012030484690836,71.0,71.0,71.0,57.5,71.0,False,False,True,False,False,False,False,False,True
2022-09-29,57.5,272,3,9,-0.9995462806873573,-0.03012030484690836,57.5,57.5,57.5,57.5,57.5,False,False,False,False,False,False,True,True,False
2022-09-29,46.5,272,3,9,-0.9995462806873573,-0.03012030484690836,52.5,52.5,42.5,42.5,54.46666666666667,False,False,False,False,True,False,False,True,False
2022-09-29,42.5,272,3,9,-0.9995462806873573,-0.03012030484690836,42.5,42.5,42.5,40.0,42.5,True,False,False,False,False,False,False,True,False
2022-09-29,42.5,272,3,9,-0.9995462806873573,-0.03012030484690836,42.5,42.5,42.5,42.5,42.5,False,False,False,False,False,True,False,False,True
2022-09-29,52.5,272,3,9,-0.9995462806873573,-0.03012030484690836,62.5,62.5,73.5,73.5,72.275,False,False,True,False,False,False,False,True,False
2022-09-29,62.5,272,3,9,-0.9995462806873573,-0.03012030484690836,62.5,62.5,62.5,47.5,62.5,False,False,False,False,True,False,False,False,True
2022-09-29,72.5,272,3,9,-0.9995462806873573,-0.03012030484690836,72.5,72.5,73.5,73.5,72.63333333333334,False,False,False,True,False,False,False,True,False
2022-09-29,37.5,272,3,9,-0.9995462806873573,-0.03012030484690836,42.5,42.5,50.0,50.0,46.083333333333336,False,False,False,False,False,True,False,True,False
2022-09-30,43.5,273,4,9,-0.9999166586547379,-0.012910296075008843,46.5,52.5,42.5,42.5,54.5,False,False,False,False,True,False,False,True,False
2022-09-30,42.5,273,4,9,-0.9999166586547379,-0.012910296075008843,42.5,42.5,42.5,42.5,42.5,False,False,False,False,False,True,False,False,True
2022-09-30,52.5,273,4,9,-0.9999166586547379,-0.012910296075008843,52.5,62.5,73.5,73.5,71.575,False,False,True,False,False,False,False,True,False
