pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_UNKNOWN,prodPcat_羊肉类
2022-11-03,36.0,307,3,11,-0.8406184056344783,0.5416278206559811,36.0,35.0,35.0,35.5,35.233333333333334,True,True
2022-11-04,36.0,308,4,11,-0.8311706263658079,0.5560174366570446,36.0,36.0,35.0,35.5,35.266666666666666,True,True
2022-11-05,36.0,309,5,11,-0.8214765533024145,0.5702422926917867,36.0,36.0,35.0,35.5,35.3,True,True
2022-11-06,36.0,310,6,11,-0.8115390590073611,0.5842981736283683,36.0,36.0,35.0,35.5,35.333333333333336,True,True
2022-11-07,36.0,311,0,11,-0.801361088174677,0.5981809144059158,36.0,36.0,35.0,35.5,35.36666666666667,True,True
2022-11-08,36.0,312,1,11,-0.7909456567567774,0.6118864012687242,36.0,36.0,35.0,35.5,35.4,True,True
2022-11-09,36.0,313,2,11,-0.780295851070776,0.6254105729852457,36.0,36.0,35.0,35.5,35.43333333333333,True,True
2022-11-10,36.0,314,3,11,-0.7694148268839381,0.6387494220515268,36.0,36.0,35.0,35.5,35.46666666666667,True,True
2022-11-11,35.0,315,4,11,-0.7583058084785625,0.6518989958787125,36.0,36.0,35.0,35.5,35.46666666666667,True,True
2022-11-12,35.0,316,5,11,-0.7469720876965551,0.6648553979642866,35.0,36.0,35.0,35.5,35.46666666666667,True,True
2022-11-13,35.0,317,6,11,-0.7354170229639858,0.6776147890466887,35.0,36.0,35.0,35.5,35.46666666666667,True,True
2022-11-14,35.0,318,0,11,-0.7236440382959124,0.690173388242972,35.0,36.0,35.0,35.5,35.46666666666667,True,True
2022-11-15,35.0,319,1,11,-0.711656622281775,0.7025274741691566,35.0,36.0,35.0,35.5,35.46666666666667,True,True
2022-11-16,35.0,320,2,11,-0.6994583270516471,0.7146733860429608,35.0,36.0,35.0,35.5,35.46666666666667,True,True
2022-11-17,35.0,321,3,11,-0.6870527672236675,0.7266075247685652,35.0,36.0,35.0,35.5,35.46666666666667,True,True
2022-11-18,35.0,322,4,11,-0.6744436188329457,0.7383263540031063,35.0,35.0,35.0,35.5,35.46666666666667,True,True
2022-11-19,35.0,323,5,11,-0.661634618242279,0.749826401204568,35.0,35.0,35.0,36.0,35.46666666666667,True,True
2022-11-20,35.0,324,6,11,-0.6486295610349818,0.7611042586607742,35.0,35.0,35.0,36.0,35.46666666666667,True,True
2022-11-21,35.0,325,0,11,-0.6354323008901775,0.7721565844991641,35.0,35.0,35.0,36.0,35.46666666666667,True,True
2022-11-22,35.0,326,1,11,-0.622046748440868,0.7829801036770624,35.0,35.0,35.0,36.0,35.46666666666667,True,True
2022-11-23,35.0,327,2,11,-0.6084768701151264,0.7935716089521472,35.0,35.0,35.0,36.0,35.46666666666667,True,True
2022-11-24,35.0,328,3,11,-0.594726686960764,0.8039279618328208,35.0,35.0,35.0,36.0,35.46666666666667,True,True
2022-11-25,35.0,329,4,11,-0.5808002734538013,0.8140460935082175,35.0,35.0,35.0,36.0,35.46666666666667,True,True
2022-11-26,35.0,330,5,11,-0.5667017562911184,0.8239230057575536,35.0,35.0,35.0,36.0,35.46666666666667,True,True
2022-11-27,35.0,331,6,11,-0.5524353131676203,0.8335557718385695,35.0,35.0,36.0,36.0,35.43333333333333,True,True
2022-11-28,35.0,332,0,11,-0.5380051715382992,0.8429415373547832,35.0,35.0,36.0,36.0,35.4,True,True
2022-11-29,35.0,333,1,11,-0.5234156073655503,0.8520775211013093,35.0,35.0,36.0,36.0,35.36666666666667,True,True
2022-11-30,35.0,334,2,11,-0.5086709438521042,0.8609610158889945,35.0,35.0,36.0,36.0,35.333333333333336,True,True
2022-12-01,35.0,335,3,12,-0.49377555015997737,0.8695893893466109,35.0,35.0,36.0,36.5,35.3,True,True
2022-12-02,35.0,336,4,12,-0.4787338401157883,0.8779600847008883,35.0,35.0,36.0,36.5,35.266666666666666,True,True
2022-12-03,35.0,337,5,12,-0.4635502709028512,0.8860706215341378,35.0,35.0,36.0,36.5,35.233333333333334,True,True
2022-12-04,35.0,338,6,12,-0.4482293417404106,0.893918596519257,35.0,35.0,36.0,36.5,35.2,True,True
2022-12-05,35.0,339,0,12,-0.4327755925504317,0.9015016841318838,35.0,35.0,36.0,36.5,35.166666666666664,True,True
2022-12-06,35.0,340,1,12,-0.41719360261231697,0.9088176373395028,35.0,35.0,36.0,36.5,35.13333333333333,True,True
2022-12-07,35.0,341,2,12,-0.4014879892059737,0.9158642882672868,35.0,35.0,36.0,36.5,35.1,True,True
2022-12-08,35.0,342,3,12,-0.38566340624360745,0.9226395488404875,35.0,35.0,36.0,36.5,35.06666666666667,True,True
2022-12-09,35.0,343,4,12,-0.3697245428906732,0.9291414114031743,35.0,35.0,36.0,36.5,35.03333333333333,True,True
2022-12-10,35.0,344,5,12,-0.3536761221763721,0.935367949313148,35.0,35.0,36.0,36.5,35.0,True,True
2022-12-11,35.0,345,6,12,-0.33752289959411347,0.941317317512847,35.0,35.0,35.0,36.5,35.0,True,True
2022-12-12,35.0,346,0,12,-0.32126966169236515,0.9469877530760751,35.0,35.0,35.0,36.5,35.0,True,True
2022-12-13,35.0,347,1,12,-0.3049212246562894,0.9523775757303973,35.0,35.0,35.0,36.5,35.0,True,True
2022-12-14,35.0,348,2,12,-0.2884824328806098,0.9574851883550389,35.0,35.0,35.0,36.5,35.0,True,True
2022-12-15,35.0,349,3,12,-0.27195815753410524,0.9623090774541487,35.0,35.0,35.0,36.5,35.0,True,True
2022-12-16,35.0,350,4,12,-0.2553532951161881,0.9668478136052773,35.0,35.0,35.0,36.5,35.0,True,True
2022-12-17,35.0,351,5,12,-0.23867276600594997,0.9711000518829505,35.0,35.0,35.0,36.5,35.0,True,True
2022-12-18,35.0,352,6,12,-0.22192151300416674,0.9750645322571945,35.0,35.0,35.0,36.5,35.0,True,True
2022-12-19,35.0,353,0,12,-0.20510449986861926,0.9787400799669153,35.0,35.0,35.0,36.5,35.0,True,True
2022-12-20,35.0,354,1,12,-0.1882267098432439,0.9821256058680006,35.0,35.0,35.0,36.5,35.0,True,True
2022-12-21,35.0,355,2,12,-0.1712931441814778,0.9852201067560606,35.0,35.0,35.0,36.5,35.0,True,True
2022-12-22,35.0,356,3,12,-0.154308820664281,0.9880226656636976,35.0,35.0,35.0,36.5,35.0,True,True
2022-12-23,35.0,357,4,12,-0.13727877211326517,0.9905324521322227,35.0,35.0,35.0,36.5,35.0,True,True
2022-12-24,35.0,358,5,12,-0.12020804489935275,0.9927487224577402,35.0,35.0,35.0,36.5,35.0,True,True
2022-12-25,35.0,359,6,12,-0.10310169744743544,0.9946708199115211,35.0,35.0,35.0,36.5,35.0,True,True
2022-12-26,35.0,360,0,12,-0.0859647987374467,0.9962981749346077,35.0,35.0,35.0,36.5,35.0,True,True
2022-12-27,35.0,361,1,12,-0.06880242680232064,0.9976303053065857,35.0,35.0,35.0,36.5,35.0,True,True
2022-12-28,35.0,362,2,12,-0.05161966722325418,0.9986668162884759,35.0,35.0,35.0,37.5,35.0,True,True
2022-12-29,35.0,363,3,12,-0.034421611622745804,0.9994074007397048,35.0,35.0,35.0,37.5,35.0,True,True
2022-12-30,35.0,364,4,12,-0.01721335615583528,0.9998518392091162,35.0,35.0,35.0,37.5,35.0,True,True
2022-12-31,35.0,365,5,12,6.432490598706546e-16,1.0,35.0,35.0,35.0,37.5,35.0,True,True
2023-01-01,35.0,1,6,1,0.017213356155834685,0.9998518392091162,35.0,35.0,35.0,37.5,35.0,True,True
2023-01-02,35.0,2,0,1,0.03442161162274574,0.9994074007397048,35.0,35.0,35.0,37.5,35.0,True,True
2023-01-03,34.5,3,1,1,0.051619667223253764,0.998666816288476,35.0,35.0,35.0,37.5,34.983333333333334,True,True
2023-01-04,34.0,4,2,1,0.06880242680231986,0.9976303053065857,34.5,35.0,35.0,37.5,34.95,True,True
2023-01-05,34.0,5,3,1,0.08596479873744647,0.9962981749346078,34.0,35.0,35.0,37.5,34.916666666666664,True,True
2023-01-06,34.0,6,4,1,0.10310169744743485,0.9946708199115211,34.0,35.0,35.0,37.5,34.88333333333333,True,True
2023-01-07,34.0,7,5,1,0.1202080448993527,0.9927487224577402,34.0,35.0,35.0,37.5,34.85,True,True
2023-01-08,34.0,8,6,1,0.13727877211326478,0.9905324521322229,34.0,35.0,35.0,37.5,34.81666666666667,True,True
2023-01-09,34.25,9,0,1,0.15430882066428117,0.9880226656636976,34.0,35.0,35.0,37.5,34.791666666666664,True,True
2023-01-10,34.5,10,1,1,0.1712931441814776,0.9852201067560606,34.25,34.5,35.0,37.5,34.775,True,True
2023-01-11,34.5,11,2,1,0.1882267098432442,0.9821256058680006,34.5,34.0,35.0,37.5,34.75833333333333,True,True
2023-01-12,34.5,12,3,1,0.2051044998686192,0.9787400799669153,34.5,34.0,35.0,37.5,34.74166666666667,True,True
2023-01-13,35.5,13,4,1,0.2219215130041655,0.9750645322571948,34.5,34.0,35.0,37.5,34.75833333333333,True,True
2023-01-14,35.5,14,5,1,0.2386727660059501,0.9711000518829505,35.5,34.0,35.0,37.5,34.775,True,True
2023-01-15,35.5,15,6,1,0.255353295116187,0.9668478136052775,35.5,34.0,35.0,37.5,34.791666666666664,True,True
2023-01-16,35.5,16,0,1,0.2719581575341055,0.9623090774541486,35.5,34.25,35.0,37.5,34.80833333333333,True,True
2023-01-17,35.5,17,1,1,0.288482432880609,0.9574851883550393,35.5,34.5,35.0,37.5,34.825,True,True
2023-01-18,35.5,18,2,1,0.30492122465628907,0.9523775757303974,35.5,34.5,35.0,37.5,34.84166666666667,True,True
2023-01-19,35.5,19,3,1,0.3212696616923644,0.9469877530760753,35.5,34.5,35.0,37.5,34.858333333333334,True,True
2023-01-20,35.5,20,4,1,0.3375228995941133,0.9413173175128471,35.5,35.5,35.0,37.5,34.875,True,True
2023-01-21,35.5,21,5,1,0.3536761221763716,0.9353679493131483,35.5,35.5,35.0,37.5,34.891666666666666,True,True
2023-01-22,35.5,22,6,1,0.3697245428906731,0.9291414114031743,35.5,35.5,35.0,37.5,34.90833333333333,True,True
2023-01-23,35.5,23,0,1,0.38566340624360707,0.9226395488404876,35.5,35.5,35.0,37.5,34.925,True,True
2023-01-24,35.5,24,1,1,0.401487989205973,0.9158642882672872,35.5,35.5,35.0,37.5,34.94166666666667,True,True
2023-01-25,35.5,25,2,1,0.4171936026123168,0.9088176373395029,35.5,35.5,35.0,39.0,34.958333333333336,True,True
2023-01-26,35.5,26,3,1,0.4327755925504312,0.901501684131884,35.5,35.5,35.0,39.0,34.975,True,True
2023-01-27,35.5,27,4,1,0.4482293417404106,0.893918596519257,35.5,35.5,35.0,39.0,34.99166666666667,True,True
2023-01-28,35.5,28,5,1,0.4635502709028509,0.886070621534138,35.5,35.5,35.0,40.0,35.00833333333333,True,True
2023-01-29,35.5,29,6,1,0.47873384011578846,0.8779600847008882,35.5,35.5,35.0,41.0,35.025,True,True
2023-01-30,35.5,30,0,1,0.49377555015997715,0.869589389346611,35.5,35.5,35.0,41.0,35.041666666666664,True,True
2023-01-31,35.5,31,1,1,0.5086709438521044,0.8609610158889943,35.5,35.5,35.0,41.0,35.05833333333333,True,True
2023-02-01,35.5,32,2,2,0.5234156073655503,0.8520775211013093,35.5,35.5,35.0,41.0,35.075,True,True
2023-02-02,35.5,33,3,2,0.5380051715382996,0.8429415373547828,35.5,35.5,34.5,41.0,35.108333333333334,True,True
2023-02-03,35.5,34,4,2,0.5524353131676196,0.8335557718385699,35.5,35.5,34.0,41.0,35.15833333333333,True,True
2023-02-04,35.5,35,5,2,0.5667017562911176,0.8239230057575542,35.5,35.5,34.0,41.0,35.208333333333336,True,True
2023-02-05,35.5,36,6,2,0.5808002734538009,0.8140460935082178,35.5,35.5,34.0,41.0,35.25833333333333,True,True
2023-02-06,35.5,37,0,2,0.5947266869607634,0.8039279618328213,35.5,35.5,34.0,41.0,35.30833333333333,True,True
2023-02-07,35.5,38,1,2,0.6084768701151261,0.7935716089521474,35.5,35.5,34.0,41.0,35.358333333333334,True,True
2023-02-08,35.5,39,2,2,0.6220467484408675,0.7829801036770629,35.5,35.5,34.25,40.0,35.4,True,True
2023-02-09,35.5,40,3,2,0.6354323008901774,0.7721565844991642,35.5,35.5,34.5,40.0,35.43333333333333,True,True
2023-02-10,35.5,41,4,2,0.6486295610349814,0.7611042586607747,35.5,35.5,34.5,40.0,35.46666666666667,True,True
2023-02-11,35.5,42,5,2,0.6616346182422783,0.7498264012045686,35.5,35.5,34.5,40.0,35.5,True,True
2023-02-12,35.5,43,6,2,0.6744436188329455,0.7383263540031065,35.5,35.5,35.5,40.0,35.5,True,True
2023-02-13,35.0,44,0,2,0.6870527672236669,0.7266075247685656,35.5,35.5,35.5,40.0,35.483333333333334,True,True
2023-02-14,35.0,45,1,2,0.699458327051647,0.7146733860429609,35.0,35.5,35.5,40.0,35.46666666666667,True,True
2023-02-15,35.0,46,2,2,0.7116566222817746,0.7025274741691571,35.0,35.5,35.5,40.0,35.45,True,True
2023-02-16,35.0,47,3,2,0.7236440382959124,0.6901733882429719,35.0,35.5,35.5,39.0,35.43333333333333,True,True
2023-02-17,35.0,48,4,2,0.7354170229639855,0.6776147890466889,35.0,35.5,35.5,39.0,35.416666666666664,True,True
2023-02-18,35.0,49,5,2,0.7469720876965552,0.6648553979642865,35.0,35.5,35.5,39.0,35.4,True,True
2023-02-19,35.5,50,6,2,0.7583058084785624,0.6518989958787126,35.0,35.5,35.5,39.0,35.4,True,True
2023-02-20,35.5,51,0,2,0.7694148268839378,0.6387494220515272,35.5,35.0,35.5,39.0,35.4,True,True
2023-02-21,35.5,52,1,2,0.7802958510707755,0.6254105729852463,35.5,35.0,35.5,38.0,35.4,True,True
2023-02-22,37.5,53,2,2,0.7909456567567772,0.6118864012687243,35.5,35.0,35.5,38.0,35.46666666666667,True,True
2023-02-23,37.5,54,3,2,0.8013610881746766,0.5981809144059165,37.5,35.0,35.5,38.0,35.53333333333333,True,True
