pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_红心,specInfo_UNKNOWN,prodPcat_进口果
2023-02-15,5.0,46,2,2,0.7116566222817746,0.7025274741691571,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-02-16,5.0,47,3,2,0.7236440382959124,0.6901733882429719,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-02-16,5.0,47,3,2,0.7236440382959124,0.6901733882429719,4.9375,4.5625,4.0,3.7666666666666666,4.283333333333333,False,True,True
2023-02-17,5.0625,48,4,2,0.7354170229639855,0.6776147890466889,5.0,4.625,4.0,3.727777777777778,4.31875,False,True,True
2023-02-17,5.0,48,4,2,0.7354170229639855,0.6776147890466889,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-02-18,5.0,49,5,2,0.7469720876965552,0.6648553979642865,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-02-18,5.125,49,5,2,0.7469720876965552,0.6648553979642865,5.0625,4.6875,4.0,3.6888888888888887,4.35625,False,True,True
2023-02-19,5.1875,50,6,2,0.7583058084785624,0.6518989958787126,5.125,4.75,4.0,3.65,4.395833333333333,False,True,True
2023-02-19,5.0,50,6,2,0.7583058084785624,0.6518989958787126,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-02-20,5.25,51,0,2,0.7694148268839378,0.6387494220515272,5.1875,4.8125,4.0,3.611111111111111,4.4375,False,True,True
2023-02-20,5.0,51,0,2,0.7694148268839378,0.6387494220515272,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-02-21,5.2625,52,1,2,0.7802958510707755,0.6254105729852463,5.25,4.875,4.0,3.572222222222222,4.479583333333333,False,True,True
2023-02-21,5.0,52,1,2,0.7802958510707755,0.6254105729852463,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-02-22,5.275,53,2,2,0.7909456567567772,0.6118864012687243,5.2625,4.9375,4.0,3.533333333333333,4.522083333333333,False,True,True
2023-02-22,5.0,53,2,2,0.7909456567567772,0.6118864012687243,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-02-23,5.0,54,3,2,0.8013610881746766,0.5981809144059165,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-02-23,5.2875,54,3,2,0.8013610881746766,0.5981809144059165,5.275,5.0,4.0,3.4944444444444445,4.5649999999999995,False,True,True
2023-02-24,5.3,55,4,2,0.8115390590073611,0.5842981736283684,5.2875,5.0625,4.0,3.4555555555555557,4.608333333333333,False,True,True
2023-02-24,5.0,55,4,2,0.8115390590073611,0.5842981736283684,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-02-25,5.0,56,5,2,0.8214765533024142,0.5702422926917871,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-02-25,5.3125,56,5,2,0.8214765533024142,0.5702422926917871,5.3,5.125,4.0,3.4166666666666665,4.652083333333334,False,True,True
2023-02-26,5.0,57,6,2,0.8311706263658079,0.5560174366570446,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-02-26,5.324999999999999,57,6,2,0.8311706263658079,0.5560174366570446,5.3125,5.1875,4.0,3.3777777777777778,4.69625,False,True,True
2023-02-27,5.3374999999999995,58,0,2,0.8406184056344782,0.5416278206559814,5.324999999999999,5.25,4.0,3.3388888888888886,4.740833333333333,False,True,True
2023-02-27,5.0,58,0,2,0.8406184056344782,0.5416278206559814,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-02-28,5.0,59,1,2,0.8498170915275278,0.5270777086423722,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-02-28,5.35,59,1,2,0.8498170915275278,0.5270777086423722,5.3374999999999995,5.2625,4.0,3.3,4.785833333333333,False,True,True
2023-03-01,5.29,60,2,3,0.8587639582758029,0.5123714121284237,5.35,5.275,4.0,3.3,4.828833333333334,False,True,True
2023-03-01,5.0,60,2,3,0.8587639582758029,0.5123714121284237,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-03-02,5.0,61,3,3,0.8674563547295969,0.49751328890718066,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-03-02,5.2299999999999995,61,3,3,0.8674563547295969,0.49751328890718066,5.29,5.2875,4.0,3.3,4.869833333333333,False,True,True
2023-03-03,5.17,62,4,3,0.8758917051442429,0.48250774176121847,5.2299999999999995,5.3,4.0625,3.3,4.90675,False,True,True
2023-03-03,5.0,62,4,3,0.8758917051442429,0.48250774176121847,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-03-04,5.109999999999999,63,5,3,0.8840675099433636,0.4673592171580022,5.17,5.3125,4.125,3.3,4.939583333333333,False,True,True
2023-03-04,5.0,63,5,3,0.8840675099433636,0.4673592171580022,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-03-05,5.05,64,6,3,0.8919813464595485,0.45207220393230435,5.109999999999999,5.324999999999999,4.1875,3.3,4.968333333333333,False,True,True
2023-03-05,5.0,64,6,3,0.8919813464595485,0.45207220393230435,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-03-06,5.0,65,0,3,0.8996308696522433,0.43665123195606403,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-03-06,4.99,65,0,3,0.8996308696522433,0.43665123195606403,5.05,5.3374999999999995,4.25,3.3,4.992999999999999,False,True,True
2023-03-07,5.0,66,1,3,0.9070138128026359,0.4211008707960896,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-03-07,4.93,66,1,3,0.9070138128026359,0.4211008707960896,4.99,5.35,4.3125,3.3,5.013583333333333,False,True,True
2023-03-08,4.87,67,2,3,0.9141279881853337,0.40542572835999735,4.93,5.29,4.375,3.3,5.030083333333334,False,True,True
2023-03-08,5.0,67,2,3,0.9141279881853337,0.40542572835999735,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-03-09,4.81,68,3,3,0.9209712877166346,0.38963044953078796,4.87,5.2299999999999995,4.4375,3.3,5.0425,False,True,True
2023-03-09,5.0,68,3,3,0.9209712877166346,0.38963044953078796,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-03-10,4.75,69,4,3,0.9275416835791966,0.37371971479046906,4.81,5.17,4.5,3.3,5.050833333333333,False,True,True
2023-03-10,5.0,69,4,3,0.9275416835791966,0.37371971479046906,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-03-11,4.75,70,5,3,0.9338372288229252,0.35769823883312546,4.75,5.109999999999999,4.5625,3.3,5.057083333333334,False,True,True
2023-03-11,5.0,70,5,3,0.9338372288229252,0.35769823883312546,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-03-12,5.0,71,6,3,0.9398560579418954,0.3415707691678556,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-03-12,4.75,71,6,3,0.9398560579418954,0.3415707691678556,4.75,5.05,4.625,3.3,5.06125,False,True,True
2023-03-13,5.0,72,0,3,0.9455963874271426,0.3253420847119801,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-03-13,4.75,72,0,3,0.9455963874271426,0.3253420847119801,4.75,4.99,4.6875,3.3,5.0633333333333335,False,True,True
2023-03-14,4.75,73,1,3,0.9510565162951535,0.30901699437494745,4.75,4.93,4.75,3.3,5.0633333333333335,False,True,True
2023-03-14,5.0,73,1,3,0.9510565162951535,0.30901699437494745,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-03-15,5.0,74,2,3,0.9562348265919056,0.29260033563334836,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-03-15,4.75,74,2,3,0.9562348265919056,0.29260033563334836,4.75,4.87,4.8125,3.3,5.06125,False,True,True
2023-03-16,4.75,75,3,3,0.9611297838723007,0.27609697309746883,4.75,4.81,4.875,3.3,5.057083333333334,False,True,True
2023-03-16,5.0,75,3,3,0.9611297838723007,0.27609697309746883,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-03-17,5.0,76,4,3,0.9657399376548549,0.2595117970697999,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-03-17,4.75,76,4,3,0.9657399376548549,0.2595117970697999,4.75,4.75,4.9375,3.3,5.050833333333333,False,True,True
2023-03-18,4.75,77,5,3,0.9700639218515071,0.2428497220959356,4.75,4.75,5.0,3.3,5.0425,False,True,True
2023-03-18,5.0,77,5,3,0.9700639218515071,0.2428497220959356,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-03-19,4.75,78,6,3,0.9741004551724205,0.22611568550828828,4.75,4.75,5.0625,3.3,5.0320833333333335,False,True,True
2023-03-19,5.0,78,6,3,0.9741004551724205,0.22611568550828828,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-03-20,5.0,79,0,3,0.9778483415056568,0.20931464596304847,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-03-20,4.75,79,0,3,0.9778483415056568,0.20931464596304847,4.75,4.75,5.125,3.3,5.019583333333333,False,True,True
2023-03-21,4.954545454545454,80,1,3,0.9813064702716093,0.19245158197082998,4.75,4.75,5.1875,3.3,5.011818181818182,False,True,True
2023-03-21,5.0,80,1,3,0.9813064702716093,0.19245158197082998,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-03-22,5.0,81,2,3,0.9844738167520922,0.1755314904214282,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-03-22,5.159090909090909,81,2,3,0.9844738167520922,0.1755314904214282,4.954545454545454,4.75,5.25,3.3,5.008787878787879,False,True,True
2023-03-23,5.0,82,3,3,0.9873494423939864,0.15855938510313475,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-03-23,5.363636363636363,82,3,3,0.9873494423939864,0.15855938510313475,5.159090909090909,4.75,5.2625,3.3,5.012159090909091,False,True,True
2023-03-24,5.0,83,4,3,0.989932495087353,0.141540295217043,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-03-24,5.568181818181818,83,4,3,0.989932495087353,0.141540295217043,5.363636363636363,4.75,5.275,3.3,5.021931818181818,False,True,True
2023-03-25,5.0,84,5,3,0.9922222094179323,0.12447926388678915,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-03-25,5.7727272727272725,84,5,3,0.9922222094179323,0.12447926388678915,5.568181818181818,4.75,5.2875,3.3,5.038106060606061,False,True,True
2023-03-26,5.0,85,6,3,0.994217906893952,0.10738134666416309,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-03-26,5.9772727272727275,85,6,3,0.994217906893952,0.10738134666416309,5.7727272727272725,4.75,5.3,3.3,5.060681818181818,False,True,True
2023-03-27,5.0,86,0,3,0.995918996147179,0.09025161003104117,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-03-27,6.181818181818182,86,0,3,0.995918996147179,0.09025161003104117,5.9772727272727275,4.75,5.3125,3.3,5.089659090909091,False,True,True
2023-03-28,5.0,87,1,3,0.9973249731081555,0.07309512989807777,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-03-28,6.386363636363637,87,1,3,0.9973249731081555,0.07309512989807777,6.181818181818182,4.954545454545454,5.324999999999999,3.3,5.125037878787879,False,True,True
2023-03-29,6.590909090909091,88,2,3,0.9984354211555643,0.055916990100603484,6.386363636363637,5.159090909090909,5.3374999999999995,3.3,5.166818181818182,False,True,True
2023-03-29,5.0,88,2,3,0.9984354211555643,0.055916990100603484,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-03-30,6.795454545454545,89,3,3,0.9992500112396835,0.03872228089217446,6.590909090909091,5.363636363636363,5.35,3.3,5.215000000000001,False,True,True
2023-03-30,5.0,89,3,3,0.9992500112396835,0.03872228089217446,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-03-31,5.0,90,4,3,0.9997685019798909,0.021516097436222254,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-03-31,7.0,90,4,3,0.9997685019798909,0.021516097436222254,6.795454545454545,5.568181818181818,5.29,3.3,5.272,False,True,True
2023-04-01,5.0,91,5,4,0.9999907397361901,0.004303538296244289,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-04-01,6.95,91,5,4,0.9999907397361901,0.004303538296244289,7.0,5.7727272727272725,5.2299999999999995,3.42,5.3293333333333335,False,True,True
2023-04-02,6.9,92,6,4,0.9999166586547379,-0.01291029607500882,6.95,5.9772727272727275,5.17,3.54,5.3870000000000005,False,True,True
2023-04-02,5.0,92,6,4,0.9999166586547379,-0.01291029607500882,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-04-03,5.0,93,0,4,0.9995462806873573,-0.030120304846908114,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-04-03,6.85,93,0,4,0.9995462806873573,-0.030120304846908114,6.9,6.181818181818182,5.109999999999999,3.66,5.444999999999999,False,True,True
2023-04-04,6.8,94,1,4,0.9988797155850336,-0.04732138832243185,6.85,6.386363636363637,5.05,3.78,5.503333333333334,False,True,True
2023-04-04,5.0,94,1,4,0.9988797155850336,-0.04732138832243185,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-04-05,6.75,95,2,4,0.9979171608653922,-0.06450844944931623,6.8,6.590909090909091,4.99,3.9,5.562,False,True,True
2023-04-05,5.0,95,2,4,0.9979171608653922,-0.06450844944931623,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-04-06,6.7,96,3,4,0.9966589017541702,-0.08167639533042241,6.75,6.795454545454545,4.93,4.02,5.6209999999999996,False,True,True
2023-04-06,5.0,96,3,4,0.9966589017541702,-0.08167639533042241,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-04-07,5.0,97,4,4,0.9951053111006976,-0.09882013873287143,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-04-07,6.65,97,4,4,0.9951053111006976,-0.09882013873287143,6.7,7.0,4.87,4.14,5.6803333333333335,False,True,True
2023-04-08,5.0,98,5,4,0.9932568492674143,-0.11593459959550041,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-04-08,6.6,98,5,4,0.9932568492674143,-0.11593459959550041,6.65,6.95,4.81,4.26,5.739999999999999,False,True,True
2023-04-09,5.0,99,6,4,0.9911140639934547,-0.1330147065341959,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-04-09,6.55,99,6,4,0.9911140639934547,-0.1330147065341959,6.6,6.9,4.75,4.38,5.8,False,True,True
2023-04-10,6.5,100,0,4,0.9886775902323405,-0.1500553983446526,6.55,6.85,4.75,4.5,5.858333333333333,False,True,True
2023-04-10,5.0,100,0,4,0.9886775902323405,-0.1500553983446526,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-04-11,5.0,101,1,4,0.9859481499638304,-0.16705162550211924,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-04-11,6.4375,101,1,4,0.9859481499638304,-0.16705162550211924,6.5,6.8,4.75,4.55,5.914583333333334,False,True,True
2023-04-12,5.0,102,2,4,0.9829265519799822,-0.18399835165768005,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-04-12,6.375,102,2,4,0.9829265519799822,-0.18399835165768005,6.4375,6.75,4.75,4.6,5.96875,False,True,True
2023-04-13,6.3125,103,3,4,0.9796136916454901,-0.20089055513063506,6.375,6.7,4.75,4.65,6.020833333333333,False,True,True
2023-04-13,5.0,103,3,4,0.9796136916454901,-0.20089055513063506,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-04-14,5.0,104,4,4,0.9760105506323683,-0.21772323039653177,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-04-14,6.25,104,4,4,0.9760105506323683,-0.21772323039653177,6.3125,6.65,4.75,4.7,6.070833333333334,False,True,True
2023-04-15,5.0,105,5,4,0.9721181966290613,-0.23449138957040985,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-04-15,6.1875,105,5,4,0.9721181966290613,-0.23449138957040985,6.25,6.6,4.75,4.75,6.11875,False,True,True
2023-04-16,5.0,106,6,4,0.9679377830240642,-0.25119006388481935,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-04-16,6.125,106,6,4,0.9679377830240642,-0.25119006388481935,6.1875,6.55,4.75,4.8,6.164583333333334,False,True,True
2023-04-17,5.0,107,0,4,0.9634705485641488,-0.2678143051621742,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-04-17,6.0625,107,0,4,0.9634705485641488,-0.2678143051621742,6.125,6.5,4.75,4.85,6.208333333333333,False,True,True
2023-04-18,6.0,108,1,4,0.9587178169872964,-0.2843591872810034,6.0625,6.4375,4.75,4.9,6.25,False,True,True
2023-04-18,5.0,108,1,4,0.9587178169872964,-0.2843591872810034,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-04-19,5.9375,109,2,4,0.9536809966304457,-0.30081980763566735,6.0,6.375,4.75,4.95,6.289583333333334,False,True,True
2023-04-19,5.0,109,2,4,0.9536809966304457,-0.30081980763566735,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-04-20,5.875,110,3,4,0.9483615800121715,-0.3171912885891061,5.9375,6.3125,4.954545454545454,5.0,6.3202651515151524,False,True,True
2023-04-20,5.0,110,3,4,0.9483615800121715,-0.3171912885891061,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-04-21,5.0,111,4,4,0.9427611433904207,-0.3334687789181868,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-04-21,5.8125,111,4,4,0.9427611433904207,-0.3334687789181868,5.875,6.25,5.159090909090909,4.975,6.342045454545455,False,True,True
2023-04-22,5.0,112,5,4,0.9368813462954315,-0.3496474552512284,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-04-22,5.75,112,5,4,0.9368813462954315,-0.3496474552512284,5.8125,6.1875,5.363636363636363,4.95,6.354924242424243,False,True,True
2023-04-23,5.0,113,6,4,0.9307239310379795,-0.36572252349726897,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-04-23,5.6875,113,6,4,0.9307239310379795,-0.36572252349726897,5.75,6.125,5.568181818181818,4.925,6.358901515151516,False,True,True
2023-04-24,5.0,114,0,4,0.9242907221930933,-0.3816892202666588,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-04-24,5.625,114,0,4,0.9242907221930933,-0.3816892202666588,5.6875,6.0625,5.7727272727272725,4.9,6.353977272727273,False,True,True
2023-04-25,5.5625,115,1,4,0.9175836260593937,-0.39754281428255595,5.625,6.0,5.9772727272727275,4.875,6.340151515151516,False,True,True
2023-04-25,5.0,115,1,4,0.9175836260593937,-0.39754281428255595,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-04-26,5.5,116,2,4,0.9106046300942162,-0.4132786077829042,5.5625,5.9375,6.181818181818182,4.85,6.317424242424242,False,True,True
2023-04-26,5.0,116,2,4,0.9106046300942162,-0.4132786077829042,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-04-27,5.4375,117,3,4,0.9033558023246845,-0.4288919379124835,5.5,5.875,6.386363636363637,4.825,6.285795454545455,False,True,True
2023-04-27,5.0,117,3,4,0.9033558023246845,-0.4288919379124835,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-04-28,5.0,118,4,4,0.895839290734909,-0.4443781781046132,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-04-28,5.375,118,4,4,0.895839290734909,-0.4443781781046132,5.4375,5.8125,6.590909090909091,4.8,6.245265151515152,False,True,True
2023-04-29,5.0,119,5,4,0.8880573226294932,-0.45973273945210397,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-04-29,5.3125,119,5,4,0.8880573226294932,-0.45973273945210397,5.375,5.75,6.795454545454545,4.775,6.195833333333334,False,True,True
2023-04-30,5.0,120,6,4,0.8800122039735357,-0.47495107206704995,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-04-30,5.25,120,6,4,0.8800122039735357,-0.47495107206704995,5.3125,5.6875,7.0,4.75,6.1375,False,True,True
2023-05-01,5.15,121,0,5,0.8717063187093218,-0.4900286664290592,5.25,5.625,6.95,4.75,6.0775,False,True,True
2023-05-01,5.0,121,0,5,0.8717063187093218,-0.4900286664290592,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-05-02,5.05,122,1,5,0.8631421280499114,-0.5049610547215204,5.15,5.5625,6.9,4.75,6.015833333333333,False,True,True
2023-05-02,5.0,122,1,5,0.8631421280499114,-0.5049610547215204,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-05-03,4.95,123,2,5,0.854322169749827,-0.5197438121555155,5.05,5.5,6.85,4.75,5.9525,False,True,True
2023-05-03,5.0,123,2,5,0.854322169749827,-0.5197438121555155,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-05-04,4.85,124,3,5,0.8452490573530633,-0.5343725582809786,4.95,5.4375,6.8,4.75,5.8875,False,True,True
2023-05-04,5.0,124,3,5,0.8452490573530633,-0.5343725582809786,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-05-05,4.75,125,4,5,0.8359254794186372,-0.548842958284719,4.85,5.375,6.75,4.75,5.820833333333334,False,True,True
2023-05-05,5.0,125,4,5,0.8359254794186372,-0.548842958284719,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-05-06,5.0,126,5,5,0.8263541987239096,-0.5631507242749186,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-05-06,4.65,126,5,5,0.8263541987239096,-0.5631507242749186,4.75,5.3125,6.7,4.75,5.7524999999999995,False,True,True
2023-05-07,5.0,127,6,5,0.8165380514459161,-0.5772916165517272,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-05-07,4.55,127,6,5,0.8165380514459161,-0.5772916165517272,4.65,5.25,6.65,4.75,5.6825,False,True,True
2023-05-08,4.45,128,0,5,0.8064799463209448,-0.5912614448635781,4.55,5.15,6.6,4.75,5.610833333333333,False,True,True
2023-05-08,5.0,128,0,5,0.8064799463209448,-0.5912614448635781,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-05-09,5.0,129,1,5,0.7961828637826158,-0.6050560696488488,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-05-09,4.35,129,1,5,0.7961828637826158,-0.6050560696488488,4.45,5.05,6.55,4.75,5.5375,False,True,True
2023-05-10,4.25,130,2,5,0.7856498550787147,-0.6186714032625031,4.35,4.95,6.5,4.75,5.4625,False,True,True
2023-05-10,5.0,130,2,5,0.7856498550787147,-0.6186714032625031,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-05-11,4.25,131,3,5,0.7748840413670407,-0.6321034111873487,4.25,4.85,6.4375,4.75,5.389583333333333,False,True,True
2023-05-11,5.0,131,3,5,0.7748840413670407,-0.6321034111873487,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-05-12,4.25,132,4,5,0.7638886127905428,-0.6453481132295501,4.25,4.75,6.375,4.75,5.31875,False,True,True
2023-05-12,5.0,132,4,5,0.7638886127905428,-0.6453481132295501,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-05-13,5.0,133,5,5,0.7526668275320085,-0.6584015846980488,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-05-13,4.25,133,5,5,0.7526668275320085,-0.6584015846980488,4.25,4.65,6.3125,4.75,5.25,False,True,True
2023-05-14,4.25,134,6,5,0.7412220108485958,-0.6712599575675313,4.25,4.55,6.25,4.75,5.183333333333334,False,True,True
2023-05-14,5.0,134,6,5,0.7412220108485958,-0.6712599575675313,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-05-15,5.0,135,0,5,0.7295575540864875,-0.6839194216246106,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-05-15,4.25,135,0,5,0.7295575540864875,-0.6839194216246106,4.25,4.45,6.1875,4.75,5.11875,False,True,True
2023-05-16,5.0,136,1,5,0.717676913675962,-0.6963762255968722,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-05-16,4.25,136,1,5,0.717676913675962,-0.6963762255968722,4.25,4.35,6.125,4.75,5.05625,False,True,True
2023-05-17,4.25,137,2,5,0.705583610107178,-0.7086266782644596,4.25,4.25,6.0625,4.75,4.995833333333334,False,True,True
2023-05-17,5.0,137,2,5,0.705583610107178,-0.7086266782644596,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-05-18,4.25,138,3,5,0.6932812268869777,-0.7206671495538609,4.25,4.25,6.0,4.75,4.9375,False,True,True
2023-05-18,5.0,138,3,5,0.6932812268869777,-0.7206671495538609,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-05-19,5.0,139,4,5,0.6807734094770161,-0.7324940716135789,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-05-19,4.25,139,4,5,0.6807734094770161,-0.7324940716135789,4.25,4.25,5.9375,4.75,4.88125,False,True,True
2023-05-20,4.25,140,5,5,0.6680638642135335,-0.7441039398713607,4.25,4.25,5.875,4.75,4.827083333333333,False,True,True
2023-05-20,5.0,140,5,5,0.6680638642135335,-0.7441039398713607,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-05-21,5.0,141,6,5,0.6551563572090853,-0.7554933140726803,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-05-21,4.25,141,6,5,0.6551563572090853,-0.7554933140726803,4.25,4.25,5.8125,4.75,4.775,False,True,True
2023-05-22,5.0,142,0,5,0.6420547132365637,-0.766658819300159,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-05-22,4.25,142,0,5,0.6420547132365637,-0.766658819300159,4.25,4.25,5.75,4.75,4.725,False,True,True
2023-05-23,5.0,143,1,5,0.6287628145958344,-0.7775971469736269,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-05-23,4.25,143,1,5,0.6287628145958344,-0.7775971469736269,4.25,4.25,5.6875,4.75,4.677083333333333,False,True,True
2023-05-24,5.0,144,2,5,0.6152845999633276,-0.7883050558305255,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-05-24,4.25,144,2,5,0.6152845999633276,-0.7883050558305255,4.25,4.25,5.625,4.75,4.63125,False,True,True
2023-05-25,5.0,145,3,5,0.6016240632249226,-0.7987793728863649,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-05-25,4.25,145,3,5,0.6016240632249226,-0.7987793728863649,4.25,4.25,5.5625,4.75,4.5875,False,True,True
2023-05-26,5.0,146,4,5,0.5877852522924732,-0.8090169943749473,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-05-26,4.25,146,4,5,0.5877852522924732,-0.8090169943749473,4.25,4.25,5.5,4.75,4.545833333333333,False,True,True
2023-05-27,4.25,147,5,5,0.5737722679043246,-0.8190148866680801,4.25,4.25,5.4375,4.75,4.50625,False,True,True
2023-05-27,5.0,147,5,5,0.5737722679043246,-0.8190148866680801,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-05-28,4.25,148,6,5,0.5595892624101765,-0.8287700871745038,4.25,4.25,5.375,4.75,4.46875,False,True,True
2023-05-28,5.0,148,6,5,0.5595892624101765,-0.8287700871745038,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-05-29,5.0,149,0,5,0.545240438540651,-0.8382797052177744,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-05-29,4.25,149,0,5,0.545240438540651,-0.8382797052177744,4.25,4.25,5.3125,4.75,4.433333333333334,False,True,True
2023-05-30,4.25,150,1,5,0.5307300481619334,-0.8475409228928311,4.25,4.25,5.25,4.75,4.4,False,True,True
2023-05-30,5.0,150,1,5,0.5307300481619334,-0.8475409228928311,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-05-31,5.0,151,2,5,0.5160623910158528,-0.8565509959010036,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-05-31,4.25,151,2,5,0.5160623910158528,-0.8565509959010036,4.25,4.25,5.15,4.75,4.37,False,True,True
2023-06-01,5.0,152,3,6,0.5012418134457758,-0.865307254363206,5.0,5.0,5.0,5.0,5.0,True,False,True
2023-06-01,4.25,152,3,6,0.5012418134457758,-0.865307254363206,4.25,4.25,5.05,4.8625,4.343333333333334,False,True,True
2023-06-02,5.0,153,4,6,0.48627270710868997,-0.8738071036110808,5.0,5.0,5.0,5.0,5.0,True,False,True
