pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_1000g-1250g,specInfo_<750g,prodPcat_虾蟹类,prodPcat_其他类
2022-07-17,450.0,198,6,7,-0.2636654927280072,-0.9646141756912435,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-07-17,475.0,198,6,7,-0.2636654927280072,-0.9646141756912435,475.0,475.0,475.0,450.0,475.0,False,True,False,True
2022-07-18,450.0,199,0,7,-0.2802306751992161,-0.9599326896597445,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-07-18,475.0,199,0,7,-0.2802306751992161,-0.9599326896597445,475.0,475.0,475.0,447.5,475.0,False,True,False,True
2022-07-19,450.0,200,1,7,-0.2967128192734901,-0.9549667548552553,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-07-19,475.0,200,1,7,-0.2967128192734901,-0.9549667548552553,475.0,475.0,475.0,445.0,475.0,False,True,False,True
2022-07-20,450.0,201,2,7,-0.3131070409358267,-0.9497178427914317,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-07-20,475.0,201,2,7,-0.3131070409358267,-0.9497178427914317,475.0,475.0,475.0,442.5,475.0,False,True,False,True
2022-07-21,450.0,202,3,7,-0.3294084822245302,-0.9441875088341994,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-07-21,475.0,202,3,7,-0.3294084822245302,-0.9441875088341994,475.0,475.0,475.0,440.0,475.0,False,True,False,True
2022-07-22,450.0,203,4,7,-0.3456123126707333,-0.9383773917408642,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-07-22,475.0,203,4,7,-0.3456123126707333,-0.9383773917408642,475.0,475.0,475.0,440.0,475.0,False,True,False,True
2022-07-23,450.0,204,5,7,-0.3617137307297674,-0.9322892131745134,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-07-23,475.0,204,5,7,-0.3617137307297674,-0.9322892131745134,475.0,475.0,475.0,440.0,475.0,False,True,False,True
2022-07-24,475.0,205,6,7,-0.37770796520396466,-0.9259247771938499,475.0,475.0,475.0,440.0,475.0,False,True,False,True
2022-07-24,450.0,205,6,7,-0.37770796520396466,-0.9259247771938499,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-07-25,475.0,206,0,7,-0.39359027665646645,-0.9192859697186105,475.0,475.0,475.0,440.0,475.0,False,True,False,True
2022-07-25,450.0,206,0,7,-0.39359027665646645,-0.9192859697186105,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-07-26,475.0,207,1,7,-0.4093559588156211,-0.9123747579707274,475.0,475.0,475.0,440.0,475.0,False,True,False,True
2022-07-26,450.0,207,1,7,-0.4093559588156211,-0.9123747579707274,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-07-27,475.0,208,2,7,-0.42500033996955394,-0.9051931898913975,475.0,475.0,475.0,440.0,475.0,False,True,False,True
2022-07-27,450.0,208,2,7,-0.42500033996955394,-0.9051931898913975,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-07-28,450.0,209,3,7,-0.4405187843504952,-0.8977433935342336,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-07-28,475.0,209,3,7,-0.4405187843504952,-0.8977433935342336,475.0,475.0,475.0,440.0,475.0,False,True,False,True
2022-07-29,450.0,210,4,7,-0.455906693508459,-0.8900275764346766,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-07-29,475.0,210,4,7,-0.455906693508459,-0.8900275764346766,475.0,475.0,475.0,440.0,475.0,False,True,False,True
2022-07-30,450.0,211,5,7,-0.47115950767386394,-0.8820480249558535,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-07-30,475.0,211,5,7,-0.47115950767386394,-0.8820480249558535,475.0,475.0,475.0,440.0,475.0,False,True,False,True
2022-07-31,475.0,212,6,7,-0.4862727071086902,-0.8738071036110807,475.0,475.0,475.0,440.0,475.0,False,True,False,True
2022-07-31,450.0,212,6,7,-0.4862727071086902,-0.8738071036110807,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-08-01,475.0,213,0,8,-0.5012418134457756,-0.8653072543632061,475.0,475.0,475.0,440.0,475.0,False,True,False,True
2022-08-01,450.0,213,0,8,-0.5012418134457756,-0.8653072543632061,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-08-02,475.0,214,1,8,-0.5160623910158526,-0.8565509959010037,475.0,475.0,475.0,440.0,475.0,False,True,False,True
2022-08-02,450.0,214,1,8,-0.5160623910158526,-0.8565509959010037,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-08-03,475.0,215,2,8,-0.5307300481619331,-0.8475409228928312,475.0,475.0,475.0,440.0,475.0,False,True,False,True
2022-08-03,450.0,215,2,8,-0.5307300481619331,-0.8475409228928312,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-08-04,450.0,216,3,8,-0.5452404385406507,-0.8382797052177745,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-08-04,475.0,216,3,8,-0.5452404385406507,-0.8382797052177745,475.0,475.0,475.0,440.0,475.0,False,True,False,True
2022-08-05,450.0,217,4,8,-0.5595892624101763,-0.828770087174504,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-08-05,475.0,217,4,8,-0.5595892624101763,-0.828770087174504,475.0,475.0,475.0,440.0,475.0,False,True,False,True
2022-08-06,475.0,218,5,8,-0.5737722679043243,-0.8190148866680802,475.0,475.0,475.0,440.0,475.0,False,True,False,True
2022-08-06,450.0,218,5,8,-0.5737722679043243,-0.8190148866680802,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-08-07,475.0,219,6,8,-0.5877852522924734,-0.8090169943749472,475.0,475.0,475.0,440.0,475.0,False,True,False,True
2022-08-07,450.0,219,6,8,-0.5877852522924734,-0.8090169943749472,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-08-08,450.0,220,0,8,-0.6016240632249227,-0.7987793728863648,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-08-08,475.0,220,0,8,-0.6016240632249227,-0.7987793728863648,475.0,475.0,475.0,440.0,475.0,False,True,False,True
2022-08-09,475.0,221,1,8,-0.6152845999633277,-0.7883050558305253,475.0,475.0,475.0,440.0,475.0,False,True,False,True
2022-08-09,450.0,221,1,8,-0.6152845999633277,-0.7883050558305253,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-08-10,475.0,222,2,8,-0.6287628145958345,-0.7775971469736268,475.0,475.0,475.0,440.0,475.0,False,True,False,True
2022-08-10,450.0,222,2,8,-0.6287628145958345,-0.7775971469736268,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-08-11,450.0,223,3,8,-0.6420547132365636,-0.7666588193001592,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-08-11,475.0,223,3,8,-0.6420547132365636,-0.7666588193001592,475.0,475.0,475.0,440.0,475.0,False,True,False,True
2022-08-12,450.0,224,4,8,-0.655156357209085,-0.7554933140726804,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-08-12,475.0,224,4,8,-0.655156357209085,-0.7554933140726804,475.0,475.0,475.0,440.0,475.0,False,True,False,True
2022-08-13,475.0,225,5,8,-0.6680638642135333,-0.7441039398713608,475.0,475.0,475.0,440.0,475.0,False,True,False,True
2022-08-13,450.0,225,5,8,-0.6680638642135333,-0.7441039398713608,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-08-14,475.0,226,6,8,-0.6807734094770159,-0.7324940716135792,475.0,475.0,475.0,440.0,475.0,False,True,False,True
2022-08-14,450.0,226,6,8,-0.6807734094770159,-0.7324940716135792,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-08-15,475.0,227,0,8,-0.6932812268869771,-0.7206671495538615,475.0,475.0,475.0,440.0,475.0,False,True,False,True
2022-08-15,450.0,227,0,8,-0.6932812268869771,-0.7206671495538615,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-08-16,475.0,228,1,8,-0.7055836101071774,-0.70862667826446,475.0,475.0,475.0,440.0,475.0,False,True,False,True
2022-08-16,450.0,228,1,8,-0.7055836101071774,-0.70862667826446,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-08-17,475.0,229,2,8,-0.7176769136759615,-0.6963762255968726,475.0,475.0,475.0,440.0,475.0,False,True,False,True
2022-08-17,450.0,229,2,8,-0.7176769136759615,-0.6963762255968726,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-08-18,475.0,230,3,8,-0.7295575540864876,-0.6839194216246105,475.0,475.0,475.0,440.0,475.0,False,True,False,True
2022-08-18,450.0,230,3,8,-0.7295575540864876,-0.6839194216246105,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-08-19,450.0,231,4,8,-0.7412220108485957,-0.6712599575675315,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-08-19,475.0,231,4,8,-0.7412220108485957,-0.6712599575675315,475.0,475.0,475.0,440.0,475.0,False,True,False,True
2022-08-20,475.0,232,5,8,-0.7526668275320083,-0.6584015846980489,475.0,475.0,475.0,440.0,475.0,False,True,False,True
2022-08-20,450.0,232,5,8,-0.7526668275320083,-0.6584015846980489,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-08-21,450.0,233,6,8,-0.7638886127905429,-0.64534811322955,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-08-21,475.0,233,6,8,-0.7638886127905429,-0.64534811322955,475.0,475.0,475.0,440.0,475.0,False,True,False,True
2022-08-22,450.0,234,0,8,-0.7748840413670406,-0.6321034111873488,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-08-22,475.0,234,0,8,-0.7748840413670406,-0.6321034111873488,475.0,475.0,475.0,440.0,475.0,False,True,False,True
2022-08-23,450.0,235,1,8,-0.7856498550787144,-0.6186714032625032,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-08-23,475.0,235,1,8,-0.7856498550787144,-0.6186714032625032,475.0,475.0,475.0,440.0,475.0,False,True,False,True
2022-08-24,450.0,236,2,8,-0.7961828637826154,-0.6050560696488494,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-08-24,475.0,236,2,8,-0.7961828637826154,-0.6050560696488494,475.0,475.0,475.0,440.0,475.0,False,True,False,True
2022-08-25,475.0,237,3,8,-0.8064799463209447,-0.5912614448635782,475.0,475.0,475.0,440.0,475.0,False,True,False,True
2022-08-25,450.0,237,3,8,-0.8064799463209447,-0.5912614448635782,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-08-26,475.0,238,4,8,-0.8165380514459157,-0.5772916165517278,475.0,475.0,475.0,440.0,475.0,False,True,False,True
2022-08-26,450.0,238,4,8,-0.8165380514459157,-0.5772916165517278,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-08-27,475.0,239,5,8,-0.8263541987239094,-0.5631507242749187,475.0,475.0,475.0,440.0,475.0,False,True,False,True
2022-08-27,450.0,239,5,8,-0.8263541987239094,-0.5631507242749187,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-08-28,450.0,240,6,8,-0.8359254794186365,-0.5488429582847199,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-08-28,475.0,240,6,8,-0.8359254794186365,-0.5488429582847199,475.0,475.0,475.0,440.0,475.0,False,True,False,True
2022-08-29,475.0,241,0,8,-0.8452490573530634,-0.5343725582809785,475.0,475.0,475.0,440.0,475.0,False,True,False,True
2022-08-29,450.0,241,0,8,-0.8452490573530634,-0.5343725582809785,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-08-30,450.0,242,1,8,-0.8543221697498269,-0.5197438121555157,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-08-30,475.0,242,1,8,-0.8543221697498269,-0.5197438121555157,475.0,475.0,475.0,440.0,475.0,False,True,False,True
2022-08-31,475.0,243,2,8,-0.8631421280499115,-0.5049610547215202,475.0,475.0,475.0,440.0,475.0,False,True,False,True
2022-08-31,450.0,243,2,8,-0.8631421280499115,-0.5049610547215202,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-09-01,475.0,244,3,9,-0.8717063187093217,-0.4900286664290594,475.0,475.0,475.0,440.0,475.0,False,True,False,True
2022-09-01,450.0,244,3,9,-0.8717063187093217,-0.4900286664290594,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-09-02,450.0,245,4,9,-0.8800122039735356,-0.4749510720670502,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-09-02,475.0,245,4,9,-0.8800122039735356,-0.4749510720670502,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-09-03,450.0,246,5,9,-0.888057322629493,-0.4597327394521046,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-09-03,475.0,246,5,9,-0.888057322629493,-0.4597327394521046,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-09-04,475.0,247,6,9,-0.8958392907349089,-0.4443781781046134,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-09-04,450.0,247,6,9,-0.8958392907349089,-0.4443781781046134,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-09-05,475.0,248,0,9,-0.9033558023246842,-0.4288919379124841,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-09-05,450.0,248,0,9,-0.9033558023246842,-0.4288919379124841,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-09-06,475.0,249,1,9,-0.9106046300942162,-0.41327860778290443,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-09-06,450.0,249,1,9,-0.9106046300942162,-0.41327860778290443,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-09-07,450.0,250,2,9,-0.9175836260593934,-0.3975428142825566,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-09-07,475.0,250,2,9,-0.9175836260593934,-0.3975428142825566,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-09-08,475.0,251,3,9,-0.9242907221930934,-0.3816892202666586,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-09-08,450.0,251,3,9,-0.9242907221930934,-0.3816892202666586,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-09-09,450.0,252,4,9,-0.9307239310379793,-0.3657225234972692,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-09-09,475.0,252,4,9,-0.9307239310379793,-0.3657225234972692,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-09-10,450.0,253,5,9,-0.9368813462954315,-0.34964745525122826,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-09-10,475.0,253,5,9,-0.9368813462954315,-0.34964745525122826,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-09-11,450.0,254,6,9,-0.9427611433904206,-0.33346877891818705,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-09-11,475.0,254,6,9,-0.9427611433904206,-0.33346877891818705,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-09-12,475.0,255,0,9,-0.9483615800121716,-0.31719128858910595,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-09-12,450.0,255,0,9,-0.9483615800121716,-0.31719128858910595,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-09-13,450.0,256,1,9,-0.9536809966304455,-0.300819807635668,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-09-13,475.0,256,1,9,-0.9536809966304455,-0.300819807635668,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-09-14,450.0,257,2,9,-0.9587178169872964,-0.2843591872810036,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-09-14,475.0,257,2,9,-0.9587178169872964,-0.2843591872810036,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-09-15,450.0,258,3,9,-0.9634705485641486,-0.26781430516217486,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-09-15,475.0,258,3,9,-0.9634705485641486,-0.26781430516217486,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-09-16,475.0,259,4,9,-0.9679377830240642,-0.25119006388481957,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-09-16,450.0,259,4,9,-0.9679377830240642,-0.25119006388481957,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-09-17,450.0,260,5,9,-0.9721181966290612,-0.23449138957041052,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-09-17,475.0,260,5,9,-0.9721181966290612,-0.23449138957041052,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-09-18,450.0,261,6,9,-0.9760105506323682,-0.21772323039653224,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-09-18,475.0,261,6,9,-0.9760105506323682,-0.21772323039653224,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-09-19,475.0,262,0,9,-0.9796136916454901,-0.20089055513063528,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-09-19,450.0,262,0,9,-0.9796136916454901,-0.20089055513063528,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-09-20,450.0,263,1,9,-0.9829265519799822,-0.18399835165767986,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-09-20,475.0,263,1,9,-0.9829265519799822,-0.18399835165767986,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-09-21,475.0,264,2,9,-0.9859481499638303,-0.1670516255021195,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-09-21,450.0,264,2,9,-0.9859481499638303,-0.1670516255021195,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-09-22,450.0,265,3,9,-0.9886775902323404,-0.15005539834465262,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-09-22,475.0,265,3,9,-0.9886775902323404,-0.15005539834465262,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-09-23,475.0,266,4,9,-0.9911140639934546,-0.13301470653419636,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-09-23,450.0,266,4,9,-0.9911140639934546,-0.13301470653419636,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-09-24,475.0,267,5,9,-0.9932568492674143,-0.11593459959550066,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-09-24,450.0,267,5,9,-0.9932568492674143,-0.11593459959550066,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-09-25,450.0,268,6,9,-0.9951053111006974,-0.09882013873287211,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-09-25,475.0,268,6,9,-0.9951053111006974,-0.09882013873287211,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-09-26,450.0,269,0,9,-0.99665890175417,-0.08167639533042288,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-09-26,475.0,269,0,9,-0.99665890175417,-0.08167639533042288,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-09-27,475.0,270,1,9,-0.9979171608653922,-0.06450844944931625,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-09-27,450.0,270,1,9,-0.9979171608653922,-0.06450844944931625,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-09-28,475.0,271,2,9,-0.9988797155850335,-0.04732138832243232,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-09-28,450.0,271,2,9,-0.9988797155850335,-0.04732138832243232,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-09-29,450.0,272,3,9,-0.9995462806873573,-0.03012030484690836,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-09-29,475.0,272,3,9,-0.9995462806873573,-0.03012030484690836,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-09-30,450.0,273,4,9,-0.9999166586547379,-0.012910296075008843,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-09-30,475.0,273,4,9,-0.9999166586547379,-0.012910296075008843,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-10-01,475.0,274,5,10,-0.9999907397361901,0.004303538296243821,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-10-01,450.0,274,5,10,-0.9999907397361901,0.004303538296243821,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-10-02,450.0,275,6,10,-0.9997685019798909,0.021516097436222233,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-10-02,475.0,275,6,10,-0.9997685019798909,0.021516097436222233,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-10-03,450.0,276,0,10,-0.9992500112396835,0.03872228089217399,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-10-03,475.0,276,0,10,-0.9992500112396835,0.03872228089217399,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-10-04,450.0,277,1,10,-0.9984354211555643,0.05591699010060302,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-10-04,475.0,277,1,10,-0.9984354211555643,0.05591699010060302,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-10-05,475.0,278,2,10,-0.9973249731081555,0.07309512989807776,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-10-05,450.0,278,2,10,-0.9973249731081555,0.07309512989807776,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-10-06,450.0,279,3,10,-0.9959189961471792,0.0902516100310407,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-10-06,475.0,279,3,10,-0.9959189961471792,0.0902516100310407,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-10-07,475.0,280,4,10,-0.994217906893952,0.10738134666416306,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-10-07,450.0,280,4,10,-0.994217906893952,0.10738134666416306,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-10-08,450.0,281,5,10,-0.9922222094179324,0.12447926388678869,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-10-08,475.0,281,5,10,-0.9922222094179324,0.12447926388678869,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-10-09,475.0,282,6,10,-0.989932495087353,0.141540295217043,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-10-09,450.0,282,6,10,-0.989932495087353,0.141540295217043,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-10-10,450.0,283,0,10,-0.9873494423939864,0.15855938510313475,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-10-10,475.0,283,0,10,-0.9873494423939864,0.15855938510313475,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-10-11,475.0,284,1,10,-0.9844738167520923,0.17553149042142777,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-10-11,450.0,284,1,10,-0.9844738167520923,0.17553149042142777,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-10-12,450.0,285,2,10,-0.9813064702716093,0.19245158197082995,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-10-12,475.0,285,2,10,-0.9813064702716093,0.19245158197082995,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-10-13,475.0,286,3,10,-0.9778483415056567,0.20931464596304888,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-10-13,450.0,286,3,10,-0.9778483415056567,0.20931464596304888,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-10-14,450.0,287,4,10,-0.9741004551724206,0.22611568550828803,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-10-14,475.0,287,4,10,-0.9741004551724206,0.22611568550828803,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-10-15,450.0,288,5,10,-0.970063921851507,0.2428497220959358,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-10-15,475.0,288,5,10,-0.970063921851507,0.2428497220959358,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-10-16,450.0,289,6,10,-0.965739937654855,0.25951179706979943,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-10-16,475.0,289,6,10,-0.965739937654855,0.25951179706979943,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-10-17,475.0,290,0,10,-0.9611297838723007,0.27609697309746883,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-10-17,450.0,290,0,10,-0.9611297838723007,0.27609697309746883,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-10-18,475.0,291,1,10,-0.9562348265919058,0.2926003356333479,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-10-18,450.0,291,1,10,-0.9562348265919058,0.2926003356333479,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-10-19,475.0,292,2,10,-0.9510565162951536,0.30901699437494723,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-10-19,450.0,292,2,10,-0.9510565162951536,0.30901699437494723,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-10-20,475.0,293,3,10,-0.9455963874271428,0.3253420847119795,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-10-20,450.0,293,3,10,-0.9455963874271428,0.3253420847119795,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-10-21,450.0,294,4,10,-0.9398560579418953,0.341570769167856,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-10-21,475.0,294,4,10,-0.9398560579418953,0.341570769167856,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-10-22,450.0,295,5,10,-0.9338372288229252,0.35769823883312546,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-10-22,475.0,295,5,10,-0.9338372288229252,0.35769823883312546,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-10-23,450.0,296,6,10,-0.9275416835791965,0.3737197147904692,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-10-23,475.0,296,6,10,-0.9275416835791965,0.3737197147904692,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-10-24,475.0,297,0,10,-0.9209712877166347,0.38963044953078774,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-10-24,450.0,297,0,10,-0.9209712877166347,0.38963044953078774,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-10-25,475.0,298,1,10,-0.9141279881853337,0.4054257283599973,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-10-25,450.0,298,1,10,-0.9141279881853337,0.4054257283599973,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-10-26,475.0,299,2,10,-0.9070138128026362,0.42110087079608916,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-10-26,450.0,299,2,10,-0.9070138128026362,0.42110087079608916,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-10-27,475.0,300,3,10,-0.8996308696522434,0.4366512319560638,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-10-27,450.0,300,3,10,-0.8996308696522434,0.4366512319560638,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-10-28,475.0,301,4,10,-0.8919813464595487,0.45207220393230374,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-10-28,450.0,301,4,10,-0.8919813464595487,0.45207220393230374,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-10-29,475.0,302,5,10,-0.8840675099433637,0.46735921715800205,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-10-29,450.0,302,5,10,-0.8840675099433637,0.46735921715800205,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-10-30,475.0,303,6,10,-0.8758917051442433,0.48250774176121763,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-10-30,450.0,303,6,10,-0.8758917051442433,0.48250774176121763,450.0,450.0,450.0,450.0,450.0,True,False,True,False
2022-10-31,475.0,304,0,10,-0.8674563547295971,0.4975132889071803,475.0,475.0,475.0,475.0,475.0,False,True,False,True
2022-10-31,450.0,304,0,10,-0.8674563547295971,0.4975132889071803,450.0,450.0,450.0,450.0,450.0,True,False,True,False
