pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_250g左右,specInfo_250g,specInfo_150g,specInfo_300g-350g,specInfo_200g-250g,prodPcat_虾蟹类,prodPcat_其他类
2022-11-11,47.5,315,4,11,-0.7583058084785625,0.6518989958787125,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2022-11-11,50.0,315,4,11,-0.7583058084785625,0.6518989958787125,55.0,50.0,50.0,37.5,52.958333333333336,True,False,False,False,False,True,False
2022-11-11,50.0,315,4,11,-0.7583058084785625,0.6518989958787125,50.0,50.0,50.0,75.0,50.0,False,False,False,True,False,False,True
2022-11-12,40.0,316,5,11,-0.7469720876965551,0.6648553979642866,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2022-11-12,47.5,316,5,11,-0.7469720876965551,0.6648553979642866,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2022-11-12,50.0,316,5,11,-0.7469720876965551,0.6648553979642866,50.0,50.0,50.0,75.0,50.0,False,False,False,True,False,False,True
2022-11-12,40.0,316,5,11,-0.7469720876965551,0.6648553979642866,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2022-11-12,50.0,316,5,11,-0.7469720876965551,0.6648553979642866,50.0,62.5,47.5,37.5,53.041666666666664,True,False,False,False,False,True,False
2022-11-13,50.0,317,6,11,-0.7354170229639858,0.6776147890466887,50.0,50.0,50.0,75.0,50.0,False,False,False,True,False,False,True
2022-11-13,40.0,317,6,11,-0.7354170229639858,0.6776147890466887,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2022-11-13,47.5,317,6,11,-0.7354170229639858,0.6776147890466887,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2022-11-13,55.0,317,6,11,-0.7354170229639858,0.6776147890466887,50.0,62.5,47.5,37.5,53.291666666666664,True,False,False,False,False,True,False
2022-11-13,40.0,317,6,11,-0.7354170229639858,0.6776147890466887,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2022-11-14,50.0,318,0,11,-0.7236440382959124,0.690173388242972,50.0,50.0,50.0,75.0,50.0,False,False,False,True,False,False,True
2022-11-14,40.0,318,0,11,-0.7236440382959124,0.690173388242972,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2022-11-14,40.0,318,0,11,-0.7236440382959124,0.690173388242972,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2022-11-14,47.5,318,0,11,-0.7236440382959124,0.690173388242972,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2022-11-14,55.0,318,0,11,-0.7236440382959124,0.690173388242972,55.0,55.0,47.5,37.5,53.541666666666664,True,False,False,False,False,True,False
2022-11-15,40.0,319,1,11,-0.711656622281775,0.7025274741691566,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2022-11-15,47.5,319,1,11,-0.711656622281775,0.7025274741691566,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2022-11-15,55.0,319,1,11,-0.711656622281775,0.7025274741691566,55.0,55.0,47.5,37.5,53.791666666666664,True,False,False,False,False,True,False
2022-11-15,50.0,319,1,11,-0.711656622281775,0.7025274741691566,50.0,50.0,50.0,75.0,50.0,False,False,False,True,False,False,True
2022-11-15,40.0,319,1,11,-0.711656622281775,0.7025274741691566,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2022-11-16,50.0,320,2,11,-0.6994583270516471,0.7146733860429608,50.0,50.0,50.0,75.0,50.0,False,False,False,True,False,False,True
2022-11-16,40.0,320,2,11,-0.6994583270516471,0.7146733860429608,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2022-11-16,47.5,320,2,11,-0.6994583270516471,0.7146733860429608,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2022-11-16,40.0,320,2,11,-0.6994583270516471,0.7146733860429608,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2022-11-16,57.5,320,2,11,-0.6994583270516471,0.7146733860429608,55.0,55.0,52.5,37.5,53.958333333333336,True,False,False,False,False,True,False
2022-11-17,50.0,321,3,11,-0.6870527672236675,0.7266075247685652,50.0,50.0,50.0,75.0,50.0,False,False,False,True,False,False,True
2022-11-17,47.5,321,3,11,-0.6870527672236675,0.7266075247685652,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2022-11-17,40.0,321,3,11,-0.6870527672236675,0.7266075247685652,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2022-11-17,40.0,321,3,11,-0.6870527672236675,0.7266075247685652,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2022-11-17,61.25,321,3,11,-0.6870527672236675,0.7266075247685652,57.5,55.0,52.5,37.5,54.25,True,False,False,False,False,True,False
2022-11-18,50.0,322,4,11,-0.6744436188329457,0.7383263540031063,50.0,50.0,50.0,75.0,50.0,False,False,False,True,False,False,True
2022-11-18,40.0,322,4,11,-0.6744436188329457,0.7383263540031063,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2022-11-18,65.0,322,4,11,-0.6744436188329457,0.7383263540031063,61.25,50.0,52.5,37.5,54.666666666666664,True,False,False,False,False,True,False
2022-11-18,47.5,322,4,11,-0.6744436188329457,0.7383263540031063,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2022-11-18,40.0,322,4,11,-0.6744436188329457,0.7383263540031063,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2022-11-19,40.0,323,5,11,-0.661634618242279,0.749826401204568,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2022-11-19,47.5,323,5,11,-0.661634618242279,0.749826401204568,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2022-11-19,40.0,323,5,11,-0.661634618242279,0.749826401204568,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2022-11-19,50.0,323,5,11,-0.661634618242279,0.749826401204568,50.0,50.0,50.0,75.0,50.0,False,False,False,True,False,False,True
2022-11-19,65.0,323,5,11,-0.661634618242279,0.749826401204568,65.0,50.0,52.5,37.5,55.083333333333336,True,False,False,False,False,True,False
2022-11-20,40.0,324,6,11,-0.6486295610349818,0.7611042586607742,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2022-11-20,47.5,324,6,11,-0.6486295610349818,0.7611042586607742,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2022-11-20,40.0,324,6,11,-0.6486295610349818,0.7611042586607742,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2022-11-20,50.0,324,6,11,-0.6486295610349818,0.7611042586607742,50.0,50.0,50.0,75.0,50.0,False,False,False,True,False,False,True
2022-11-20,65.0,324,6,11,-0.6486295610349818,0.7611042586607742,65.0,55.0,52.5,37.5,55.5,True,False,False,False,False,True,False
2022-11-21,47.5,325,0,11,-0.6354323008901775,0.7721565844991641,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2022-11-21,40.0,325,0,11,-0.6354323008901775,0.7721565844991641,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2022-11-21,65.0,325,0,11,-0.6354323008901775,0.7721565844991641,65.0,55.0,55.0,37.5,55.833333333333336,True,False,False,False,False,True,False
2022-11-21,50.0,325,0,11,-0.6354323008901775,0.7721565844991641,50.0,50.0,50.0,75.0,50.0,False,False,False,True,False,False,True
2022-11-21,40.0,325,0,11,-0.6354323008901775,0.7721565844991641,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2022-11-22,55.0,326,1,11,-0.622046748440868,0.7829801036770624,65.0,55.0,57.5,37.5,55.75,True,False,False,False,False,True,False
2022-11-22,40.0,326,1,11,-0.622046748440868,0.7829801036770624,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2022-11-22,47.5,326,1,11,-0.622046748440868,0.7829801036770624,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2022-11-22,40.0,326,1,11,-0.622046748440868,0.7829801036770624,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2022-11-22,50.0,326,1,11,-0.622046748440868,0.7829801036770624,50.0,50.0,50.0,65.0,50.0,False,False,False,True,False,False,True
2022-11-23,40.0,327,2,11,-0.6084768701151264,0.7935716089521472,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2022-11-23,47.5,327,2,11,-0.6084768701151264,0.7935716089521472,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2022-11-23,40.0,327,2,11,-0.6084768701151264,0.7935716089521472,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2022-11-23,50.0,327,2,11,-0.6084768701151264,0.7935716089521472,50.0,50.0,50.0,65.0,50.0,False,False,False,True,False,False,True
2022-11-23,55.0,327,2,11,-0.6084768701151264,0.7935716089521472,55.0,57.5,57.5,37.5,55.666666666666664,True,False,False,False,False,True,False
2022-11-24,40.0,328,3,11,-0.594726686960764,0.8039279618328208,40.0,40.0,40.0,40.0,40.0,False,False,False,False,True,False,True
2022-11-24,47.5,328,3,11,-0.594726686960764,0.8039279618328208,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2022-11-24,40.0,328,3,11,-0.594726686960764,0.8039279618328208,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2022-11-24,55.0,328,3,11,-0.594726686960764,0.8039279618328208,55.0,61.25,50.0,37.5,55.833333333333336,True,False,False,False,False,True,False
2022-11-24,50.0,328,3,11,-0.594726686960764,0.8039279618328208,50.0,50.0,50.0,65.0,50.0,False,False,False,True,False,False,True
2022-11-25,50.0,329,4,11,-0.5808002734538013,0.8140460935082175,50.0,50.0,50.0,65.0,50.0,False,False,False,True,False,False,True
2022-11-25,40.0,329,4,11,-0.5808002734538013,0.8140460935082175,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2022-11-25,40.0,329,4,11,-0.5808002734538013,0.8140460935082175,40.0,40.0,40.0,37.5,40.0,False,False,False,False,True,False,True
2022-11-25,47.5,329,4,11,-0.5808002734538013,0.8140460935082175,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2022-11-25,55.0,329,4,11,-0.5808002734538013,0.8140460935082175,55.0,65.0,50.0,37.5,56.0,True,False,False,False,False,True,False
2022-11-26,47.5,330,5,11,-0.5667017562911184,0.8239230057575536,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2022-11-26,40.0,330,5,11,-0.5667017562911184,0.8239230057575536,40.0,40.0,40.0,37.5,40.0,False,False,False,False,True,False,True
2022-11-26,50.0,330,5,11,-0.5667017562911184,0.8239230057575536,50.0,50.0,50.0,65.0,50.0,False,False,False,True,False,False,True
2022-11-26,40.0,330,5,11,-0.5667017562911184,0.8239230057575536,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2022-11-26,55.0,330,5,11,-0.5667017562911184,0.8239230057575536,55.0,65.0,55.0,37.5,56.0,True,False,False,False,False,True,False
2022-11-27,50.0,331,6,11,-0.5524353131676203,0.8335557718385695,50.0,50.0,50.0,65.0,50.0,False,False,False,True,False,False,True
2022-11-27,40.0,331,6,11,-0.5524353131676203,0.8335557718385695,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2022-11-27,55.0,331,6,11,-0.5524353131676203,0.8335557718385695,55.0,65.0,55.0,37.5,56.0,True,False,False,False,False,True,False
2022-11-27,47.5,331,6,11,-0.5524353131676203,0.8335557718385695,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2022-11-27,40.0,331,6,11,-0.5524353131676203,0.8335557718385695,40.0,40.0,40.0,37.5,40.0,False,False,False,False,True,False,True
2022-11-28,40.0,332,0,11,-0.5380051715382992,0.8429415373547832,40.0,40.0,40.0,37.5,40.0,False,False,False,False,True,False,True
2022-11-28,50.0,332,0,11,-0.5380051715382992,0.8429415373547832,50.0,50.0,50.0,65.0,50.0,False,False,False,True,False,False,True
2022-11-28,55.0,332,0,11,-0.5380051715382992,0.8429415373547832,55.0,65.0,53.75,37.5,56.041666666666664,True,False,False,False,False,True,False
2022-11-28,40.0,332,0,11,-0.5380051715382992,0.8429415373547832,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2022-11-28,47.5,332,0,11,-0.5380051715382992,0.8429415373547832,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2022-11-29,47.5,333,1,11,-0.5234156073655503,0.8520775211013093,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2022-11-29,55.0,333,1,11,-0.5234156073655503,0.8520775211013093,55.0,55.0,52.5,37.5,56.125,True,False,False,False,False,True,False
2022-11-29,40.0,333,1,11,-0.5234156073655503,0.8520775211013093,40.0,40.0,40.0,37.5,40.0,False,False,False,False,True,False,True
2022-11-29,50.0,333,1,11,-0.5234156073655503,0.8520775211013093,50.0,50.0,50.0,65.0,50.0,False,False,False,True,False,False,True
2022-11-29,40.0,333,1,11,-0.5234156073655503,0.8520775211013093,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2022-11-30,40.0,334,2,11,-0.5086709438521042,0.8609610158889945,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2022-11-30,47.5,334,2,11,-0.5086709438521042,0.8609610158889945,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2022-11-30,50.0,334,2,11,-0.5086709438521042,0.8609610158889945,50.0,50.0,50.0,65.0,50.0,False,False,False,True,False,False,True
2022-11-30,40.0,334,2,11,-0.5086709438521042,0.8609610158889945,40.0,40.0,40.0,37.5,40.0,False,False,False,False,True,False,True
2022-11-30,55.0,334,2,11,-0.5086709438521042,0.8609610158889945,55.0,55.0,52.5,37.5,56.208333333333336,True,False,False,False,False,True,False
2022-12-01,50.0,335,3,12,-0.49377555015997737,0.8695893893466109,50.0,50.0,50.0,65.0,50.0,False,False,False,True,False,False,True
2022-12-01,40.0,335,3,12,-0.49377555015997737,0.8695893893466109,40.0,40.0,40.0,37.5,40.0,False,False,False,False,True,False,True
2022-12-01,55.0,335,3,12,-0.49377555015997737,0.8695893893466109,55.0,55.0,52.5,37.5,56.291666666666664,True,False,False,False,False,True,False
2022-12-01,40.0,335,3,12,-0.49377555015997737,0.8695893893466109,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2022-12-01,47.5,335,3,12,-0.49377555015997737,0.8695893893466109,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2022-12-02,40.0,336,4,12,-0.4787338401157883,0.8779600847008883,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2022-12-02,47.5,336,4,12,-0.4787338401157883,0.8779600847008883,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2022-12-02,40.0,336,4,12,-0.4787338401157883,0.8779600847008883,40.0,40.0,40.0,37.5,40.0,False,False,False,False,True,False,True
2022-12-02,75.0,336,4,12,-0.4787338401157883,0.8779600847008883,55.0,55.0,50.0,37.5,57.125,True,False,False,False,False,True,False
2022-12-02,50.0,336,4,12,-0.4787338401157883,0.8779600847008883,50.0,50.0,50.0,65.0,50.0,False,False,False,True,False,False,True
2022-12-03,50.0,337,5,12,-0.4635502709028512,0.8860706215341378,50.0,50.0,50.0,65.0,50.0,False,False,False,True,False,False,True
2022-12-03,40.0,337,5,12,-0.4635502709028512,0.8860706215341378,40.0,40.0,40.0,37.5,40.0,False,False,False,False,True,False,True
2022-12-03,40.0,337,5,12,-0.4635502709028512,0.8860706215341378,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2022-12-03,77.5,337,5,12,-0.4635502709028512,0.8860706215341378,75.0,55.0,50.0,37.5,58.041666666666664,True,False,False,False,False,True,False
2022-12-03,47.5,337,5,12,-0.4635502709028512,0.8860706215341378,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2022-12-04,50.0,338,6,12,-0.4482293417404106,0.893918596519257,50.0,50.0,50.0,65.0,50.0,False,False,False,True,False,False,True
2022-12-04,40.0,338,6,12,-0.4482293417404106,0.893918596519257,40.0,40.0,40.0,37.5,40.0,False,False,False,False,True,False,True
2022-12-04,80.0,338,6,12,-0.4482293417404106,0.893918596519257,77.5,55.0,50.0,37.5,59.041666666666664,True,False,False,False,False,True,False
2022-12-04,40.0,338,6,12,-0.4482293417404106,0.893918596519257,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2022-12-04,47.5,338,6,12,-0.4482293417404106,0.893918596519257,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2022-12-05,40.0,339,0,12,-0.4327755925504317,0.9015016841318838,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2022-12-05,80.0,339,0,12,-0.4327755925504317,0.9015016841318838,80.0,55.0,62.5,37.5,59.625,True,False,False,False,False,True,False
2022-12-05,40.0,339,0,12,-0.4327755925504317,0.9015016841318838,40.0,40.0,40.0,37.5,40.0,False,False,False,False,True,False,True
2022-12-05,50.0,339,0,12,-0.4327755925504317,0.9015016841318838,50.0,50.0,50.0,65.0,50.0,False,False,False,True,False,False,True
2022-12-05,47.5,339,0,12,-0.4327755925504317,0.9015016841318838,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2022-12-06,47.5,340,1,12,-0.41719360261231697,0.9088176373395028,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2022-12-06,50.0,340,1,12,-0.41719360261231697,0.9088176373395028,50.0,50.0,50.0,65.0,50.0,False,False,False,True,False,False,True
2022-12-06,40.0,340,1,12,-0.41719360261231697,0.9088176373395028,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2022-12-06,40.0,340,1,12,-0.41719360261231697,0.9088176373395028,40.0,40.0,40.0,37.5,40.0,False,False,False,False,True,False,True
2022-12-06,80.0,340,1,12,-0.41719360261231697,0.9088176373395028,80.0,55.0,62.5,37.5,60.208333333333336,True,False,False,False,False,True,False
2022-12-07,50.0,341,2,12,-0.4014879892059737,0.9158642882672868,50.0,50.0,50.0,65.0,50.0,False,False,False,True,False,False,True
2022-12-07,40.0,341,2,12,-0.4014879892059737,0.9158642882672868,40.0,40.0,40.0,37.5,40.0,False,False,False,False,True,False,True
2022-12-07,47.5,341,2,12,-0.4014879892059737,0.9158642882672868,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2022-12-07,40.0,341,2,12,-0.4014879892059737,0.9158642882672868,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2022-12-07,80.0,341,2,12,-0.4014879892059737,0.9158642882672868,80.0,55.0,55.0,37.5,61.041666666666664,True,False,False,False,False,True,False
2022-12-08,47.5,342,3,12,-0.38566340624360745,0.9226395488404875,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2022-12-08,50.0,342,3,12,-0.38566340624360745,0.9226395488404875,50.0,50.0,50.0,47.5,50.0,False,False,False,True,False,False,True
2022-12-08,40.0,342,3,12,-0.38566340624360745,0.9226395488404875,40.0,40.0,40.0,37.5,40.0,False,False,False,False,True,False,True
2022-12-08,40.0,342,3,12,-0.38566340624360745,0.9226395488404875,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2022-12-08,80.0,342,3,12,-0.38566340624360745,0.9226395488404875,80.0,55.0,55.0,37.5,61.875,True,False,False,False,False,True,False
2022-12-09,50.0,343,4,12,-0.3697245428906732,0.9291414114031743,50.0,50.0,50.0,47.5,50.0,False,False,False,True,False,False,True
2022-12-09,47.5,343,4,12,-0.3697245428906732,0.9291414114031743,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2022-12-09,40.0,343,4,12,-0.3697245428906732,0.9291414114031743,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2022-12-09,80.0,343,4,12,-0.3697245428906732,0.9291414114031743,80.0,75.0,55.0,37.5,62.708333333333336,True,False,False,False,False,True,False
2022-12-09,40.0,343,4,12,-0.3697245428906732,0.9291414114031743,40.0,40.0,40.0,37.5,40.0,False,False,False,False,True,False,True
2022-12-10,78.75,344,5,12,-0.3536761221763721,0.935367949313148,80.0,77.5,55.0,37.5,63.5,True,False,False,False,False,True,False
2022-12-10,40.0,344,5,12,-0.3536761221763721,0.935367949313148,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2022-12-10,40.0,344,5,12,-0.3536761221763721,0.935367949313148,40.0,40.0,40.0,37.5,40.0,False,False,False,False,True,False,True
2022-12-10,47.5,344,5,12,-0.3536761221763721,0.935367949313148,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2022-12-10,50.0,344,5,12,-0.3536761221763721,0.935367949313148,50.0,50.0,50.0,47.5,50.0,False,False,False,True,False,False,True
2022-12-11,40.0,345,6,12,-0.33752289959411347,0.941317317512847,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2022-12-11,50.0,345,6,12,-0.33752289959411347,0.941317317512847,50.0,50.0,50.0,47.5,50.0,False,False,False,True,False,False,True
2022-12-11,40.0,345,6,12,-0.33752289959411347,0.941317317512847,40.0,40.0,40.0,37.5,40.0,False,False,False,False,True,False,True
2022-12-11,47.5,345,6,12,-0.33752289959411347,0.941317317512847,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2022-12-11,77.5,345,6,12,-0.33752289959411347,0.941317317512847,78.75,80.0,50.0,37.5,64.41666666666667,True,False,False,False,False,True,False
2022-12-12,50.0,346,0,12,-0.32126966169236515,0.9469877530760751,50.0,50.0,50.0,47.5,50.0,False,False,False,True,False,False,True
2022-12-12,47.5,346,0,12,-0.32126966169236515,0.9469877530760751,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2022-12-12,40.0,346,0,12,-0.32126966169236515,0.9469877530760751,40.0,40.0,40.0,37.5,40.0,False,False,False,False,True,False,True
2022-12-12,40.0,346,0,12,-0.32126966169236515,0.9469877530760751,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2022-12-12,77.5,346,0,12,-0.32126966169236515,0.9469877530760751,77.5,80.0,50.0,37.5,65.33333333333333,True,False,False,False,False,True,False
2022-12-13,40.0,347,1,12,-0.3049212246562894,0.9523775757303973,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2022-12-13,50.0,347,1,12,-0.3049212246562894,0.9523775757303973,50.0,50.0,50.0,47.5,50.0,False,False,False,True,False,False,True
2022-12-13,40.0,347,1,12,-0.3049212246562894,0.9523775757303973,40.0,40.0,40.0,37.5,40.0,False,False,False,False,True,False,True
2022-12-13,77.5,347,1,12,-0.3049212246562894,0.9523775757303973,77.5,80.0,55.0,37.5,66.08333333333333,True,False,False,False,False,True,False
2022-12-13,47.5,347,1,12,-0.3049212246562894,0.9523775757303973,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2022-12-14,47.5,348,2,12,-0.2884824328806098,0.9574851883550389,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2022-12-14,40.0,348,2,12,-0.2884824328806098,0.9574851883550389,40.0,40.0,40.0,32.5,40.0,False,False,False,False,True,False,True
2022-12-14,40.0,348,2,12,-0.2884824328806098,0.9574851883550389,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2022-12-14,77.5,348,2,12,-0.2884824328806098,0.9574851883550389,77.5,80.0,55.0,37.5,66.83333333333333,True,False,False,False,False,True,False
2022-12-14,50.0,348,2,12,-0.2884824328806098,0.9574851883550389,50.0,50.0,50.0,47.5,50.0,False,False,False,True,False,False,True
2022-12-15,40.0,349,3,12,-0.27195815753410524,0.9623090774541487,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2022-12-15,50.0,349,3,12,-0.27195815753410524,0.9623090774541487,50.0,50.0,50.0,47.5,50.0,False,False,False,True,False,False,True
2022-12-15,77.5,349,3,12,-0.27195815753410524,0.9623090774541487,77.5,80.0,55.0,37.5,67.58333333333333,True,False,False,False,False,True,False
2022-12-15,40.0,349,3,12,-0.27195815753410524,0.9623090774541487,40.0,40.0,40.0,32.5,40.0,False,False,False,False,True,False,True
2022-12-15,47.5,349,3,12,-0.27195815753410524,0.9623090774541487,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2022-12-16,77.5,350,4,12,-0.2553532951161881,0.9668478136052773,77.5,80.0,57.5,37.5,68.25,True,False,False,False,False,True,False
2022-12-16,40.0,350,4,12,-0.2553532951161881,0.9668478136052773,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2022-12-16,47.5,350,4,12,-0.2553532951161881,0.9668478136052773,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2022-12-16,40.0,350,4,12,-0.2553532951161881,0.9668478136052773,40.0,40.0,40.0,32.5,40.0,False,False,False,False,True,False,True
2022-12-16,50.0,350,4,12,-0.2553532951161881,0.9668478136052773,50.0,50.0,50.0,47.5,50.0,False,False,False,True,False,False,True
2022-12-17,47.5,351,5,12,-0.23867276600594997,0.9711000518829505,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2022-12-17,40.0,351,5,12,-0.23867276600594997,0.9711000518829505,40.0,40.0,40.0,32.5,40.0,False,False,False,False,True,False,True
2022-12-17,81.25,351,5,12,-0.23867276600594997,0.9711000518829505,77.5,78.75,61.25,37.5,68.91666666666667,True,False,False,False,False,True,False
2022-12-17,40.0,351,5,12,-0.23867276600594997,0.9711000518829505,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2022-12-17,50.0,351,5,12,-0.23867276600594997,0.9711000518829505,50.0,50.0,50.0,47.5,50.0,False,False,False,True,False,False,True
2022-12-18,47.5,352,6,12,-0.22192151300416674,0.9750645322571945,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2022-12-18,40.0,352,6,12,-0.22192151300416674,0.9750645322571945,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2022-12-18,50.0,352,6,12,-0.22192151300416674,0.9750645322571945,50.0,50.0,50.0,47.5,50.0,False,False,False,True,False,False,True
2022-12-18,85.0,352,6,12,-0.22192151300416674,0.9750645322571945,81.25,77.5,65.0,37.5,69.58333333333333,True,False,False,False,False,True,False
2022-12-18,40.0,352,6,12,-0.22192151300416674,0.9750645322571945,40.0,40.0,40.0,32.5,40.0,False,False,False,False,True,False,True
2022-12-19,50.0,353,0,12,-0.20510449986861926,0.9787400799669153,50.0,50.0,50.0,47.5,50.0,False,False,False,True,False,False,True
2022-12-19,85.0,353,0,12,-0.20510449986861926,0.9787400799669153,85.0,77.5,65.0,37.5,70.25,True,False,False,False,False,True,False
2022-12-19,47.5,353,0,12,-0.20510449986861926,0.9787400799669153,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2022-12-19,40.0,353,0,12,-0.20510449986861926,0.9787400799669153,40.0,40.0,40.0,32.5,40.0,False,False,False,False,True,False,True
2022-12-19,40.0,353,0,12,-0.20510449986861926,0.9787400799669153,40.0,40.0,40.0,40.0,40.0,False,False,True,False,False,False,True
2022-12-20,47.5,354,1,12,-0.1882267098432439,0.9821256058680006,47.5,47.5,47.5,47.5,47.5,False,True,False,False,False,False,True
2022-12-20,40.0,354,1,12,-0.1882267098432439,0.9821256058680006,40.0,40.0,40.0,32.5,40.0,False,False,False,False,True,False,True
2022-12-20,50.0,354,1,12,-0.1882267098432439,0.9821256058680006,50.0,50.0,50.0,47.5,50.0,False,False,False,True,False,False,True
