pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_200g,specInfo_150g,prodPcat_贝壳类,prodPcat_其他类
2023-05-26,12.0,146,4,5,0.5877852522924732,-0.8090169943749473,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-05-27,10.0,147,5,5,0.5737722679043246,-0.8190148866680801,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-05-27,11.0,147,5,5,0.5737722679043246,-0.8190148866680801,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-05-27,12.0,147,5,5,0.5737722679043246,-0.8190148866680801,12.0,11.0,11.0,12.0,11.066666666666666,True,False,True,False
2023-05-27,12.0,147,5,5,0.5737722679043246,-0.8190148866680801,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-05-28,10.0,148,6,5,0.5595892624101765,-0.8287700871745038,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-05-28,12.0,148,6,5,0.5595892624101765,-0.8287700871745038,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-05-28,11.0,148,6,5,0.5595892624101765,-0.8287700871745038,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-05-28,12.0,148,6,5,0.5595892624101765,-0.8287700871745038,12.0,11.0,11.0,12.0,11.1,True,False,True,False
2023-05-29,10.0,149,0,5,0.545240438540651,-0.8382797052177744,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-05-29,12.0,149,0,5,0.545240438540651,-0.8382797052177744,12.0,11.0,11.0,12.0,11.133333333333333,True,False,True,False
2023-05-29,11.0,149,0,5,0.545240438540651,-0.8382797052177744,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-05-29,12.0,149,0,5,0.545240438540651,-0.8382797052177744,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-05-30,11.0,150,1,5,0.5307300481619334,-0.8475409228928311,11.0,11.0,11.0,12.0,11.0,False,True,False,True
2023-05-30,10.0,150,1,5,0.5307300481619334,-0.8475409228928311,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-05-30,12.0,150,1,5,0.5307300481619334,-0.8475409228928311,12.0,12.0,12.0,14.0,12.0,True,False,False,True
2023-05-30,12.0,150,1,5,0.5307300481619334,-0.8475409228928311,12.0,11.0,11.0,12.0,11.166666666666666,True,False,True,False
2023-05-31,11.0,151,2,5,0.5160623910158528,-0.8565509959010036,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-05-31,10.0,151,2,5,0.5160623910158528,-0.8565509959010036,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-05-31,12.0,151,2,5,0.5160623910158528,-0.8565509959010036,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-05-31,12.0,151,2,5,0.5160623910158528,-0.8565509959010036,12.0,11.0,11.0,12.0,11.2,True,False,True,False
2023-06-01,10.0,152,3,6,0.5012418134457758,-0.865307254363206,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-06-01,12.0,152,3,6,0.5012418134457758,-0.865307254363206,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-06-01,12.0,152,3,6,0.5012418134457758,-0.865307254363206,12.0,11.0,11.0,12.0,11.233333333333333,True,False,True,False
2023-06-01,11.0,152,3,6,0.5012418134457758,-0.865307254363206,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-06-02,12.0,153,4,6,0.48627270710868997,-0.8738071036110808,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-06-02,11.0,153,4,6,0.48627270710868997,-0.8738071036110808,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-06-02,12.0,153,4,6,0.48627270710868997,-0.8738071036110808,12.0,12.0,11.0,12.0,11.266666666666667,True,False,True,False
2023-06-02,10.0,153,4,6,0.48627270710868997,-0.8738071036110808,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-06-03,12.0,154,5,6,0.4711595076738638,-0.8820480249558537,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-06-03,11.0,154,5,6,0.4711595076738638,-0.8820480249558537,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-06-03,10.0,154,5,6,0.4711595076738638,-0.8820480249558537,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-06-03,12.0,154,5,6,0.4711595076738638,-0.8820480249558537,12.0,12.0,11.0,12.0,11.3,True,False,True,False
2023-06-04,10.0,155,6,6,0.4559066935084588,-0.8900275764346767,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-06-04,11.0,155,6,6,0.4559066935084588,-0.8900275764346767,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-06-04,12.0,155,6,6,0.4559066935084588,-0.8900275764346767,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-06-04,12.0,155,6,6,0.4559066935084588,-0.8900275764346767,12.0,12.0,11.0,12.0,11.333333333333334,True,False,True,False
2023-06-05,12.0,156,0,6,0.440518784350495,-0.8977433935342337,12.0,12.0,11.0,12.0,11.366666666666667,True,False,True,False
2023-06-05,10.0,156,0,6,0.440518784350495,-0.8977433935342337,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-06-05,11.0,156,0,6,0.440518784350495,-0.8977433935342337,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-06-05,12.0,156,0,6,0.440518784350495,-0.8977433935342337,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-06-06,12.0,157,1,6,0.42500033996955416,-0.9051931898913974,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-06-06,12.0,157,1,6,0.42500033996955416,-0.9051931898913974,12.0,12.0,11.0,12.0,11.4,True,False,True,False
2023-06-06,11.0,157,1,6,0.42500033996955416,-0.9051931898913974,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-06-06,10.0,157,1,6,0.42500033996955416,-0.9051931898913974,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-06-07,12.0,158,2,6,0.4093559588156213,-0.9123747579707273,12.0,12.0,11.0,12.0,11.433333333333334,True,False,True,False
2023-06-07,11.0,158,2,6,0.4093559588156213,-0.9123747579707273,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-06-07,10.0,158,2,6,0.4093559588156213,-0.9123747579707273,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-06-07,12.0,158,2,6,0.4093559588156213,-0.9123747579707273,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-06-08,12.0,159,3,6,0.39359027665646673,-0.9192859697186104,12.0,12.0,11.0,12.0,11.466666666666667,True,False,True,False
2023-06-08,11.0,159,3,6,0.39359027665646673,-0.9192859697186104,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-06-08,12.0,159,3,6,0.39359027665646673,-0.9192859697186104,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-06-08,10.0,159,3,6,0.39359027665646673,-0.9192859697186104,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-06-09,12.0,160,4,6,0.3777079652039649,-0.9259247771938498,12.0,12.0,11.0,12.0,11.5,True,False,True,False
2023-06-09,11.0,160,4,6,0.3777079652039649,-0.9259247771938498,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-06-09,12.0,160,4,6,0.3777079652039649,-0.9259247771938498,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-06-09,10.0,160,4,6,0.3777079652039649,-0.9259247771938498,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-06-10,12.0,161,5,6,0.36171373072976765,-0.9322892131745133,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-06-10,11.0,161,5,6,0.36171373072976765,-0.9322892131745133,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-06-10,12.0,161,5,6,0.36171373072976765,-0.9322892131745133,12.0,12.0,11.0,12.0,11.533333333333333,True,False,True,False
2023-06-10,10.0,161,5,6,0.36171373072976765,-0.9322892131745133,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-06-11,12.0,162,6,6,0.3456123126707335,-0.9383773917408641,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-06-11,12.0,162,6,6,0.3456123126707335,-0.9383773917408641,12.0,12.0,11.0,12.0,11.566666666666666,True,False,True,False
2023-06-11,10.0,162,6,6,0.3456123126707335,-0.9383773917408641,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-06-11,11.0,162,6,6,0.3456123126707335,-0.9383773917408641,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-06-12,12.0,163,0,6,0.3294084822245304,-0.9441875088341993,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-06-12,12.0,163,0,6,0.3294084822245304,-0.9441875088341993,12.0,12.0,11.0,12.0,11.6,True,False,True,False
2023-06-12,10.0,163,0,6,0.3294084822245304,-0.9441875088341993,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-06-12,11.0,163,0,6,0.3294084822245304,-0.9441875088341993,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-06-13,11.0,164,1,6,0.3131070409358269,-0.9497178427914316,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-06-13,12.0,164,1,6,0.3131070409358269,-0.9497178427914316,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-06-13,12.0,164,1,6,0.3131070409358269,-0.9497178427914316,12.0,12.0,11.0,12.0,11.633333333333333,True,False,True,False
2023-06-13,10.0,164,1,6,0.3131070409358269,-0.9497178427914316,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-06-14,10.0,165,2,6,0.29671281927349075,-0.9549667548552551,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-06-14,12.0,165,2,6,0.29671281927349075,-0.9549667548552551,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-06-14,11.0,165,2,6,0.29671281927349075,-0.9549667548552551,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-06-14,12.0,165,2,6,0.29671281927349075,-0.9549667548552551,12.0,12.0,11.0,12.0,11.666666666666666,True,False,True,False
2023-06-15,11.0,166,3,6,0.28023067519921585,-0.9599326896597447,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-06-15,10.0,166,3,6,0.28023067519921585,-0.9599326896597447,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-06-15,12.0,166,3,6,0.28023067519921585,-0.9599326896597447,12.0,12.0,11.0,12.0,11.7,True,False,True,False
2023-06-15,12.0,166,3,6,0.28023067519921585,-0.9599326896597447,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-06-16,10.0,167,4,6,0.26366549272800704,-0.9646141756912435,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-06-16,12.0,167,4,6,0.26366549272800704,-0.9646141756912435,12.0,12.0,11.0,12.0,11.733333333333333,True,False,True,False
2023-06-16,12.0,167,4,6,0.26366549272800704,-0.9646141756912435,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-06-16,11.0,167,4,6,0.26366549272800704,-0.9646141756912435,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-06-17,12.0,168,5,6,0.24702218048093552,-0.9690098257244062,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-06-17,12.0,168,5,6,0.24702218048093552,-0.9690098257244062,12.0,12.0,11.0,12.0,11.766666666666667,True,False,True,False
2023-06-17,11.0,168,5,6,0.24702218048093552,-0.9690098257244062,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-06-17,10.0,168,5,6,0.24702218048093552,-0.9690098257244062,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-06-18,12.0,169,6,6,0.23030567023061221,-0.9731183372332619,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-06-18,12.0,169,6,6,0.23030567023061221,-0.9731183372332619,12.0,12.0,11.0,12.0,11.8,True,False,True,False
2023-06-18,10.0,169,6,6,0.23030567023061221,-0.9731183372332619,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-06-18,11.0,169,6,6,0.23030567023061221,-0.9731183372332619,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-06-19,12.0,170,0,6,0.21352091543979612,-0.9769384927771817,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-06-19,11.0,170,0,6,0.21352091543979612,-0.9769384927771817,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-06-19,10.0,170,0,6,0.21352091543979612,-0.9769384927771817,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-06-19,12.0,170,0,6,0.21352091543979612,-0.9769384927771817,12.0,12.0,11.0,12.0,11.833333333333334,True,False,True,False
2023-06-20,10.0,171,1,6,0.19667288979357647,-0.980469160361632,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-06-20,11.0,171,1,6,0.19667288979357647,-0.980469160361632,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-06-20,12.0,171,1,6,0.19667288979357647,-0.980469160361632,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-06-20,12.0,171,1,6,0.19667288979357647,-0.980469160361632,12.0,12.0,11.0,12.0,11.866666666666667,True,False,True,False
2023-06-21,12.0,172,2,6,0.1797665857255624,-0.9837092937736097,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-06-21,10.0,172,2,6,0.1797665857255624,-0.9837092937736097,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-06-21,11.0,172,2,6,0.1797665857255624,-0.9837092937736097,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-06-21,12.0,172,2,6,0.1797665857255624,-0.9837092937736097,12.0,12.0,11.0,12.0,11.9,True,False,True,False
2023-06-22,12.0,173,3,6,0.16280701293851715,-0.986657932891657,12.0,12.0,11.0,12.0,11.933333333333334,True,False,True,False
2023-06-22,12.0,173,3,6,0.16280701293851715,-0.986657932891657,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-06-22,10.0,173,3,6,0.16280701293851715,-0.986657932891657,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-06-22,11.0,173,3,6,0.16280701293851715,-0.986657932891657,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-06-23,12.0,174,4,6,0.1457991969198751,-0.9893142039703663,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-06-23,10.0,174,4,6,0.1457991969198751,-0.9893142039703663,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-06-23,12.0,174,4,6,0.1457991969198751,-0.9893142039703663,12.0,12.0,11.0,12.0,11.966666666666667,True,False,True,False
2023-06-23,11.0,174,4,6,0.1457991969198751,-0.9893142039703663,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-06-24,12.0,175,5,6,0.12874817745258132,-0.99167731989929,12.0,12.0,11.0,12.0,12.0,True,False,True,False
2023-06-24,12.0,175,5,6,0.12874817745258132,-0.99167731989929,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-06-24,10.0,175,5,6,0.12874817745258132,-0.99167731989929,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-06-24,11.0,175,5,6,0.12874817745258132,-0.99167731989929,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-06-25,10.0,176,6,6,0.11165900712169512,-0.993746580436178,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-06-25,11.0,176,6,6,0.11165900712169512,-0.993746580436178,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-06-25,12.0,176,6,6,0.11165900712169512,-0.993746580436178,12.0,12.0,12.0,12.0,12.0,True,False,True,False
2023-06-25,12.0,176,6,6,0.11165900712169512,-0.993746580436178,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-06-26,11.0,177,0,6,0.09453674981719912,-0.9955213724144752,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-06-26,12.0,177,0,6,0.09453674981719912,-0.9955213724144752,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-06-26,12.0,177,0,6,0.09453674981719912,-0.9955213724144752,12.0,12.0,12.0,12.0,12.0,True,False,True,False
2023-06-26,10.0,177,0,6,0.09453674981719912,-0.9955213724144752,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-06-27,12.0,178,1,6,0.07738647923346301,-0.9970011699250151,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-06-27,10.0,178,1,6,0.07738647923346301,-0.9970011699250151,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-06-27,12.0,178,1,6,0.07738647923346301,-0.9970011699250151,12.0,12.0,12.0,12.0,12.0,True,False,True,False
2023-06-27,11.0,178,1,6,0.07738647923346301,-0.9970011699250151,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-06-28,12.0,179,2,6,0.06021327736579302,-0.9981855344718586,12.0,12.0,12.0,12.0,12.0,True,False,True,False
2023-06-28,11.0,179,2,6,0.06021327736579302,-0.9981855344718586,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-06-28,10.0,179,2,6,0.06021327736579302,-0.9981855344718586,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-06-28,12.0,179,2,6,0.06021327736579302,-0.9981855344718586,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-06-29,10.0,180,3,6,0.04302223300453059,-0.99907411510223,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-06-29,12.0,180,3,6,0.04302223300453059,-0.99907411510223,12.0,12.0,12.0,12.0,12.0,True,False,True,False
2023-06-29,11.0,180,3,6,0.04302223300453059,-0.99907411510223,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-06-29,12.0,180,3,6,0.04302223300453059,-0.99907411510223,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-06-30,12.0,181,4,6,0.02581844022713308,-0.9996666485105112,12.0,12.0,12.0,12.0,12.0,True,False,True,False
2023-06-30,11.0,181,4,6,0.02581844022713308,-0.9996666485105112,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-06-30,10.0,181,4,6,0.02581844022713308,-0.9996666485105112,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-06-30,12.0,181,4,6,0.02581844022713308,-0.9996666485105112,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-07-01,12.0,182,5,7,0.008606996888688698,-0.9999629591162655,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-07-01,11.0,182,5,7,0.008606996888688698,-0.9999629591162655,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-07-01,12.0,182,5,7,0.008606996888688698,-0.9999629591162655,12.0,12.0,12.0,12.0,12.0,True,False,True,False
2023-07-01,10.0,182,5,7,0.008606996888688698,-0.9999629591162655,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-07-02,12.0,183,6,7,-0.008606996888688009,-0.9999629591162655,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-07-02,11.0,183,6,7,-0.008606996888688009,-0.9999629591162655,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-07-02,12.0,183,6,7,-0.008606996888688009,-0.9999629591162655,12.0,12.0,12.0,12.0,12.0,True,False,True,False
2023-07-02,10.0,183,6,7,-0.008606996888688009,-0.9999629591162655,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-07-03,12.0,184,0,7,-0.02581844022713239,-0.9996666485105112,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-07-03,11.0,184,0,7,-0.02581844022713239,-0.9996666485105112,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-07-03,10.0,184,0,7,-0.02581844022713239,-0.9996666485105112,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-07-03,12.0,184,0,7,-0.02581844022713239,-0.9996666485105112,12.0,12.0,12.0,12.0,12.0,True,False,True,False
2023-07-04,12.0,185,1,7,-0.04302223300453034,-0.99907411510223,12.0,12.0,12.0,12.0,12.0,True,False,True,False
2023-07-04,10.0,185,1,7,-0.04302223300453034,-0.99907411510223,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-07-04,11.0,185,1,7,-0.04302223300453034,-0.99907411510223,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-07-04,12.0,185,1,7,-0.04302223300453034,-0.99907411510223,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-07-05,11.0,186,2,7,-0.060213277365792774,-0.9981855344718586,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-07-05,12.0,186,2,7,-0.060213277365792774,-0.9981855344718586,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-07-05,12.0,186,2,7,-0.060213277365792774,-0.9981855344718586,12.0,12.0,12.0,12.0,12.0,True,False,True,False
2023-07-05,10.0,186,2,7,-0.060213277365792774,-0.9981855344718586,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-07-06,10.0,187,3,7,-0.07738647923346322,-0.9970011699250151,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-07-06,11.0,187,3,7,-0.07738647923346322,-0.9970011699250151,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-07-06,12.0,187,3,7,-0.07738647923346322,-0.9970011699250151,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-07-06,12.0,187,3,7,-0.07738647923346322,-0.9970011699250151,12.0,12.0,12.0,12.0,12.0,True,False,True,False
2023-07-07,11.0,188,4,7,-0.09453674981719933,-0.9955213724144752,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-07-07,12.0,188,4,7,-0.09453674981719933,-0.9955213724144752,12.0,12.0,12.0,12.0,12.0,True,False,True,False
2023-07-07,10.0,188,4,7,-0.09453674981719933,-0.9955213724144752,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-07-07,12.0,188,4,7,-0.09453674981719933,-0.9955213724144752,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-07-08,11.0,189,5,7,-0.11165900712169444,-0.9937465804361781,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-07-08,10.0,189,5,7,-0.11165900712169444,-0.9937465804361781,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-07-08,12.0,189,5,7,-0.11165900712169444,-0.9937465804361781,12.0,12.0,12.0,12.0,12.0,True,False,True,False
2023-07-08,12.0,189,5,7,-0.11165900712169444,-0.9937465804361781,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-07-09,12.0,190,6,7,-0.12874817745258066,-0.99167731989929,12.0,12.0,12.0,12.0,12.0,True,False,True,False
2023-07-09,11.0,190,6,7,-0.12874817745258066,-0.99167731989929,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-07-09,10.0,190,6,7,-0.12874817745258066,-0.99167731989929,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-07-09,12.0,190,6,7,-0.12874817745258066,-0.99167731989929,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-07-10,12.0,191,0,7,-0.14579919691987442,-0.9893142039703664,12.0,12.0,12.0,12.0,12.0,True,False,True,False
2023-07-10,12.0,191,0,7,-0.14579919691987442,-0.9893142039703664,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-07-10,11.0,191,0,7,-0.14579919691987442,-0.9893142039703664,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-07-10,10.0,191,0,7,-0.14579919691987442,-0.9893142039703664,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-07-11,10.0,192,1,7,-0.16280701293851646,-0.9866579328916572,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-07-11,12.0,192,1,7,-0.16280701293851646,-0.9866579328916572,12.0,12.0,12.0,12.0,12.0,True,False,True,False
2023-07-11,11.0,192,1,7,-0.16280701293851646,-0.9866579328916572,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-07-11,12.0,192,1,7,-0.16280701293851646,-0.9866579328916572,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-07-12,10.0,193,2,7,-0.17976658572556214,-0.9837092937736098,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-07-12,11.0,193,2,7,-0.17976658572556214,-0.9837092937736098,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-07-12,12.0,193,2,7,-0.17976658572556214,-0.9837092937736098,12.0,12.0,12.0,12.0,12.0,True,False,True,False
2023-07-12,12.0,193,2,7,-0.17976658572556214,-0.9837092937736098,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-07-13,10.0,194,3,7,-0.19667288979357622,-0.9804691603616321,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-07-13,12.0,194,3,7,-0.19667288979357622,-0.9804691603616321,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-07-13,12.0,194,3,7,-0.19667288979357622,-0.9804691603616321,12.0,12.0,12.0,12.0,12.0,True,False,True,False
2023-07-13,11.0,194,3,7,-0.19667288979357622,-0.9804691603616321,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-07-14,11.0,195,4,7,-0.2135209154397959,-0.9769384927771817,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-07-14,12.0,195,4,7,-0.2135209154397959,-0.9769384927771817,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-07-14,12.0,195,4,7,-0.2135209154397959,-0.9769384927771817,12.0,12.0,12.0,12.0,12.0,True,False,True,False
2023-07-14,10.0,195,4,7,-0.2135209154397959,-0.9769384927771817,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-07-15,12.0,196,5,7,-0.23030567023061196,-0.973118337233262,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-07-15,12.0,196,5,7,-0.23030567023061196,-0.973118337233262,12.0,12.0,12.0,12.0,12.0,True,False,True,False
2023-07-15,10.0,196,5,7,-0.23030567023061196,-0.973118337233262,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-07-15,11.0,196,5,7,-0.23030567023061196,-0.973118337233262,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-07-16,12.0,197,6,7,-0.24702218048093527,-0.9690098257244063,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-07-16,11.0,197,6,7,-0.24702218048093527,-0.9690098257244063,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-07-16,10.0,197,6,7,-0.24702218048093527,-0.9690098257244063,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-07-16,12.0,197,6,7,-0.24702218048093527,-0.9690098257244063,12.0,12.0,12.0,12.0,12.0,True,False,True,False
2023-07-17,12.0,198,0,7,-0.2636654927280072,-0.9646141756912435,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-07-17,12.0,198,0,7,-0.2636654927280072,-0.9646141756912435,12.0,12.0,12.0,12.0,12.0,True,False,True,False
2023-07-17,10.0,198,0,7,-0.2636654927280072,-0.9646141756912435,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-07-17,11.0,198,0,7,-0.2636654927280072,-0.9646141756912435,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-07-18,12.0,199,1,7,-0.2802306751992161,-0.9599326896597445,12.0,12.0,12.0,12.0,12.0,True,False,False,True
2023-07-18,12.0,199,1,7,-0.2802306751992161,-0.9599326896597445,12.0,12.0,12.0,12.0,12.0,True,False,True,False
2023-07-18,11.0,199,1,7,-0.2802306751992161,-0.9599326896597445,11.0,11.0,11.0,11.0,11.0,False,True,False,True
2023-07-18,10.0,199,1,7,-0.2802306751992161,-0.9599326896597445,10.0,10.0,10.0,11.0,10.0,False,True,True,False
2023-07-19,12.0,200,2,7,-0.2967128192734901,-0.9549667548552553,12.0,12.0,12.0,12.0,12.0,True,False,True,False
2023-07-19,11.0,200,2,7,-0.2967128192734901,-0.9549667548552553,11.0,11.0,11.0,11.0,11.0,False,True,False,True
