pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_活（大）,specInfo_活（中）,specInfo_活（小）,prodPcat_贝壳类,prodPcat_其他类
2022-11-07,36.5,311,0,11,-0.801361088174677,0.5981809144059158,36.5,36.5,36.5,35.0,36.5,True,False,False,True,False
2022-11-08,19.0,312,1,11,-0.7909456567567774,0.6118864012687242,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-11-08,25.0,312,1,11,-0.7909456567567774,0.6118864012687242,25.0,25.0,25.0,24.0,25.0,False,True,False,True,False
2022-11-08,20.0,312,1,11,-0.7909456567567774,0.6118864012687242,20.0,20.0,20.0,14.5,20.0,False,False,True,False,True
2022-11-08,36.5,312,1,11,-0.7909456567567774,0.6118864012687242,36.5,36.5,36.5,35.0,36.5,True,False,False,True,False
2022-11-08,35.0,312,1,11,-0.7909456567567774,0.6118864012687242,35.0,35.0,35.0,32.5,35.0,True,False,False,False,True
2022-11-08,24.0,312,1,11,-0.7909456567567774,0.6118864012687242,24.0,24.0,24.0,22.5,24.0,False,True,False,False,True
2022-11-09,24.0,313,2,11,-0.780295851070776,0.6254105729852457,24.0,24.0,24.0,22.5,24.0,False,True,False,False,True
2022-11-09,36.5,313,2,11,-0.780295851070776,0.6254105729852457,36.5,36.5,36.5,35.0,36.5,True,False,False,True,False
2022-11-09,19.0,313,2,11,-0.780295851070776,0.6254105729852457,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-11-09,35.0,313,2,11,-0.780295851070776,0.6254105729852457,35.0,35.0,35.0,32.5,35.0,True,False,False,False,True
2022-11-09,25.0,313,2,11,-0.780295851070776,0.6254105729852457,25.0,25.0,25.0,24.0,25.0,False,True,False,True,False
2022-11-09,20.0,313,2,11,-0.780295851070776,0.6254105729852457,20.0,20.0,20.0,14.5,20.0,False,False,True,False,True
2022-11-10,36.5,314,3,11,-0.7694148268839381,0.6387494220515268,36.5,36.5,36.5,35.0,36.5,True,False,False,True,False
2022-11-10,19.0,314,3,11,-0.7694148268839381,0.6387494220515268,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-11-10,35.0,314,3,11,-0.7694148268839381,0.6387494220515268,35.0,35.0,35.0,32.5,35.0,True,False,False,False,True
2022-11-10,20.0,314,3,11,-0.7694148268839381,0.6387494220515268,20.0,20.0,20.0,14.5,20.0,False,False,True,False,True
2022-11-10,25.0,314,3,11,-0.7694148268839381,0.6387494220515268,25.0,25.0,25.0,24.0,25.0,False,True,False,True,False
2022-11-10,24.0,314,3,11,-0.7694148268839381,0.6387494220515268,24.0,24.0,24.0,22.5,24.0,False,True,False,False,True
2022-11-11,24.0,315,4,11,-0.7583058084785625,0.6518989958787125,24.0,24.0,24.0,22.5,24.0,False,True,False,False,True
2022-11-11,25.0,315,4,11,-0.7583058084785625,0.6518989958787125,25.0,25.0,25.0,24.0,25.0,False,True,False,True,False
2022-11-11,35.0,315,4,11,-0.7583058084785625,0.6518989958787125,35.0,35.0,35.0,32.5,35.0,True,False,False,False,True
2022-11-11,19.0,315,4,11,-0.7583058084785625,0.6518989958787125,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-11-11,20.0,315,4,11,-0.7583058084785625,0.6518989958787125,20.0,20.0,20.0,14.5,20.0,False,False,True,False,True
2022-11-11,36.5,315,4,11,-0.7583058084785625,0.6518989958787125,36.5,36.5,36.5,35.0,36.5,True,False,False,True,False
2022-11-12,24.0,316,5,11,-0.7469720876965551,0.6648553979642866,24.0,24.0,24.0,22.5,24.0,False,True,False,False,True
2022-11-12,36.5,316,5,11,-0.7469720876965551,0.6648553979642866,36.5,36.5,36.5,35.0,36.5,True,False,False,True,False
2022-11-12,35.0,316,5,11,-0.7469720876965551,0.6648553979642866,35.0,35.0,35.0,32.5,35.0,True,False,False,False,True
2022-11-12,25.0,316,5,11,-0.7469720876965551,0.6648553979642866,25.0,25.0,25.0,24.0,25.0,False,True,False,True,False
2022-11-12,20.0,316,5,11,-0.7469720876965551,0.6648553979642866,20.0,20.0,20.0,14.5,20.0,False,False,True,False,True
2022-11-12,19.0,316,5,11,-0.7469720876965551,0.6648553979642866,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-11-13,19.0,317,6,11,-0.7354170229639858,0.6776147890466887,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-11-13,36.5,317,6,11,-0.7354170229639858,0.6776147890466887,36.5,36.5,36.5,35.0,36.5,True,False,False,True,False
2022-11-13,35.0,317,6,11,-0.7354170229639858,0.6776147890466887,35.0,35.0,35.0,32.5,35.0,True,False,False,False,True
2022-11-13,24.0,317,6,11,-0.7354170229639858,0.6776147890466887,24.0,24.0,24.0,22.5,24.0,False,True,False,False,True
2022-11-13,25.0,317,6,11,-0.7354170229639858,0.6776147890466887,25.0,25.0,25.0,24.0,25.0,False,True,False,True,False
2022-11-13,20.0,317,6,11,-0.7354170229639858,0.6776147890466887,20.0,20.0,20.0,14.5,20.0,False,False,True,False,True
2022-11-14,36.5,318,0,11,-0.7236440382959124,0.690173388242972,36.5,36.5,36.5,35.0,36.5,True,False,False,True,False
2022-11-14,24.0,318,0,11,-0.7236440382959124,0.690173388242972,24.0,24.0,24.0,22.5,24.0,False,True,False,False,True
2022-11-14,25.0,318,0,11,-0.7236440382959124,0.690173388242972,25.0,25.0,25.0,24.0,25.0,False,True,False,True,False
2022-11-14,35.0,318,0,11,-0.7236440382959124,0.690173388242972,35.0,35.0,35.0,32.5,35.0,True,False,False,False,True
2022-11-14,20.0,318,0,11,-0.7236440382959124,0.690173388242972,20.0,20.0,20.0,14.5,20.0,False,False,True,False,True
2022-11-14,19.0,318,0,11,-0.7236440382959124,0.690173388242972,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-11-15,24.0,319,1,11,-0.711656622281775,0.7025274741691566,24.0,24.0,24.0,22.5,24.0,False,True,False,False,True
2022-11-15,25.0,319,1,11,-0.711656622281775,0.7025274741691566,25.0,25.0,25.0,24.0,25.0,False,True,False,True,False
2022-11-15,36.5,319,1,11,-0.711656622281775,0.7025274741691566,36.5,36.5,36.5,35.0,36.5,True,False,False,True,False
2022-11-15,20.0,319,1,11,-0.711656622281775,0.7025274741691566,20.0,20.0,20.0,14.5,20.0,False,False,True,False,True
2022-11-15,19.0,319,1,11,-0.711656622281775,0.7025274741691566,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-11-15,35.0,319,1,11,-0.711656622281775,0.7025274741691566,35.0,35.0,35.0,32.5,35.0,True,False,False,False,True
2022-11-16,19.0,320,2,11,-0.6994583270516471,0.7146733860429608,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-11-16,24.0,320,2,11,-0.6994583270516471,0.7146733860429608,24.0,24.0,24.0,22.5,24.0,False,True,False,False,True
2022-11-16,35.0,320,2,11,-0.6994583270516471,0.7146733860429608,35.0,35.0,35.0,32.5,35.0,True,False,False,False,True
2022-11-16,25.0,320,2,11,-0.6994583270516471,0.7146733860429608,25.0,25.0,25.0,24.0,25.0,False,True,False,True,False
2022-11-16,20.0,320,2,11,-0.6994583270516471,0.7146733860429608,20.0,20.0,20.0,14.5,20.0,False,False,True,False,True
2022-11-16,36.5,320,2,11,-0.6994583270516471,0.7146733860429608,36.5,36.5,36.5,35.0,36.5,True,False,False,True,False
2022-11-17,19.0,321,3,11,-0.6870527672236675,0.7266075247685652,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-11-17,20.0,321,3,11,-0.6870527672236675,0.7266075247685652,20.0,20.0,20.0,14.5,20.0,False,False,True,False,True
2022-11-17,24.0,321,3,11,-0.6870527672236675,0.7266075247685652,24.0,24.0,24.0,22.5,24.0,False,True,False,False,True
2022-11-17,35.0,321,3,11,-0.6870527672236675,0.7266075247685652,35.0,35.0,35.0,32.5,35.0,True,False,False,False,True
2022-11-17,36.5,321,3,11,-0.6870527672236675,0.7266075247685652,36.5,36.5,36.5,35.0,36.5,True,False,False,True,False
2022-11-17,25.0,321,3,11,-0.6870527672236675,0.7266075247685652,25.0,25.0,25.0,24.0,25.0,False,True,False,True,False
2022-11-18,20.0,322,4,11,-0.6744436188329457,0.7383263540031063,20.0,20.0,20.0,14.5,20.0,False,False,True,False,True
2022-11-18,36.5,322,4,11,-0.6744436188329457,0.7383263540031063,36.5,36.5,36.5,35.0,36.5,True,False,False,True,False
2022-11-18,24.0,322,4,11,-0.6744436188329457,0.7383263540031063,24.0,24.0,24.0,22.5,24.0,False,True,False,False,True
2022-11-18,35.0,322,4,11,-0.6744436188329457,0.7383263540031063,35.0,35.0,35.0,32.5,35.0,True,False,False,False,True
2022-11-18,25.0,322,4,11,-0.6744436188329457,0.7383263540031063,25.0,25.0,25.0,24.0,25.0,False,True,False,True,False
2022-11-18,19.0,322,4,11,-0.6744436188329457,0.7383263540031063,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-11-19,25.0,323,5,11,-0.661634618242279,0.749826401204568,25.0,25.0,25.0,24.0,25.0,False,True,False,True,False
2022-11-19,24.0,323,5,11,-0.661634618242279,0.749826401204568,24.0,24.0,24.0,20.0,24.0,False,True,False,False,True
2022-11-19,20.0,323,5,11,-0.661634618242279,0.749826401204568,20.0,20.0,20.0,13.5,20.0,False,False,True,False,True
2022-11-19,19.0,323,5,11,-0.661634618242279,0.749826401204568,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-11-19,35.0,323,5,11,-0.661634618242279,0.749826401204568,35.0,35.0,35.0,32.0,35.0,True,False,False,False,True
2022-11-19,36.5,323,5,11,-0.661634618242279,0.749826401204568,36.5,36.5,36.5,35.0,36.5,True,False,False,True,False
2022-11-20,24.0,324,6,11,-0.6486295610349818,0.7611042586607742,24.0,24.0,24.0,20.0,24.0,False,True,False,False,True
2022-11-20,25.0,324,6,11,-0.6486295610349818,0.7611042586607742,25.0,25.0,25.0,24.0,25.0,False,True,False,True,False
2022-11-20,20.0,324,6,11,-0.6486295610349818,0.7611042586607742,20.0,20.0,20.0,13.5,20.0,False,False,True,False,True
2022-11-20,35.0,324,6,11,-0.6486295610349818,0.7611042586607742,35.0,35.0,35.0,31.5,35.0,True,False,False,False,True
2022-11-20,36.5,324,6,11,-0.6486295610349818,0.7611042586607742,36.5,36.5,36.5,35.0,36.5,True,False,False,True,False
2022-11-20,19.0,324,6,11,-0.6486295610349818,0.7611042586607742,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-11-21,25.0,325,0,11,-0.6354323008901775,0.7721565844991641,25.0,25.0,25.0,24.0,25.0,False,True,False,True,False
2022-11-21,24.0,325,0,11,-0.6354323008901775,0.7721565844991641,24.0,24.0,24.0,20.0,24.0,False,True,False,False,True
2022-11-21,35.0,325,0,11,-0.6354323008901775,0.7721565844991641,35.0,35.0,35.0,31.0,35.0,True,False,False,False,True
2022-11-21,36.5,325,0,11,-0.6354323008901775,0.7721565844991641,36.5,36.5,36.5,35.0,36.5,True,False,False,True,False
2022-11-21,19.0,325,0,11,-0.6354323008901775,0.7721565844991641,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-11-21,20.0,325,0,11,-0.6354323008901775,0.7721565844991641,20.0,20.0,20.0,13.5,20.0,False,False,True,False,True
2022-11-22,24.0,326,1,11,-0.622046748440868,0.7829801036770624,24.0,24.0,24.0,20.0,24.0,False,True,False,False,True
2022-11-22,35.0,326,1,11,-0.622046748440868,0.7829801036770624,35.0,35.0,35.0,31.0,35.0,True,False,False,False,True
2022-11-22,25.0,326,1,11,-0.622046748440868,0.7829801036770624,25.0,25.0,25.0,24.0,25.0,False,True,False,True,False
2022-11-22,36.5,326,1,11,-0.622046748440868,0.7829801036770624,36.5,36.5,36.5,35.0,36.5,True,False,False,True,False
2022-11-22,20.0,326,1,11,-0.622046748440868,0.7829801036770624,20.0,20.0,20.0,13.5,20.0,False,False,True,False,True
2022-11-22,19.0,326,1,11,-0.622046748440868,0.7829801036770624,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-11-23,36.5,327,2,11,-0.6084768701151264,0.7935716089521472,36.5,36.5,36.5,35.0,36.5,True,False,False,True,False
2022-11-23,35.0,327,2,11,-0.6084768701151264,0.7935716089521472,35.0,35.0,35.0,31.0,35.0,True,False,False,False,True
2022-11-23,25.0,327,2,11,-0.6084768701151264,0.7935716089521472,25.0,25.0,25.0,24.0,25.0,False,True,False,True,False
2022-11-23,20.0,327,2,11,-0.6084768701151264,0.7935716089521472,20.0,20.0,20.0,13.5,20.0,False,False,True,False,True
2022-11-23,24.0,327,2,11,-0.6084768701151264,0.7935716089521472,24.0,24.0,24.0,20.0,24.0,False,True,False,False,True
2022-11-23,19.0,327,2,11,-0.6084768701151264,0.7935716089521472,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-11-24,25.0,328,3,11,-0.594726686960764,0.8039279618328208,25.0,25.0,25.0,24.0,25.0,False,True,False,True,False
2022-11-24,36.5,328,3,11,-0.594726686960764,0.8039279618328208,36.5,36.5,36.5,35.0,36.5,True,False,False,True,False
2022-11-24,35.0,328,3,11,-0.594726686960764,0.8039279618328208,35.0,35.0,35.0,31.0,35.0,True,False,False,False,True
2022-11-24,20.0,328,3,11,-0.594726686960764,0.8039279618328208,20.0,20.0,20.0,13.5,20.0,False,False,True,False,True
2022-11-24,24.0,328,3,11,-0.594726686960764,0.8039279618328208,24.0,24.0,24.0,20.0,24.0,False,True,False,False,True
2022-11-24,19.0,328,3,11,-0.594726686960764,0.8039279618328208,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-11-25,19.0,329,4,11,-0.5808002734538013,0.8140460935082175,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-11-25,24.0,329,4,11,-0.5808002734538013,0.8140460935082175,24.0,24.0,24.0,20.0,24.0,False,True,False,False,True
2022-11-25,20.0,329,4,11,-0.5808002734538013,0.8140460935082175,20.0,20.0,20.0,13.5,20.0,False,False,True,False,True
2022-11-25,25.0,329,4,11,-0.5808002734538013,0.8140460935082175,25.0,25.0,25.0,24.0,25.0,False,True,False,True,False
2022-11-25,35.0,329,4,11,-0.5808002734538013,0.8140460935082175,35.0,35.0,35.0,31.0,35.0,True,False,False,False,True
2022-11-25,36.5,329,4,11,-0.5808002734538013,0.8140460935082175,36.5,36.5,36.5,35.0,36.5,True,False,False,True,False
2022-11-26,24.0,330,5,11,-0.5667017562911184,0.8239230057575536,24.0,24.0,24.0,20.0,24.0,False,True,False,False,True
2022-11-26,20.0,330,5,11,-0.5667017562911184,0.8239230057575536,20.0,20.0,20.0,13.5,20.0,False,False,True,False,True
2022-11-26,35.0,330,5,11,-0.5667017562911184,0.8239230057575536,35.0,35.0,35.0,31.0,35.0,True,False,False,False,True
2022-11-26,25.0,330,5,11,-0.5667017562911184,0.8239230057575536,25.0,25.0,25.0,24.0,25.0,False,True,False,True,False
2022-11-26,19.0,330,5,11,-0.5667017562911184,0.8239230057575536,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-11-26,36.5,330,5,11,-0.5667017562911184,0.8239230057575536,36.5,36.5,36.5,35.0,36.5,True,False,False,True,False
2022-11-27,25.0,331,6,11,-0.5524353131676203,0.8335557718385695,25.0,25.0,25.0,24.0,25.0,False,True,False,True,False
2022-11-27,20.0,331,6,11,-0.5524353131676203,0.8335557718385695,20.0,20.0,20.0,13.5,20.0,False,False,True,False,True
2022-11-27,19.0,331,6,11,-0.5524353131676203,0.8335557718385695,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-11-27,35.0,331,6,11,-0.5524353131676203,0.8335557718385695,35.0,35.0,35.0,31.0,35.0,True,False,False,False,True
2022-11-27,36.5,331,6,11,-0.5524353131676203,0.8335557718385695,36.5,36.5,36.5,35.0,36.5,True,False,False,True,False
2022-11-27,24.0,331,6,11,-0.5524353131676203,0.8335557718385695,24.0,24.0,24.0,20.0,24.0,False,True,False,False,True
2022-11-28,35.0,332,0,11,-0.5380051715382992,0.8429415373547832,35.0,35.0,35.0,31.0,35.0,True,False,False,False,True
2022-11-28,24.0,332,0,11,-0.5380051715382992,0.8429415373547832,24.0,24.0,24.0,20.0,24.0,False,True,False,False,True
2022-11-28,36.5,332,0,11,-0.5380051715382992,0.8429415373547832,36.5,36.5,36.5,35.0,36.5,True,False,False,True,False
2022-11-28,20.0,332,0,11,-0.5380051715382992,0.8429415373547832,20.0,20.0,20.0,13.5,20.0,False,False,True,False,True
2022-11-28,19.0,332,0,11,-0.5380051715382992,0.8429415373547832,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-11-28,25.0,332,0,11,-0.5380051715382992,0.8429415373547832,25.0,25.0,25.0,24.0,25.0,False,True,False,True,False
2022-11-29,36.5,333,1,11,-0.5234156073655503,0.8520775211013093,36.5,36.5,36.5,35.0,36.5,True,False,False,True,False
2022-11-29,20.0,333,1,11,-0.5234156073655503,0.8520775211013093,20.0,20.0,20.0,13.5,20.0,False,False,True,False,True
2022-11-29,24.0,333,1,11,-0.5234156073655503,0.8520775211013093,24.0,24.0,24.0,20.0,24.0,False,True,False,False,True
2022-11-29,35.0,333,1,11,-0.5234156073655503,0.8520775211013093,35.0,35.0,35.0,31.0,35.0,True,False,False,False,True
2022-11-29,19.0,333,1,11,-0.5234156073655503,0.8520775211013093,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-11-29,25.0,333,1,11,-0.5234156073655503,0.8520775211013093,25.0,25.0,25.0,24.0,25.0,False,True,False,True,False
2022-11-30,35.0,334,2,11,-0.5086709438521042,0.8609610158889945,35.0,35.0,35.0,31.0,35.0,True,False,False,False,True
2022-11-30,25.0,334,2,11,-0.5086709438521042,0.8609610158889945,25.0,25.0,25.0,24.0,25.0,False,True,False,True,False
2022-11-30,24.0,334,2,11,-0.5086709438521042,0.8609610158889945,24.0,24.0,24.0,20.0,24.0,False,True,False,False,True
2022-11-30,20.0,334,2,11,-0.5086709438521042,0.8609610158889945,20.0,20.0,20.0,13.5,20.0,False,False,True,False,True
2022-11-30,36.5,334,2,11,-0.5086709438521042,0.8609610158889945,36.5,36.5,36.5,35.0,36.5,True,False,False,True,False
2022-11-30,19.0,334,2,11,-0.5086709438521042,0.8609610158889945,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-12-01,25.0,335,3,12,-0.49377555015997737,0.8695893893466109,25.0,25.0,25.0,24.0,25.0,False,True,False,True,False
2022-12-01,24.0,335,3,12,-0.49377555015997737,0.8695893893466109,24.0,24.0,24.0,20.0,24.0,False,True,False,False,True
2022-12-01,20.0,335,3,12,-0.49377555015997737,0.8695893893466109,20.0,20.0,20.0,13.5,20.0,False,False,True,False,True
2022-12-01,36.5,335,3,12,-0.49377555015997737,0.8695893893466109,36.5,36.5,36.5,35.0,36.5,True,False,False,True,False
2022-12-01,19.0,335,3,12,-0.49377555015997737,0.8695893893466109,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-12-01,35.0,335,3,12,-0.49377555015997737,0.8695893893466109,35.0,35.0,35.0,31.0,35.0,True,False,False,False,True
2022-12-02,35.0,336,4,12,-0.4787338401157883,0.8779600847008883,35.0,35.0,35.0,30.5,35.0,True,False,False,False,True
2022-12-02,24.0,336,4,12,-0.4787338401157883,0.8779600847008883,24.0,24.0,24.0,20.0,24.0,False,True,False,False,True
2022-12-02,19.0,336,4,12,-0.4787338401157883,0.8779600847008883,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-12-02,20.0,336,4,12,-0.4787338401157883,0.8779600847008883,20.0,20.0,20.0,13.5,20.0,False,False,True,False,True
2022-12-02,36.5,336,4,12,-0.4787338401157883,0.8779600847008883,36.5,36.5,36.5,35.0,36.5,True,False,False,True,False
2022-12-02,25.0,336,4,12,-0.4787338401157883,0.8779600847008883,25.0,25.0,25.0,24.0,25.0,False,True,False,True,False
2022-12-03,20.0,337,5,12,-0.4635502709028512,0.8860706215341378,20.0,20.0,20.0,13.5,20.0,False,False,True,False,True
2022-12-03,25.0,337,5,12,-0.4635502709028512,0.8860706215341378,25.0,25.0,25.0,24.0,25.0,False,True,False,True,False
2022-12-03,19.0,337,5,12,-0.4635502709028512,0.8860706215341378,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-12-03,35.0,337,5,12,-0.4635502709028512,0.8860706215341378,35.0,35.0,35.0,30.0,35.0,True,False,False,False,True
2022-12-03,36.5,337,5,12,-0.4635502709028512,0.8860706215341378,36.5,36.5,36.5,35.0,36.5,True,False,False,True,False
2022-12-03,24.0,337,5,12,-0.4635502709028512,0.8860706215341378,24.0,24.0,24.0,20.0,24.0,False,True,False,False,True
2022-12-04,24.0,338,6,12,-0.4482293417404106,0.893918596519257,24.0,24.0,24.0,20.0,24.0,False,True,False,False,True
2022-12-04,35.0,338,6,12,-0.4482293417404106,0.893918596519257,35.0,35.0,35.0,30.0,35.0,True,False,False,False,True
2022-12-04,19.0,338,6,12,-0.4482293417404106,0.893918596519257,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-12-04,20.0,338,6,12,-0.4482293417404106,0.893918596519257,20.0,20.0,20.0,13.5,20.0,False,False,True,False,True
2022-12-04,25.0,338,6,12,-0.4482293417404106,0.893918596519257,25.0,25.0,25.0,24.0,25.0,False,True,False,True,False
2022-12-04,36.5,338,6,12,-0.4482293417404106,0.893918596519257,36.5,36.5,36.5,35.0,36.5,True,False,False,True,False
2022-12-05,24.0,339,0,12,-0.4327755925504317,0.9015016841318838,24.0,24.0,24.0,20.0,24.0,False,True,False,False,True
2022-12-05,20.0,339,0,12,-0.4327755925504317,0.9015016841318838,20.0,20.0,20.0,13.5,20.0,False,False,True,False,True
2022-12-05,25.0,339,0,12,-0.4327755925504317,0.9015016841318838,25.0,25.0,25.0,24.0,25.0,False,True,False,True,False
2022-12-05,19.0,339,0,12,-0.4327755925504317,0.9015016841318838,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-12-05,36.5,339,0,12,-0.4327755925504317,0.9015016841318838,36.5,36.5,36.5,35.0,36.5,True,False,False,True,False
2022-12-05,35.0,339,0,12,-0.4327755925504317,0.9015016841318838,35.0,35.0,35.0,30.0,35.0,True,False,False,False,True
2022-12-06,35.0,340,1,12,-0.41719360261231697,0.9088176373395028,35.0,35.0,35.0,30.0,35.0,True,False,False,False,True
2022-12-06,24.0,340,1,12,-0.41719360261231697,0.9088176373395028,24.0,24.0,24.0,20.0,24.0,False,True,False,False,True
2022-12-06,25.0,340,1,12,-0.41719360261231697,0.9088176373395028,25.0,25.0,25.0,24.0,25.0,False,True,False,True,False
2022-12-06,19.0,340,1,12,-0.41719360261231697,0.9088176373395028,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-12-06,36.5,340,1,12,-0.41719360261231697,0.9088176373395028,36.5,36.5,36.5,35.0,36.5,True,False,False,True,False
2022-12-06,20.0,340,1,12,-0.41719360261231697,0.9088176373395028,20.0,20.0,20.0,13.5,20.0,False,False,True,False,True
2022-12-07,25.0,341,2,12,-0.4014879892059737,0.9158642882672868,25.0,25.0,25.0,24.0,25.0,False,True,False,True,False
2022-12-07,35.0,341,2,12,-0.4014879892059737,0.9158642882672868,35.0,35.0,35.0,30.0,35.0,True,False,False,False,True
2022-12-07,20.0,341,2,12,-0.4014879892059737,0.9158642882672868,20.0,20.0,20.0,13.5,20.0,False,False,True,False,True
2022-12-07,24.0,341,2,12,-0.4014879892059737,0.9158642882672868,24.0,24.0,24.0,20.0,24.0,False,True,False,False,True
2022-12-07,36.5,341,2,12,-0.4014879892059737,0.9158642882672868,36.5,36.5,36.5,35.0,36.5,True,False,False,True,False
2022-12-07,19.0,341,2,12,-0.4014879892059737,0.9158642882672868,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-12-08,36.5,342,3,12,-0.38566340624360745,0.9226395488404875,36.5,36.5,36.5,35.0,36.5,True,False,False,True,False
2022-12-08,24.0,342,3,12,-0.38566340624360745,0.9226395488404875,24.0,24.0,24.0,20.0,24.0,False,True,False,False,True
2022-12-08,19.0,342,3,12,-0.38566340624360745,0.9226395488404875,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-12-08,25.0,342,3,12,-0.38566340624360745,0.9226395488404875,25.0,25.0,25.0,24.0,25.0,False,True,False,True,False
2022-12-08,35.0,342,3,12,-0.38566340624360745,0.9226395488404875,35.0,35.0,35.0,30.0,35.0,True,False,False,False,True
2022-12-08,20.0,342,3,12,-0.38566340624360745,0.9226395488404875,20.0,20.0,20.0,13.5,20.0,False,False,True,False,True
2022-12-09,20.0,343,4,12,-0.3697245428906732,0.9291414114031743,20.0,20.0,20.0,13.5,20.0,False,False,True,False,True
2022-12-09,24.0,343,4,12,-0.3697245428906732,0.9291414114031743,24.0,24.0,24.0,20.0,24.0,False,True,False,False,True
2022-12-09,19.0,343,4,12,-0.3697245428906732,0.9291414114031743,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-12-09,36.5,343,4,12,-0.3697245428906732,0.9291414114031743,36.5,36.5,36.5,35.0,36.5,True,False,False,True,False
2022-12-09,35.0,343,4,12,-0.3697245428906732,0.9291414114031743,35.0,35.0,35.0,30.0,35.0,True,False,False,False,True
2022-12-09,25.0,343,4,12,-0.3697245428906732,0.9291414114031743,25.0,25.0,25.0,24.0,25.0,False,True,False,True,False
2022-12-10,20.0,344,5,12,-0.3536761221763721,0.935367949313148,20.0,20.0,20.0,13.5,20.0,False,False,True,False,True
2022-12-10,35.0,344,5,12,-0.3536761221763721,0.935367949313148,35.0,35.0,35.0,30.0,35.0,True,False,False,False,True
2022-12-10,24.0,344,5,12,-0.3536761221763721,0.935367949313148,24.0,24.0,24.0,20.0,24.0,False,True,False,False,True
2022-12-10,25.0,344,5,12,-0.3536761221763721,0.935367949313148,25.0,25.0,25.0,24.0,25.0,False,True,False,True,False
2022-12-10,36.5,344,5,12,-0.3536761221763721,0.935367949313148,36.5,36.5,36.5,35.0,36.5,True,False,False,True,False
2022-12-10,19.0,344,5,12,-0.3536761221763721,0.935367949313148,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-12-11,24.0,345,6,12,-0.33752289959411347,0.941317317512847,24.0,24.0,24.0,20.0,24.0,False,True,False,False,True
2022-12-11,19.0,345,6,12,-0.33752289959411347,0.941317317512847,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-12-11,20.0,345,6,12,-0.33752289959411347,0.941317317512847,20.0,20.0,20.0,13.5,20.0,False,False,True,False,True
2022-12-11,35.0,345,6,12,-0.33752289959411347,0.941317317512847,35.0,35.0,35.0,30.0,35.0,True,False,False,False,True
2022-12-11,25.0,345,6,12,-0.33752289959411347,0.941317317512847,25.0,25.0,25.0,24.0,25.0,False,True,False,True,False
2022-12-11,36.5,345,6,12,-0.33752289959411347,0.941317317512847,36.5,36.5,36.5,35.0,36.5,True,False,False,True,False
2022-12-12,35.0,346,0,12,-0.32126966169236515,0.9469877530760751,35.0,35.0,35.0,30.0,35.0,True,False,False,False,True
2022-12-12,19.0,346,0,12,-0.32126966169236515,0.9469877530760751,19.0,19.0,19.0,20.0,19.0,False,False,True,True,False
2022-12-12,24.0,346,0,12,-0.32126966169236515,0.9469877530760751,24.0,24.0,24.0,20.0,24.0,False,True,False,False,True
2022-12-12,36.5,346,0,12,-0.32126966169236515,0.9469877530760751,36.5,36.5,36.5,35.0,36.5,True,False,False,True,False
2022-12-12,25.0,346,0,12,-0.32126966169236515,0.9469877530760751,25.0,25.0,25.0,24.0,25.0,False,True,False,True,False
