pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_活,specInfo_中,specInfo_小,specInfo_35头-40头,prodPcat_虾蟹类,prodPcat_其他类
2023-02-25,18.0,56,5,2,0.8214765533024142,0.5702422926917871,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2023-02-25,20.0,56,5,2,0.8214765533024142,0.5702422926917871,20.0,24.5,24.5,24.5,24.05,True,False,False,False,True,False
2023-02-26,20.0,57,6,2,0.8311706263658079,0.5560174366570446,20.0,24.5,24.5,24.5,23.9,True,False,False,False,True,False
2023-02-26,21.0,57,6,2,0.8311706263658079,0.5560174366570446,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2023-02-26,53.5,57,6,2,0.8311706263658079,0.5560174366570446,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2023-02-26,18.0,57,6,2,0.8311706263658079,0.5560174366570446,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2023-02-26,22.5,57,6,2,0.8311706263658079,0.5560174366570446,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2023-02-27,18.0,58,0,2,0.8406184056344782,0.5416278206559814,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2023-02-27,53.5,58,0,2,0.8406184056344782,0.5416278206559814,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2023-02-27,21.0,58,0,2,0.8406184056344782,0.5416278206559814,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2023-02-27,20.0,58,0,2,0.8406184056344782,0.5416278206559814,20.0,24.5,24.5,24.5,23.75,True,False,False,False,True,False
2023-02-27,22.5,58,0,2,0.8406184056344782,0.5416278206559814,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2023-02-28,22.5,59,1,2,0.8498170915275278,0.5270777086423722,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2023-02-28,18.0,59,1,2,0.8498170915275278,0.5270777086423722,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2023-02-28,53.5,59,1,2,0.8498170915275278,0.5270777086423722,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2023-02-28,21.0,59,1,2,0.8498170915275278,0.5270777086423722,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2023-02-28,20.0,59,1,2,0.8498170915275278,0.5270777086423722,20.0,24.5,24.5,24.5,23.6,True,False,False,False,True,False
2023-03-01,18.0,60,2,3,0.8587639582758029,0.5123714121284237,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2023-03-01,21.0,60,2,3,0.8587639582758029,0.5123714121284237,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2023-03-01,22.5,60,2,3,0.8587639582758029,0.5123714121284237,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2023-03-01,20.0,60,2,3,0.8587639582758029,0.5123714121284237,20.0,24.5,24.5,24.5,23.45,True,False,False,False,True,False
2023-03-01,53.5,60,2,3,0.8587639582758029,0.5123714121284237,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2023-03-02,22.5,61,3,3,0.8674563547295969,0.49751328890718066,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2023-03-02,20.5,61,3,3,0.8674563547295969,0.49751328890718066,20.0,20.0,24.5,24.5,23.316666666666666,True,False,False,False,True,False
2023-03-02,18.0,61,3,3,0.8674563547295969,0.49751328890718066,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2023-03-02,53.5,61,3,3,0.8674563547295969,0.49751328890718066,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2023-03-02,21.0,61,3,3,0.8674563547295969,0.49751328890718066,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2023-03-03,21.0,62,4,3,0.8758917051442429,0.48250774176121847,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2023-03-03,20.5,62,4,3,0.8758917051442429,0.48250774176121847,20.5,20.0,24.5,24.5,23.183333333333334,True,False,False,False,True,False
2023-03-03,53.5,62,4,3,0.8758917051442429,0.48250774176121847,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2023-03-03,22.5,62,4,3,0.8758917051442429,0.48250774176121847,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2023-03-03,18.0,62,4,3,0.8758917051442429,0.48250774176121847,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2023-03-04,18.0,63,5,3,0.8840675099433636,0.4673592171580022,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2023-03-04,53.5,63,5,3,0.8840675099433636,0.4673592171580022,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2023-03-04,22.5,63,5,3,0.8840675099433636,0.4673592171580022,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2023-03-04,21.0,63,5,3,0.8840675099433636,0.4673592171580022,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2023-03-04,20.5,63,5,3,0.8840675099433636,0.4673592171580022,20.5,20.0,24.5,24.5,23.05,True,False,False,False,True,False
2023-03-05,18.0,64,6,3,0.8919813464595485,0.45207220393230435,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2023-03-05,21.0,64,6,3,0.8919813464595485,0.45207220393230435,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2023-03-05,53.5,64,6,3,0.8919813464595485,0.45207220393230435,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2023-03-05,22.5,64,6,3,0.8919813464595485,0.45207220393230435,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2023-03-05,20.5,64,6,3,0.8919813464595485,0.45207220393230435,20.5,20.0,24.5,24.5,22.916666666666668,True,False,False,False,True,False
2023-03-06,20.5,65,0,3,0.8996308696522433,0.43665123195606403,20.5,20.0,24.5,24.5,22.783333333333335,True,False,False,False,True,False
2023-03-06,21.0,65,0,3,0.8996308696522433,0.43665123195606403,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2023-03-06,18.0,65,0,3,0.8996308696522433,0.43665123195606403,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2023-03-06,22.5,65,0,3,0.8996308696522433,0.43665123195606403,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2023-03-06,53.5,65,0,3,0.8996308696522433,0.43665123195606403,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2023-03-07,53.5,66,1,3,0.9070138128026359,0.4211008707960896,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2023-03-07,20.5,66,1,3,0.9070138128026359,0.4211008707960896,20.5,20.0,24.5,24.5,22.65,True,False,False,False,True,False
2023-03-07,18.0,66,1,3,0.9070138128026359,0.4211008707960896,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2023-03-07,22.5,66,1,3,0.9070138128026359,0.4211008707960896,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2023-03-07,21.0,66,1,3,0.9070138128026359,0.4211008707960896,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2023-03-08,21.0,67,2,3,0.9141279881853337,0.40542572835999735,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2023-03-08,53.5,67,2,3,0.9141279881853337,0.40542572835999735,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2023-03-08,22.5,67,2,3,0.9141279881853337,0.40542572835999735,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2023-03-08,20.5,67,2,3,0.9141279881853337,0.40542572835999735,20.5,20.0,24.5,24.5,22.516666666666666,True,False,False,False,True,False
2023-03-08,18.0,67,2,3,0.9141279881853337,0.40542572835999735,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2023-03-09,22.5,68,3,3,0.9209712877166346,0.38963044953078796,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2023-03-09,21.0,68,3,3,0.9209712877166346,0.38963044953078796,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2023-03-09,53.5,68,3,3,0.9209712877166346,0.38963044953078796,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2023-03-09,20.5,68,3,3,0.9209712877166346,0.38963044953078796,20.5,20.5,24.5,24.5,22.383333333333333,True,False,False,False,True,False
2023-03-09,18.0,68,3,3,0.9209712877166346,0.38963044953078796,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2023-03-10,53.5,69,4,3,0.9275416835791966,0.37371971479046906,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2023-03-10,22.5,69,4,3,0.9275416835791966,0.37371971479046906,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2023-03-10,21.0,69,4,3,0.9275416835791966,0.37371971479046906,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2023-03-10,18.0,69,4,3,0.9275416835791966,0.37371971479046906,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2023-03-10,20.5,69,4,3,0.9275416835791966,0.37371971479046906,20.5,20.5,24.5,24.5,22.25,True,False,False,False,True,False
2023-03-11,22.5,70,5,3,0.9338372288229252,0.35769823883312546,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2023-03-11,18.0,70,5,3,0.9338372288229252,0.35769823883312546,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2023-03-11,53.5,70,5,3,0.9338372288229252,0.35769823883312546,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2023-03-11,20.5,70,5,3,0.9338372288229252,0.35769823883312546,20.5,20.5,24.5,24.5,22.116666666666667,True,False,False,False,True,False
2023-03-11,21.0,70,5,3,0.9338372288229252,0.35769823883312546,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2023-03-12,53.5,71,6,3,0.9398560579418954,0.3415707691678556,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2023-03-12,20.5,71,6,3,0.9398560579418954,0.3415707691678556,20.5,20.5,24.5,24.5,21.983333333333334,True,False,False,False,True,False
2023-03-12,18.0,71,6,3,0.9398560579418954,0.3415707691678556,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2023-03-12,22.5,71,6,3,0.9398560579418954,0.3415707691678556,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2023-03-12,21.0,71,6,3,0.9398560579418954,0.3415707691678556,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2023-03-13,53.5,72,0,3,0.9455963874271426,0.3253420847119801,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2023-03-13,18.0,72,0,3,0.9455963874271426,0.3253420847119801,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2023-03-13,21.0,72,0,3,0.9455963874271426,0.3253420847119801,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2023-03-13,20.5,72,0,3,0.9455963874271426,0.3253420847119801,20.5,20.5,24.5,24.5,21.85,True,False,False,False,True,False
2023-03-13,22.5,72,0,3,0.9455963874271426,0.3253420847119801,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2023-03-14,21.0,73,1,3,0.9510565162951535,0.30901699437494745,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2023-03-14,22.5,73,1,3,0.9510565162951535,0.30901699437494745,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2023-03-14,53.5,73,1,3,0.9510565162951535,0.30901699437494745,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2023-03-14,18.0,73,1,3,0.9510565162951535,0.30901699437494745,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2023-03-14,20.5,73,1,3,0.9510565162951535,0.30901699437494745,20.5,20.5,24.5,24.5,21.716666666666665,True,False,False,False,True,False
2023-03-15,18.0,74,2,3,0.9562348265919056,0.29260033563334836,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2023-03-15,53.5,74,2,3,0.9562348265919056,0.29260033563334836,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2023-03-15,21.0,74,2,3,0.9562348265919056,0.29260033563334836,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2023-03-15,20.5,74,2,3,0.9562348265919056,0.29260033563334836,20.5,20.5,24.5,24.5,21.583333333333332,True,False,False,False,True,False
2023-03-15,22.5,74,2,3,0.9562348265919056,0.29260033563334836,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2023-03-16,21.0,75,3,3,0.9611297838723007,0.27609697309746883,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2023-03-16,22.5,75,3,3,0.9611297838723007,0.27609697309746883,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2023-03-16,53.5,75,3,3,0.9611297838723007,0.27609697309746883,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2023-03-16,18.0,75,3,3,0.9611297838723007,0.27609697309746883,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2023-03-16,20.5,75,3,3,0.9611297838723007,0.27609697309746883,20.5,20.5,24.5,24.5,21.45,True,False,False,False,True,False
2023-03-17,22.5,76,4,3,0.9657399376548549,0.2595117970697999,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2023-03-17,18.0,76,4,3,0.9657399376548549,0.2595117970697999,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2023-03-17,53.5,76,4,3,0.9657399376548549,0.2595117970697999,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2023-03-17,21.0,76,4,3,0.9657399376548549,0.2595117970697999,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2023-03-17,20.5,76,4,3,0.9657399376548549,0.2595117970697999,20.5,20.5,24.5,24.5,21.316666666666666,True,False,False,False,True,False
2023-03-18,18.0,77,5,3,0.9700639218515071,0.2428497220959356,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2023-03-18,21.0,77,5,3,0.9700639218515071,0.2428497220959356,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2023-03-18,22.5,77,5,3,0.9700639218515071,0.2428497220959356,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2023-03-18,20.5,77,5,3,0.9700639218515071,0.2428497220959356,20.5,20.5,24.5,24.5,21.183333333333334,True,False,False,False,True,False
2023-03-18,53.5,77,5,3,0.9700639218515071,0.2428497220959356,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2023-03-19,18.0,78,6,3,0.9741004551724205,0.22611568550828828,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2023-03-19,22.5,78,6,3,0.9741004551724205,0.22611568550828828,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2023-03-19,20.5,78,6,3,0.9741004551724205,0.22611568550828828,20.5,20.5,24.5,24.5,21.05,True,False,False,False,True,False
2023-03-19,21.0,78,6,3,0.9741004551724205,0.22611568550828828,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2023-03-19,53.5,78,6,3,0.9741004551724205,0.22611568550828828,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2023-03-20,21.0,79,0,3,0.9778483415056568,0.20931464596304847,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2023-03-20,21.5,79,0,3,0.9778483415056568,0.20931464596304847,20.5,20.5,24.5,24.5,20.95,True,False,False,False,True,False
2023-03-20,53.5,79,0,3,0.9778483415056568,0.20931464596304847,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2023-03-20,22.5,79,0,3,0.9778483415056568,0.20931464596304847,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2023-03-20,18.0,79,0,3,0.9778483415056568,0.20931464596304847,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2023-03-21,21.5,80,1,3,0.9813064702716093,0.19245158197082998,21.5,20.5,24.5,24.5,20.85,True,False,False,False,True,False
2023-03-21,53.5,80,1,3,0.9813064702716093,0.19245158197082998,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2023-03-21,22.5,80,1,3,0.9813064702716093,0.19245158197082998,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2023-03-21,21.0,80,1,3,0.9813064702716093,0.19245158197082998,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2023-03-21,18.0,80,1,3,0.9813064702716093,0.19245158197082998,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2023-03-22,53.5,81,2,3,0.9844738167520922,0.1755314904214282,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2023-03-22,18.0,81,2,3,0.9844738167520922,0.1755314904214282,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2023-03-22,22.0,81,2,3,0.9844738167520922,0.1755314904214282,21.5,20.5,24.5,24.5,20.766666666666666,True,False,False,False,True,False
2023-03-22,22.5,81,2,3,0.9844738167520922,0.1755314904214282,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2023-03-22,21.0,81,2,3,0.9844738167520922,0.1755314904214282,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2023-03-23,18.0,82,3,3,0.9873494423939864,0.15855938510313475,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2023-03-23,21.0,82,3,3,0.9873494423939864,0.15855938510313475,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2023-03-23,53.5,82,3,3,0.9873494423939864,0.15855938510313475,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2023-03-23,22.5,82,3,3,0.9873494423939864,0.15855938510313475,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2023-03-23,22.0,82,3,3,0.9873494423939864,0.15855938510313475,22.0,20.5,24.5,24.5,20.683333333333334,True,False,False,False,True,False
2023-03-24,18.0,83,4,3,0.989932495087353,0.141540295217043,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2023-03-24,22.0,83,4,3,0.989932495087353,0.141540295217043,22.0,20.5,24.5,24.5,20.6,True,False,False,False,True,False
2023-03-24,21.0,83,4,3,0.989932495087353,0.141540295217043,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2023-03-24,22.5,83,4,3,0.989932495087353,0.141540295217043,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2023-03-24,53.5,83,4,3,0.989932495087353,0.141540295217043,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2023-03-25,22.0,84,5,3,0.9922222094179323,0.12447926388678915,22.0,20.5,20.0,24.5,20.666666666666668,True,False,False,False,True,False
2023-03-25,22.5,84,5,3,0.9922222094179323,0.12447926388678915,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2023-03-25,21.0,84,5,3,0.9922222094179323,0.12447926388678915,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2023-03-25,53.5,84,5,3,0.9922222094179323,0.12447926388678915,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2023-03-25,18.0,84,5,3,0.9922222094179323,0.12447926388678915,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2023-03-26,22.0,85,6,3,0.994217906893952,0.10738134666416309,22.0,20.5,20.0,24.5,20.733333333333334,True,False,False,False,True,False
2023-03-26,53.5,85,6,3,0.994217906893952,0.10738134666416309,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2023-03-26,22.5,85,6,3,0.994217906893952,0.10738134666416309,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2023-03-26,18.0,85,6,3,0.994217906893952,0.10738134666416309,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2023-03-26,21.0,85,6,3,0.994217906893952,0.10738134666416309,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2023-03-27,22.0,86,0,3,0.995918996147179,0.09025161003104117,22.0,21.5,20.0,24.5,20.8,True,False,False,False,True,False
2023-03-27,18.0,86,0,3,0.995918996147179,0.09025161003104117,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2023-03-27,22.5,86,0,3,0.995918996147179,0.09025161003104117,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2023-03-27,53.5,86,0,3,0.995918996147179,0.09025161003104117,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2023-03-27,21.0,86,0,3,0.995918996147179,0.09025161003104117,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2023-03-28,21.0,87,1,3,0.9973249731081555,0.07309512989807777,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2023-03-28,22.0,87,1,3,0.9973249731081555,0.07309512989807777,22.0,21.5,20.0,24.5,20.866666666666667,True,False,False,False,True,False
2023-03-28,22.5,87,1,3,0.9973249731081555,0.07309512989807777,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2023-03-28,18.0,87,1,3,0.9973249731081555,0.07309512989807777,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2023-03-28,53.5,87,1,3,0.9973249731081555,0.07309512989807777,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2023-03-29,22.5,88,2,3,0.9984354211555643,0.055916990100603484,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2023-03-29,18.0,88,2,3,0.9984354211555643,0.055916990100603484,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2023-03-29,21.0,88,2,3,0.9984354211555643,0.055916990100603484,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2023-03-29,22.0,88,2,3,0.9984354211555643,0.055916990100603484,22.0,22.0,20.0,24.5,20.933333333333334,True,False,False,False,True,False
2023-03-29,53.5,88,2,3,0.9984354211555643,0.055916990100603484,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2023-03-30,53.5,89,3,3,0.9992500112396835,0.03872228089217446,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2023-03-30,22.5,89,3,3,0.9992500112396835,0.03872228089217446,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2023-03-30,18.0,89,3,3,0.9992500112396835,0.03872228089217446,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2023-03-30,22.0,89,3,3,0.9992500112396835,0.03872228089217446,22.0,22.0,20.0,24.5,21.0,True,False,False,False,True,False
2023-03-30,21.0,89,3,3,0.9992500112396835,0.03872228089217446,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2023-03-31,53.5,90,4,3,0.9997685019798909,0.021516097436222254,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2023-03-31,22.5,90,4,3,0.9997685019798909,0.021516097436222254,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2023-03-31,18.0,90,4,3,0.9997685019798909,0.021516097436222254,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2023-03-31,22.0,90,4,3,0.9997685019798909,0.021516097436222254,22.0,22.0,20.0,24.5,21.066666666666666,True,False,False,False,True,False
2023-03-31,21.0,90,4,3,0.9997685019798909,0.021516097436222254,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2023-04-01,21.0,91,5,4,0.9999907397361901,0.004303538296244289,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2023-04-01,21.75,91,5,4,0.9999907397361901,0.004303538296244289,22.0,22.0,20.5,24.5,21.108333333333334,True,False,False,False,True,False
2023-04-01,53.5,91,5,4,0.9999907397361901,0.004303538296244289,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2023-04-01,18.0,91,5,4,0.9999907397361901,0.004303538296244289,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2023-04-01,22.5,91,5,4,0.9999907397361901,0.004303538296244289,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2023-04-02,18.0,92,6,4,0.9999166586547379,-0.01291029607500882,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2023-04-02,21.0,92,6,4,0.9999166586547379,-0.01291029607500882,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2023-04-02,21.5,92,6,4,0.9999166586547379,-0.01291029607500882,21.75,22.0,20.5,24.5,21.141666666666666,True,False,False,False,True,False
2023-04-02,53.5,92,6,4,0.9999166586547379,-0.01291029607500882,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2023-04-02,22.5,92,6,4,0.9999166586547379,-0.01291029607500882,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2023-04-03,21.0,93,0,4,0.9995462806873573,-0.030120304846908114,21.5,22.0,20.5,24.5,21.158333333333335,True,False,False,False,True,False
2023-04-03,18.0,93,0,4,0.9995462806873573,-0.030120304846908114,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2023-04-03,21.0,93,0,4,0.9995462806873573,-0.030120304846908114,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2023-04-03,53.5,93,0,4,0.9995462806873573,-0.030120304846908114,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2023-04-03,22.5,93,0,4,0.9995462806873573,-0.030120304846908114,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2023-04-04,22.5,94,1,4,0.9988797155850336,-0.04732138832243185,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2023-04-04,21.0,94,1,4,0.9988797155850336,-0.04732138832243185,21.0,22.0,20.5,24.5,21.175,True,False,False,False,True,False
2023-04-04,21.0,94,1,4,0.9988797155850336,-0.04732138832243185,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2023-04-04,53.5,94,1,4,0.9988797155850336,-0.04732138832243185,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2023-04-04,18.0,94,1,4,0.9988797155850336,-0.04732138832243185,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2023-04-05,21.0,95,2,4,0.9979171608653922,-0.06450844944931623,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2023-04-05,21.0,95,2,4,0.9979171608653922,-0.06450844944931623,21.0,22.0,20.5,24.5,21.191666666666666,True,False,False,False,True,False
2023-04-05,53.5,95,2,4,0.9979171608653922,-0.06450844944931623,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2023-04-05,18.0,95,2,4,0.9979171608653922,-0.06450844944931623,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2023-04-05,22.5,95,2,4,0.9979171608653922,-0.06450844944931623,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2023-04-06,53.5,96,3,4,0.9966589017541702,-0.08167639533042241,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2023-04-06,21.0,96,3,4,0.9966589017541702,-0.08167639533042241,21.0,21.0,21.0,21.0,21.0,True,False,False,False,False,True
2023-04-06,21.0,96,3,4,0.9966589017541702,-0.08167639533042241,21.0,22.0,20.5,24.5,21.208333333333332,True,False,False,False,True,False
2023-04-06,18.0,96,3,4,0.9966589017541702,-0.08167639533042241,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2023-04-06,22.5,96,3,4,0.9966589017541702,-0.08167639533042241,22.5,22.5,22.5,22.5,22.5,False,False,True,False,True,False
2023-04-07,18.0,97,4,4,0.9951053111006976,-0.09882013873287143,18.0,18.0,18.0,18.0,18.0,False,False,False,True,False,True
2023-04-07,53.5,97,4,4,0.9951053111006976,-0.09882013873287143,53.5,53.5,53.5,53.5,53.5,False,True,False,False,True,False
2023-04-07,21.0,97,4,4,0.9951053111006976,-0.09882013873287143,21.0,22.0,20.5,24.5,21.225,True,False,False,False,True,False
