pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_UNKNOWN,specInfo_冻\鲜,specInfo_鲜,prodPcat_猪肉类
2023-07-13,16.5,194,3,7,-0.19667288979357622,-0.9804691603616321,16.5,16.5,16.5,18.5,16.5,True,False,False,True
2023-07-13,15.5,194,3,7,-0.19667288979357622,-0.9804691603616321,15.5,15.5,14.5,17.5,14.983333333333333,False,False,True,True
2023-07-14,15.5,195,4,7,-0.2135209154397959,-0.9769384927771817,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-07-14,16.5,195,4,7,-0.2135209154397959,-0.9769384927771817,16.5,16.5,16.5,18.5,16.5,True,False,False,True
2023-07-14,15.5,195,4,7,-0.2135209154397959,-0.9769384927771817,15.5,15.5,14.5,17.5,15.016666666666667,False,False,True,True
2023-07-15,16.5,196,5,7,-0.23030567023061196,-0.973118337233262,16.5,16.5,16.5,18.5,16.5,True,False,False,True
2023-07-15,15.5,196,5,7,-0.23030567023061196,-0.973118337233262,15.5,15.5,14.5,17.5,15.05,False,False,True,True
2023-07-15,15.5,196,5,7,-0.23030567023061196,-0.973118337233262,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-07-16,15.5,197,6,7,-0.24702218048093527,-0.9690098257244063,15.5,15.5,14.5,17.5,15.083333333333334,False,False,True,True
2023-07-16,16.5,197,6,7,-0.24702218048093527,-0.9690098257244063,16.5,16.5,16.5,18.5,16.5,True,False,False,True
2023-07-16,15.5,197,6,7,-0.24702218048093527,-0.9690098257244063,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-07-17,15.5,198,0,7,-0.2636654927280072,-0.9646141756912435,15.5,15.5,14.5,17.5,15.116666666666667,False,False,True,True
2023-07-17,16.5,198,0,7,-0.2636654927280072,-0.9646141756912435,16.5,16.5,16.5,16.5,16.5,True,False,False,True
2023-07-17,15.5,198,0,7,-0.2636654927280072,-0.9646141756912435,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-07-18,15.5,199,1,7,-0.2802306751992161,-0.9599326896597445,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-07-18,16.5,199,1,7,-0.2802306751992161,-0.9599326896597445,16.5,16.5,16.5,16.5,16.5,True,False,False,True
2023-07-18,15.5,199,1,7,-0.2802306751992161,-0.9599326896597445,15.5,15.5,14.5,17.5,15.15,False,False,True,True
2023-07-19,15.5,200,2,7,-0.2967128192734901,-0.9549667548552553,15.5,15.5,14.5,17.5,15.183333333333334,False,False,True,True
2023-07-19,15.5,200,2,7,-0.2967128192734901,-0.9549667548552553,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-07-19,16.5,200,2,7,-0.2967128192734901,-0.9549667548552553,16.5,16.5,16.5,16.5,16.5,True,False,False,True
2023-07-20,16.5,201,3,7,-0.3131070409358267,-0.9497178427914317,16.5,16.5,16.5,16.5,16.5,True,False,False,True
2023-07-20,15.5,201,3,7,-0.3131070409358267,-0.9497178427914317,15.5,15.5,14.5,17.5,15.216666666666667,False,False,True,True
2023-07-20,15.5,201,3,7,-0.3131070409358267,-0.9497178427914317,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-07-21,16.5,202,4,7,-0.3294084822245302,-0.9441875088341994,16.5,16.5,16.5,16.5,16.5,True,False,False,True
2023-07-21,15.5,202,4,7,-0.3294084822245302,-0.9441875088341994,15.5,15.5,14.5,17.5,15.25,False,False,True,True
2023-07-21,15.5,202,4,7,-0.3294084822245302,-0.9441875088341994,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-07-22,15.5,203,5,7,-0.3456123126707333,-0.9383773917408642,15.5,15.5,14.5,17.5,15.283333333333333,False,False,True,True
2023-07-22,16.5,203,5,7,-0.3456123126707333,-0.9383773917408642,16.5,16.5,16.5,16.5,16.5,True,False,False,True
2023-07-22,15.5,203,5,7,-0.3456123126707333,-0.9383773917408642,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-07-23,15.5,204,6,7,-0.3617137307297674,-0.9322892131745134,15.5,15.5,14.5,17.5,15.316666666666666,False,False,True,True
2023-07-23,16.5,204,6,7,-0.3617137307297674,-0.9322892131745134,16.5,16.5,16.5,16.5,16.5,True,False,False,True
2023-07-23,15.5,204,6,7,-0.3617137307297674,-0.9322892131745134,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-07-24,15.5,205,0,7,-0.37770796520396466,-0.9259247771938499,15.5,15.5,14.5,17.5,15.35,False,False,True,True
2023-07-24,15.5,205,0,7,-0.37770796520396466,-0.9259247771938499,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-07-24,16.5,205,0,7,-0.37770796520396466,-0.9259247771938499,16.5,16.5,16.5,16.5,16.5,True,False,False,True
2023-07-25,15.5,206,1,7,-0.39359027665646645,-0.9192859697186105,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-07-25,16.5,206,1,7,-0.39359027665646645,-0.9192859697186105,16.5,16.5,16.5,16.5,16.5,True,False,False,True
2023-07-25,15.5,206,1,7,-0.39359027665646645,-0.9192859697186105,15.5,15.5,14.5,17.5,15.383333333333333,False,False,True,True
2023-07-26,15.5,207,2,7,-0.4093559588156211,-0.9123747579707274,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-07-26,16.5,207,2,7,-0.4093559588156211,-0.9123747579707274,16.5,16.5,16.5,16.5,16.5,True,False,False,True
2023-07-26,15.5,207,2,7,-0.4093559588156211,-0.9123747579707274,15.5,15.5,14.5,17.5,15.416666666666666,False,False,True,True
2023-07-27,15.5,208,3,7,-0.42500033996955394,-0.9051931898913975,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-07-27,16.5,208,3,7,-0.42500033996955394,-0.9051931898913975,16.5,16.5,16.5,16.5,16.5,True,False,False,True
2023-07-27,15.5,208,3,7,-0.42500033996955394,-0.9051931898913975,15.5,15.5,14.5,17.5,15.45,False,False,True,True
2023-07-28,15.5,209,4,7,-0.4405187843504952,-0.8977433935342336,15.5,15.5,14.5,17.5,15.483333333333333,False,False,True,True
2023-07-28,16.5,209,4,7,-0.4405187843504952,-0.8977433935342336,16.5,16.5,16.5,16.5,16.5,True,False,False,True
2023-07-28,15.5,209,4,7,-0.4405187843504952,-0.8977433935342336,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-07-29,16.5,210,5,7,-0.455906693508459,-0.8900275764346766,16.5,16.5,16.5,16.5,16.5,True,False,False,True
2023-07-29,15.5,210,5,7,-0.455906693508459,-0.8900275764346766,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-07-29,15.5,210,5,7,-0.455906693508459,-0.8900275764346766,15.5,15.5,15.0,17.5,15.5,False,False,True,True
2023-07-30,16.5,211,6,7,-0.47115950767386394,-0.8820480249558535,16.5,16.5,16.5,16.5,16.5,True,False,False,True
2023-07-30,15.5,211,6,7,-0.47115950767386394,-0.8820480249558535,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-07-30,15.5,211,6,7,-0.47115950767386394,-0.8820480249558535,15.5,15.5,15.5,17.5,15.5,False,False,True,True
2023-07-31,16.5,212,0,7,-0.4862727071086902,-0.8738071036110807,16.5,16.5,16.5,16.5,16.5,True,False,False,True
2023-07-31,15.5,212,0,7,-0.4862727071086902,-0.8738071036110807,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-07-31,15.5,212,0,7,-0.4862727071086902,-0.8738071036110807,15.5,15.5,15.5,17.75,15.5,False,False,True,True
2023-08-01,15.5,213,1,8,-0.5012418134457756,-0.8653072543632061,15.5,15.5,15.5,17.0,15.5,False,False,True,True
2023-08-01,15.5,213,1,8,-0.5012418134457756,-0.8653072543632061,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-08-01,16.5,213,1,8,-0.5012418134457756,-0.8653072543632061,16.5,16.5,16.5,16.5,16.5,True,False,False,True
2023-08-02,16.5,214,2,8,-0.5160623910158526,-0.8565509959010037,16.5,16.5,16.5,16.5,16.5,True,False,False,True
2023-08-02,15.5,214,2,8,-0.5160623910158526,-0.8565509959010037,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-08-02,15.5,214,2,8,-0.5160623910158526,-0.8565509959010037,15.5,15.5,15.5,17.0,15.5,False,False,True,True
2023-08-03,15.5,215,3,8,-0.5307300481619331,-0.8475409228928312,15.5,15.5,15.5,17.0,15.5,False,False,True,True
2023-08-03,15.5,215,3,8,-0.5307300481619331,-0.8475409228928312,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-08-03,16.5,215,3,8,-0.5307300481619331,-0.8475409228928312,16.5,16.5,16.5,16.5,16.5,True,False,False,True
2023-08-04,15.5,216,4,8,-0.5452404385406507,-0.8382797052177745,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-08-04,16.5,216,4,8,-0.5452404385406507,-0.8382797052177745,16.5,16.5,16.5,16.5,16.5,True,False,False,True
2023-08-04,15.5,216,4,8,-0.5452404385406507,-0.8382797052177745,15.5,15.5,15.5,17.0,15.5,False,False,True,True
2023-08-05,16.5,217,5,8,-0.5595892624101763,-0.828770087174504,16.5,16.5,16.5,16.5,16.5,True,False,False,True
2023-08-05,15.5,217,5,8,-0.5595892624101763,-0.828770087174504,15.5,15.5,15.5,17.0,15.5,False,False,True,True
2023-08-05,15.5,217,5,8,-0.5595892624101763,-0.828770087174504,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-08-06,16.5,218,6,8,-0.5737722679043243,-0.8190148866680802,16.5,16.5,16.5,16.5,16.5,True,False,False,True
2023-08-06,15.5,218,6,8,-0.5737722679043243,-0.8190148866680802,15.5,15.5,15.5,17.0,15.5,False,False,True,True
2023-08-06,15.5,218,6,8,-0.5737722679043243,-0.8190148866680802,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-08-07,16.5,219,0,8,-0.5877852522924734,-0.8090169943749472,16.5,16.5,16.5,16.5,16.5,True,False,False,True
2023-08-07,15.5,219,0,8,-0.5877852522924734,-0.8090169943749472,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-08-07,16.0,219,0,8,-0.5877852522924734,-0.8090169943749472,15.5,15.5,15.5,17.0,15.516666666666667,False,False,True,True
2023-08-08,15.5,220,1,8,-0.6016240632249227,-0.7987793728863648,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-08-08,16.0,220,1,8,-0.6016240632249227,-0.7987793728863648,16.0,15.5,15.5,17.0,15.533333333333333,False,False,True,True
2023-08-08,16.5,220,1,8,-0.6016240632249227,-0.7987793728863648,16.5,16.5,16.5,16.5,16.5,True,False,False,True
2023-08-09,16.5,221,2,8,-0.6152845999633277,-0.7883050558305253,16.5,16.5,16.5,16.5,16.5,True,False,False,True
2023-08-09,15.5,221,2,8,-0.6152845999633277,-0.7883050558305253,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-08-09,16.0,221,2,8,-0.6152845999633277,-0.7883050558305253,16.0,15.5,15.5,17.0,15.55,False,False,True,True
2023-08-10,15.5,222,3,8,-0.6287628145958345,-0.7775971469736268,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-08-10,16.5,222,3,8,-0.6287628145958345,-0.7775971469736268,16.5,16.5,16.5,16.5,16.5,True,False,False,True
2023-08-10,16.0,222,3,8,-0.6287628145958345,-0.7775971469736268,16.0,15.5,15.5,17.0,15.566666666666666,False,False,True,True
2023-08-11,15.5,223,4,8,-0.6420547132365636,-0.7666588193001592,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-08-11,16.5,223,4,8,-0.6420547132365636,-0.7666588193001592,16.5,16.5,16.5,16.5,16.5,True,False,False,True
2023-08-11,16.0,223,4,8,-0.6420547132365636,-0.7666588193001592,16.0,15.5,15.5,17.0,15.583333333333334,False,False,True,True
2023-08-12,16.0,224,5,8,-0.655156357209085,-0.7554933140726804,16.0,15.5,15.5,17.0,15.6,False,False,True,True
2023-08-12,16.5,224,5,8,-0.655156357209085,-0.7554933140726804,16.5,16.5,16.5,16.5,16.5,True,False,False,True
2023-08-12,15.5,224,5,8,-0.655156357209085,-0.7554933140726804,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-08-13,16.0,225,6,8,-0.6680638642135333,-0.7441039398713608,16.0,15.5,15.5,17.0,15.616666666666667,False,False,True,True
2023-08-13,16.5,225,6,8,-0.6680638642135333,-0.7441039398713608,16.5,16.5,16.5,16.5,16.5,True,False,False,True
2023-08-13,15.5,225,6,8,-0.6680638642135333,-0.7441039398713608,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-08-14,18.0,226,0,8,-0.6807734094770159,-0.7324940716135792,16.0,16.0,15.5,17.0,15.7,False,False,True,True
2023-08-14,15.5,226,0,8,-0.6807734094770159,-0.7324940716135792,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-08-14,16.5,226,0,8,-0.6807734094770159,-0.7324940716135792,16.5,16.5,16.5,16.5,16.5,True,False,False,True
2023-08-15,16.5,227,1,8,-0.6932812268869771,-0.7206671495538615,16.5,16.5,16.5,16.5,16.5,True,False,False,True
2023-08-15,15.5,227,1,8,-0.6932812268869771,-0.7206671495538615,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-08-15,18.0,227,1,8,-0.6932812268869771,-0.7206671495538615,18.0,16.0,15.5,17.0,15.783333333333333,False,False,True,True
2023-08-16,18.0,228,2,8,-0.7055836101071774,-0.70862667826446,18.0,16.0,15.5,17.0,15.866666666666667,False,False,True,True
2023-08-16,16.5,228,2,8,-0.7055836101071774,-0.70862667826446,16.5,16.5,16.5,16.5,16.5,True,False,False,True
2023-08-16,15.5,228,2,8,-0.7055836101071774,-0.70862667826446,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-08-17,15.5,229,3,8,-0.7176769136759615,-0.6963762255968726,15.5,15.5,15.5,15.5,15.5,False,True,False,True
2023-08-17,16.5,229,3,8,-0.7176769136759615,-0.6963762255968726,16.5,16.5,16.5,16.5,16.5,True,False,False,True
2023-08-17,18.0,229,3,8,-0.7176769136759615,-0.6963762255968726,18.0,16.0,15.5,17.0,15.95,False,False,True,True
