pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_100g-150g,specInfo_200g-250g,specInfo_350g-400g,specInfo_250g-300g,prodPcat_淡水鱼
2023-01-30,8.0,30,0,1,0.49377555015997715,0.869589389346611,8.0,8.0,8.0,10.0,8.0,True,False,False,False,True
2023-01-30,10.0,30,0,1,0.49377555015997715,0.869589389346611,10.0,10.0,10.0,11.5,10.0,False,False,True,False,True
2023-01-30,10.5,30,0,1,0.49377555015997715,0.869589389346611,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-01-30,9.0,30,0,1,0.49377555015997715,0.869589389346611,9.0,9.0,9.0,11.5,9.0,False,True,False,False,True
2023-01-31,10.0,31,1,1,0.5086709438521044,0.8609610158889943,10.0,10.0,10.0,11.5,10.0,False,False,True,False,True
2023-01-31,8.0,31,1,1,0.5086709438521044,0.8609610158889943,8.0,8.0,8.0,10.0,8.0,True,False,False,False,True
2023-01-31,9.0,31,1,1,0.5086709438521044,0.8609610158889943,9.0,9.0,9.0,11.5,9.0,False,True,False,False,True
2023-01-31,10.5,31,1,1,0.5086709438521044,0.8609610158889943,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-02-01,8.0,32,2,2,0.5234156073655503,0.8520775211013093,8.0,8.0,8.0,10.0,8.0,True,False,False,False,True
2023-02-01,10.0,32,2,2,0.5234156073655503,0.8520775211013093,10.0,10.0,10.0,11.5,10.0,False,False,True,False,True
2023-02-01,10.5,32,2,2,0.5234156073655503,0.8520775211013093,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-02-01,9.0,32,2,2,0.5234156073655503,0.8520775211013093,9.0,9.0,9.0,11.5,9.0,False,True,False,False,True
2023-02-02,9.0,33,3,2,0.5380051715382996,0.8429415373547828,9.0,9.0,9.0,11.5,9.0,False,True,False,False,True
2023-02-02,10.5,33,3,2,0.5380051715382996,0.8429415373547828,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-02-02,8.0,33,3,2,0.5380051715382996,0.8429415373547828,8.0,8.0,8.0,10.0,8.0,True,False,False,False,True
2023-02-02,10.0,33,3,2,0.5380051715382996,0.8429415373547828,10.0,10.0,10.0,11.5,10.0,False,False,True,False,True
2023-02-03,10.5,34,4,2,0.5524353131676196,0.8335557718385699,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-02-03,8.0,34,4,2,0.5524353131676196,0.8335557718385699,8.0,8.0,8.0,10.0,8.0,True,False,False,False,True
2023-02-03,9.0,34,4,2,0.5524353131676196,0.8335557718385699,9.0,9.0,9.0,11.5,9.0,False,True,False,False,True
2023-02-03,10.0,34,4,2,0.5524353131676196,0.8335557718385699,10.0,10.0,10.0,11.5,10.0,False,False,True,False,True
2023-02-04,9.0,35,5,2,0.5667017562911176,0.8239230057575542,9.0,9.0,9.0,11.5,9.0,False,True,False,False,True
2023-02-04,8.0,35,5,2,0.5667017562911176,0.8239230057575542,8.0,8.0,8.0,10.0,8.0,True,False,False,False,True
2023-02-04,10.0,35,5,2,0.5667017562911176,0.8239230057575542,10.0,10.0,10.0,11.5,10.0,False,False,True,False,True
2023-02-04,10.5,35,5,2,0.5667017562911176,0.8239230057575542,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-02-05,8.0,36,6,2,0.5808002734538009,0.8140460935082178,8.0,8.0,8.0,10.0,8.0,True,False,False,False,True
2023-02-05,10.0,36,6,2,0.5808002734538009,0.8140460935082178,10.0,10.0,10.0,11.5,10.0,False,False,True,False,True
2023-02-05,10.5,36,6,2,0.5808002734538009,0.8140460935082178,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-02-05,9.0,36,6,2,0.5808002734538009,0.8140460935082178,9.0,9.0,9.0,11.5,9.0,False,True,False,False,True
2023-02-06,10.0,37,0,2,0.5947266869607634,0.8039279618328213,10.0,10.0,10.0,11.5,10.0,False,False,True,False,True
2023-02-06,9.0,37,0,2,0.5947266869607634,0.8039279618328213,9.0,9.0,9.0,11.5,9.0,False,True,False,False,True
2023-02-06,8.0,37,0,2,0.5947266869607634,0.8039279618328213,8.0,8.0,8.0,10.0,8.0,True,False,False,False,True
2023-02-06,10.5,37,0,2,0.5947266869607634,0.8039279618328213,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-02-07,8.0,38,1,2,0.6084768701151261,0.7935716089521474,8.0,8.0,8.0,10.0,8.0,True,False,False,False,True
2023-02-07,10.5,38,1,2,0.6084768701151261,0.7935716089521474,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-02-07,9.0,38,1,2,0.6084768701151261,0.7935716089521474,9.0,9.0,9.0,11.5,9.0,False,True,False,False,True
2023-02-07,10.0,38,1,2,0.6084768701151261,0.7935716089521474,10.0,10.0,10.0,11.5,10.0,False,False,True,False,True
2023-02-08,8.0,39,2,2,0.6220467484408675,0.7829801036770629,8.0,8.0,8.0,10.0,8.0,True,False,False,False,True
2023-02-08,9.0,39,2,2,0.6220467484408675,0.7829801036770629,9.0,9.0,9.0,11.25,9.0,False,True,False,False,True
2023-02-08,10.5,39,2,2,0.6220467484408675,0.7829801036770629,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-02-08,10.0,39,2,2,0.6220467484408675,0.7829801036770629,10.0,10.0,10.0,11.5,10.0,False,False,True,False,True
2023-02-09,10.5,40,3,2,0.6354323008901774,0.7721565844991642,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-02-09,10.0,40,3,2,0.6354323008901774,0.7721565844991642,10.0,10.0,10.0,11.0,10.0,False,False,True,False,True
2023-02-09,9.0,40,3,2,0.6354323008901774,0.7721565844991642,9.0,9.0,9.0,11.0,9.0,False,True,False,False,True
2023-02-09,8.0,40,3,2,0.6354323008901774,0.7721565844991642,8.0,8.0,8.0,10.0,8.0,True,False,False,False,True
2023-02-10,10.0,41,4,2,0.6486295610349814,0.7611042586607747,10.0,10.0,10.0,11.0,10.0,False,False,True,False,True
2023-02-10,9.0,41,4,2,0.6486295610349814,0.7611042586607747,9.0,9.0,9.0,11.0,9.0,False,True,False,False,True
2023-02-10,10.5,41,4,2,0.6486295610349814,0.7611042586607747,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-02-10,8.0,41,4,2,0.6486295610349814,0.7611042586607747,8.0,8.0,8.0,10.0,8.0,True,False,False,False,True
2023-02-11,10.0,42,5,2,0.6616346182422783,0.7498264012045686,10.0,10.0,10.0,11.0,10.0,False,False,True,False,True
2023-02-11,9.0,42,5,2,0.6616346182422783,0.7498264012045686,9.0,9.0,9.0,11.0,9.0,False,True,False,False,True
2023-02-11,10.5,42,5,2,0.6616346182422783,0.7498264012045686,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-02-11,8.0,42,5,2,0.6616346182422783,0.7498264012045686,8.0,8.0,8.0,10.0,8.0,True,False,False,False,True
2023-02-12,9.0,43,6,2,0.6744436188329455,0.7383263540031065,9.0,9.0,9.0,11.0,9.0,False,True,False,False,True
2023-02-12,10.0,43,6,2,0.6744436188329455,0.7383263540031065,10.0,10.0,10.0,11.0,10.0,False,False,True,False,True
2023-02-12,10.5,43,6,2,0.6744436188329455,0.7383263540031065,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-02-12,8.0,43,6,2,0.6744436188329455,0.7383263540031065,8.0,8.0,8.0,10.0,8.0,True,False,False,False,True
2023-02-13,8.25,44,0,2,0.6870527672236669,0.7266075247685656,8.0,8.0,8.0,10.0,8.008333333333333,True,False,False,False,True
2023-02-13,9.25,44,0,2,0.6870527672236669,0.7266075247685656,9.0,9.0,9.0,11.0,9.008333333333333,False,True,False,False,True
2023-02-13,10.5,44,0,2,0.6870527672236669,0.7266075247685656,10.0,10.0,10.0,11.0,10.016666666666667,False,False,True,False,True
2023-02-13,10.5,44,0,2,0.6870527672236669,0.7266075247685656,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-02-14,10.5,45,1,2,0.699458327051647,0.7146733860429609,10.5,10.0,10.0,11.0,10.033333333333333,False,False,True,False,True
2023-02-14,8.5,45,1,2,0.699458327051647,0.7146733860429609,8.25,8.0,8.0,10.0,8.025,True,False,False,False,True
2023-02-14,9.5,45,1,2,0.699458327051647,0.7146733860429609,9.25,9.0,9.0,11.0,9.025,False,True,False,False,True
2023-02-14,10.5,45,1,2,0.699458327051647,0.7146733860429609,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-02-15,8.5,46,2,2,0.7116566222817746,0.7025274741691571,8.5,8.0,8.0,10.0,8.041666666666666,True,False,False,False,True
2023-02-15,10.5,46,2,2,0.7116566222817746,0.7025274741691571,10.5,10.0,10.0,11.0,10.05,False,False,True,False,True
2023-02-15,10.5,46,2,2,0.7116566222817746,0.7025274741691571,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-02-15,9.5,46,2,2,0.7116566222817746,0.7025274741691571,9.5,9.0,9.0,11.0,9.041666666666666,False,True,False,False,True
2023-02-16,10.5,47,3,2,0.7236440382959124,0.6901733882429719,10.5,10.0,10.0,11.0,10.066666666666666,False,False,True,False,True
2023-02-16,10.5,47,3,2,0.7236440382959124,0.6901733882429719,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-02-16,8.5,47,3,2,0.7236440382959124,0.6901733882429719,8.5,8.0,8.0,10.0,8.058333333333334,True,False,False,False,True
2023-02-16,9.5,47,3,2,0.7236440382959124,0.6901733882429719,9.5,9.0,9.0,11.0,9.058333333333334,False,True,False,False,True
2023-02-17,10.5,48,4,2,0.7354170229639855,0.6776147890466889,10.5,10.0,10.0,11.0,10.083333333333334,False,False,True,False,True
2023-02-17,10.5,48,4,2,0.7354170229639855,0.6776147890466889,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-02-17,8.5,48,4,2,0.7354170229639855,0.6776147890466889,8.5,8.0,8.0,10.0,8.075,True,False,False,False,True
2023-02-17,9.5,48,4,2,0.7354170229639855,0.6776147890466889,9.5,9.0,9.0,11.0,9.075,False,True,False,False,True
2023-02-18,10.5,49,5,2,0.7469720876965552,0.6648553979642865,10.5,10.0,10.0,11.0,10.1,False,False,True,False,True
2023-02-18,10.5,49,5,2,0.7469720876965552,0.6648553979642865,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-02-18,9.5,49,5,2,0.7469720876965552,0.6648553979642865,9.5,9.0,9.0,11.0,9.091666666666667,False,True,False,False,True
2023-02-18,8.5,49,5,2,0.7469720876965552,0.6648553979642865,8.5,8.0,8.0,10.0,8.091666666666667,True,False,False,False,True
2023-02-19,10.5,50,6,2,0.7583058084785624,0.6518989958787126,10.5,10.0,10.0,11.0,10.116666666666667,False,False,True,False,True
2023-02-19,10.5,50,6,2,0.7583058084785624,0.6518989958787126,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-02-19,9.5,50,6,2,0.7583058084785624,0.6518989958787126,9.5,9.0,9.0,11.0,9.108333333333333,False,True,False,False,True
2023-02-19,8.5,50,6,2,0.7583058084785624,0.6518989958787126,8.5,8.0,8.0,10.0,8.108333333333333,True,False,False,False,True
2023-02-20,10.5,51,0,2,0.7694148268839378,0.6387494220515272,10.5,10.5,10.0,11.0,10.133333333333333,False,False,True,False,True
2023-02-20,8.5,51,0,2,0.7694148268839378,0.6387494220515272,8.5,8.25,8.0,10.0,8.125,True,False,False,False,True
2023-02-20,10.5,51,0,2,0.7694148268839378,0.6387494220515272,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-02-20,9.5,51,0,2,0.7694148268839378,0.6387494220515272,9.5,9.25,9.0,11.0,9.125,False,True,False,False,True
2023-02-21,8.5,52,1,2,0.7802958510707755,0.6254105729852463,8.5,8.5,8.0,10.0,8.141666666666667,True,False,False,False,True
2023-02-21,10.5,52,1,2,0.7802958510707755,0.6254105729852463,10.5,10.5,10.0,10.5,10.15,False,False,True,False,True
2023-02-21,10.5,52,1,2,0.7802958510707755,0.6254105729852463,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-02-21,9.5,52,1,2,0.7802958510707755,0.6254105729852463,9.5,9.5,9.0,10.5,9.141666666666667,False,True,False,False,True
2023-02-22,10.5,53,2,2,0.7909456567567772,0.6118864012687243,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-02-22,10.5,53,2,2,0.7909456567567772,0.6118864012687243,10.5,10.5,10.0,10.5,10.166666666666666,False,False,True,False,True
2023-02-22,8.5,53,2,2,0.7909456567567772,0.6118864012687243,8.5,8.5,8.0,10.0,8.158333333333333,True,False,False,False,True
2023-02-22,9.5,53,2,2,0.7909456567567772,0.6118864012687243,9.5,9.5,9.0,10.5,9.158333333333333,False,True,False,False,True
2023-02-23,10.5,54,3,2,0.8013610881746766,0.5981809144059165,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-02-23,10.5,54,3,2,0.8013610881746766,0.5981809144059165,10.5,10.5,10.0,11.5,10.183333333333334,False,False,True,False,True
2023-02-23,9.5,54,3,2,0.8013610881746766,0.5981809144059165,9.5,9.5,9.0,10.5,9.175,False,True,False,False,True
2023-02-23,8.5,54,3,2,0.8013610881746766,0.5981809144059165,8.5,8.5,8.0,10.0,8.175,True,False,False,False,True
2023-02-24,10.5,55,4,2,0.8115390590073611,0.5842981736283684,10.5,10.5,10.0,11.5,10.2,False,False,True,False,True
2023-02-24,10.5,55,4,2,0.8115390590073611,0.5842981736283684,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-02-24,9.5,55,4,2,0.8115390590073611,0.5842981736283684,9.5,9.5,9.0,10.5,9.191666666666666,False,True,False,False,True
2023-02-24,8.5,55,4,2,0.8115390590073611,0.5842981736283684,8.5,8.5,8.0,10.0,8.191666666666666,True,False,False,False,True
2023-02-25,10.5,56,5,2,0.8214765533024142,0.5702422926917871,10.5,10.5,10.0,11.5,10.216666666666667,False,False,True,False,True
2023-02-25,10.5,56,5,2,0.8214765533024142,0.5702422926917871,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-02-25,9.5,56,5,2,0.8214765533024142,0.5702422926917871,9.5,9.5,9.0,10.5,9.208333333333334,False,True,False,False,True
2023-02-25,8.5,56,5,2,0.8214765533024142,0.5702422926917871,8.5,8.5,8.0,10.0,8.208333333333334,True,False,False,False,True
2023-02-26,10.5,57,6,2,0.8311706263658079,0.5560174366570446,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-02-26,8.5,57,6,2,0.8311706263658079,0.5560174366570446,8.5,8.5,8.0,10.0,8.225,True,False,False,False,True
2023-02-26,10.5,57,6,2,0.8311706263658079,0.5560174366570446,10.5,10.5,10.0,11.5,10.233333333333333,False,False,True,False,True
2023-02-26,9.5,57,6,2,0.8311706263658079,0.5560174366570446,9.5,9.5,9.0,10.5,9.225,False,True,False,False,True
2023-02-27,10.5,58,0,2,0.8406184056344782,0.5416278206559814,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-02-27,8.5,58,0,2,0.8406184056344782,0.5416278206559814,8.5,8.5,8.0,10.0,8.241666666666667,True,False,False,False,True
2023-02-27,10.5,58,0,2,0.8406184056344782,0.5416278206559814,10.5,10.5,10.0,11.5,10.25,False,False,True,False,True
2023-02-27,9.5,58,0,2,0.8406184056344782,0.5416278206559814,9.5,9.5,9.0,10.5,9.241666666666667,False,True,False,False,True
2023-02-28,10.5,59,1,2,0.8498170915275278,0.5270777086423722,10.5,10.5,10.0,11.5,10.266666666666667,False,False,True,False,True
2023-02-28,9.5,59,1,2,0.8498170915275278,0.5270777086423722,9.5,9.5,9.0,10.5,9.258333333333333,False,True,False,False,True
2023-02-28,8.5,59,1,2,0.8498170915275278,0.5270777086423722,8.5,8.5,8.0,10.0,8.258333333333333,True,False,False,False,True
2023-02-28,10.5,59,1,2,0.8498170915275278,0.5270777086423722,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-03-01,10.5,60,2,3,0.8587639582758029,0.5123714121284237,10.5,10.5,10.0,11.5,10.283333333333333,False,False,True,False,True
2023-03-01,10.5,60,2,3,0.8587639582758029,0.5123714121284237,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-03-01,9.5,60,2,3,0.8587639582758029,0.5123714121284237,9.5,9.5,9.0,10.5,9.275,False,True,False,False,True
2023-03-01,8.75,60,2,3,0.8587639582758029,0.5123714121284237,8.5,8.5,8.0,10.0,8.283333333333333,True,False,False,False,True
2023-03-02,9.0,61,3,3,0.8674563547295969,0.49751328890718066,8.75,8.5,8.0,10.0,8.316666666666666,True,False,False,False,True
2023-03-02,10.5,61,3,3,0.8674563547295969,0.49751328890718066,10.5,10.5,10.0,11.5,10.3,False,False,True,False,True
2023-03-02,10.5,61,3,3,0.8674563547295969,0.49751328890718066,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-03-02,9.75,61,3,3,0.8674563547295969,0.49751328890718066,9.5,9.5,9.0,10.5,9.3,False,True,False,False,True
2023-03-03,10.5,62,4,3,0.8758917051442429,0.48250774176121847,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-03-03,9.0,62,4,3,0.8758917051442429,0.48250774176121847,9.0,8.5,8.0,10.0,8.35,True,False,False,False,True
2023-03-03,10.5,62,4,3,0.8758917051442429,0.48250774176121847,10.5,10.5,10.0,11.5,10.316666666666666,False,False,True,False,True
2023-03-03,9.75,62,4,3,0.8758917051442429,0.48250774176121847,9.75,9.5,9.0,10.5,9.325,False,True,False,False,True
2023-03-04,9.0,63,5,3,0.8840675099433636,0.4673592171580022,9.0,8.5,8.0,10.0,8.383333333333333,True,False,False,False,True
2023-03-04,9.75,63,5,3,0.8840675099433636,0.4673592171580022,9.75,9.5,9.0,10.5,9.35,False,True,False,False,True
2023-03-04,10.5,63,5,3,0.8840675099433636,0.4673592171580022,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-03-04,10.5,63,5,3,0.8840675099433636,0.4673592171580022,10.5,10.5,10.0,11.5,10.333333333333334,False,False,True,False,True
2023-03-05,9.75,64,6,3,0.8919813464595485,0.45207220393230435,9.75,9.5,9.0,10.5,9.375,False,True,False,False,True
2023-03-05,10.5,64,6,3,0.8919813464595485,0.45207220393230435,10.5,10.5,10.0,11.5,10.35,False,False,True,False,True
2023-03-05,9.0,64,6,3,0.8919813464595485,0.45207220393230435,9.0,8.5,8.0,10.0,8.416666666666666,True,False,False,False,True
2023-03-05,10.5,64,6,3,0.8919813464595485,0.45207220393230435,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-03-06,10.5,65,0,3,0.8996308696522433,0.43665123195606403,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-03-06,9.75,65,0,3,0.8996308696522433,0.43665123195606403,9.75,9.5,9.0,10.5,9.4,False,True,False,False,True
2023-03-06,9.0,65,0,3,0.8996308696522433,0.43665123195606403,9.0,8.5,8.0,10.0,8.45,True,False,False,False,True
2023-03-06,10.5,65,0,3,0.8996308696522433,0.43665123195606403,10.5,10.5,10.0,11.5,10.366666666666667,False,False,True,False,True
2023-03-07,10.5,66,1,3,0.9070138128026359,0.4211008707960896,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-03-07,9.75,66,1,3,0.9070138128026359,0.4211008707960896,9.75,9.5,9.0,10.5,9.425,False,True,False,False,True
2023-03-07,10.5,66,1,3,0.9070138128026359,0.4211008707960896,10.5,10.5,10.0,11.5,10.383333333333333,False,False,True,False,True
2023-03-07,9.0,66,1,3,0.9070138128026359,0.4211008707960896,9.0,8.5,8.0,10.0,8.483333333333333,True,False,False,False,True
2023-03-08,9.75,67,2,3,0.9141279881853337,0.40542572835999735,9.75,9.5,9.0,10.5,9.45,False,True,False,False,True
2023-03-08,10.5,67,2,3,0.9141279881853337,0.40542572835999735,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-03-08,10.5,67,2,3,0.9141279881853337,0.40542572835999735,10.5,10.5,10.0,11.5,10.4,False,False,True,False,True
2023-03-08,9.0,67,2,3,0.9141279881853337,0.40542572835999735,9.0,8.75,8.0,10.0,8.516666666666667,True,False,False,False,True
2023-03-09,9.75,68,3,3,0.9209712877166346,0.38963044953078796,9.75,9.75,9.0,10.5,9.475,False,True,False,False,True
2023-03-09,10.5,68,3,3,0.9209712877166346,0.38963044953078796,10.5,10.5,10.0,11.5,10.416666666666666,False,False,True,False,True
2023-03-09,10.5,68,3,3,0.9209712877166346,0.38963044953078796,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-03-09,9.0,68,3,3,0.9209712877166346,0.38963044953078796,9.0,9.0,8.0,10.0,8.55,True,False,False,False,True
2023-03-10,9.75,69,4,3,0.9275416835791966,0.37371971479046906,9.75,9.75,9.0,10.5,9.5,False,True,False,False,True
2023-03-10,10.5,69,4,3,0.9275416835791966,0.37371971479046906,10.5,10.5,10.0,11.5,10.433333333333334,False,False,True,False,True
2023-03-10,10.5,69,4,3,0.9275416835791966,0.37371971479046906,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-03-10,9.0,69,4,3,0.9275416835791966,0.37371971479046906,9.0,9.0,8.0,10.0,8.583333333333334,True,False,False,False,True
2023-03-11,10.5,70,5,3,0.9338372288229252,0.35769823883312546,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-03-11,10.5,70,5,3,0.9338372288229252,0.35769823883312546,10.5,10.5,10.0,11.5,10.45,False,False,True,False,True
2023-03-11,9.75,70,5,3,0.9338372288229252,0.35769823883312546,9.75,9.75,9.0,10.5,9.525,False,True,False,False,True
2023-03-11,9.0,70,5,3,0.9338372288229252,0.35769823883312546,9.0,9.0,8.0,10.0,8.616666666666667,True,False,False,False,True
2023-03-12,9.75,71,6,3,0.9398560579418954,0.3415707691678556,9.75,9.75,9.0,10.5,9.55,False,True,False,False,True
2023-03-12,9.0,71,6,3,0.9398560579418954,0.3415707691678556,9.0,9.0,8.0,10.0,8.65,True,False,False,False,True
2023-03-12,10.5,71,6,3,0.9398560579418954,0.3415707691678556,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-03-12,10.5,71,6,3,0.9398560579418954,0.3415707691678556,10.5,10.5,10.0,11.5,10.466666666666667,False,False,True,False,True
2023-03-13,10.5,72,0,3,0.9455963874271426,0.3253420847119801,10.5,10.5,10.0,11.5,10.483333333333333,False,False,True,False,True
2023-03-13,9.75,72,0,3,0.9455963874271426,0.3253420847119801,9.75,9.75,9.0,10.5,9.575,False,True,False,False,True
2023-03-13,9.0,72,0,3,0.9455963874271426,0.3253420847119801,9.0,9.0,8.0,10.0,8.683333333333334,True,False,False,False,True
2023-03-13,10.5,72,0,3,0.9455963874271426,0.3253420847119801,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-03-14,10.5,73,1,3,0.9510565162951535,0.30901699437494745,10.5,10.5,10.0,11.5,10.5,False,False,True,False,True
2023-03-14,9.0,73,1,3,0.9510565162951535,0.30901699437494745,9.0,9.0,8.0,10.0,8.716666666666667,True,False,False,False,True
2023-03-14,9.75,73,1,3,0.9510565162951535,0.30901699437494745,9.75,9.75,9.0,10.5,9.6,False,True,False,False,True
2023-03-14,10.5,73,1,3,0.9510565162951535,0.30901699437494745,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-03-15,10.5,74,2,3,0.9562348265919056,0.29260033563334836,10.5,10.5,10.5,11.5,10.5,False,False,True,False,True
2023-03-15,9.0,74,2,3,0.9562348265919056,0.29260033563334836,9.0,9.0,8.25,10.0,8.741666666666667,True,False,False,False,True
2023-03-15,9.75,74,2,3,0.9562348265919056,0.29260033563334836,9.75,9.75,9.25,10.5,9.616666666666667,False,True,False,False,True
2023-03-15,10.5,74,2,3,0.9562348265919056,0.29260033563334836,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-03-16,9.0,75,3,3,0.9611297838723007,0.27609697309746883,9.0,9.0,8.5,10.0,8.758333333333333,True,False,False,False,True
2023-03-16,9.75,75,3,3,0.9611297838723007,0.27609697309746883,9.75,9.75,9.5,10.5,9.625,False,True,False,False,True
2023-03-16,10.5,75,3,3,0.9611297838723007,0.27609697309746883,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-03-16,10.5,75,3,3,0.9611297838723007,0.27609697309746883,10.5,10.5,10.5,11.5,10.5,False,False,True,False,True
2023-03-17,9.0,76,4,3,0.9657399376548549,0.2595117970697999,9.0,9.0,8.5,10.0,8.775,True,False,False,False,True
2023-03-17,9.75,76,4,3,0.9657399376548549,0.2595117970697999,9.75,9.75,9.5,10.5,9.633333333333333,False,True,False,False,True
2023-03-17,10.5,76,4,3,0.9657399376548549,0.2595117970697999,10.5,10.5,10.5,11.5,10.5,False,False,True,False,True
2023-03-17,10.5,76,4,3,0.9657399376548549,0.2595117970697999,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-03-18,10.5,77,5,3,0.9700639218515071,0.2428497220959356,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-03-18,9.75,77,5,3,0.9700639218515071,0.2428497220959356,9.75,9.75,9.5,10.5,9.641666666666667,False,True,False,False,True
2023-03-18,10.5,77,5,3,0.9700639218515071,0.2428497220959356,10.5,10.5,10.5,11.5,10.5,False,False,True,False,True
2023-03-18,9.0,77,5,3,0.9700639218515071,0.2428497220959356,9.0,9.0,8.5,10.0,8.791666666666666,True,False,False,False,True
2023-03-19,10.5,78,6,3,0.9741004551724205,0.22611568550828828,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-03-19,9.75,78,6,3,0.9741004551724205,0.22611568550828828,9.75,9.75,9.5,10.5,9.65,False,True,False,False,True
2023-03-19,9.0,78,6,3,0.9741004551724205,0.22611568550828828,9.0,9.0,8.5,10.25,8.808333333333334,True,False,False,False,True
2023-03-19,10.5,78,6,3,0.9741004551724205,0.22611568550828828,10.5,10.5,10.5,11.5,10.5,False,False,True,False,True
2023-03-20,10.5,79,0,3,0.9778483415056568,0.20931464596304847,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-03-20,9.0,79,0,3,0.9778483415056568,0.20931464596304847,9.0,9.0,8.5,10.5,8.825,True,False,False,False,True
2023-03-20,9.75,79,0,3,0.9778483415056568,0.20931464596304847,9.75,9.75,9.5,10.5,9.658333333333333,False,True,False,False,True
2023-03-20,10.5,79,0,3,0.9778483415056568,0.20931464596304847,10.5,10.5,10.5,11.5,10.5,False,False,True,False,True
2023-03-21,10.5,80,1,3,0.9813064702716093,0.19245158197082998,10.5,10.5,10.5,11.5,10.5,False,False,True,False,True
2023-03-21,10.5,80,1,3,0.9813064702716093,0.19245158197082998,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-03-21,9.0,80,1,3,0.9813064702716093,0.19245158197082998,9.0,9.0,8.5,10.75,8.841666666666667,True,False,False,False,True
2023-03-21,9.75,80,1,3,0.9813064702716093,0.19245158197082998,9.75,9.75,9.5,11.25,9.666666666666666,False,True,False,False,True
2023-03-22,10.5,81,2,3,0.9844738167520922,0.1755314904214282,10.5,10.5,10.5,10.5,10.5,False,False,False,True,True
2023-03-22,9.75,81,2,3,0.9844738167520922,0.1755314904214282,9.75,9.75,9.5,12.0,9.675,False,True,False,False,True
2023-03-22,9.0,81,2,3,0.9844738167520922,0.1755314904214282,9.0,9.0,8.5,11.0,8.858333333333333,True,False,False,False,True
2023-03-22,10.5,81,2,3,0.9844738167520922,0.1755314904214282,10.5,10.5,10.5,13.0,10.5,False,False,True,False,True
2023-03-23,9.0,82,3,3,0.9873494423939864,0.15855938510313475,9.0,9.0,8.5,11.0,8.875,True,False,False,False,True
