pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_UNKNOWN,specInfo_水磨,prodPcat_杂粮类
2023-06-13,3.2,164,1,6,0.3131070409358269,-0.9497178427914316,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-06-14,3.35,165,2,6,0.29671281927349075,-0.9549667548552551,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-06-14,3.2,165,2,6,0.29671281927349075,-0.9549667548552551,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-06-15,3.2,166,3,6,0.28023067519921585,-0.9599326896597447,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-06-15,3.35,166,3,6,0.28023067519921585,-0.9599326896597447,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-06-16,3.35,167,4,6,0.26366549272800704,-0.9646141756912435,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-06-16,3.2,167,4,6,0.26366549272800704,-0.9646141756912435,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-06-17,3.2,168,5,6,0.24702218048093552,-0.9690098257244062,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-06-17,3.35,168,5,6,0.24702218048093552,-0.9690098257244062,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-06-18,3.2,169,6,6,0.23030567023061221,-0.9731183372332619,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-06-18,3.35,169,6,6,0.23030567023061221,-0.9731183372332619,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-06-19,3.2,170,0,6,0.21352091543979612,-0.9769384927771817,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-06-19,3.35,170,0,6,0.21352091543979612,-0.9769384927771817,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-06-20,3.2,171,1,6,0.19667288979357647,-0.980469160361632,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-06-20,3.35,171,1,6,0.19667288979357647,-0.980469160361632,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-06-21,3.35,172,2,6,0.1797665857255624,-0.9837092937736097,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-06-21,3.2,172,2,6,0.1797665857255624,-0.9837092937736097,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-06-22,3.35,173,3,6,0.16280701293851715,-0.986657932891657,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-06-22,3.2,173,3,6,0.16280701293851715,-0.986657932891657,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-06-23,3.2,174,4,6,0.1457991969198751,-0.9893142039703663,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-06-23,3.35,174,4,6,0.1457991969198751,-0.9893142039703663,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-06-24,3.35,175,5,6,0.12874817745258132,-0.99167731989929,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-06-24,3.2,175,5,6,0.12874817745258132,-0.99167731989929,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-06-25,3.2,176,6,6,0.11165900712169512,-0.993746580436178,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-06-25,3.35,176,6,6,0.11165900712169512,-0.993746580436178,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-06-26,3.2,177,0,6,0.09453674981719912,-0.9955213724144752,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-06-26,3.35,177,0,6,0.09453674981719912,-0.9955213724144752,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-06-27,3.2,178,1,6,0.07738647923346301,-0.9970011699250151,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-06-27,3.35,178,1,6,0.07738647923346301,-0.9970011699250151,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-06-28,3.35,179,2,6,0.06021327736579302,-0.9981855344718586,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-06-28,3.2,179,2,6,0.06021327736579302,-0.9981855344718586,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-06-29,3.35,180,3,6,0.04302223300453059,-0.99907411510223,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-06-29,3.2,180,3,6,0.04302223300453059,-0.99907411510223,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-06-30,3.35,181,4,6,0.02581844022713308,-0.9996666485105112,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-06-30,3.2,181,4,6,0.02581844022713308,-0.9996666485105112,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-07-01,3.2,182,5,7,0.008606996888688698,-0.9999629591162655,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-07-01,3.35,182,5,7,0.008606996888688698,-0.9999629591162655,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-07-02,3.2,183,6,7,-0.008606996888688009,-0.9999629591162655,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-07-02,3.35,183,6,7,-0.008606996888688009,-0.9999629591162655,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-07-03,3.35,184,0,7,-0.02581844022713239,-0.9996666485105112,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-07-03,3.2,184,0,7,-0.02581844022713239,-0.9996666485105112,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-07-04,3.2,185,1,7,-0.04302223300453034,-0.99907411510223,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-07-04,3.35,185,1,7,-0.04302223300453034,-0.99907411510223,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-07-05,3.2,186,2,7,-0.060213277365792774,-0.9981855344718586,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-07-05,3.35,186,2,7,-0.060213277365792774,-0.9981855344718586,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-07-06,3.2,187,3,7,-0.07738647923346322,-0.9970011699250151,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-07-06,3.35,187,3,7,-0.07738647923346322,-0.9970011699250151,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-07-07,3.35,188,4,7,-0.09453674981719933,-0.9955213724144752,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-07-07,3.2,188,4,7,-0.09453674981719933,-0.9955213724144752,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-07-08,3.2,189,5,7,-0.11165900712169444,-0.9937465804361781,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-07-08,3.35,189,5,7,-0.11165900712169444,-0.9937465804361781,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-07-09,3.35,190,6,7,-0.12874817745258066,-0.99167731989929,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-07-09,3.2,190,6,7,-0.12874817745258066,-0.99167731989929,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-07-10,3.35,191,0,7,-0.14579919691987442,-0.9893142039703664,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-07-10,3.2,191,0,7,-0.14579919691987442,-0.9893142039703664,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-07-11,3.35,192,1,7,-0.16280701293851646,-0.9866579328916572,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-07-11,3.2,192,1,7,-0.16280701293851646,-0.9866579328916572,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-07-12,3.2,193,2,7,-0.17976658572556214,-0.9837092937736098,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-07-12,3.35,193,2,7,-0.17976658572556214,-0.9837092937736098,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-07-13,3.2,194,3,7,-0.19667288979357622,-0.9804691603616321,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-07-13,3.35,194,3,7,-0.19667288979357622,-0.9804691603616321,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-07-14,3.2,195,4,7,-0.2135209154397959,-0.9769384927771817,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-07-14,3.35,195,4,7,-0.2135209154397959,-0.9769384927771817,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-07-15,3.35,196,5,7,-0.23030567023061196,-0.973118337233262,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-07-15,3.2,196,5,7,-0.23030567023061196,-0.973118337233262,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-07-16,3.2,197,6,7,-0.24702218048093527,-0.9690098257244063,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-07-16,3.35,197,6,7,-0.24702218048093527,-0.9690098257244063,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-07-17,3.35,198,0,7,-0.2636654927280072,-0.9646141756912435,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-07-17,3.2,198,0,7,-0.2636654927280072,-0.9646141756912435,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-07-18,3.2,199,1,7,-0.2802306751992161,-0.9599326896597445,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-07-18,3.35,199,1,7,-0.2802306751992161,-0.9599326896597445,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-07-19,3.35,200,2,7,-0.2967128192734901,-0.9549667548552553,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-07-19,3.2,200,2,7,-0.2967128192734901,-0.9549667548552553,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-07-20,3.2,201,3,7,-0.3131070409358267,-0.9497178427914317,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-07-20,3.35,201,3,7,-0.3131070409358267,-0.9497178427914317,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-07-21,3.35,202,4,7,-0.3294084822245302,-0.9441875088341994,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-07-21,3.2,202,4,7,-0.3294084822245302,-0.9441875088341994,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-07-22,3.35,203,5,7,-0.3456123126707333,-0.9383773917408642,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-07-22,3.2,203,5,7,-0.3456123126707333,-0.9383773917408642,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-07-23,3.35,204,6,7,-0.3617137307297674,-0.9322892131745134,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-07-23,3.2,204,6,7,-0.3617137307297674,-0.9322892131745134,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-07-24,3.2,205,0,7,-0.37770796520396466,-0.9259247771938499,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-07-24,3.35,205,0,7,-0.37770796520396466,-0.9259247771938499,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-07-25,3.35,206,1,7,-0.39359027665646645,-0.9192859697186105,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-07-25,3.2,206,1,7,-0.39359027665646645,-0.9192859697186105,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-07-26,3.35,207,2,7,-0.4093559588156211,-0.9123747579707274,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-07-26,3.2,207,2,7,-0.4093559588156211,-0.9123747579707274,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-07-27,3.35,208,3,7,-0.42500033996955394,-0.9051931898913975,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-07-27,3.2,208,3,7,-0.42500033996955394,-0.9051931898913975,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-07-28,3.2,209,4,7,-0.4405187843504952,-0.8977433935342336,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-07-28,3.35,209,4,7,-0.4405187843504952,-0.8977433935342336,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-07-29,3.35,210,5,7,-0.455906693508459,-0.8900275764346766,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-07-29,3.2,210,5,7,-0.455906693508459,-0.8900275764346766,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-07-30,3.35,211,6,7,-0.47115950767386394,-0.8820480249558535,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-07-30,3.2,211,6,7,-0.47115950767386394,-0.8820480249558535,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-07-31,3.35,212,0,7,-0.4862727071086902,-0.8738071036110807,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-07-31,3.2,212,0,7,-0.4862727071086902,-0.8738071036110807,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-08-01,3.35,213,1,8,-0.5012418134457756,-0.8653072543632061,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-08-01,3.2,213,1,8,-0.5012418134457756,-0.8653072543632061,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-08-02,3.35,214,2,8,-0.5160623910158526,-0.8565509959010037,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-08-02,3.2,214,2,8,-0.5160623910158526,-0.8565509959010037,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-08-03,3.35,215,3,8,-0.5307300481619331,-0.8475409228928312,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-08-03,3.2,215,3,8,-0.5307300481619331,-0.8475409228928312,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-08-04,3.35,216,4,8,-0.5452404385406507,-0.8382797052177745,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-08-04,3.2,216,4,8,-0.5452404385406507,-0.8382797052177745,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-08-05,3.2,217,5,8,-0.5595892624101763,-0.828770087174504,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-08-05,3.35,217,5,8,-0.5595892624101763,-0.828770087174504,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-08-06,3.35,218,6,8,-0.5737722679043243,-0.8190148866680802,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-08-06,3.2,218,6,8,-0.5737722679043243,-0.8190148866680802,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-08-07,3.35,219,0,8,-0.5877852522924734,-0.8090169943749472,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-08-07,3.2,219,0,8,-0.5877852522924734,-0.8090169943749472,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-08-08,3.35,220,1,8,-0.6016240632249227,-0.7987793728863648,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-08-08,3.2,220,1,8,-0.6016240632249227,-0.7987793728863648,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-08-09,3.35,221,2,8,-0.6152845999633277,-0.7883050558305253,3.35,3.35,3.35,3.55,3.35,False,True,True
2023-08-09,3.2,221,2,8,-0.6152845999633277,-0.7883050558305253,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-08-10,3.2,222,3,8,-0.6287628145958345,-0.7775971469736268,3.2,3.2,3.2,3.2,3.2,True,False,True
2023-08-10,3.35,222,3,8,-0.6287628145958345,-0.7775971469736268,3.35,3.35,3.35,3.55,3.35,False,True,True
