pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_UNKNOWN,specInfo_金枕,specInfo_干尧,prodPcat_进口果
2022-12-03,24.15,337,5,12,-0.4635502709028512,0.8860706215341378,24.1,23.6,32.15,29.85,26.9,True,False,False,True
2022-12-03,24.0,337,5,12,-0.4635502709028512,0.8860706215341378,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-12-04,24.2,338,6,12,-0.4482293417404106,0.893918596519257,24.15,23.7,32.2,29.8,26.633333333333333,True,False,False,True
2022-12-04,24.0,338,6,12,-0.4482293417404106,0.893918596519257,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-12-04,25.5,338,6,12,-0.4482293417404106,0.893918596519257,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-12-05,24.25,339,0,12,-0.4327755925504317,0.9015016841318838,24.2,23.8,32.25,29.75,26.366666666666667,True,False,False,True
2022-12-05,24.0,339,0,12,-0.4327755925504317,0.9015016841318838,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-12-05,25.5,339,0,12,-0.4327755925504317,0.9015016841318838,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-12-06,24.3,340,1,12,-0.41719360261231697,0.9088176373395028,24.25,23.9,32.3,29.7,26.1,True,False,False,True
2022-12-06,25.5,340,1,12,-0.41719360261231697,0.9088176373395028,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-12-06,24.0,340,1,12,-0.41719360261231697,0.9088176373395028,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-12-07,25.5,341,2,12,-0.4014879892059737,0.9158642882672868,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-12-07,24.35,341,2,12,-0.4014879892059737,0.9158642882672868,24.3,24.0,32.35,29.65,25.833333333333332,True,False,False,True
2022-12-07,24.0,341,2,12,-0.4014879892059737,0.9158642882672868,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-12-08,25.5,342,3,12,-0.38566340624360745,0.9226395488404875,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-12-08,24.4,342,3,12,-0.38566340624360745,0.9226395488404875,24.35,24.05,32.4,29.6,25.566666666666666,True,False,False,True
2022-12-08,24.0,342,3,12,-0.38566340624360745,0.9226395488404875,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-12-09,24.45,343,4,12,-0.3697245428906732,0.9291414114031743,24.4,24.1,32.45,29.55,25.3,True,False,False,True
2022-12-09,24.0,343,4,12,-0.3697245428906732,0.9291414114031743,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-12-09,25.5,343,4,12,-0.3697245428906732,0.9291414114031743,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-12-10,24.0,344,5,12,-0.3536761221763721,0.935367949313148,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-12-10,25.5,344,5,12,-0.3536761221763721,0.935367949313148,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-12-10,24.5,344,5,12,-0.3536761221763721,0.935367949313148,24.45,24.15,32.5,29.5,25.033333333333335,True,False,False,True
2022-12-11,24.0,345,6,12,-0.33752289959411347,0.941317317512847,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-12-11,25.5,345,6,12,-0.33752289959411347,0.941317317512847,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-12-11,24.55,345,6,12,-0.33752289959411347,0.941317317512847,24.5,24.2,31.55,29.6,24.8,True,False,False,True
2022-12-12,25.5,346,0,12,-0.32126966169236515,0.9469877530760751,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-12-12,24.6,346,0,12,-0.32126966169236515,0.9469877530760751,24.55,24.25,30.6,29.7,24.6,True,False,False,True
2022-12-12,24.0,346,0,12,-0.32126966169236515,0.9469877530760751,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-12-13,24.65,347,1,12,-0.3049212246562894,0.9523775757303973,24.6,24.3,29.65,29.8,24.433333333333334,True,False,False,True
2022-12-13,24.0,347,1,12,-0.3049212246562894,0.9523775757303973,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-12-13,25.5,347,1,12,-0.3049212246562894,0.9523775757303973,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-12-14,24.7,348,2,12,-0.2884824328806098,0.9574851883550389,24.65,24.35,28.7,29.9,24.3,True,False,False,True
2022-12-14,24.0,348,2,12,-0.2884824328806098,0.9574851883550389,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-12-14,25.5,348,2,12,-0.2884824328806098,0.9574851883550389,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-12-15,24.0,349,3,12,-0.27195815753410524,0.9623090774541487,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-12-15,25.5,349,3,12,-0.27195815753410524,0.9623090774541487,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-12-15,24.75,349,3,12,-0.27195815753410524,0.9623090774541487,24.7,24.4,27.75,30.0,24.2,True,False,False,True
2022-12-16,25.5,350,4,12,-0.2553532951161881,0.9668478136052773,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-12-16,24.8,350,4,12,-0.2553532951161881,0.9668478136052773,24.75,24.45,26.8,30.1,24.133333333333333,True,False,False,True
2022-12-16,24.0,350,4,12,-0.2553532951161881,0.9668478136052773,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-12-17,25.5,351,5,12,-0.23867276600594997,0.9711000518829505,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-12-17,24.85,351,5,12,-0.23867276600594997,0.9711000518829505,24.8,24.5,25.85,30.2,24.1,True,False,False,True
2022-12-17,24.0,351,5,12,-0.23867276600594997,0.9711000518829505,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-12-18,25.5,352,6,12,-0.22192151300416674,0.9750645322571945,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-12-18,24.0,352,6,12,-0.22192151300416674,0.9750645322571945,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-12-18,24.9,352,6,12,-0.22192151300416674,0.9750645322571945,24.85,24.55,24.9,30.3,24.1,True,False,False,True
2022-12-19,24.0,353,0,12,-0.20510449986861926,0.9787400799669153,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-12-19,25.5,353,0,12,-0.20510449986861926,0.9787400799669153,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-12-19,24.95,353,0,12,-0.20510449986861926,0.9787400799669153,24.9,24.6,23.950000000000003,30.4,24.133333333333333,True,False,False,True
2022-12-20,24.0,354,1,12,-0.1882267098432439,0.9821256058680006,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-12-20,25.5,354,1,12,-0.1882267098432439,0.9821256058680006,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-12-20,25.0,354,1,12,-0.1882267098432439,0.9821256058680006,24.95,24.65,23.0,30.5,24.2,True,False,False,True
2022-12-21,25.5,355,2,12,-0.1712931441814778,0.9852201067560606,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-12-21,24.681818181818183,355,2,12,-0.1712931441814778,0.9852201067560606,25.0,24.7,23.1,31.0,24.252727272727274,True,False,False,True
2022-12-21,24.0,355,2,12,-0.1712931441814778,0.9852201067560606,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-12-22,24.363636363636363,356,3,12,-0.154308820664281,0.9880226656636976,24.681818181818183,24.75,23.2,31.5,24.291515151515153,True,False,False,True
2022-12-22,24.0,356,3,12,-0.154308820664281,0.9880226656636976,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-12-22,25.5,356,3,12,-0.154308820664281,0.9880226656636976,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-12-23,24.045454545454547,357,4,12,-0.13727877211326517,0.9905324521322227,24.363636363636363,24.8,23.3,32.0,24.316363636363636,True,False,False,True
2022-12-23,24.0,357,4,12,-0.13727877211326517,0.9905324521322227,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-12-23,25.5,357,4,12,-0.13727877211326517,0.9905324521322227,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-12-24,24.0,358,5,12,-0.12020804489935275,0.9927487224577402,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-12-24,25.5,358,5,12,-0.12020804489935275,0.9927487224577402,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-12-24,23.727272727272727,358,5,12,-0.12020804489935275,0.9927487224577402,24.045454545454547,24.85,23.4,32.5,24.327272727272728,True,False,False,True
2022-12-25,25.5,359,6,12,-0.10310169744743544,0.9946708199115211,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-12-25,23.40909090909091,359,6,12,-0.10310169744743544,0.9946708199115211,23.727272727272727,24.9,23.5,33.0,24.324242424242424,True,False,False,True
2022-12-25,24.0,359,6,12,-0.10310169744743544,0.9946708199115211,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-12-26,25.5,360,0,12,-0.0859647987374467,0.9962981749346077,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-12-26,23.09090909090909,360,0,12,-0.0859647987374467,0.9962981749346077,23.40909090909091,24.95,23.6,33.5,24.30727272727273,True,False,False,True
2022-12-26,24.0,360,0,12,-0.0859647987374467,0.9962981749346077,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-12-27,22.772727272727273,361,1,12,-0.06880242680232064,0.9976303053065857,23.09090909090909,25.0,23.7,34.0,24.276363636363634,True,False,False,True
2022-12-27,24.0,361,1,12,-0.06880242680232064,0.9976303053065857,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-12-27,25.5,361,1,12,-0.06880242680232064,0.9976303053065857,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-12-28,24.0,362,2,12,-0.05161966722325418,0.9986668162884759,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-12-28,25.5,362,2,12,-0.05161966722325418,0.9986668162884759,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-12-28,22.454545454545453,362,2,12,-0.05161966722325418,0.9986668162884759,22.772727272727273,24.681818181818183,23.8,34.5,24.231515151515154,True,False,False,True
2022-12-29,24.0,363,3,12,-0.034421611622745804,0.9994074007397048,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-12-29,25.5,363,3,12,-0.034421611622745804,0.9994074007397048,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-12-29,22.136363636363637,363,3,12,-0.034421611622745804,0.9994074007397048,22.454545454545453,24.363636363636363,23.9,35.0,24.172727272727276,True,False,False,True
2022-12-30,24.0,364,4,12,-0.01721335615583528,0.9998518392091162,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-12-30,21.81818181818182,364,4,12,-0.01721335615583528,0.9998518392091162,22.136363636363637,24.045454545454547,24.0,35.5,24.1,True,False,False,True
2022-12-30,25.5,364,4,12,-0.01721335615583528,0.9998518392091162,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2022-12-31,21.5,365,5,12,6.432490598706546e-16,1.0,21.81818181818182,23.727272727272727,24.05,36.0,24.014999999999997,True,False,False,True
2022-12-31,24.0,365,5,12,6.432490598706546e-16,1.0,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2022-12-31,25.5,365,5,12,6.432490598706546e-16,1.0,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2023-01-01,22.7,1,6,1,0.017213356155834685,0.9998518392091162,21.5,23.40909090909091,24.1,36.0,23.96833333333333,True,False,False,True
2023-01-01,24.0,1,6,1,0.017213356155834685,0.9998518392091162,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2023-01-01,25.5,1,6,1,0.017213356155834685,0.9998518392091162,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2023-01-02,24.0,2,0,1,0.03442161162274574,0.9994074007397048,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2023-01-02,25.5,2,0,1,0.03442161162274574,0.9994074007397048,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2023-01-02,23.9,2,0,1,0.03442161162274574,0.9994074007397048,22.7,23.09090909090909,24.15,36.0,23.959999999999997,True,False,False,True
2023-01-03,25.5,3,1,1,0.051619667223253764,0.998666816288476,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2023-01-03,25.1,3,1,1,0.051619667223253764,0.998666816288476,23.9,22.772727272727273,24.2,36.0,23.990000000000002,True,False,False,True
2023-01-03,24.0,3,1,1,0.051619667223253764,0.998666816288476,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2023-01-04,25.5,4,2,1,0.06880242680231986,0.9976303053065857,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2023-01-04,26.3,4,2,1,0.06880242680231986,0.9976303053065857,25.1,22.454545454545453,24.25,36.0,24.058333333333334,True,False,False,True
2023-01-04,24.0,4,2,1,0.06880242680231986,0.9976303053065857,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2023-01-05,25.5,5,3,1,0.08596479873744647,0.9962981749346078,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2023-01-05,24.0,5,3,1,0.08596479873744647,0.9962981749346078,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2023-01-05,27.5,5,3,1,0.08596479873744647,0.9962981749346078,26.3,22.136363636363637,24.3,36.0,24.165,True,False,False,True
2023-01-06,24.0,6,4,1,0.10310169744743485,0.9946708199115211,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2023-01-06,25.5,6,4,1,0.10310169744743485,0.9946708199115211,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2023-01-06,28.7,6,4,1,0.10310169744743485,0.9946708199115211,27.5,21.81818181818182,24.35,36.0,24.31,True,False,False,True
2023-01-07,24.0,7,5,1,0.1202080448993527,0.9927487224577402,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2023-01-07,25.5,7,5,1,0.1202080448993527,0.9927487224577402,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2023-01-07,29.9,7,5,1,0.1202080448993527,0.9927487224577402,28.7,21.5,24.4,36.0,24.493333333333332,True,False,False,True
2023-01-08,25.5,8,6,1,0.13727877211326478,0.9905324521322229,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2023-01-08,31.1,8,6,1,0.13727877211326478,0.9905324521322229,29.9,22.7,24.45,36.0,24.715,True,False,False,True
2023-01-08,24.0,8,6,1,0.13727877211326478,0.9905324521322229,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2023-01-09,32.3,9,0,1,0.15430882066428117,0.9880226656636976,31.1,23.9,24.5,36.0,24.975,True,False,False,True
2023-01-09,24.0,9,0,1,0.15430882066428117,0.9880226656636976,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2023-01-09,25.5,9,0,1,0.15430882066428117,0.9880226656636976,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2023-01-10,33.5,10,1,1,0.1712931441814776,0.9852201067560606,32.3,25.1,24.55,36.0,25.27333333333333,True,False,False,True
2023-01-10,24.0,10,1,1,0.1712931441814776,0.9852201067560606,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2023-01-10,25.5,10,1,1,0.1712931441814776,0.9852201067560606,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2023-01-11,33.61904761904762,11,2,1,0.1882267098432442,0.9821256058680006,33.5,26.3,24.6,36.0,25.573968253968253,True,False,False,True
2023-01-11,25.5,11,2,1,0.1882267098432442,0.9821256058680006,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2023-01-11,24.0,11,2,1,0.1882267098432442,0.9821256058680006,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2023-01-12,25.5,12,3,1,0.2051044998686192,0.9787400799669153,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2023-01-12,33.73809523809524,12,3,1,0.2051044998686192,0.9787400799669153,33.61904761904762,27.5,24.65,36.0,25.87690476190476,True,False,False,True
2023-01-12,24.0,12,3,1,0.2051044998686192,0.9787400799669153,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2023-01-13,25.5,13,4,1,0.2219215130041655,0.9750645322571948,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2023-01-13,33.857142857142854,13,4,1,0.2219215130041655,0.9750645322571948,33.73809523809524,28.7,24.7,36.0,26.18214285714286,True,False,False,True
2023-01-13,24.0,13,4,1,0.2219215130041655,0.9750645322571948,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2023-01-14,33.976190476190474,14,5,1,0.2386727660059501,0.9711000518829505,33.857142857142854,29.9,24.75,36.0,26.48968253968254,True,False,False,True
2023-01-14,24.0,14,5,1,0.2386727660059501,0.9711000518829505,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2023-01-14,25.5,14,5,1,0.2386727660059501,0.9711000518829505,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2023-01-15,24.0,15,6,1,0.255353295116187,0.9668478136052775,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2023-01-15,25.5,15,6,1,0.255353295116187,0.9668478136052775,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2023-01-15,34.095238095238095,15,6,1,0.255353295116187,0.9668478136052775,33.976190476190474,31.1,24.8,36.0,26.79952380952381,True,False,False,True
2023-01-16,24.0,16,0,1,0.2719581575341055,0.9623090774541486,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2023-01-16,25.5,16,0,1,0.2719581575341055,0.9623090774541486,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2023-01-16,34.214285714285715,16,0,1,0.2719581575341055,0.9623090774541486,34.095238095238095,32.3,24.85,36.0,27.111666666666668,True,False,False,True
2023-01-17,25.5,17,1,1,0.288482432880609,0.9574851883550393,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2023-01-17,34.333333333333336,17,1,1,0.288482432880609,0.9574851883550393,34.214285714285715,33.5,24.9,36.0,27.42611111111111,True,False,False,True
2023-01-17,24.0,17,1,1,0.288482432880609,0.9574851883550393,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2023-01-18,34.45238095238095,18,2,1,0.30492122465628907,0.9523775757303974,34.333333333333336,33.61904761904762,24.95,36.0,27.742857142857144,True,False,False,True
2023-01-18,24.0,18,2,1,0.30492122465628907,0.9523775757303974,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2023-01-18,25.5,18,2,1,0.30492122465628907,0.9523775757303974,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2023-01-19,34.57142857142857,19,3,1,0.3212696616923644,0.9469877530760753,34.45238095238095,33.73809523809524,25.0,36.0,28.061904761904763,True,False,False,True
2023-01-19,24.0,19,3,1,0.3212696616923644,0.9469877530760753,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2023-01-19,25.5,19,3,1,0.3212696616923644,0.9469877530760753,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2023-01-20,24.0,20,4,1,0.3375228995941133,0.9413173175128471,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2023-01-20,25.5,20,4,1,0.3375228995941133,0.9413173175128471,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2023-01-20,34.69047619047619,20,4,1,0.3375228995941133,0.9413173175128471,34.57142857142857,33.857142857142854,24.681818181818183,36.0,28.395526695526694,True,False,False,True
2023-01-21,25.5,21,5,1,0.3536761221763716,0.9353679493131483,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2023-01-21,34.80952380952381,21,5,1,0.3536761221763716,0.9353679493131483,34.69047619047619,33.976190476190474,24.363636363636363,36.0,28.743722943722943,True,False,False,True
2023-01-21,24.0,21,5,1,0.3536761221763716,0.9353679493131483,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2023-01-22,25.5,22,6,1,0.3697245428906731,0.9291414114031743,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2023-01-22,34.92857142857143,22,6,1,0.3697245428906731,0.9291414114031743,34.80952380952381,34.095238095238095,24.045454545454547,36.0,29.106493506493507,True,False,False,True
2023-01-22,24.0,22,6,1,0.3697245428906731,0.9291414114031743,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2023-01-23,25.5,23,0,1,0.38566340624360707,0.9226395488404876,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2023-01-23,24.0,23,0,1,0.38566340624360707,0.9226395488404876,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2023-01-23,35.04761904761905,23,0,1,0.38566340624360707,0.9226395488404876,34.92857142857143,34.214285714285715,23.727272727272727,36.0,29.483838383838382,True,False,False,True
2023-01-24,24.0,24,1,1,0.401487989205973,0.9158642882672872,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2023-01-24,25.5,24,1,1,0.401487989205973,0.9158642882672872,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2023-01-24,35.166666666666664,24,1,1,0.401487989205973,0.9158642882672872,35.04761904761905,34.333333333333336,23.40909090909091,36.0,29.875757575757575,True,False,False,True
2023-01-25,24.0,25,2,1,0.4171936026123168,0.9088176373395029,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2023-01-25,25.5,25,2,1,0.4171936026123168,0.9088176373395029,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2023-01-25,35.285714285714285,25,2,1,0.4171936026123168,0.9088176373395029,35.166666666666664,34.45238095238095,23.09090909090909,36.0,30.282251082251083,True,False,False,True
2023-01-26,25.5,26,3,1,0.4327755925504312,0.901501684131884,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2023-01-26,35.404761904761905,26,3,1,0.4327755925504312,0.901501684131884,35.285714285714285,34.57142857142857,22.772727272727273,36.0,30.703318903318905,True,False,False,True
2023-01-26,24.0,26,3,1,0.4327755925504312,0.901501684131884,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2023-01-27,35.523809523809526,27,4,1,0.4482293417404106,0.893918596519257,35.404761904761905,34.69047619047619,22.454545454545453,36.0,31.13896103896104,True,False,False,True
2023-01-27,24.0,27,4,1,0.4482293417404106,0.893918596519257,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2023-01-27,25.5,27,4,1,0.4482293417404106,0.893918596519257,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2023-01-28,35.642857142857146,28,5,1,0.4635502709028509,0.886070621534138,35.523809523809526,34.80952380952381,22.136363636363637,36.0,31.589177489177487,True,False,False,True
2023-01-28,24.0,28,5,1,0.4635502709028509,0.886070621534138,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2023-01-28,25.5,28,5,1,0.4635502709028509,0.886070621534138,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2023-01-29,24.0,29,6,1,0.47873384011578846,0.8779600847008882,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2023-01-29,25.5,29,6,1,0.47873384011578846,0.8779600847008882,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2023-01-29,35.76190476190476,29,6,1,0.47873384011578846,0.8779600847008882,35.642857142857146,34.92857142857143,21.81818181818182,36.0,32.05396825396826,True,False,False,True
2023-01-30,25.5,30,0,1,0.49377555015997715,0.869589389346611,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2023-01-30,35.88095238095238,30,0,1,0.49377555015997715,0.869589389346611,35.76190476190476,35.04761904761905,21.5,36.0,32.53333333333333,True,False,False,True
2023-01-30,24.0,30,0,1,0.49377555015997715,0.869589389346611,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2023-01-31,25.5,31,1,1,0.5086709438521044,0.8609610158889943,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2023-01-31,36.0,31,1,1,0.5086709438521044,0.8609610158889943,35.88095238095238,35.166666666666664,22.7,36.0,32.97666666666667,True,False,False,True
2023-01-31,24.0,31,1,1,0.5086709438521044,0.8609610158889943,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2023-02-01,25.5,32,2,2,0.5234156073655503,0.8520775211013093,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2023-02-01,36.017857142857146,32,2,2,0.5234156073655503,0.8520775211013093,36.0,35.285714285714285,23.9,35.75,33.38059523809524,True,False,False,True
2023-02-01,24.0,32,2,2,0.5234156073655503,0.8520775211013093,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2023-02-02,36.035714285714285,33,3,2,0.5380051715382996,0.8429415373547828,36.017857142857146,35.404761904761905,25.1,35.5,33.74511904761905,True,False,False,True
2023-02-02,24.0,33,3,2,0.5380051715382996,0.8429415373547828,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2023-02-02,25.5,33,3,2,0.5380051715382996,0.8429415373547828,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2023-02-03,24.0,34,4,2,0.5524353131676196,0.8335557718385699,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2023-02-03,25.5,34,4,2,0.5524353131676196,0.8335557718385699,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2023-02-03,36.05357142857143,34,4,2,0.5524353131676196,0.8335557718385699,36.035714285714285,35.523809523809526,26.3,35.25,34.070238095238096,True,False,False,True
2023-02-04,24.0,35,5,2,0.5667017562911176,0.8239230057575542,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2023-02-04,25.5,35,5,2,0.5667017562911176,0.8239230057575542,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2023-02-04,36.07142857142857,35,5,2,0.5667017562911176,0.8239230057575542,36.05357142857143,35.642857142857146,27.5,35.0,34.35595238095239,True,False,False,True
2023-02-05,24.0,36,6,2,0.5808002734538009,0.8140460935082178,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2023-02-05,36.089285714285715,36,6,2,0.5808002734538009,0.8140460935082178,36.07142857142857,35.76190476190476,28.7,34.75,34.6022619047619,True,False,False,True
2023-02-05,25.5,36,6,2,0.5808002734538009,0.8140460935082178,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2023-02-06,36.107142857142854,37,0,2,0.5947266869607634,0.8039279618328213,36.089285714285715,35.88095238095238,29.9,34.5,34.80916666666667,True,False,False,True
2023-02-06,24.0,37,0,2,0.5947266869607634,0.8039279618328213,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2023-02-06,25.5,37,0,2,0.5947266869607634,0.8039279618328213,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2023-02-07,36.125,38,1,2,0.6084768701151261,0.7935716089521474,36.107142857142854,36.0,31.1,34.25,34.97666666666667,True,False,False,True
2023-02-07,24.0,38,1,2,0.6084768701151261,0.7935716089521474,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2023-02-07,25.5,38,1,2,0.6084768701151261,0.7935716089521474,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2023-02-08,24.0,39,2,2,0.6220467484408675,0.7829801036770629,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2023-02-08,25.5,39,2,2,0.6220467484408675,0.7829801036770629,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2023-02-08,36.142857142857146,39,2,2,0.6220467484408675,0.7829801036770629,36.125,36.017857142857146,32.3,34.0,35.1047619047619,True,False,False,True
2023-02-09,25.5,40,3,2,0.6354323008901774,0.7721565844991642,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2023-02-09,36.160714285714285,40,3,2,0.6354323008901774,0.7721565844991642,36.142857142857146,36.035714285714285,33.5,33.75,35.19345238095239,True,False,False,True
2023-02-09,24.0,40,3,2,0.6354323008901774,0.7721565844991642,24.0,24.0,24.0,24.0,24.0,False,False,True,True
2023-02-10,25.5,41,4,2,0.6486295610349814,0.7611042586607747,25.5,25.5,25.5,25.5,25.5,False,True,False,True
2023-02-10,36.17857142857143,41,4,2,0.6486295610349814,0.7611042586607747,36.160714285714285,36.05357142857143,33.61904761904762,33.5,35.27876984126984,True,False,False,True
