pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_25kg,prodPcat_米面类
2022-10-22,1.95,295,5,10,-0.9338372288229252,0.35769823883312546,1.95,1.95,1.95,1.8263636363636364,1.95,True,True
2022-10-23,1.95,296,6,10,-0.9275416835791965,0.3737197147904692,1.95,1.95,1.95,1.8345454545454545,1.95,True,True
2022-10-24,1.95,297,0,10,-0.9209712877166347,0.38963044953078774,1.95,1.95,1.95,1.8427272727272728,1.95,True,True
2022-10-25,1.95,298,1,10,-0.9141279881853337,0.4054257283599973,1.95,1.95,1.95,1.8509090909090908,1.95,True,True
2022-10-26,1.95,299,2,10,-0.9070138128026362,0.42110087079608916,1.95,1.95,1.95,1.8590909090909091,1.95,True,True
2022-10-27,1.95,300,3,10,-0.8996308696522434,0.4366512319560638,1.95,1.95,1.95,1.8672727272727272,1.95,True,True
2022-10-28,1.95,301,4,10,-0.8919813464595487,0.45207220393230374,1.95,1.95,1.95,1.8754545454545455,1.95,True,True
2022-10-29,1.95,302,5,10,-0.8840675099433637,0.46735921715800205,1.95,1.95,1.95,1.8836363636363636,1.95,True,True
2022-10-30,1.95,303,6,10,-0.8758917051442433,0.48250774176121763,1.95,1.95,1.95,1.8918181818181816,1.95,True,True
2022-10-31,1.95,304,0,10,-0.8674563547295971,0.4975132889071803,1.95,1.95,1.95,1.9,1.95,True,True
2022-11-01,1.958,305,1,11,-0.858763958275803,0.5123714121284235,1.95,1.95,1.95,1.9089999999999998,1.9502666666666668,True,True
2022-11-02,1.966,306,2,11,-0.8498170915275277,0.5270777086423724,1.958,1.95,1.95,1.918,1.9508,True,True
2022-11-03,1.974,307,3,11,-0.8406184056344783,0.5416278206559811,1.966,1.95,1.95,1.927,1.9515999999999998,True,True
2022-11-04,1.982,308,4,11,-0.8311706263658079,0.5560174366570446,1.974,1.95,1.95,1.936,1.9526666666666666,True,True
2022-11-05,1.9899999999999998,309,5,11,-0.8214765533024145,0.5702422926917867,1.982,1.95,1.95,1.9449999999999998,1.954,True,True
2022-11-06,1.9979999999999998,310,6,11,-0.8115390590073611,0.5842981736283683,1.9899999999999998,1.95,1.95,1.954,1.9556,True,True
2022-11-07,2.006,311,0,11,-0.801361088174677,0.5981809144059158,1.9979999999999998,1.95,1.95,1.963,1.9574666666666665,True,True
2022-11-08,2.014,312,1,11,-0.7909456567567774,0.6118864012687242,2.006,1.958,1.95,1.972,1.9595999999999998,True,True
2022-11-09,2.022,313,2,11,-0.780295851070776,0.6254105729852457,2.014,1.966,1.95,1.9809999999999999,1.962,True,True
2022-11-10,2.03,314,3,11,-0.7694148268839381,0.6387494220515268,2.022,1.974,1.95,1.99,1.9646666666666666,True,True
2022-11-11,2.03,315,4,11,-0.7583058084785625,0.6518989958787125,2.03,1.982,1.95,1.99,1.9673333333333334,True,True
2022-11-12,2.03,316,5,11,-0.7469720876965551,0.6648553979642866,2.03,1.9899999999999998,1.95,1.99,1.9699999999999998,True,True
2022-11-13,2.03,317,6,11,-0.7354170229639858,0.6776147890466887,2.03,1.9979999999999998,1.95,1.99,1.9726666666666663,True,True
2022-11-14,2.03,318,0,11,-0.7236440382959124,0.690173388242972,2.03,2.006,1.95,1.99,1.9753333333333332,True,True
2022-11-15,2.03,319,1,11,-0.711656622281775,0.7025274741691566,2.03,2.014,1.95,1.99,1.978,True,True
2022-11-16,2.03,320,2,11,-0.6994583270516471,0.7146733860429608,2.03,2.022,1.95,1.99,1.9806666666666668,True,True
2022-11-17,2.03,321,3,11,-0.6870527672236675,0.7266075247685652,2.03,2.03,1.95,1.99,1.9833333333333332,True,True
2022-11-18,2.03,322,4,11,-0.6744436188329457,0.7383263540031063,2.03,2.03,1.95,1.99,1.986,True,True
2022-11-19,2.03,323,5,11,-0.661634618242279,0.749826401204568,2.03,2.03,1.95,1.99,1.9886666666666666,True,True
2022-11-20,2.03,324,6,11,-0.6486295610349818,0.7611042586607742,2.03,2.03,1.95,1.99,1.9913333333333332,True,True
2022-11-21,2.034,325,0,11,-0.6354323008901775,0.7721565844991641,2.03,2.03,1.95,1.983,1.9941333333333333,True,True
2022-11-22,2.038,326,1,11,-0.622046748440868,0.7829801036770624,2.034,2.03,1.95,1.976,1.9970666666666663,True,True
2022-11-23,2.042,327,2,11,-0.6084768701151264,0.7935716089521472,2.038,2.03,1.95,1.9689999999999999,2.0001333333333333,True,True
2022-11-24,2.046,328,3,11,-0.594726686960764,0.8039279618328208,2.042,2.03,1.95,1.962,2.003333333333333,True,True
2022-11-25,2.05,329,4,11,-0.5808002734538013,0.8140460935082175,2.046,2.03,1.95,1.955,2.0066666666666664,True,True
2022-11-26,2.054,330,5,11,-0.5667017562911184,0.8239230057575536,2.05,2.03,1.95,1.948,2.010133333333333,True,True
2022-11-27,2.058,331,6,11,-0.5524353131676203,0.8335557718385695,2.054,2.03,1.95,1.9409999999999998,2.013733333333333,True,True
2022-11-28,2.062,332,0,11,-0.5380051715382992,0.8429415373547832,2.058,2.034,1.95,1.934,2.0174666666666665,True,True
2022-11-29,2.066,333,1,11,-0.5234156073655503,0.8520775211013093,2.062,2.038,1.95,1.927,2.021333333333333,True,True
2022-11-30,2.07,334,2,11,-0.5086709438521042,0.8609610158889945,2.066,2.042,1.95,1.92,2.025333333333333,True,True
2022-12-01,2.07,335,3,12,-0.49377555015997737,0.8695893893466109,2.07,2.046,1.958,1.9195,2.0290666666666666,True,True
2022-12-02,2.07,336,4,12,-0.4787338401157883,0.8779600847008883,2.07,2.05,1.966,1.919,2.032533333333333,True,True
2022-12-03,2.07,337,5,12,-0.4635502709028512,0.8860706215341378,2.07,2.054,1.974,1.9184999999999999,2.0357333333333334,True,True
2022-12-04,2.07,338,6,12,-0.4482293417404106,0.893918596519257,2.07,2.058,1.982,1.918,2.0386666666666664,True,True
2022-12-05,2.07,339,0,12,-0.4327755925504317,0.9015016841318838,2.07,2.062,1.9899999999999998,1.9175,2.041333333333333,True,True
2022-12-06,2.07,340,1,12,-0.41719360261231697,0.9088176373395028,2.07,2.066,1.9979999999999998,1.9169999999999998,2.0437333333333334,True,True
2022-12-07,2.07,341,2,12,-0.4014879892059737,0.9158642882672868,2.07,2.07,2.006,1.9164999999999999,2.0458666666666665,True,True
2022-12-08,2.07,342,3,12,-0.38566340624360745,0.9226395488404875,2.07,2.07,2.014,1.916,2.047733333333333,True,True
2022-12-09,2.07,343,4,12,-0.3697245428906732,0.9291414114031743,2.07,2.07,2.022,1.9155,2.0493333333333332,True,True
2022-12-10,2.07,344,5,12,-0.3536761221763721,0.935367949313148,2.07,2.07,2.03,1.915,2.0506666666666664,True,True
2022-12-11,2.07,345,6,12,-0.33752289959411347,0.941317317512847,2.07,2.07,2.03,1.9144999999999999,2.0519999999999996,True,True
2022-12-12,2.07,346,0,12,-0.32126966169236515,0.9469877530760751,2.07,2.07,2.03,1.914,2.0533333333333332,True,True
2022-12-13,2.07,347,1,12,-0.3049212246562894,0.9523775757303973,2.07,2.07,2.03,1.9135,2.0546666666666664,True,True
2022-12-14,2.07,348,2,12,-0.2884824328806098,0.9574851883550389,2.07,2.07,2.03,1.9129999999999998,2.0559999999999996,True,True
2022-12-15,2.07,349,3,12,-0.27195815753410524,0.9623090774541487,2.07,2.07,2.03,1.9124999999999999,2.0573333333333332,True,True
2022-12-16,2.07,350,4,12,-0.2553532951161881,0.9668478136052773,2.07,2.07,2.03,1.912,2.0586666666666664,True,True
2022-12-17,2.07,351,5,12,-0.23867276600594997,0.9711000518829505,2.07,2.07,2.03,1.9115,2.06,True,True
2022-12-18,2.07,352,6,12,-0.22192151300416674,0.9750645322571945,2.07,2.07,2.03,1.911,2.0613333333333332,True,True
2022-12-19,2.07,353,0,12,-0.20510449986861926,0.9787400799669153,2.07,2.07,2.03,1.9104999999999999,2.0626666666666664,True,True
2022-12-20,2.07,354,1,12,-0.1882267098432439,0.9821256058680006,2.07,2.07,2.03,1.91,2.0639999999999996,True,True
2022-12-21,2.07,355,2,12,-0.1712931441814778,0.9852201067560606,2.07,2.07,2.034,1.91,2.0652,True,True
2022-12-22,2.07,356,3,12,-0.154308820664281,0.9880226656636976,2.07,2.07,2.038,1.91,2.0662666666666665,True,True
2022-12-23,2.07,357,4,12,-0.13727877211326517,0.9905324521322227,2.07,2.07,2.042,1.91,2.0672,True,True
2022-12-24,2.07,358,5,12,-0.12020804489935275,0.9927487224577402,2.07,2.07,2.046,1.91,2.068,True,True
2022-12-25,2.07,359,6,12,-0.10310169744743544,0.9946708199115211,2.07,2.07,2.05,1.91,2.0686666666666667,True,True
