pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_活,specInfo_35g-45g,specInfo_20g-30g,prodPcat_虾类,prodPcat_虾蟹类,prodPcat_其他类
2022-09-28,26.0,271,2,9,-0.9988797155850335,-0.04732138832243232,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-09-28,36.45302013422819,271,2,9,-0.9988797155850335,-0.04732138832243232,36.54026845637584,37.06375838926174,34.0,32.5,36.25648769574944,True,False,False,False,True,False
2022-09-28,17.5,271,2,9,-0.9988797155850335,-0.04732138832243232,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-09-29,17.5,272,3,9,-0.9995462806873573,-0.03012030484690836,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-09-29,26.0,272,3,9,-0.9995462806873573,-0.03012030484690836,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-09-29,36.36577181208054,272,3,9,-0.9995462806873573,-0.03012030484690836,36.45302013422819,36.97651006711409,34.0,32.5,36.33534675615213,True,False,False,False,True,False
2022-09-29,22.5,272,3,9,-0.9995462806873573,-0.03012030484690836,22.5,22.5,22.5,35.0,22.5,True,False,False,False,False,True
2022-09-29,22.5,272,3,9,-0.9995462806873573,-0.03012030484690836,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-09-30,26.0,273,4,9,-0.9999166586547379,-0.012910296075008843,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-09-30,17.5,273,4,9,-0.9999166586547379,-0.012910296075008843,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-09-30,22.5,273,4,9,-0.9999166586547379,-0.012910296075008843,22.5,22.5,22.5,35.0,22.5,True,False,False,False,False,True
2022-09-30,36.27852348993289,273,4,9,-0.9999166586547379,-0.012910296075008843,36.36577181208054,36.88926174496644,34.0,32.5,36.41129753914989,True,False,False,False,True,False
2022-09-30,22.5,273,4,9,-0.9999166586547379,-0.012910296075008843,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-10-01,22.5,274,5,10,-0.9999907397361901,0.004303538296243821,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-10-01,36.191275167785236,274,5,10,-0.9999907397361901,0.004303538296243821,36.27852348993289,36.80201342281879,34.0,32.5,36.48434004474272,True,False,False,False,True,False
2022-10-01,26.0,274,5,10,-0.9999907397361901,0.004303538296243821,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-10-01,22.5,274,5,10,-0.9999907397361901,0.004303538296243821,22.5,22.5,22.5,35.0,22.5,True,False,False,False,False,True
2022-10-01,17.5,274,5,10,-0.9999907397361901,0.004303538296243821,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-10-02,17.5,275,6,10,-0.9997685019798909,0.021516097436222233,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-10-02,22.5,275,6,10,-0.9997685019798909,0.021516097436222233,22.5,22.5,22.5,35.0,22.5,True,False,False,False,False,True
2022-10-02,22.5,275,6,10,-0.9997685019798909,0.021516097436222233,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-10-02,36.104026845637584,275,6,10,-0.9997685019798909,0.021516097436222233,36.191275167785236,36.714765100671144,34.0,32.5,36.55447427293065,True,False,False,False,True,False
2022-10-02,26.0,275,6,10,-0.9997685019798909,0.021516097436222233,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-10-03,17.5,276,0,10,-0.9992500112396835,0.03872228089217399,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-10-03,22.5,276,0,10,-0.9992500112396835,0.03872228089217399,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-10-03,36.01677852348993,276,0,10,-0.9992500112396835,0.03872228089217399,36.104026845637584,36.62751677852349,34.0,32.5,36.621700223713646,True,False,False,False,True,False
2022-10-03,22.5,276,0,10,-0.9992500112396835,0.03872228089217399,22.5,22.5,22.5,32.5,22.5,True,False,False,False,False,True
2022-10-03,26.0,276,0,10,-0.9992500112396835,0.03872228089217399,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-10-04,35.92953020134228,277,1,10,-0.9984354211555643,0.05591699010060302,36.01677852348993,36.54026845637584,34.0,32.5,36.68601789709172,True,False,False,False,True,False
2022-10-04,22.5,277,1,10,-0.9984354211555643,0.05591699010060302,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-10-04,26.0,277,1,10,-0.9984354211555643,0.05591699010060302,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-10-04,17.5,277,1,10,-0.9984354211555643,0.05591699010060302,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-10-04,22.5,277,1,10,-0.9984354211555643,0.05591699010060302,22.5,22.5,22.5,32.5,22.5,True,False,False,False,False,True
2022-10-05,22.5,278,2,10,-0.9973249731081555,0.07309512989807776,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-10-05,26.0,278,2,10,-0.9973249731081555,0.07309512989807776,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-10-05,22.5,278,2,10,-0.9973249731081555,0.07309512989807776,22.5,22.5,22.5,32.5,22.5,True,False,False,False,False,True
2022-10-05,35.84228187919463,278,2,10,-0.9973249731081555,0.07309512989807776,35.92953020134228,36.45302013422819,34.0,32.5,36.74742729306488,True,False,False,False,True,False
2022-10-05,17.5,278,2,10,-0.9973249731081555,0.07309512989807776,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-10-06,22.5,279,3,10,-0.9959189961471792,0.0902516100310407,22.5,22.5,22.5,32.5,22.5,True,False,False,False,False,True
2022-10-06,17.5,279,3,10,-0.9959189961471792,0.0902516100310407,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-10-06,26.0,279,3,10,-0.9959189961471792,0.0902516100310407,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-10-06,22.5,279,3,10,-0.9959189961471792,0.0902516100310407,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-10-06,35.75503355704698,279,3,10,-0.9959189961471792,0.0902516100310407,35.84228187919463,36.36577181208054,34.0,32.5,36.80592841163311,True,False,False,False,True,False
2022-10-07,26.0,280,4,10,-0.994217906893952,0.10738134666416306,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-10-07,17.5,280,4,10,-0.994217906893952,0.10738134666416306,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-10-07,22.5,280,4,10,-0.994217906893952,0.10738134666416306,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-10-07,35.66778523489933,280,4,10,-0.994217906893952,0.10738134666416306,35.75503355704698,36.27852348993289,35.0,32.5,36.82818791946308,True,False,False,False,True,False
2022-10-07,22.5,280,4,10,-0.994217906893952,0.10738134666416306,22.5,22.5,22.5,32.5,22.5,True,False,False,False,False,True
2022-10-08,22.5,281,5,10,-0.9922222094179324,0.12447926388678869,22.5,22.5,22.5,32.5,22.5,True,False,False,False,False,True
2022-10-08,17.5,281,5,10,-0.9922222094179324,0.12447926388678869,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-10-08,26.0,281,5,10,-0.9922222094179324,0.12447926388678869,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-10-08,22.5,281,5,10,-0.9922222094179324,0.12447926388678869,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-10-08,35.580536912751676,281,5,10,-0.9922222094179324,0.12447926388678869,35.66778523489933,36.191275167785236,37.5,32.5,36.764205816554814,True,False,False,False,True,False
2022-10-09,22.5,282,6,10,-0.989932495087353,0.141540295217043,22.5,22.5,22.5,32.5,22.5,True,False,False,False,False,True
2022-10-09,22.5,282,6,10,-0.989932495087353,0.141540295217043,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-10-09,17.5,282,6,10,-0.989932495087353,0.141540295217043,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-10-09,26.0,282,6,10,-0.989932495087353,0.141540295217043,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-10-09,35.493288590604024,282,6,10,-0.989932495087353,0.141540295217043,35.580536912751676,36.104026845637584,37.5,32.5,36.69731543624161,True,False,False,False,True,False
2022-10-10,17.5,283,0,10,-0.9873494423939864,0.15855938510313475,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-10-10,26.0,283,0,10,-0.9873494423939864,0.15855938510313475,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-10-10,22.5,283,0,10,-0.9873494423939864,0.15855938510313475,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-10-10,22.5,283,0,10,-0.9873494423939864,0.15855938510313475,22.5,22.5,22.5,32.5,22.5,True,False,False,False,False,True
2022-10-10,35.40604026845637,283,0,10,-0.9873494423939864,0.15855938510313475,35.493288590604024,36.01677852348993,37.5,32.5,36.62751677852349,True,False,False,False,True,False
2022-10-11,17.5,284,1,10,-0.9844738167520923,0.17553149042142777,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-10-11,26.0,284,1,10,-0.9844738167520923,0.17553149042142777,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-10-11,22.5,284,1,10,-0.9844738167520923,0.17553149042142777,22.5,22.5,22.5,32.5,22.5,True,False,False,False,False,True
2022-10-11,22.5,284,1,10,-0.9844738167520923,0.17553149042142777,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-10-11,35.31879194630872,284,1,10,-0.9844738167520923,0.17553149042142777,35.40604026845637,35.92953020134228,37.5,32.5,36.55480984340045,True,False,False,False,True,False
2022-10-12,26.0,285,2,10,-0.9813064702716093,0.19245158197082995,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-10-12,35.23154362416108,285,2,10,-0.9813064702716093,0.19245158197082995,35.31879194630872,35.84228187919463,37.5,32.5,36.479194630872485,True,False,False,False,True,False
2022-10-12,22.5,285,2,10,-0.9813064702716093,0.19245158197082995,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-10-12,22.5,285,2,10,-0.9813064702716093,0.19245158197082995,22.5,22.5,22.5,32.5,22.5,True,False,False,False,False,True
2022-10-12,17.5,285,2,10,-0.9813064702716093,0.19245158197082995,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-10-13,35.144295302013425,286,3,10,-0.9778483415056567,0.20931464596304888,35.23154362416108,35.75503355704698,37.5,32.5,36.4006711409396,True,False,False,False,True,False
2022-10-13,17.5,286,3,10,-0.9778483415056567,0.20931464596304888,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-10-13,22.5,286,3,10,-0.9778483415056567,0.20931464596304888,22.5,22.5,22.5,32.5,22.5,True,False,False,False,False,True
2022-10-13,22.5,286,3,10,-0.9778483415056567,0.20931464596304888,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-10-13,26.0,286,3,10,-0.9778483415056567,0.20931464596304888,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-10-14,22.5,287,4,10,-0.9741004551724206,0.22611568550828803,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-10-14,17.5,287,4,10,-0.9741004551724206,0.22611568550828803,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-10-14,22.5,287,4,10,-0.9741004551724206,0.22611568550828803,22.5,22.5,22.5,32.5,22.5,True,False,False,False,False,True
2022-10-14,35.057046979865774,287,4,10,-0.9741004551724206,0.22611568550828803,35.144295302013425,35.66778523489933,37.5,32.5,36.31923937360179,True,False,False,False,True,False
2022-10-14,26.0,287,4,10,-0.9741004551724206,0.22611568550828803,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-10-15,17.5,288,5,10,-0.970063921851507,0.2428497220959358,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-10-15,22.5,288,5,10,-0.970063921851507,0.2428497220959358,22.5,22.5,22.5,32.5,22.5,True,False,False,False,False,True
2022-10-15,34.96979865771812,288,5,10,-0.970063921851507,0.2428497220959358,35.057046979865774,35.580536912751676,37.5,32.5,36.234899328859065,True,False,False,False,True,False
2022-10-15,26.0,288,5,10,-0.970063921851507,0.2428497220959358,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-10-15,22.5,288,5,10,-0.970063921851507,0.2428497220959358,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-10-16,26.0,289,6,10,-0.965739937654855,0.25951179706979943,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-10-16,22.5,289,6,10,-0.965739937654855,0.25951179706979943,22.5,22.5,22.5,32.5,22.5,True,False,False,False,False,True
2022-10-16,22.5,289,6,10,-0.965739937654855,0.25951179706979943,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-10-16,34.88255033557047,289,6,10,-0.965739937654855,0.25951179706979943,34.96979865771812,35.493288590604024,37.5,32.5,36.147651006711406,True,False,False,False,True,False
2022-10-16,17.5,289,6,10,-0.965739937654855,0.25951179706979943,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-10-17,22.5,290,0,10,-0.9611297838723007,0.27609697309746883,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-10-17,22.5,290,0,10,-0.9611297838723007,0.27609697309746883,22.5,22.5,22.5,32.5,22.5,True,False,False,False,False,True
2022-10-17,26.0,290,0,10,-0.9611297838723007,0.27609697309746883,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-10-17,34.79530201342282,290,0,10,-0.9611297838723007,0.27609697309746883,34.88255033557047,35.40604026845637,37.41275167785235,32.5,36.060402684563755,True,False,False,False,True,False
2022-10-17,17.5,290,0,10,-0.9611297838723007,0.27609697309746883,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-10-18,22.5,291,1,10,-0.9562348265919058,0.2926003356333479,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-10-18,26.0,291,1,10,-0.9562348265919058,0.2926003356333479,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-10-18,17.5,291,1,10,-0.9562348265919058,0.2926003356333479,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-10-18,34.70805369127517,291,1,10,-0.9562348265919058,0.2926003356333479,34.79530201342282,35.31879194630872,37.3255033557047,32.5,35.9731543624161,True,False,False,False,True,False
2022-10-18,22.5,291,1,10,-0.9562348265919058,0.2926003356333479,22.5,22.5,22.5,32.5,22.5,True,False,False,False,False,True
2022-10-19,17.5,292,2,10,-0.9510565162951536,0.30901699437494723,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-10-19,26.0,292,2,10,-0.9510565162951536,0.30901699437494723,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-10-19,34.62080536912752,292,2,10,-0.9510565162951536,0.30901699437494723,34.70805369127517,35.23154362416108,37.238255033557046,32.5,35.88590604026845,True,False,False,False,True,False
2022-10-19,22.5,292,2,10,-0.9510565162951536,0.30901699437494723,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-10-19,22.5,292,2,10,-0.9510565162951536,0.30901699437494723,22.5,22.5,22.5,32.41438356164384,22.5,True,False,False,False,False,True
2022-10-20,22.5,293,3,10,-0.9455963874271428,0.3253420847119795,22.5,22.5,22.5,32.32876712328767,22.5,True,False,False,False,False,True
2022-10-20,17.5,293,3,10,-0.9455963874271428,0.3253420847119795,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-10-20,34.533557046979865,293,3,10,-0.9455963874271428,0.3253420847119795,34.62080536912752,35.144295302013425,37.151006711409394,32.5,35.79865771812081,True,False,False,False,True,False
2022-10-20,26.0,293,3,10,-0.9455963874271428,0.3253420847119795,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-10-20,22.5,293,3,10,-0.9455963874271428,0.3253420847119795,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-10-21,17.5,294,4,10,-0.9398560579418953,0.341570769167856,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-10-21,34.446308724832214,294,4,10,-0.9398560579418953,0.341570769167856,34.533557046979865,35.057046979865774,37.06375838926174,32.5,35.711409395973156,True,False,False,False,True,False
2022-10-21,22.5,294,4,10,-0.9398560579418953,0.341570769167856,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-10-21,26.0,294,4,10,-0.9398560579418953,0.341570769167856,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-10-21,22.5,294,4,10,-0.9398560579418953,0.341570769167856,22.5,22.5,22.5,32.24315068493151,22.5,True,False,False,False,False,True
2022-10-22,26.0,295,5,10,-0.9338372288229252,0.35769823883312546,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-10-22,34.35906040268456,295,5,10,-0.9338372288229252,0.35769823883312546,34.446308724832214,34.96979865771812,36.97651006711409,32.5,35.6241610738255,True,False,False,False,True,False
2022-10-22,17.5,295,5,10,-0.9338372288229252,0.35769823883312546,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-10-22,22.5,295,5,10,-0.9338372288229252,0.35769823883312546,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-10-22,22.5,295,5,10,-0.9338372288229252,0.35769823883312546,22.5,22.5,22.5,32.157534246575345,22.5,True,False,False,False,False,True
2022-10-23,17.5,296,6,10,-0.9275416835791965,0.3737197147904692,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-10-23,26.0,296,6,10,-0.9275416835791965,0.3737197147904692,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-10-23,34.27181208053691,296,6,10,-0.9275416835791965,0.3737197147904692,34.35906040268456,34.88255033557047,36.88926174496644,32.5,35.536912751677846,True,False,False,False,True,False
2022-10-23,22.5,296,6,10,-0.9275416835791965,0.3737197147904692,22.5,22.5,22.5,32.071917808219176,22.5,True,False,False,False,False,True
2022-10-23,22.5,296,6,10,-0.9275416835791965,0.3737197147904692,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-10-24,17.5,297,0,10,-0.9209712877166347,0.38963044953078774,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-10-24,26.0,297,0,10,-0.9209712877166347,0.38963044953078774,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-10-24,22.5,297,0,10,-0.9209712877166347,0.38963044953078774,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-10-24,22.5,297,0,10,-0.9209712877166347,0.38963044953078774,22.5,22.5,22.5,31.986301369863014,22.5,True,False,False,False,False,True
2022-10-24,34.18456375838926,297,0,10,-0.9209712877166347,0.38963044953078774,34.27181208053691,34.79530201342282,36.80201342281879,32.5,35.44966442953021,True,False,False,False,True,False
2022-10-25,22.5,298,1,10,-0.9141279881853337,0.4054257283599973,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-10-25,17.5,298,1,10,-0.9141279881853337,0.4054257283599973,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-10-25,22.5,298,1,10,-0.9141279881853337,0.4054257283599973,22.5,22.5,22.5,31.90068493150685,22.5,True,False,False,False,False,True
2022-10-25,34.09731543624161,298,1,10,-0.9141279881853337,0.4054257283599973,34.18456375838926,34.70805369127517,36.714765100671144,32.5,35.36241610738255,True,False,False,False,True,False
2022-10-25,26.0,298,1,10,-0.9141279881853337,0.4054257283599973,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-10-26,22.5,299,2,10,-0.9070138128026362,0.42110087079608916,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-10-26,17.5,299,2,10,-0.9070138128026362,0.42110087079608916,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-10-26,22.5,299,2,10,-0.9070138128026362,0.42110087079608916,22.5,22.5,22.5,31.815068493150687,22.5,True,False,False,False,False,True
2022-10-26,34.01006711409396,299,2,10,-0.9070138128026362,0.42110087079608916,34.09731543624161,34.62080536912752,36.62751677852349,32.5,35.2751677852349,True,False,False,False,True,False
2022-10-26,26.0,299,2,10,-0.9070138128026362,0.42110087079608916,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-10-27,22.5,300,3,10,-0.8996308696522434,0.4366512319560638,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-10-27,33.92281879194631,300,3,10,-0.8996308696522434,0.4366512319560638,34.01006711409396,34.533557046979865,36.54026845637584,32.5,35.18791946308725,True,False,False,False,True,False
2022-10-27,22.5,300,3,10,-0.8996308696522434,0.4366512319560638,22.5,22.5,22.5,31.72945205479452,22.5,True,False,False,False,False,True
2022-10-27,17.5,300,3,10,-0.8996308696522434,0.4366512319560638,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-10-27,26.0,300,3,10,-0.8996308696522434,0.4366512319560638,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-10-28,17.5,301,4,10,-0.8919813464595487,0.45207220393230374,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-10-28,22.5,301,4,10,-0.8919813464595487,0.45207220393230374,22.5,22.5,22.5,31.643835616438356,22.5,True,False,False,False,False,True
2022-10-28,26.0,301,4,10,-0.8919813464595487,0.45207220393230374,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-10-28,22.5,301,4,10,-0.8919813464595487,0.45207220393230374,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-10-28,33.83557046979866,301,4,10,-0.8919813464595487,0.45207220393230374,33.92281879194631,34.446308724832214,36.45302013422819,32.5,35.1006711409396,True,False,False,False,True,False
2022-10-29,17.5,302,5,10,-0.8840675099433637,0.46735921715800205,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-10-29,33.74832214765101,302,5,10,-0.8840675099433637,0.46735921715800205,33.83557046979866,34.35906040268456,36.36577181208054,32.5,35.013422818791945,True,False,False,False,True,False
2022-10-29,22.5,302,5,10,-0.8840675099433637,0.46735921715800205,22.5,22.5,22.5,31.55821917808219,22.5,True,False,False,False,False,True
2022-10-29,22.5,302,5,10,-0.8840675099433637,0.46735921715800205,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-10-29,26.0,302,5,10,-0.8840675099433637,0.46735921715800205,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-10-30,26.0,303,6,10,-0.8758917051442433,0.48250774176121763,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-10-30,17.5,303,6,10,-0.8758917051442433,0.48250774176121763,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-10-30,22.5,303,6,10,-0.8758917051442433,0.48250774176121763,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-10-30,33.66107382550336,303,6,10,-0.8758917051442433,0.48250774176121763,33.74832214765101,34.27181208053691,36.27852348993289,32.5,34.92617449664429,True,False,False,False,True,False
2022-10-30,22.5,303,6,10,-0.8758917051442433,0.48250774176121763,22.5,22.5,22.5,31.472602739726028,22.5,True,False,False,False,False,True
2022-10-31,17.5,304,0,10,-0.8674563547295971,0.4975132889071803,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-10-31,33.57382550335571,304,0,10,-0.8674563547295971,0.4975132889071803,33.66107382550336,34.18456375838926,36.191275167785236,32.5,34.83892617449665,True,False,False,False,True,False
2022-10-31,26.0,304,0,10,-0.8674563547295971,0.4975132889071803,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-10-31,22.5,304,0,10,-0.8674563547295971,0.4975132889071803,22.5,22.5,22.5,31.386986301369863,22.5,True,False,False,False,False,True
2022-10-31,22.5,304,0,10,-0.8674563547295971,0.4975132889071803,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-11-01,22.5,305,1,11,-0.858763958275803,0.5123714121284235,22.5,22.5,22.5,31.301369863013697,22.5,True,False,False,False,False,True
2022-11-01,22.5,305,1,11,-0.858763958275803,0.5123714121284235,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-11-01,33.486577181208055,305,1,11,-0.858763958275803,0.5123714121284235,33.57382550335571,34.09731543624161,36.104026845637584,32.5,34.75167785234899,True,False,False,False,True,False
2022-11-01,17.5,305,1,11,-0.858763958275803,0.5123714121284235,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-11-01,26.0,305,1,11,-0.858763958275803,0.5123714121284235,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-11-02,22.5,306,2,11,-0.8498170915275277,0.5270777086423724,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-11-02,22.5,306,2,11,-0.8498170915275277,0.5270777086423724,22.5,22.5,22.5,31.215753424657535,22.5,True,False,False,False,False,True
2022-11-02,33.399328859060404,306,2,11,-0.8498170915275277,0.5270777086423724,33.486577181208055,34.01006711409396,36.01677852348993,32.5,34.66442953020134,True,False,False,False,True,False
2022-11-02,17.5,306,2,11,-0.8498170915275277,0.5270777086423724,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-11-02,26.0,306,2,11,-0.8498170915275277,0.5270777086423724,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-11-03,17.5,307,3,11,-0.8406184056344783,0.5416278206559811,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-11-03,22.5,307,3,11,-0.8406184056344783,0.5416278206559811,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-11-03,22.5,307,3,11,-0.8406184056344783,0.5416278206559811,22.5,22.5,22.5,31.13013698630137,22.5,True,False,False,False,False,True
2022-11-03,26.0,307,3,11,-0.8406184056344783,0.5416278206559811,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-11-03,33.31208053691275,307,3,11,-0.8406184056344783,0.5416278206559811,33.399328859060404,33.92281879194631,35.92953020134228,32.5,34.577181208053695,True,False,False,False,True,False
2022-11-04,26.0,308,4,11,-0.8311706263658079,0.5560174366570446,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
2022-11-04,17.5,308,4,11,-0.8311706263658079,0.5560174366570446,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-11-04,22.5,308,4,11,-0.8311706263658079,0.5560174366570446,22.5,22.5,22.5,22.5,22.5,True,False,False,True,False,False
2022-11-04,33.2248322147651,308,4,11,-0.8311706263658079,0.5560174366570446,33.31208053691275,33.83557046979866,35.84228187919463,32.5,34.489932885906036,True,False,False,False,True,False
2022-11-04,22.5,308,4,11,-0.8311706263658079,0.5560174366570446,22.5,22.5,22.5,31.044520547945204,22.5,True,False,False,False,False,True
2022-11-05,33.13758389261745,309,5,11,-0.8214765533024145,0.5702422926917867,33.2248322147651,33.74832214765101,35.75503355704698,32.5,34.40268456375839,True,False,False,False,True,False
2022-11-05,22.5,309,5,11,-0.8214765533024145,0.5702422926917867,22.5,22.5,22.5,30.958904109589042,22.5,True,False,False,False,False,True
2022-11-05,17.5,309,5,11,-0.8214765533024145,0.5702422926917867,17.5,17.5,17.5,17.5,17.5,False,False,True,False,True,False
2022-11-05,26.0,309,5,11,-0.8214765533024145,0.5702422926917867,26.0,26.0,26.0,26.0,26.0,False,True,False,False,True,False
