pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_50g-100g,specInfo_100g-200g,prodPcat_淡水鱼
2022-07-21,30.0,202,3,7,-0.3294084822245302,-0.9441875088341994,31.0,31.0,32.0,35.0,32.583333333333336,True,False,True
2022-07-21,44.0,202,3,7,-0.3294084822245302,-0.9441875088341994,44.0,39.5,35.0,40.0,38.71666666666667,False,True,True
2022-07-22,30.0,203,4,7,-0.3456123126707333,-0.9383773917408642,30.0,31.0,32.0,35.0,32.516666666666666,True,False,True
2022-07-22,44.0,203,4,7,-0.3456123126707333,-0.9383773917408642,44.0,39.5,35.0,40.0,39.016666666666666,False,True,True
2022-07-23,30.0,204,5,7,-0.3617137307297674,-0.9322892131745134,30.0,31.0,33.5,35.0,32.4,True,False,True
2022-07-23,44.0,204,5,7,-0.3617137307297674,-0.9322892131745134,44.0,39.5,37.5,40.0,39.233333333333334,False,True,True
2022-07-24,30.0,205,6,7,-0.37770796520396466,-0.9259247771938499,30.0,31.0,33.5,35.0,32.28333333333333,True,False,True
2022-07-24,44.0,205,6,7,-0.37770796520396466,-0.9259247771938499,44.0,40.5,37.5,40.0,39.45,False,True,True
2022-07-25,30.0,206,0,7,-0.39359027665646645,-0.9192859697186105,30.0,31.0,33.5,35.0,32.166666666666664,True,False,True
2022-07-25,44.0,206,0,7,-0.39359027665646645,-0.9192859697186105,44.0,44.0,37.5,40.0,39.666666666666664,False,True,True
2022-07-26,30.0,207,1,7,-0.4093559588156211,-0.9123747579707274,30.0,31.0,33.5,35.0,32.05,True,False,True
2022-07-26,44.0,207,1,7,-0.4093559588156211,-0.9123747579707274,44.0,44.0,37.5,40.0,39.88333333333333,False,True,True
2022-07-27,30.0,208,2,7,-0.42500033996955394,-0.9051931898913975,30.0,31.0,33.5,35.0,31.933333333333334,True,False,True
2022-07-27,44.0,208,2,7,-0.42500033996955394,-0.9051931898913975,44.0,44.0,37.5,40.0,40.1,False,True,True
2022-07-28,44.0,209,3,7,-0.4405187843504952,-0.8977433935342336,44.0,44.0,37.5,36.5,40.31666666666667,False,True,True
2022-07-28,30.0,209,3,7,-0.4405187843504952,-0.8977433935342336,30.0,30.0,33.5,32.5,31.816666666666666,True,False,True
2022-07-29,44.0,210,4,7,-0.455906693508459,-0.8900275764346766,44.0,44.0,37.5,36.5,40.53333333333333,False,True,True
2022-07-29,30.0,210,4,7,-0.455906693508459,-0.8900275764346766,30.0,30.0,33.5,32.5,31.7,True,False,True
2022-07-30,44.0,211,5,7,-0.47115950767386394,-0.8820480249558535,44.0,44.0,37.5,36.5,40.75,False,True,True
2022-07-30,30.0,211,5,7,-0.47115950767386394,-0.8820480249558535,30.0,30.0,33.5,32.5,31.583333333333332,True,False,True
2022-07-31,44.0,212,6,7,-0.4862727071086902,-0.8738071036110807,44.0,44.0,37.5,36.5,40.96666666666667,False,True,True
2022-07-31,30.0,212,6,7,-0.4862727071086902,-0.8738071036110807,30.0,30.0,33.5,32.5,31.466666666666665,True,False,True
2022-08-01,30.0,213,0,8,-0.5012418134457756,-0.8653072543632061,30.0,30.0,33.5,32.5,31.35,True,False,True
2022-08-01,44.0,213,0,8,-0.5012418134457756,-0.8653072543632061,44.0,44.0,37.5,36.5,41.18333333333333,False,True,True
2022-08-02,30.0,214,1,8,-0.5160623910158526,-0.8565509959010037,30.0,30.0,33.5,32.5,31.233333333333334,True,False,True
2022-08-02,44.0,214,1,8,-0.5160623910158526,-0.8565509959010037,44.0,44.0,37.5,36.5,41.4,False,True,True
2022-08-03,30.0,215,2,8,-0.5307300481619331,-0.8475409228928312,30.0,30.0,33.5,32.5,31.116666666666667,True,False,True
2022-08-03,44.0,215,2,8,-0.5307300481619331,-0.8475409228928312,44.0,44.0,37.5,36.5,41.61666666666667,False,True,True
2022-08-04,44.0,216,3,8,-0.5452404385406507,-0.8382797052177745,44.0,44.0,37.5,36.5,41.833333333333336,False,True,True
2022-08-04,30.0,216,3,8,-0.5452404385406507,-0.8382797052177745,30.0,30.0,33.5,32.5,31.0,True,False,True
2022-08-05,44.0,217,4,8,-0.5595892624101763,-0.828770087174504,44.0,44.0,37.5,36.5,42.05,False,True,True
2022-08-05,30.0,217,4,8,-0.5595892624101763,-0.828770087174504,30.0,30.0,33.5,32.5,30.883333333333333,True,False,True
2022-08-06,44.0,218,5,8,-0.5737722679043243,-0.8190148866680802,44.0,44.0,37.5,36.5,42.266666666666666,False,True,True
2022-08-06,30.0,218,5,8,-0.5737722679043243,-0.8190148866680802,30.0,30.0,33.5,32.5,30.766666666666666,True,False,True
2022-08-07,44.0,219,6,8,-0.5877852522924734,-0.8090169943749472,44.0,44.0,37.5,36.5,42.483333333333334,False,True,True
2022-08-07,30.0,219,6,8,-0.5877852522924734,-0.8090169943749472,30.0,30.0,33.5,32.5,30.65,True,False,True
2022-08-08,30.0,220,0,8,-0.6016240632249227,-0.7987793728863648,30.0,30.0,33.5,32.5,30.533333333333335,True,False,True
2022-08-08,44.0,220,0,8,-0.6016240632249227,-0.7987793728863648,44.0,44.0,37.5,36.5,42.7,False,True,True
2022-08-09,30.0,221,1,8,-0.6152845999633277,-0.7883050558305253,30.0,30.0,33.5,32.5,30.416666666666668,True,False,True
2022-08-09,44.0,221,1,8,-0.6152845999633277,-0.7883050558305253,44.0,44.0,37.5,36.5,42.916666666666664,False,True,True
2022-08-10,44.0,222,2,8,-0.6287628145958345,-0.7775971469736268,44.0,44.0,37.5,36.5,43.13333333333333,False,True,True
2022-08-10,30.0,222,2,8,-0.6287628145958345,-0.7775971469736268,30.0,30.0,33.5,32.5,30.3,True,False,True
2022-08-11,44.0,223,3,8,-0.6420547132365636,-0.7666588193001592,44.0,44.0,39.5,36.5,43.28333333333333,False,True,True
2022-08-11,30.0,223,3,8,-0.6420547132365636,-0.7666588193001592,30.0,30.0,31.0,32.5,30.266666666666666,True,False,True
2022-08-12,30.0,224,4,8,-0.655156357209085,-0.7554933140726804,30.0,30.0,31.0,32.5,30.233333333333334,True,False,True
2022-08-12,44.0,224,4,8,-0.655156357209085,-0.7554933140726804,44.0,44.0,39.5,36.5,43.43333333333333,False,True,True
2022-08-13,44.0,225,5,8,-0.6680638642135333,-0.7441039398713608,44.0,44.0,39.5,36.5,43.583333333333336,False,True,True
2022-08-13,30.0,225,5,8,-0.6680638642135333,-0.7441039398713608,30.0,30.0,31.0,32.5,30.2,True,False,True
2022-08-14,44.0,226,6,8,-0.6807734094770159,-0.7324940716135792,44.0,44.0,39.5,36.5,43.733333333333334,False,True,True
2022-08-14,30.0,226,6,8,-0.6807734094770159,-0.7324940716135792,30.0,30.0,31.0,32.5,30.166666666666668,True,False,True
2022-08-15,30.0,227,0,8,-0.6932812268869771,-0.7206671495538615,30.0,30.0,31.0,32.5,30.133333333333333,True,False,True
2022-08-15,44.0,227,0,8,-0.6932812268869771,-0.7206671495538615,44.0,44.0,39.5,36.5,43.88333333333333,False,True,True
2022-08-16,30.0,228,1,8,-0.7055836101071774,-0.70862667826446,30.0,30.0,31.0,32.5,30.1,True,False,True
2022-08-16,44.0,228,1,8,-0.7055836101071774,-0.70862667826446,44.0,44.0,40.5,36.5,44.0,False,True,True
2022-08-17,44.0,229,2,8,-0.7176769136759615,-0.6963762255968726,44.0,44.0,44.0,36.5,44.0,False,True,True
2022-08-17,30.0,229,2,8,-0.7176769136759615,-0.6963762255968726,30.0,30.0,31.0,31.5,30.066666666666666,True,False,True
2022-08-18,44.0,230,3,8,-0.7295575540864876,-0.6839194216246105,44.0,44.0,44.0,36.5,44.0,False,True,True
2022-08-18,30.0,230,3,8,-0.7295575540864876,-0.6839194216246105,30.0,30.0,31.0,31.5,30.033333333333335,True,False,True
2022-08-19,44.0,231,4,8,-0.7412220108485957,-0.6712599575675315,44.0,44.0,44.0,36.5,44.0,False,True,True
2022-08-19,30.0,231,4,8,-0.7412220108485957,-0.6712599575675315,30.0,30.0,31.0,31.5,30.0,True,False,True
2022-08-20,44.0,232,5,8,-0.7526668275320083,-0.6584015846980489,44.0,44.0,44.0,36.5,44.0,False,True,True
2022-08-20,30.0,232,5,8,-0.7526668275320083,-0.6584015846980489,30.0,30.0,30.0,31.5,30.0,True,False,True
2022-08-21,44.0,233,6,8,-0.7638886127905429,-0.64534811322955,44.0,44.0,44.0,36.5,44.0,False,True,True
2022-08-21,30.0,233,6,8,-0.7638886127905429,-0.64534811322955,30.0,30.0,30.0,31.5,30.0,True,False,True
2022-08-22,44.0,234,0,8,-0.7748840413670406,-0.6321034111873488,44.0,44.0,44.0,36.5,44.0,False,True,True
2022-08-22,30.0,234,0,8,-0.7748840413670406,-0.6321034111873488,30.0,30.0,30.0,31.5,30.0,True,False,True
2022-08-23,30.0,235,1,8,-0.7856498550787144,-0.6186714032625032,30.0,30.0,30.0,31.5,30.0,True,False,True
2022-08-23,44.0,235,1,8,-0.7856498550787144,-0.6186714032625032,44.0,44.0,44.0,36.5,44.0,False,True,True
2022-08-24,44.0,236,2,8,-0.7961828637826154,-0.6050560696488494,44.0,44.0,44.0,36.5,44.0,False,True,True
2022-08-24,30.0,236,2,8,-0.7961828637826154,-0.6050560696488494,30.0,30.0,30.0,31.5,30.0,True,False,True
2022-08-25,30.0,237,3,8,-0.8064799463209447,-0.5912614448635782,30.0,30.0,30.0,31.5,30.0,True,False,True
2022-08-25,44.0,237,3,8,-0.8064799463209447,-0.5912614448635782,44.0,44.0,44.0,36.5,44.0,False,True,True
2022-08-26,30.0,238,4,8,-0.8165380514459157,-0.5772916165517278,30.0,30.0,30.0,31.5,30.0,True,False,True
2022-08-26,44.0,238,4,8,-0.8165380514459157,-0.5772916165517278,44.0,44.0,44.0,36.5,44.0,False,True,True
2022-08-27,30.0,239,5,8,-0.8263541987239094,-0.5631507242749187,30.0,30.0,30.0,31.5,30.0,True,False,True
2022-08-27,44.0,239,5,8,-0.8263541987239094,-0.5631507242749187,44.0,44.0,44.0,36.5,44.0,False,True,True
2022-08-28,30.0,240,6,8,-0.8359254794186365,-0.5488429582847199,30.0,30.0,30.0,31.5,30.0,True,False,True
2022-08-28,44.0,240,6,8,-0.8359254794186365,-0.5488429582847199,44.0,44.0,44.0,36.5,44.0,False,True,True
2022-08-29,44.0,241,0,8,-0.8452490573530634,-0.5343725582809785,44.0,44.0,44.0,36.5,44.0,False,True,True
2022-08-29,30.0,241,0,8,-0.8452490573530634,-0.5343725582809785,30.0,30.0,30.0,31.5,30.0,True,False,True
2022-08-30,44.0,242,1,8,-0.8543221697498269,-0.5197438121555157,44.0,44.0,44.0,36.5,44.0,False,True,True
2022-08-30,30.0,242,1,8,-0.8543221697498269,-0.5197438121555157,30.0,30.0,30.0,31.5,30.0,True,False,True
2022-08-31,44.0,243,2,8,-0.8631421280499115,-0.5049610547215202,44.0,44.0,44.0,36.5,44.0,False,True,True
2022-08-31,30.0,243,2,8,-0.8631421280499115,-0.5049610547215202,30.0,30.0,30.0,31.5,30.0,True,False,True
2022-09-01,44.0,244,3,9,-0.8717063187093217,-0.4900286664290594,44.0,44.0,44.0,36.5,44.0,False,True,True
2022-09-01,30.0,244,3,9,-0.8717063187093217,-0.4900286664290594,30.0,30.0,30.0,31.5,30.0,True,False,True
2022-09-02,44.0,245,4,9,-0.8800122039735356,-0.4749510720670502,44.0,44.0,44.0,41.5,44.0,False,True,True
2022-09-02,30.0,245,4,9,-0.8800122039735356,-0.4749510720670502,30.0,30.0,30.0,31.5,30.0,True,False,True
2022-09-03,30.0,246,5,9,-0.888057322629493,-0.4597327394521046,30.0,30.0,30.0,31.5,30.0,True,False,True
2022-09-03,44.0,246,5,9,-0.888057322629493,-0.4597327394521046,44.0,44.0,44.0,41.5,44.0,False,True,True
2022-09-04,30.0,247,6,9,-0.8958392907349089,-0.4443781781046134,30.0,30.0,30.0,31.5,30.0,True,False,True
2022-09-04,44.0,247,6,9,-0.8958392907349089,-0.4443781781046134,44.0,44.0,44.0,41.5,44.0,False,True,True
2022-09-05,44.0,248,0,9,-0.9033558023246842,-0.4288919379124841,44.0,44.0,44.0,41.5,44.0,False,True,True
2022-09-05,30.0,248,0,9,-0.9033558023246842,-0.4288919379124841,30.0,30.0,30.0,31.5,30.0,True,False,True
2022-09-06,30.0,249,1,9,-0.9106046300942162,-0.41327860778290443,30.0,30.0,30.0,31.5,30.0,True,False,True
2022-09-06,44.0,249,1,9,-0.9106046300942162,-0.41327860778290443,44.0,44.0,44.0,41.5,44.0,False,True,True
2022-09-07,44.0,250,2,9,-0.9175836260593934,-0.3975428142825566,44.0,44.0,44.0,41.5,44.0,False,True,True
2022-09-07,30.0,250,2,9,-0.9175836260593934,-0.3975428142825566,30.0,30.0,30.0,31.5,30.0,True,False,True
2022-09-08,44.0,251,3,9,-0.9242907221930934,-0.3816892202666586,44.0,44.0,44.0,41.5,44.0,False,True,True
2022-09-08,30.0,251,3,9,-0.9242907221930934,-0.3816892202666586,30.0,30.0,30.0,31.5,30.0,True,False,True
2022-09-09,44.0,252,4,9,-0.9307239310379793,-0.3657225234972692,44.0,44.0,44.0,41.5,44.0,False,True,True
2022-09-09,30.0,252,4,9,-0.9307239310379793,-0.3657225234972692,30.0,30.0,30.0,31.5,30.0,True,False,True
2022-09-10,44.0,253,5,9,-0.9368813462954315,-0.34964745525122826,44.0,44.0,44.0,41.5,44.0,False,True,True
2022-09-10,30.0,253,5,9,-0.9368813462954315,-0.34964745525122826,30.0,30.0,30.0,31.5,30.0,True,False,True
2022-09-11,30.0,254,6,9,-0.9427611433904206,-0.33346877891818705,30.0,30.0,30.0,31.5,30.0,True,False,True
2022-09-11,44.0,254,6,9,-0.9427611433904206,-0.33346877891818705,44.0,44.0,44.0,41.5,44.0,False,True,True
2022-09-12,44.0,255,0,9,-0.9483615800121716,-0.31719128858910595,44.0,44.0,44.0,41.5,44.0,False,True,True
2022-09-12,30.0,255,0,9,-0.9483615800121716,-0.31719128858910595,30.0,30.0,30.0,31.5,30.0,True,False,True
2022-09-13,43.5,256,1,9,-0.9536809966304455,-0.300819807635668,44.0,44.0,44.0,41.5,43.983333333333334,False,True,True
2022-09-13,29.0,256,1,9,-0.9536809966304455,-0.300819807635668,30.0,30.0,30.0,31.5,29.966666666666665,True,False,True
2022-09-14,29.0,257,2,9,-0.9587178169872964,-0.2843591872810036,29.0,30.0,30.0,31.5,29.933333333333334,True,False,True
2022-09-14,43.5,257,2,9,-0.9587178169872964,-0.2843591872810036,43.5,44.0,44.0,41.5,43.96666666666667,False,True,True
2022-09-15,29.0,258,3,9,-0.9634705485641486,-0.26781430516217486,29.0,30.0,30.0,31.5,29.9,True,False,True
2022-09-15,43.5,258,3,9,-0.9634705485641486,-0.26781430516217486,43.5,44.0,44.0,41.5,43.95,False,True,True
2022-09-16,43.5,259,4,9,-0.9679377830240642,-0.25119006388481957,43.5,44.0,44.0,41.5,43.93333333333333,False,True,True
2022-09-16,29.0,259,4,9,-0.9679377830240642,-0.25119006388481957,29.0,30.0,30.0,31.5,29.866666666666667,True,False,True
2022-09-17,43.5,260,5,9,-0.9721181966290612,-0.23449138957041052,43.5,44.0,44.0,41.5,43.916666666666664,False,True,True
2022-09-17,29.0,260,5,9,-0.9721181966290612,-0.23449138957041052,29.0,30.0,30.0,31.5,29.833333333333332,True,False,True
2022-09-18,43.5,261,6,9,-0.9760105506323682,-0.21772323039653224,43.5,44.0,44.0,41.5,43.9,False,True,True
2022-09-18,29.0,261,6,9,-0.9760105506323682,-0.21772323039653224,29.0,30.0,30.0,31.5,29.8,True,False,True
2022-09-19,29.0,262,0,9,-0.9796136916454901,-0.20089055513063528,29.0,30.0,30.0,31.5,29.766666666666666,True,False,True
2022-09-19,43.5,262,0,9,-0.9796136916454901,-0.20089055513063528,43.5,44.0,44.0,41.5,43.88333333333333,False,True,True
2022-09-20,43.5,263,1,9,-0.9829265519799822,-0.18399835165767986,43.5,43.5,44.0,41.5,43.86666666666667,False,True,True
2022-09-20,29.0,263,1,9,-0.9829265519799822,-0.18399835165767986,29.0,29.0,30.0,31.5,29.733333333333334,True,False,True
2022-09-21,29.0,264,2,9,-0.9859481499638303,-0.1670516255021195,29.0,29.0,30.0,31.5,29.7,True,False,True
2022-09-21,43.5,264,2,9,-0.9859481499638303,-0.1670516255021195,43.5,43.5,44.0,41.5,43.85,False,True,True
2022-09-22,28.0,265,3,9,-0.9886775902323404,-0.15005539834465262,29.0,29.0,30.0,31.5,29.633333333333333,True,False,True
2022-09-22,43.5,265,3,9,-0.9886775902323404,-0.15005539834465262,43.5,43.5,44.0,41.5,43.833333333333336,False,True,True
2022-09-23,43.5,266,4,9,-0.9911140639934546,-0.13301470653419636,43.5,43.5,44.0,39.0,43.81666666666667,False,True,True
2022-09-23,28.0,266,4,9,-0.9911140639934546,-0.13301470653419636,28.0,29.0,30.0,29.0,29.566666666666666,True,False,True
2022-09-24,28.0,267,5,9,-0.9932568492674143,-0.11593459959550066,28.0,29.0,30.0,29.0,29.5,True,False,True
2022-09-24,43.5,267,5,9,-0.9932568492674143,-0.11593459959550066,43.5,43.5,44.0,39.0,43.8,False,True,True
2022-09-25,43.5,268,6,9,-0.9951053111006974,-0.09882013873287211,43.5,43.5,44.0,39.0,43.78333333333333,False,True,True
2022-09-25,28.0,268,6,9,-0.9951053111006974,-0.09882013873287211,28.0,29.0,30.0,29.0,29.433333333333334,True,False,True
2022-09-26,28.0,269,0,9,-0.99665890175417,-0.08167639533042288,28.0,29.0,30.0,29.0,29.366666666666667,True,False,True
2022-09-26,43.5,269,0,9,-0.99665890175417,-0.08167639533042288,43.5,43.5,44.0,39.0,43.766666666666666,False,True,True
2022-09-27,43.5,270,1,9,-0.9979171608653922,-0.06450844944931625,43.5,43.5,44.0,39.0,43.75,False,True,True
2022-09-27,28.0,270,1,9,-0.9979171608653922,-0.06450844944931625,28.0,29.0,30.0,29.0,29.3,True,False,True
2022-09-28,28.0,271,2,9,-0.9988797155850335,-0.04732138832243232,28.0,29.0,30.0,29.0,29.233333333333334,True,False,True
2022-09-28,43.5,271,2,9,-0.9988797155850335,-0.04732138832243232,43.5,43.5,44.0,39.0,43.733333333333334,False,True,True
2022-09-29,43.5,272,3,9,-0.9995462806873573,-0.03012030484690836,43.5,43.5,44.0,39.0,43.71666666666667,False,True,True
2022-09-29,28.0,272,3,9,-0.9995462806873573,-0.03012030484690836,28.0,28.0,30.0,29.0,29.166666666666668,True,False,True
2022-09-30,43.5,273,4,9,-0.9999166586547379,-0.012910296075008843,43.5,43.5,44.0,39.0,43.7,False,True,True
2022-09-30,28.0,273,4,9,-0.9999166586547379,-0.012910296075008843,28.0,28.0,30.0,29.0,29.1,True,False,True
2022-10-01,43.5,274,5,10,-0.9999907397361901,0.004303538296243821,43.5,43.5,44.0,39.0,43.68333333333333,False,True,True
2022-10-01,28.0,274,5,10,-0.9999907397361901,0.004303538296243821,28.0,28.0,30.0,29.0,29.033333333333335,True,False,True
2022-10-02,43.5,275,6,10,-0.9997685019798909,0.021516097436222233,43.5,43.5,44.0,39.0,43.666666666666664,False,True,True
2022-10-02,28.0,275,6,10,-0.9997685019798909,0.021516097436222233,28.0,28.0,30.0,29.0,28.966666666666665,True,False,True
2022-10-03,28.0,276,0,10,-0.9992500112396835,0.03872228089217399,28.0,28.0,30.0,29.0,28.9,True,False,True
2022-10-03,43.5,276,0,10,-0.9992500112396835,0.03872228089217399,43.5,43.5,44.0,39.0,43.65,False,True,True
2022-10-04,43.5,277,1,10,-0.9984354211555643,0.05591699010060302,43.5,43.5,44.0,39.0,43.63333333333333,False,True,True
2022-10-04,28.0,277,1,10,-0.9984354211555643,0.05591699010060302,28.0,28.0,30.0,29.0,28.833333333333332,True,False,True
2022-10-05,43.5,278,2,10,-0.9973249731081555,0.07309512989807776,43.5,43.5,44.0,39.0,43.61666666666667,False,True,True
2022-10-05,28.0,278,2,10,-0.9973249731081555,0.07309512989807776,28.0,28.0,30.0,29.0,28.766666666666666,True,False,True
2022-10-06,43.5,279,3,10,-0.9959189961471792,0.0902516100310407,43.5,43.5,44.0,39.0,43.6,False,True,True
2022-10-06,28.0,279,3,10,-0.9959189961471792,0.0902516100310407,28.0,28.0,30.0,29.0,28.7,True,False,True
2022-10-07,28.0,280,4,10,-0.994217906893952,0.10738134666416306,28.0,28.0,30.0,31.0,28.633333333333333,True,False,True
2022-10-07,43.5,280,4,10,-0.994217906893952,0.10738134666416306,43.5,43.5,44.0,38.5,43.583333333333336,False,True,True
2022-10-08,43.5,281,5,10,-0.9922222094179324,0.12447926388678869,43.5,43.5,44.0,38.0,43.56666666666667,False,True,True
2022-10-08,28.0,281,5,10,-0.9922222094179324,0.12447926388678869,28.0,28.0,30.0,31.0,28.566666666666666,True,False,True
2022-10-09,43.5,282,6,10,-0.989932495087353,0.141540295217043,43.5,43.5,44.0,38.0,43.55,False,True,True
2022-10-09,28.0,282,6,10,-0.989932495087353,0.141540295217043,28.0,28.0,30.0,31.0,28.5,True,False,True
2022-10-10,43.5,283,0,10,-0.9873494423939864,0.15855938510313475,43.5,43.5,44.0,38.0,43.53333333333333,False,True,True
2022-10-10,27.75,283,0,10,-0.9873494423939864,0.15855938510313475,28.0,28.0,30.0,31.0,28.425,True,False,True
2022-10-11,43.5,284,1,10,-0.9844738167520923,0.17553149042142777,43.5,43.5,44.0,38.0,43.516666666666666,False,True,True
2022-10-11,27.5,284,1,10,-0.9844738167520923,0.17553149042142777,27.75,28.0,30.0,31.0,28.341666666666665,True,False,True
2022-10-12,43.5,285,2,10,-0.9813064702716093,0.19245158197082995,43.5,43.5,44.0,38.0,43.5,False,True,True
2022-10-12,27.5,285,2,10,-0.9813064702716093,0.19245158197082995,27.5,28.0,30.0,31.0,28.258333333333333,True,False,True
2022-10-13,43.5,286,3,10,-0.9778483415056567,0.20931464596304888,43.5,43.5,43.5,38.0,43.5,False,True,True
2022-10-13,27.5,286,3,10,-0.9778483415056567,0.20931464596304888,27.5,28.0,29.0,31.0,28.208333333333332,True,False,True
2022-10-14,43.5,287,4,10,-0.9741004551724206,0.22611568550828803,43.5,43.5,43.5,38.0,43.5,False,True,True
2022-10-14,27.5,287,4,10,-0.9741004551724206,0.22611568550828803,27.5,28.0,29.0,31.0,28.158333333333335,True,False,True
2022-10-15,27.5,288,5,10,-0.970063921851507,0.2428497220959358,27.5,28.0,29.0,31.0,28.108333333333334,True,False,True
2022-10-15,43.5,288,5,10,-0.970063921851507,0.2428497220959358,43.5,43.5,43.5,38.0,43.5,False,True,True
2022-10-16,27.5,289,6,10,-0.965739937654855,0.25951179706979943,27.5,28.0,29.0,31.0,28.058333333333334,True,False,True
2022-10-16,43.5,289,6,10,-0.965739937654855,0.25951179706979943,43.5,43.5,43.5,38.0,43.5,False,True,True
2022-10-17,27.5,290,0,10,-0.9611297838723007,0.27609697309746883,27.5,27.75,29.0,31.0,28.008333333333333,True,False,True
2022-10-17,43.5,290,0,10,-0.9611297838723007,0.27609697309746883,43.5,43.5,43.5,38.0,43.5,False,True,True
2022-10-18,27.5,291,1,10,-0.9562348265919058,0.2926003356333479,27.5,27.5,29.0,31.0,27.958333333333332,True,False,True
2022-10-18,43.5,291,1,10,-0.9562348265919058,0.2926003356333479,43.5,43.5,43.5,38.0,43.5,False,True,True
2022-10-19,27.5,292,2,10,-0.9510565162951536,0.30901699437494723,27.5,27.5,29.0,31.0,27.908333333333335,True,False,True
2022-10-19,43.5,292,2,10,-0.9510565162951536,0.30901699437494723,43.5,43.5,43.5,38.0,43.5,False,True,True
2022-10-20,43.5,293,3,10,-0.9455963874271428,0.3253420847119795,43.5,43.5,43.5,38.0,43.5,False,True,True
2022-10-20,27.5,293,3,10,-0.9455963874271428,0.3253420847119795,27.5,27.5,29.0,31.0,27.858333333333334,True,False,True
2022-10-21,43.5,294,4,10,-0.9398560579418953,0.341570769167856,43.5,43.5,43.5,38.0,43.5,False,True,True
2022-10-21,27.5,294,4,10,-0.9398560579418953,0.341570769167856,27.5,27.5,29.0,35.0,27.808333333333334,True,False,True
2022-10-22,27.5,295,5,10,-0.9338372288229252,0.35769823883312546,27.5,27.5,28.0,35.0,27.791666666666668,True,False,True
2022-10-22,43.5,295,5,10,-0.9338372288229252,0.35769823883312546,43.5,43.5,43.5,38.0,43.5,False,True,True
2022-10-23,43.5,296,6,10,-0.9275416835791965,0.3737197147904692,43.5,43.5,43.5,38.0,43.5,False,True,True
2022-10-23,27.5,296,6,10,-0.9275416835791965,0.3737197147904692,27.5,27.5,28.0,35.0,27.775,True,False,True
2022-10-24,43.5,297,0,10,-0.9209712877166347,0.38963044953078774,43.5,43.5,43.5,38.0,43.5,False,True,True
2022-10-24,27.5,297,0,10,-0.9209712877166347,0.38963044953078774,27.5,27.5,28.0,35.0,27.758333333333333,True,False,True
2022-10-25,43.5,298,1,10,-0.9141279881853337,0.4054257283599973,43.5,43.5,43.5,38.0,43.5,False,True,True
2022-10-25,27.5,298,1,10,-0.9141279881853337,0.4054257283599973,27.5,27.5,28.0,35.0,27.741666666666667,True,False,True
2022-10-26,43.5,299,2,10,-0.9070138128026362,0.42110087079608916,43.5,43.5,43.5,38.0,43.5,False,True,True
2022-10-26,27.5,299,2,10,-0.9070138128026362,0.42110087079608916,27.5,27.5,28.0,35.0,27.725,True,False,True
2022-10-27,43.5,300,3,10,-0.8996308696522434,0.4366512319560638,43.5,43.5,43.5,38.0,43.5,False,True,True
2022-10-27,27.5,300,3,10,-0.8996308696522434,0.4366512319560638,27.5,27.5,28.0,35.0,27.708333333333332,True,False,True
2022-10-28,43.5,301,4,10,-0.8919813464595487,0.45207220393230374,43.5,43.5,43.5,38.0,43.5,False,True,True
2022-10-28,27.5,301,4,10,-0.8919813464595487,0.45207220393230374,27.5,27.5,28.0,35.0,27.691666666666666,True,False,True
2022-10-29,27.5,302,5,10,-0.8840675099433637,0.46735921715800205,27.5,27.5,28.0,35.0,27.675,True,False,True
2022-10-29,43.5,302,5,10,-0.8840675099433637,0.46735921715800205,43.5,43.5,43.5,38.0,43.5,False,True,True
2022-10-30,27.5,303,6,10,-0.8758917051442433,0.48250774176121763,27.5,27.5,28.0,35.0,27.658333333333335,True,False,True
2022-10-30,43.5,303,6,10,-0.8758917051442433,0.48250774176121763,43.5,43.5,43.5,38.0,43.5,False,True,True
2022-10-31,43.5,304,0,10,-0.8674563547295971,0.4975132889071803,43.5,43.5,43.5,38.0,43.5,False,True,True
2022-10-31,27.5,304,0,10,-0.8674563547295971,0.4975132889071803,27.5,27.5,28.0,35.0,27.641666666666666,True,False,True
2022-11-01,43.5,305,1,11,-0.858763958275803,0.5123714121284235,43.5,43.5,43.5,38.0,43.5,False,True,True
2022-11-01,27.5,305,1,11,-0.858763958275803,0.5123714121284235,27.5,27.5,28.0,35.0,27.625,True,False,True
2022-11-02,27.5,306,2,11,-0.8498170915275277,0.5270777086423724,27.5,27.5,28.0,35.0,27.608333333333334,True,False,True
2022-11-02,43.5,306,2,11,-0.8498170915275277,0.5270777086423724,43.5,43.5,43.5,38.0,43.5,False,True,True
2022-11-03,43.5,307,3,11,-0.8406184056344783,0.5416278206559811,43.5,43.5,43.5,38.0,43.5,False,True,True
2022-11-03,27.5,307,3,11,-0.8406184056344783,0.5416278206559811,27.5,27.5,28.0,35.0,27.591666666666665,True,False,True
2022-11-04,43.5,308,4,11,-0.8311706263658079,0.5560174366570446,43.5,43.5,43.5,38.0,43.5,False,True,True
2022-11-04,27.5,308,4,11,-0.8311706263658079,0.5560174366570446,27.5,27.5,28.0,35.0,27.575,True,False,True
2022-11-05,27.5,309,5,11,-0.8214765533024145,0.5702422926917867,27.5,27.5,28.0,35.0,27.558333333333334,True,False,True
