pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_25kg,prodPcat_米面类
2022-10-22,1.8814285714285715,295,5,10,-0.9338372288229252,0.35769823883312546,1.8804761904761904,1.8747619047619049,1.87,1.602857142857143,1.8724761904761906,True,True
2022-10-23,1.8823809523809523,296,6,10,-0.9275416835791965,0.3737197147904692,1.8814285714285715,1.8757142857142857,1.87,1.6047619047619048,1.8728888888888888,True,True
2022-10-24,1.8833333333333333,297,0,10,-0.9209712877166347,0.38963044953078774,1.8823809523809523,1.8766666666666667,1.87,1.6066666666666667,1.8733333333333335,True,True
2022-10-25,1.8842857142857143,298,1,10,-0.9141279881853337,0.4054257283599973,1.8833333333333333,1.8776190476190477,1.87,1.6085714285714288,1.8738095238095238,True,True
2022-10-26,1.8852380952380952,299,2,10,-0.9070138128026362,0.42110087079608916,1.8842857142857143,1.8785714285714286,1.87,1.6104761904761906,1.8743174603174604,True,True
2022-10-27,1.8861904761904762,300,3,10,-0.8996308696522434,0.4366512319560638,1.8852380952380952,1.8795238095238096,1.87,1.6123809523809525,1.8748571428571428,True,True
2022-10-28,1.887142857142857,301,4,10,-0.8919813464595487,0.45207220393230374,1.8861904761904762,1.8804761904761904,1.87,1.6142857142857143,1.8754285714285717,True,True
2022-10-29,1.888095238095238,302,5,10,-0.8840675099433637,0.46735921715800205,1.887142857142857,1.8814285714285715,1.87,1.6161904761904764,1.876031746031746,True,True
2022-10-30,1.8890476190476189,303,6,10,-0.8758917051442433,0.48250774176121763,1.888095238095238,1.8823809523809523,1.87,1.6180952380952383,1.8766666666666667,True,True
2022-10-31,1.89,304,0,10,-0.8674563547295971,0.4975132889071803,1.8890476190476189,1.8833333333333333,1.87,1.62,1.8773333333333333,True,True
2022-11-01,1.89,305,1,11,-0.858763958275803,0.5123714121284235,1.89,1.8842857142857143,1.87,1.629,1.8780000000000001,True,True
2022-11-02,1.89,306,2,11,-0.8498170915275277,0.5270777086423724,1.89,1.8852380952380952,1.87,1.6380000000000001,1.8786666666666667,True,True
2022-11-03,1.89,307,3,11,-0.8406184056344783,0.5416278206559811,1.89,1.8861904761904762,1.87,1.647,1.879333333333333,True,True
2022-11-04,1.89,308,4,11,-0.8311706263658079,0.5560174366570446,1.89,1.887142857142857,1.87,1.6560000000000001,1.88,True,True
2022-11-05,1.89,309,5,11,-0.8214765533024145,0.5702422926917867,1.89,1.888095238095238,1.87,1.665,1.8806666666666667,True,True
2022-11-06,1.89,310,6,11,-0.8115390590073611,0.5842981736283683,1.89,1.8890476190476189,1.87,1.674,1.8813333333333333,True,True
2022-11-07,1.89,311,0,11,-0.801361088174677,0.5981809144059158,1.89,1.89,1.87,1.683,1.8820000000000001,True,True
2022-11-08,1.89,312,1,11,-0.7909456567567774,0.6118864012687242,1.89,1.89,1.87,1.692,1.8826666666666665,True,True
2022-11-09,1.89,313,2,11,-0.780295851070776,0.6254105729852457,1.89,1.89,1.87,1.701,1.8833333333333333,True,True
2022-11-10,1.89,314,3,11,-0.7694148268839381,0.6387494220515268,1.89,1.89,1.8709523809523811,1.71,1.883968253968254,True,True
2022-11-11,1.89,315,4,11,-0.7583058084785625,0.6518989958787125,1.89,1.89,1.871904761904762,1.71,1.8845714285714288,True,True
2022-11-12,1.89,316,5,11,-0.7469720876965551,0.6648553979642866,1.89,1.89,1.872857142857143,1.71,1.8851428571428572,True,True
2022-11-13,1.89,317,6,11,-0.7354170229639858,0.6776147890466887,1.89,1.89,1.8738095238095238,1.71,1.8856825396825394,True,True
2022-11-14,1.89,318,0,11,-0.7236440382959124,0.690173388242972,1.89,1.89,1.8747619047619049,1.71,1.886190476190476,True,True
2022-11-15,1.89,319,1,11,-0.711656622281775,0.7025274741691566,1.89,1.89,1.8757142857142857,1.71,1.8866666666666665,True,True
2022-11-16,1.89,320,2,11,-0.6994583270516471,0.7146733860429608,1.89,1.89,1.8766666666666667,1.71,1.887111111111111,True,True
2022-11-17,1.89,321,3,11,-0.6870527672236675,0.7266075247685652,1.89,1.89,1.8776190476190477,1.71,1.8875238095238094,True,True
2022-11-18,1.89,322,4,11,-0.6744436188329457,0.7383263540031063,1.89,1.89,1.8785714285714286,1.71,1.8879047619047618,True,True
2022-11-19,1.89,323,5,11,-0.661634618242279,0.749826401204568,1.89,1.89,1.8795238095238096,1.71,1.888253968253968,True,True
2022-11-20,1.89,324,6,11,-0.6486295610349818,0.7611042586607742,1.89,1.89,1.8804761904761904,1.71,1.8885714285714286,True,True
2022-11-21,1.89,325,0,11,-0.6354323008901775,0.7721565844991641,1.89,1.89,1.8814285714285715,1.71,1.888857142857143,True,True
2022-11-22,1.89,326,1,11,-0.622046748440868,0.7829801036770624,1.89,1.89,1.8823809523809523,1.71,1.889111111111111,True,True
2022-11-23,1.89,327,2,11,-0.6084768701151264,0.7935716089521472,1.89,1.89,1.8833333333333333,1.71,1.889333333333333,True,True
2022-11-24,1.89,328,3,11,-0.594726686960764,0.8039279618328208,1.89,1.89,1.8842857142857143,1.71,1.8895238095238094,True,True
2022-11-25,1.89,329,4,11,-0.5808002734538013,0.8140460935082175,1.89,1.89,1.8852380952380952,1.71,1.8896825396825394,True,True
2022-11-26,1.89,330,5,11,-0.5667017562911184,0.8239230057575536,1.89,1.89,1.8861904761904762,1.71,1.8898095238095238,True,True
2022-11-27,1.89,331,6,11,-0.5524353131676203,0.8335557718385695,1.89,1.89,1.887142857142857,1.71,1.8899047619047618,True,True
2022-11-28,1.89,332,0,11,-0.5380051715382992,0.8429415373547832,1.89,1.89,1.888095238095238,1.71,1.8899682539682539,True,True
2022-11-29,1.89,333,1,11,-0.5234156073655503,0.8520775211013093,1.89,1.89,1.8890476190476189,1.71,1.89,True,True
2022-11-30,1.89,334,2,11,-0.5086709438521042,0.8609610158889945,1.89,1.89,1.89,1.71,1.89,True,True
2022-12-01,1.89,335,3,12,-0.49377555015997737,0.8695893893466109,1.89,1.89,1.89,1.708,1.89,True,True
2022-12-02,1.89,336,4,12,-0.4787338401157883,0.8779600847008883,1.89,1.89,1.89,1.706,1.89,True,True
2022-12-03,1.89,337,5,12,-0.4635502709028512,0.8860706215341378,1.89,1.89,1.89,1.704,1.89,True,True
2022-12-04,1.89,338,6,12,-0.4482293417404106,0.893918596519257,1.89,1.89,1.89,1.702,1.89,True,True
2022-12-05,1.89,339,0,12,-0.4327755925504317,0.9015016841318838,1.89,1.89,1.89,1.7,1.89,True,True
2022-12-06,1.89,340,1,12,-0.41719360261231697,0.9088176373395028,1.89,1.89,1.89,1.698,1.89,True,True
2022-12-07,1.89,341,2,12,-0.4014879892059737,0.9158642882672868,1.89,1.89,1.89,1.696,1.89,True,True
2022-12-08,1.89,342,3,12,-0.38566340624360745,0.9226395488404875,1.89,1.89,1.89,1.694,1.89,True,True
2022-12-09,1.89,343,4,12,-0.3697245428906732,0.9291414114031743,1.89,1.89,1.89,1.692,1.89,True,True
2022-12-10,1.89,344,5,12,-0.3536761221763721,0.935367949313148,1.89,1.89,1.89,1.69,1.89,True,True
2022-12-11,1.89,345,6,12,-0.33752289959411347,0.941317317512847,1.89,1.89,1.89,1.69,1.89,True,True
2022-12-12,1.89,346,0,12,-0.32126966169236515,0.9469877530760751,1.89,1.89,1.89,1.69,1.89,True,True
2022-12-13,1.89,347,1,12,-0.3049212246562894,0.9523775757303973,1.89,1.89,1.89,1.69,1.89,True,True
2022-12-14,1.89,348,2,12,-0.2884824328806098,0.9574851883550389,1.89,1.89,1.89,1.69,1.89,True,True
2022-12-15,1.89,349,3,12,-0.27195815753410524,0.9623090774541487,1.89,1.89,1.89,1.69,1.89,True,True
2022-12-16,1.89,350,4,12,-0.2553532951161881,0.9668478136052773,1.89,1.89,1.89,1.69,1.89,True,True
2022-12-17,1.89,351,5,12,-0.23867276600594997,0.9711000518829505,1.89,1.89,1.89,1.69,1.89,True,True
2022-12-18,1.89,352,6,12,-0.22192151300416674,0.9750645322571945,1.89,1.89,1.89,1.69,1.89,True,True
2022-12-19,1.89,353,0,12,-0.20510449986861926,0.9787400799669153,1.89,1.89,1.89,1.69,1.89,True,True
2022-12-20,1.89,354,1,12,-0.1882267098432439,0.9821256058680006,1.89,1.89,1.89,1.69,1.89,True,True
2022-12-21,1.89,355,2,12,-0.1712931441814778,0.9852201067560606,1.89,1.89,1.89,1.69,1.89,True,True
2022-12-22,1.89,356,3,12,-0.154308820664281,0.9880226656636976,1.89,1.89,1.89,1.69,1.89,True,True
2022-12-23,1.89,357,4,12,-0.13727877211326517,0.9905324521322227,1.89,1.89,1.89,1.69,1.89,True,True
2022-12-24,1.89,358,5,12,-0.12020804489935275,0.9927487224577402,1.89,1.89,1.89,1.69,1.89,True,True
2022-12-25,1.89,359,6,12,-0.10310169744743544,0.9946708199115211,1.89,1.89,1.89,1.69,1.89,True,True
2022-12-26,1.89,360,0,12,-0.0859647987374467,0.9962981749346077,1.89,1.89,1.89,1.69,1.89,True,True
2022-12-27,1.89,361,1,12,-0.06880242680232064,0.9976303053065857,1.89,1.89,1.89,1.69,1.89,True,True
2022-12-28,1.89,362,2,12,-0.05161966722325418,0.9986668162884759,1.89,1.89,1.89,1.69,1.89,True,True
2022-12-29,1.89,363,3,12,-0.034421611622745804,0.9994074007397048,1.89,1.89,1.89,1.69,1.89,True,True
2022-12-30,1.89,364,4,12,-0.01721335615583528,0.9998518392091162,1.89,1.89,1.89,1.69,1.89,True,True
2022-12-31,1.89,365,5,12,6.432490598706546e-16,1.0,1.89,1.89,1.89,1.69,1.89,True,True
