pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_UNKNOWN,specInfo_精品,specInfo_普通,prodPcat_羊肉类
2022-12-09,15.5,343,4,12,-0.3697245428906732,0.9291414114031743,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-12-09,17.5,343,4,12,-0.3697245428906732,0.9291414114031743,17.5,17.5,17.5,19.0,17.5,False,False,True,True
2022-12-10,15.5,344,5,12,-0.3536761221763721,0.935367949313148,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-12-10,17.5,344,5,12,-0.3536761221763721,0.935367949313148,17.5,17.5,17.5,19.0,17.5,False,False,True,True
2022-12-10,26.5,344,5,12,-0.3536761221763721,0.935367949313148,26.5,26.5,26.5,29.0,26.5,False,True,False,True
2022-12-11,17.5,345,6,12,-0.33752289959411347,0.941317317512847,17.5,17.5,17.5,19.0,17.5,False,False,True,True
2022-12-11,26.5,345,6,12,-0.33752289959411347,0.941317317512847,26.5,26.5,26.5,29.0,26.5,False,True,False,True
2022-12-11,15.5,345,6,12,-0.33752289959411347,0.941317317512847,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-12-12,17.5,346,0,12,-0.32126966169236515,0.9469877530760751,17.5,17.5,17.5,19.0,17.5,False,False,True,True
2022-12-12,26.5,346,0,12,-0.32126966169236515,0.9469877530760751,26.5,26.5,26.5,29.0,26.5,False,True,False,True
2022-12-12,15.5,346,0,12,-0.32126966169236515,0.9469877530760751,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-12-13,26.5,347,1,12,-0.3049212246562894,0.9523775757303973,26.5,26.5,26.5,29.0,26.5,False,True,False,True
2022-12-13,15.5,347,1,12,-0.3049212246562894,0.9523775757303973,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-12-13,17.5,347,1,12,-0.3049212246562894,0.9523775757303973,17.5,17.5,17.5,19.0,17.5,False,False,True,True
2022-12-14,15.5,348,2,12,-0.2884824328806098,0.9574851883550389,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-12-14,17.5,348,2,12,-0.2884824328806098,0.9574851883550389,17.5,17.5,17.5,19.0,17.5,False,False,True,True
2022-12-14,26.5,348,2,12,-0.2884824328806098,0.9574851883550389,26.5,26.5,26.5,29.0,26.5,False,True,False,True
2022-12-15,15.5,349,3,12,-0.27195815753410524,0.9623090774541487,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-12-15,17.5,349,3,12,-0.27195815753410524,0.9623090774541487,17.5,17.5,17.5,19.0,17.5,False,False,True,True
2022-12-15,26.5,349,3,12,-0.27195815753410524,0.9623090774541487,26.5,26.5,26.5,29.0,26.5,False,True,False,True
2022-12-16,15.5,350,4,12,-0.2553532951161881,0.9668478136052773,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-12-16,17.5,350,4,12,-0.2553532951161881,0.9668478136052773,17.5,17.5,17.5,19.0,17.5,False,False,True,True
2022-12-16,26.5,350,4,12,-0.2553532951161881,0.9668478136052773,26.5,26.5,26.5,29.0,26.5,False,True,False,True
2022-12-17,17.5,351,5,12,-0.23867276600594997,0.9711000518829505,17.5,17.5,17.5,19.0,17.5,False,False,True,True
2022-12-17,26.5,351,5,12,-0.23867276600594997,0.9711000518829505,26.5,26.5,26.5,29.0,26.5,False,True,False,True
2022-12-17,15.5,351,5,12,-0.23867276600594997,0.9711000518829505,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-12-18,26.5,352,6,12,-0.22192151300416674,0.9750645322571945,26.5,26.5,26.5,29.0,26.5,False,True,False,True
2022-12-18,15.5,352,6,12,-0.22192151300416674,0.9750645322571945,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-12-18,17.5,352,6,12,-0.22192151300416674,0.9750645322571945,17.5,17.5,17.5,19.0,17.5,False,False,True,True
2022-12-19,26.5,353,0,12,-0.20510449986861926,0.9787400799669153,26.5,26.5,26.5,29.0,26.5,False,True,False,True
2022-12-19,15.5,353,0,12,-0.20510449986861926,0.9787400799669153,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-12-19,17.5,353,0,12,-0.20510449986861926,0.9787400799669153,17.5,17.5,17.5,19.0,17.5,False,False,True,True
2022-12-20,26.5,354,1,12,-0.1882267098432439,0.9821256058680006,26.5,26.5,26.5,29.0,26.5,False,True,False,True
2022-12-20,17.5,354,1,12,-0.1882267098432439,0.9821256058680006,17.5,17.5,17.5,19.0,17.5,False,False,True,True
2022-12-20,15.5,354,1,12,-0.1882267098432439,0.9821256058680006,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-12-21,17.5,355,2,12,-0.1712931441814778,0.9852201067560606,17.5,17.5,17.5,19.0,17.5,False,False,True,True
2022-12-21,26.5,355,2,12,-0.1712931441814778,0.9852201067560606,26.5,26.5,26.5,29.0,26.5,False,True,False,True
2022-12-21,15.5,355,2,12,-0.1712931441814778,0.9852201067560606,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-12-22,17.5,356,3,12,-0.154308820664281,0.9880226656636976,17.5,17.5,17.5,19.0,17.5,False,False,True,True
2022-12-22,26.5,356,3,12,-0.154308820664281,0.9880226656636976,26.5,26.5,26.5,29.0,26.5,False,True,False,True
2022-12-22,15.5,356,3,12,-0.154308820664281,0.9880226656636976,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-12-23,26.5,357,4,12,-0.13727877211326517,0.9905324521322227,26.5,26.5,26.5,29.0,26.5,False,True,False,True
2022-12-23,15.5,357,4,12,-0.13727877211326517,0.9905324521322227,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-12-23,17.5,357,4,12,-0.13727877211326517,0.9905324521322227,17.5,17.5,17.5,19.0,17.5,False,False,True,True
2022-12-24,15.5,358,5,12,-0.12020804489935275,0.9927487224577402,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-12-24,17.5,358,5,12,-0.12020804489935275,0.9927487224577402,17.5,17.5,17.5,19.0,17.5,False,False,True,True
2022-12-24,26.5,358,5,12,-0.12020804489935275,0.9927487224577402,26.5,26.5,26.5,29.0,26.5,False,True,False,True
2022-12-25,15.5,359,6,12,-0.10310169744743544,0.9946708199115211,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-12-25,16.5,359,6,12,-0.10310169744743544,0.9946708199115211,17.5,17.5,17.5,19.0,17.466666666666665,False,False,True,True
2022-12-25,25.5,359,6,12,-0.10310169744743544,0.9946708199115211,26.5,26.5,26.5,29.0,26.466666666666665,False,True,False,True
2022-12-26,16.5,360,0,12,-0.0859647987374467,0.9962981749346077,16.5,17.5,17.5,19.0,17.433333333333334,False,False,True,True
2022-12-26,25.5,360,0,12,-0.0859647987374467,0.9962981749346077,25.5,26.5,26.5,29.0,26.433333333333334,False,True,False,True
2022-12-26,15.5,360,0,12,-0.0859647987374467,0.9962981749346077,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-12-27,25.5,361,1,12,-0.06880242680232064,0.9976303053065857,25.5,26.5,26.5,29.0,26.4,False,True,False,True
2022-12-27,15.5,361,1,12,-0.06880242680232064,0.9976303053065857,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-12-27,16.5,361,1,12,-0.06880242680232064,0.9976303053065857,16.5,17.5,17.5,19.0,17.4,False,False,True,True
2022-12-28,25.5,362,2,12,-0.05161966722325418,0.9986668162884759,25.5,26.5,26.5,29.0,26.366666666666667,False,True,False,True
2022-12-28,15.5,362,2,12,-0.05161966722325418,0.9986668162884759,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-12-28,16.5,362,2,12,-0.05161966722325418,0.9986668162884759,16.5,17.5,17.5,20.0,17.366666666666667,False,False,True,True
2022-12-29,15.5,363,3,12,-0.034421611622745804,0.9994074007397048,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-12-29,16.5,363,3,12,-0.034421611622745804,0.9994074007397048,16.5,17.5,17.5,20.0,17.333333333333332,False,False,True,True
2022-12-29,25.5,363,3,12,-0.034421611622745804,0.9994074007397048,25.5,26.5,26.5,29.0,26.333333333333332,False,True,False,True
2022-12-30,16.5,364,4,12,-0.01721335615583528,0.9998518392091162,16.5,17.5,17.5,21.0,17.3,False,False,True,True
2022-12-30,25.5,364,4,12,-0.01721335615583528,0.9998518392091162,25.5,26.5,26.5,29.0,26.3,False,True,False,True
2022-12-30,15.5,364,4,12,-0.01721335615583528,0.9998518392091162,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2022-12-31,16.5,365,5,12,6.432490598706546e-16,1.0,16.5,17.5,17.5,21.0,17.266666666666666,False,False,True,True
2022-12-31,25.5,365,5,12,6.432490598706546e-16,1.0,25.5,26.5,26.5,29.0,26.266666666666666,False,True,False,True
2022-12-31,15.5,365,5,12,6.432490598706546e-16,1.0,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-01-01,16.5,1,6,1,0.017213356155834685,0.9998518392091162,16.5,16.5,17.5,21.0,17.233333333333334,False,False,True,True
2023-01-01,15.5,1,6,1,0.017213356155834685,0.9998518392091162,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-01-01,25.5,1,6,1,0.017213356155834685,0.9998518392091162,25.5,25.5,26.5,29.0,26.233333333333334,False,True,False,True
2023-01-02,15.5,2,0,1,0.03442161162274574,0.9994074007397048,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-01-02,16.5,2,0,1,0.03442161162274574,0.9994074007397048,16.5,16.5,17.5,20.5,17.2,False,False,True,True
2023-01-02,25.5,2,0,1,0.03442161162274574,0.9994074007397048,25.5,25.5,26.5,29.0,26.2,False,True,False,True
2023-01-03,15.5,3,1,1,0.051619667223253764,0.998666816288476,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-01-03,16.5,3,1,1,0.051619667223253764,0.998666816288476,16.5,16.5,17.5,20.0,17.166666666666668,False,False,True,True
2023-01-03,24.5,3,1,1,0.051619667223253764,0.998666816288476,25.5,25.5,26.5,29.0,26.133333333333333,False,True,False,True
2023-01-04,16.5,4,2,1,0.06880242680231986,0.9976303053065857,16.5,16.5,17.5,20.0,17.133333333333333,False,False,True,True
2023-01-04,25.5,4,2,1,0.06880242680231986,0.9976303053065857,24.5,25.5,26.5,29.0,26.1,False,True,False,True
2023-01-04,15.5,4,2,1,0.06880242680231986,0.9976303053065857,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-01-05,25.5,5,3,1,0.08596479873744647,0.9962981749346078,25.5,25.5,26.5,29.0,26.066666666666666,False,True,False,True
2023-01-05,15.5,5,3,1,0.08596479873744647,0.9962981749346078,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-01-05,16.5,5,3,1,0.08596479873744647,0.9962981749346078,16.5,16.5,17.5,20.0,17.1,False,False,True,True
2023-01-06,25.5,6,4,1,0.10310169744743485,0.9946708199115211,25.5,25.5,26.5,29.0,26.033333333333335,False,True,False,True
2023-01-06,15.5,6,4,1,0.10310169744743485,0.9946708199115211,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-01-06,16.5,6,4,1,0.10310169744743485,0.9946708199115211,16.5,16.5,17.5,20.0,17.066666666666666,False,False,True,True
2023-01-07,25.5,7,5,1,0.1202080448993527,0.9927487224577402,25.5,25.5,26.5,29.0,26.0,False,True,False,True
2023-01-07,16.5,7,5,1,0.1202080448993527,0.9927487224577402,16.5,16.5,17.5,20.0,17.033333333333335,False,False,True,True
2023-01-07,15.5,7,5,1,0.1202080448993527,0.9927487224577402,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-01-08,16.5,8,6,1,0.13727877211326478,0.9905324521322229,16.5,16.5,17.5,20.0,17.0,False,False,True,True
2023-01-08,25.5,8,6,1,0.13727877211326478,0.9905324521322229,25.5,25.5,26.5,29.0,25.966666666666665,False,True,False,True
2023-01-08,15.5,8,6,1,0.13727877211326478,0.9905324521322229,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-01-09,16.5,9,0,1,0.15430882066428117,0.9880226656636976,16.5,16.5,17.5,20.0,16.966666666666665,False,False,True,True
2023-01-09,25.5,9,0,1,0.15430882066428117,0.9880226656636976,25.5,25.5,26.5,29.0,25.933333333333334,False,True,False,True
2023-01-09,15.5,9,0,1,0.15430882066428117,0.9880226656636976,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-01-10,25.5,10,1,1,0.1712931441814776,0.9852201067560606,25.5,24.5,26.5,29.0,25.9,False,True,False,True
2023-01-10,15.5,10,1,1,0.1712931441814776,0.9852201067560606,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-01-10,16.5,10,1,1,0.1712931441814776,0.9852201067560606,16.5,16.5,17.5,20.0,16.933333333333334,False,False,True,True
2023-01-11,15.5,11,2,1,0.1882267098432442,0.9821256058680006,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-01-11,15.5,11,2,1,0.1882267098432442,0.9821256058680006,16.5,16.5,17.5,20.0,16.866666666666667,False,False,True,True
2023-01-11,25.5,11,2,1,0.1882267098432442,0.9821256058680006,25.5,25.5,26.5,29.0,25.866666666666667,False,True,False,True
2023-01-12,15.5,12,3,1,0.2051044998686192,0.9787400799669153,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-01-12,15.5,12,3,1,0.2051044998686192,0.9787400799669153,15.5,16.5,17.5,20.0,16.8,False,False,True,True
2023-01-12,25.5,12,3,1,0.2051044998686192,0.9787400799669153,25.5,25.5,26.5,29.0,25.833333333333332,False,True,False,True
2023-01-13,15.5,13,4,1,0.2219215130041655,0.9750645322571948,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-01-13,26.5,13,4,1,0.2219215130041655,0.9750645322571948,25.5,25.5,26.5,29.0,25.833333333333332,False,True,False,True
2023-01-13,16.0,13,4,1,0.2219215130041655,0.9750645322571948,15.5,16.5,17.5,20.0,16.75,False,False,True,True
2023-01-14,26.5,14,5,1,0.2386727660059501,0.9711000518829505,26.5,25.5,26.5,29.0,25.833333333333332,False,True,False,True
2023-01-14,15.5,14,5,1,0.2386727660059501,0.9711000518829505,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-01-14,16.5,14,5,1,0.2386727660059501,0.9711000518829505,16.0,16.5,17.5,20.0,16.716666666666665,False,False,True,True
2023-01-15,26.5,15,6,1,0.255353295116187,0.9668478136052775,26.5,25.5,26.5,29.0,25.833333333333332,False,True,False,True
2023-01-15,15.5,15,6,1,0.255353295116187,0.9668478136052775,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-01-15,16.5,15,6,1,0.255353295116187,0.9668478136052775,16.5,16.5,17.5,20.0,16.683333333333334,False,False,True,True
2023-01-16,15.5,16,0,1,0.2719581575341055,0.9623090774541486,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-01-16,16.5,16,0,1,0.2719581575341055,0.9623090774541486,16.5,16.5,17.5,20.0,16.65,False,False,True,True
2023-01-16,26.5,16,0,1,0.2719581575341055,0.9623090774541486,26.5,25.5,26.5,29.0,25.833333333333332,False,True,False,True
2023-01-17,16.5,17,1,1,0.288482432880609,0.9574851883550393,16.5,16.5,17.5,20.0,16.616666666666667,False,False,True,True
2023-01-17,26.5,17,1,1,0.288482432880609,0.9574851883550393,26.5,25.5,26.5,29.0,25.833333333333332,False,True,False,True
2023-01-17,15.5,17,1,1,0.288482432880609,0.9574851883550393,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-01-18,16.5,18,2,1,0.30492122465628907,0.9523775757303974,16.5,15.5,17.5,20.0,16.583333333333332,False,False,True,True
2023-01-18,26.5,18,2,1,0.30492122465628907,0.9523775757303974,26.5,25.5,26.5,29.0,25.833333333333332,False,True,False,True
2023-01-18,15.5,18,2,1,0.30492122465628907,0.9523775757303974,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-01-19,26.5,19,3,1,0.3212696616923644,0.9469877530760753,26.5,25.5,26.5,29.0,25.833333333333332,False,True,False,True
2023-01-19,15.5,19,3,1,0.3212696616923644,0.9469877530760753,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-01-19,16.5,19,3,1,0.3212696616923644,0.9469877530760753,16.5,15.5,17.5,20.0,16.55,False,False,True,True
2023-01-20,15.5,20,4,1,0.3375228995941133,0.9413173175128471,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-01-20,16.5,20,4,1,0.3375228995941133,0.9413173175128471,16.5,16.0,17.5,20.0,16.516666666666666,False,False,True,True
2023-01-20,26.5,20,4,1,0.3375228995941133,0.9413173175128471,26.5,26.5,26.5,29.0,25.833333333333332,False,True,False,True
2023-01-21,15.5,21,5,1,0.3536761221763716,0.9353679493131483,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-01-21,16.5,21,5,1,0.3536761221763716,0.9353679493131483,16.5,16.5,17.5,20.0,16.483333333333334,False,False,True,True
2023-01-21,26.5,21,5,1,0.3536761221763716,0.9353679493131483,26.5,26.5,26.5,29.0,25.833333333333332,False,True,False,True
2023-01-22,16.5,22,6,1,0.3697245428906731,0.9291414114031743,16.5,16.5,17.5,20.0,16.45,False,False,True,True
2023-01-22,26.5,22,6,1,0.3697245428906731,0.9291414114031743,26.5,26.5,26.5,29.0,25.833333333333332,False,True,False,True
2023-01-22,15.5,22,6,1,0.3697245428906731,0.9291414114031743,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-01-23,26.5,23,0,1,0.38566340624360707,0.9226395488404876,26.5,26.5,26.5,29.0,25.833333333333332,False,True,False,True
2023-01-23,15.5,23,0,1,0.38566340624360707,0.9226395488404876,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-01-23,16.5,23,0,1,0.38566340624360707,0.9226395488404876,16.5,16.5,17.5,20.0,16.416666666666668,False,False,True,True
2023-01-24,26.5,24,1,1,0.401487989205973,0.9158642882672872,26.5,26.5,25.5,29.0,25.866666666666667,False,True,False,True
2023-01-24,15.5,24,1,1,0.401487989205973,0.9158642882672872,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-01-24,16.5,24,1,1,0.401487989205973,0.9158642882672872,16.5,16.5,16.5,20.0,16.416666666666668,False,False,True,True
2023-01-25,26.5,25,2,1,0.4171936026123168,0.9088176373395029,26.5,26.5,25.5,29.0,25.9,False,True,False,True
2023-01-25,16.5,25,2,1,0.4171936026123168,0.9088176373395029,16.5,16.5,16.5,20.0,16.416666666666668,False,False,True,True
2023-01-25,15.5,25,2,1,0.4171936026123168,0.9088176373395029,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-01-26,16.5,26,3,1,0.4327755925504312,0.901501684131884,16.5,16.5,16.5,20.0,16.416666666666668,False,False,True,True
2023-01-26,26.5,26,3,1,0.4327755925504312,0.901501684131884,26.5,26.5,25.5,29.0,25.933333333333334,False,True,False,True
2023-01-26,15.5,26,3,1,0.4327755925504312,0.901501684131884,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-01-27,16.5,27,4,1,0.4482293417404106,0.893918596519257,16.5,16.5,16.5,20.0,16.416666666666668,False,False,True,True
2023-01-27,26.5,27,4,1,0.4482293417404106,0.893918596519257,26.5,26.5,25.5,29.5,25.966666666666665,False,True,False,True
2023-01-27,15.5,27,4,1,0.4482293417404106,0.893918596519257,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-01-28,26.5,28,5,1,0.4635502709028509,0.886070621534138,26.5,26.5,25.5,30.0,26.0,False,True,False,True
2023-01-28,15.5,28,5,1,0.4635502709028509,0.886070621534138,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-01-28,16.5,28,5,1,0.4635502709028509,0.886070621534138,16.5,16.5,16.5,20.0,16.416666666666668,False,False,True,True
2023-01-29,15.5,29,6,1,0.47873384011578846,0.8779600847008882,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-01-29,16.5,29,6,1,0.47873384011578846,0.8779600847008882,16.5,16.5,16.5,20.0,16.416666666666668,False,False,True,True
2023-01-29,26.5,29,6,1,0.47873384011578846,0.8779600847008882,26.5,26.5,25.5,30.5,26.033333333333335,False,True,False,True
2023-01-30,15.5,30,0,1,0.49377555015997715,0.869589389346611,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-01-30,16.5,30,0,1,0.49377555015997715,0.869589389346611,16.5,16.5,16.5,20.5,16.416666666666668,False,False,True,True
2023-01-30,26.5,30,0,1,0.49377555015997715,0.869589389346611,26.5,26.5,25.5,30.5,26.066666666666666,False,True,False,True
2023-01-31,16.5,31,1,1,0.5086709438521044,0.8609610158889943,16.5,16.5,16.5,20.25,16.416666666666668,False,False,True,True
2023-01-31,26.5,31,1,1,0.5086709438521044,0.8609610158889943,26.5,26.5,25.5,30.4375,26.1,False,True,False,True
2023-01-31,15.5,31,1,1,0.5086709438521044,0.8609610158889943,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-02-01,26.5,32,2,2,0.5234156073655503,0.8520775211013093,26.5,26.5,25.5,30.375,26.133333333333333,False,True,False,True
2023-02-01,15.5,32,2,2,0.5234156073655503,0.8520775211013093,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-02-01,16.5,32,2,2,0.5234156073655503,0.8520775211013093,16.5,16.5,16.5,20.0,16.416666666666668,False,False,True,True
2023-02-02,26.5,33,3,2,0.5380051715382996,0.8429415373547828,26.5,26.5,24.5,30.3125,26.2,False,True,False,True
2023-02-02,15.5,33,3,2,0.5380051715382996,0.8429415373547828,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-02-02,16.5,33,3,2,0.5380051715382996,0.8429415373547828,16.5,16.5,16.5,19.75,16.416666666666668,False,False,True,True
2023-02-03,26.5,34,4,2,0.5524353131676196,0.8335557718385699,26.5,26.5,25.5,30.25,26.233333333333334,False,True,False,True
2023-02-03,15.5,34,4,2,0.5524353131676196,0.8335557718385699,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-02-03,16.5,34,4,2,0.5524353131676196,0.8335557718385699,16.5,16.5,16.5,19.5,16.416666666666668,False,False,True,True
2023-02-04,15.5,35,5,2,0.5667017562911176,0.8239230057575542,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-02-04,16.5,35,5,2,0.5667017562911176,0.8239230057575542,16.5,16.5,16.5,19.25,16.416666666666668,False,False,True,True
2023-02-04,26.5,35,5,2,0.5667017562911176,0.8239230057575542,26.5,26.5,25.5,30.1875,26.266666666666666,False,True,False,True
2023-02-05,16.5,36,6,2,0.5808002734538009,0.8140460935082178,16.5,16.5,16.5,19.0,16.416666666666668,False,False,True,True
2023-02-05,25.5,36,6,2,0.5808002734538009,0.8140460935082178,26.5,26.5,25.5,30.125,26.266666666666666,False,True,False,True
2023-02-05,15.5,36,6,2,0.5808002734538009,0.8140460935082178,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-02-06,16.5,37,0,2,0.5947266869607634,0.8039279618328213,16.5,16.5,16.5,18.75,16.416666666666668,False,False,True,True
2023-02-06,25.5,37,0,2,0.5947266869607634,0.8039279618328213,25.5,26.5,25.5,30.0625,26.266666666666666,False,True,False,True
2023-02-06,15.5,37,0,2,0.5947266869607634,0.8039279618328213,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-02-07,16.5,38,1,2,0.6084768701151261,0.7935716089521474,16.5,16.5,16.5,18.5,16.416666666666668,False,False,True,True
2023-02-07,15.5,38,1,2,0.6084768701151261,0.7935716089521474,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-02-07,25.5,38,1,2,0.6084768701151261,0.7935716089521474,25.5,26.5,25.5,30.0,26.266666666666666,False,True,False,True
2023-02-08,15.5,39,2,2,0.6220467484408675,0.7829801036770629,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-02-08,16.5,39,2,2,0.6220467484408675,0.7829801036770629,16.5,16.5,16.5,18.5,16.416666666666668,False,False,True,True
2023-02-08,25.5,39,2,2,0.6220467484408675,0.7829801036770629,25.5,26.5,25.5,30.0,26.266666666666666,False,True,False,True
2023-02-09,15.5,40,3,2,0.6354323008901774,0.7721565844991642,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-02-09,16.5,40,3,2,0.6354323008901774,0.7721565844991642,16.5,16.5,16.5,18.5,16.416666666666668,False,False,True,True
2023-02-09,25.5,40,3,2,0.6354323008901774,0.7721565844991642,25.5,26.5,25.5,30.0,26.266666666666666,False,True,False,True
2023-02-10,16.5,41,4,2,0.6486295610349814,0.7611042586607747,16.5,16.5,15.5,18.5,16.45,False,False,True,True
2023-02-10,25.166666666666668,41,4,2,0.6486295610349814,0.7611042586607747,25.5,26.5,25.5,30.0,26.255555555555553,False,True,False,True
2023-02-10,15.5,41,4,2,0.6486295610349814,0.7611042586607747,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-02-11,24.833333333333332,42,5,2,0.6616346182422783,0.7498264012045686,25.166666666666668,26.5,25.5,30.0,26.233333333333334,False,True,False,True
2023-02-11,15.5,42,5,2,0.6616346182422783,0.7498264012045686,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-02-11,16.5,42,5,2,0.6616346182422783,0.7498264012045686,16.5,16.5,15.5,18.5,16.483333333333334,False,False,True,True
2023-02-12,24.5,43,6,2,0.6744436188329455,0.7383263540031065,24.833333333333332,25.5,26.5,30.0,26.166666666666668,False,True,False,True
2023-02-12,15.5,43,6,2,0.6744436188329455,0.7383263540031065,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-02-12,15.5,43,6,2,0.6744436188329455,0.7383263540031065,16.5,16.5,16.0,18.5,16.466666666666665,False,False,True,True
2023-02-13,15.5,44,0,2,0.6870527672236669,0.7266075247685656,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-02-13,15.5,44,0,2,0.6870527672236669,0.7266075247685656,15.5,16.5,16.5,18.0,16.433333333333334,False,False,True,True
2023-02-13,24.5,44,0,2,0.6870527672236669,0.7266075247685656,24.5,25.5,26.5,28.0,26.1,False,True,False,True
2023-02-14,15.5,45,1,2,0.699458327051647,0.7146733860429609,15.5,16.5,16.5,18.0,16.4,False,False,True,True
2023-02-14,25.0,45,1,2,0.699458327051647,0.7146733860429609,24.5,25.5,26.5,28.0,26.05,False,True,False,True
2023-02-14,15.5,45,1,2,0.699458327051647,0.7146733860429609,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-02-15,15.5,46,2,2,0.7116566222817746,0.7025274741691571,15.5,16.5,16.5,18.0,16.366666666666667,False,False,True,True
2023-02-15,25.5,46,2,2,0.7116566222817746,0.7025274741691571,25.0,25.5,26.5,28.0,26.016666666666666,False,True,False,True
2023-02-15,15.5,46,2,2,0.7116566222817746,0.7025274741691571,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-02-16,25.5,47,3,2,0.7236440382959124,0.6901733882429719,25.5,25.5,26.5,27.5,25.983333333333334,False,True,False,True
2023-02-16,15.5,47,3,2,0.7236440382959124,0.6901733882429719,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-02-16,15.5,47,3,2,0.7236440382959124,0.6901733882429719,15.5,16.5,16.5,18.0,16.333333333333332,False,False,True,True
2023-02-17,15.5,48,4,2,0.7354170229639855,0.6776147890466889,15.5,15.5,15.5,15.5,15.5,True,False,False,True
2023-02-17,16.5,48,4,2,0.7354170229639855,0.6776147890466889,15.5,16.5,16.5,18.0,16.333333333333332,False,False,True,True
2023-02-17,26.0,48,4,2,0.7354170229639855,0.6776147890466889,25.5,25.166666666666668,26.5,27.5,25.966666666666665,False,True,False,True
2023-02-18,15.5,49,5,2,0.7469720876965552,0.6648553979642865,15.5,15.5,15.5,15.5,15.5,True,False,False,True
