pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_25kg,specInfo_5kg,prodPcat_米面类
2022-11-16,1.99,320,2,11,-0.6994583270516471,0.7146733860429608,1.99,1.988,1.9366666666666665,1.88,1.9704444444444447,True,False,True
2022-11-16,2.18,320,2,11,-0.6994583270516471,0.7146733860429608,2.18,2.1812903225806455,2.210967741935484,2.09,2.1918709677419357,False,True,True
2022-11-17,1.99,321,3,11,-0.6870527672236675,0.7266075247685652,1.99,1.99,1.939047619047619,1.88,1.972142857142857,True,False,True
2022-11-17,2.18,321,3,11,-0.6870527672236675,0.7266075247685652,2.18,2.18,2.209677419354839,2.09,2.1908817204301076,False,True,True
2022-11-18,1.99,322,4,11,-0.6744436188329457,0.7383263540031063,1.99,1.99,1.9414285714285713,1.88,1.9737619047619046,True,False,True
2022-11-18,2.18,322,4,11,-0.6744436188329457,0.7383263540031063,2.18,2.18,2.2083870967741936,2.09,2.189935483870968,False,True,True
2022-11-19,2.18,323,5,11,-0.661634618242279,0.749826401204568,2.18,2.18,2.2070967741935488,2.09,2.189032258064516,False,True,True
2022-11-19,1.99,323,5,11,-0.661634618242279,0.749826401204568,1.99,1.99,1.9438095238095237,1.88,1.9753015873015873,True,False,True
2022-11-20,1.99,324,6,11,-0.6486295610349818,0.7611042586607742,1.99,1.99,1.9461904761904762,1.88,1.9767619047619047,True,False,True
2022-11-20,2.18,324,6,11,-0.6486295610349818,0.7611042586607742,2.18,2.18,2.2058064516129035,2.09,2.1881720430107525,False,True,True
2022-11-21,2.18,325,0,11,-0.6354323008901775,0.7721565844991641,2.18,2.18,2.204516129032258,2.088,2.1873548387096777,False,True,True
2022-11-21,1.99,325,0,11,-0.6354323008901775,0.7721565844991641,1.99,1.99,1.9485714285714286,1.877,1.978142857142857,True,False,True
2022-11-22,1.99,326,1,11,-0.622046748440868,0.7829801036770624,1.99,1.99,1.950952380952381,1.8739999999999999,1.9794444444444443,True,False,True
2022-11-22,2.18,326,1,11,-0.622046748440868,0.7829801036770624,2.18,2.18,2.2032258064516133,2.086,2.1865806451612904,False,True,True
2022-11-23,2.18,327,2,11,-0.6084768701151264,0.7935716089521472,2.18,2.18,2.201935483870968,2.0839999999999996,2.1858494623655913,False,True,True
2022-11-23,1.99,327,2,11,-0.6084768701151264,0.7935716089521472,1.99,1.99,1.9533333333333334,1.871,1.9806666666666668,True,False,True
2022-11-24,2.18,328,3,11,-0.594726686960764,0.8039279618328208,2.18,2.18,2.2006451612903226,2.082,2.185161290322581,False,True,True
2022-11-24,1.99,328,3,11,-0.594726686960764,0.8039279618328208,1.99,1.99,1.9557142857142857,1.8679999999999999,1.9818095238095237,True,False,True
