pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_>100g,specInfo_<100g,prodPcat_淡水鱼
2023-03-22,16.5,81,2,3,0.9844738167520922,0.1755314904214282,16.5,16.5,17.5,21.0,16.883333333333333,False,True,True
2023-03-23,19.5,82,3,3,0.9873494423939864,0.15855938510313475,19.5,19.5,18.5,17.5,19.066666666666666,True,False,True
2023-03-23,16.5,82,3,3,0.9873494423939864,0.15855938510313475,16.5,16.5,17.5,21.0,16.85,False,True,True
2023-03-24,19.5,83,4,3,0.989932495087353,0.141540295217043,19.5,19.5,18.5,19.0,19.1,True,False,True
2023-03-24,16.5,83,4,3,0.989932495087353,0.141540295217043,16.5,16.5,17.5,21.0,16.816666666666666,False,True,True
2023-03-25,19.5,84,5,3,0.9922222094179323,0.12447926388678915,19.5,19.5,18.5,18.5,19.133333333333333,True,False,True
2023-03-25,16.5,84,5,3,0.9922222094179323,0.12447926388678915,16.5,16.5,17.5,21.0,16.783333333333335,False,True,True
2023-03-26,16.5,85,6,3,0.994217906893952,0.10738134666416309,16.5,16.5,17.5,21.0,16.75,False,True,True
2023-03-26,19.5,85,6,3,0.994217906893952,0.10738134666416309,19.5,19.5,18.5,18.5,19.166666666666668,True,False,True
2023-03-27,16.5,86,0,3,0.995918996147179,0.09025161003104117,16.5,16.5,17.5,21.0,16.716666666666665,False,True,True
2023-03-27,19.5,86,0,3,0.995918996147179,0.09025161003104117,19.5,19.5,18.5,18.5,19.2,True,False,True
2023-03-28,19.5,87,1,3,0.9973249731081555,0.07309512989807777,19.5,19.5,18.5,18.5,19.233333333333334,True,False,True
2023-03-28,16.5,87,1,3,0.9973249731081555,0.07309512989807777,16.5,16.5,17.5,21.0,16.683333333333334,False,True,True
2023-03-29,19.5,88,2,3,0.9984354211555643,0.055916990100603484,19.5,19.5,18.5,18.5,19.266666666666666,True,False,True
2023-03-29,16.5,88,2,3,0.9984354211555643,0.055916990100603484,16.5,16.5,17.5,21.0,16.65,False,True,True
2023-03-30,19.5,89,3,3,0.9992500112396835,0.03872228089217446,19.5,19.5,18.5,18.5,19.3,True,False,True
2023-03-30,16.5,89,3,3,0.9992500112396835,0.03872228089217446,16.5,16.5,17.5,21.0,16.616666666666667,False,True,True
2023-03-31,19.5,90,4,3,0.9997685019798909,0.021516097436222254,19.5,19.5,18.5,18.5,19.333333333333332,True,False,True
2023-03-31,16.5,90,4,3,0.9997685019798909,0.021516097436222254,16.5,16.5,17.5,21.0,16.583333333333332,False,True,True
2023-04-01,16.5,91,5,4,0.9999907397361901,0.004303538296244289,16.5,16.5,17.5,21.0,16.55,False,True,True
2023-04-01,19.5,91,5,4,0.9999907397361901,0.004303538296244289,19.5,19.5,18.5,18.5,19.366666666666667,True,False,True
2023-04-02,16.5,92,6,4,0.9999166586547379,-0.01291029607500882,16.5,16.5,17.5,21.0,16.516666666666666,False,True,True
2023-04-02,19.5,92,6,4,0.9999166586547379,-0.01291029607500882,19.5,19.5,18.5,18.5,19.4,True,False,True
2023-04-03,16.5,93,0,4,0.9995462806873573,-0.030120304846908114,16.5,16.5,17.0,21.0,16.5,False,True,True
2023-04-03,19.5,93,0,4,0.9995462806873573,-0.030120304846908114,19.5,19.5,18.5,18.5,19.433333333333334,True,False,True
2023-04-04,16.5,94,1,4,0.9988797155850336,-0.04732138832243185,16.5,16.5,16.5,21.0,16.5,False,True,True
2023-04-04,19.5,94,1,4,0.9988797155850336,-0.04732138832243185,19.5,19.5,18.5,18.5,19.466666666666665,True,False,True
2023-04-05,16.5,95,2,4,0.9979171608653922,-0.06450844944931623,16.5,16.5,16.5,21.0,16.5,False,True,True
2023-04-05,19.5,95,2,4,0.9979171608653922,-0.06450844944931623,19.5,19.5,18.5,18.5,19.5,True,False,True
2023-04-06,19.5,96,3,4,0.9966589017541702,-0.08167639533042241,19.5,19.5,19.5,18.5,19.5,True,False,True
2023-04-06,16.5,96,3,4,0.9966589017541702,-0.08167639533042241,16.5,16.5,16.5,21.0,16.5,False,True,True
2023-04-07,19.5,97,4,4,0.9951053111006976,-0.09882013873287143,19.5,19.5,19.5,18.5,19.5,True,False,True
2023-04-07,16.5,97,4,4,0.9951053111006976,-0.09882013873287143,16.5,16.5,16.5,21.0,16.5,False,True,True
2023-04-08,19.5,98,5,4,0.9932568492674143,-0.11593459959550041,19.5,19.5,19.5,18.5,19.5,True,False,True
2023-04-08,16.5,98,5,4,0.9932568492674143,-0.11593459959550041,16.5,16.5,16.5,21.0,16.5,False,True,True
2023-04-09,16.5,99,6,4,0.9911140639934547,-0.1330147065341959,16.5,16.5,16.5,21.0,16.5,False,True,True
2023-04-09,19.5,99,6,4,0.9911140639934547,-0.1330147065341959,19.5,19.5,19.5,18.5,19.5,True,False,True
2023-04-10,19.5,100,0,4,0.9886775902323405,-0.1500553983446526,19.5,19.5,19.5,18.5,19.5,True,False,True
2023-04-10,16.5,100,0,4,0.9886775902323405,-0.1500553983446526,16.5,16.5,16.5,21.0,16.5,False,True,True
2023-04-11,16.5,101,1,4,0.9859481499638304,-0.16705162550211924,16.5,16.5,16.5,21.0,16.5,False,True,True
2023-04-11,19.5,101,1,4,0.9859481499638304,-0.16705162550211924,19.5,19.5,19.5,18.5,19.5,True,False,True
2023-04-12,16.5,102,2,4,0.9829265519799822,-0.18399835165768005,16.5,16.5,16.5,21.0,16.5,False,True,True
2023-04-12,19.0,102,2,4,0.9829265519799822,-0.18399835165768005,19.5,19.5,19.5,18.5,19.483333333333334,True,False,True
2023-04-13,16.5,103,3,4,0.9796136916454901,-0.20089055513063506,16.5,16.5,16.5,21.0,16.5,False,True,True
2023-04-13,18.5,103,3,4,0.9796136916454901,-0.20089055513063506,19.0,19.5,19.5,18.5,19.45,True,False,True
2023-04-14,18.5,104,4,4,0.9760105506323683,-0.21772323039653177,18.5,19.5,19.5,18.5,19.416666666666668,True,False,True
2023-04-14,16.5,104,4,4,0.9760105506323683,-0.21772323039653177,16.5,16.5,16.5,21.0,16.5,False,True,True
2023-04-15,18.5,105,5,4,0.9721181966290613,-0.23449138957040985,18.5,19.5,19.5,18.5,19.383333333333333,True,False,True
2023-04-15,16.5,105,5,4,0.9721181966290613,-0.23449138957040985,16.5,16.5,16.5,21.0,16.5,False,True,True
2023-04-16,18.5,106,6,4,0.9679377830240642,-0.25119006388481935,18.5,19.5,19.5,18.5,19.35,True,False,True
2023-04-16,16.5,106,6,4,0.9679377830240642,-0.25119006388481935,16.5,16.5,16.5,21.0,16.5,False,True,True
2023-04-17,16.5,107,0,4,0.9634705485641488,-0.2678143051621742,16.5,16.5,16.5,21.0,16.5,False,True,True
2023-04-17,18.5,107,0,4,0.9634705485641488,-0.2678143051621742,18.5,19.5,19.5,18.5,19.316666666666666,True,False,True
2023-04-18,18.5,108,1,4,0.9587178169872964,-0.2843591872810034,18.5,19.5,19.5,18.0,19.283333333333335,True,False,True
2023-04-18,16.5,108,1,4,0.9587178169872964,-0.2843591872810034,16.5,16.5,16.5,20.0,16.5,False,True,True
2023-04-19,18.5,109,2,4,0.9536809966304457,-0.30081980763566735,18.5,19.0,19.5,18.0,19.25,True,False,True
2023-04-19,16.5,109,2,4,0.9536809966304457,-0.30081980763566735,16.5,16.5,16.5,20.0,16.5,False,True,True
2023-04-20,16.5,110,3,4,0.9483615800121715,-0.3171912885891061,16.5,16.5,16.5,20.0,16.5,False,True,True
2023-04-20,18.5,110,3,4,0.9483615800121715,-0.3171912885891061,18.5,18.5,19.5,18.0,19.216666666666665,True,False,True
2023-04-21,18.5,111,4,4,0.9427611433904207,-0.3334687789181868,18.5,18.5,19.5,18.0,19.183333333333334,True,False,True
2023-04-21,16.5,111,4,4,0.9427611433904207,-0.3334687789181868,16.5,16.5,16.5,20.0,16.5,False,True,True
2023-04-22,18.5,112,5,4,0.9368813462954315,-0.3496474552512284,18.5,18.5,19.5,18.0,19.15,True,False,True
2023-04-22,16.5,112,5,4,0.9368813462954315,-0.3496474552512284,16.5,16.5,16.5,20.0,16.5,False,True,True
2023-04-23,18.5,113,6,4,0.9307239310379795,-0.36572252349726897,18.5,18.5,19.5,18.0,19.116666666666667,True,False,True
2023-04-23,16.5,113,6,4,0.9307239310379795,-0.36572252349726897,16.5,16.5,16.5,20.0,16.5,False,True,True
2023-04-24,18.5,114,0,4,0.9242907221930933,-0.3816892202666588,18.5,18.5,19.5,18.0,19.083333333333332,True,False,True
2023-04-24,16.5,114,0,4,0.9242907221930933,-0.3816892202666588,16.5,16.5,16.5,20.0,16.5,False,True,True
2023-04-25,16.5,115,1,4,0.9175836260593937,-0.39754281428255595,16.5,16.5,16.5,20.0,16.5,False,True,True
2023-04-25,18.5,115,1,4,0.9175836260593937,-0.39754281428255595,18.5,18.5,19.5,18.0,19.05,True,False,True
2023-04-26,16.5,116,2,4,0.9106046300942162,-0.4132786077829042,16.5,16.5,16.5,20.0,16.5,False,True,True
2023-04-26,18.5,116,2,4,0.9106046300942162,-0.4132786077829042,18.5,18.5,19.5,18.0,19.016666666666666,True,False,True
2023-04-27,16.5,117,3,4,0.9033558023246845,-0.4288919379124835,16.5,16.5,16.5,20.0,16.5,False,True,True
2023-04-27,18.5,117,3,4,0.9033558023246845,-0.4288919379124835,18.5,18.5,19.5,18.0,18.983333333333334,True,False,True
2023-04-28,18.5,118,4,4,0.895839290734909,-0.4443781781046132,18.5,18.5,19.5,18.0,18.95,True,False,True
2023-04-28,16.5,118,4,4,0.895839290734909,-0.4443781781046132,16.5,16.5,16.5,20.0,16.5,False,True,True
2023-04-29,18.5,119,5,4,0.8880573226294932,-0.45973273945210397,18.5,18.5,19.5,18.0,18.916666666666668,True,False,True
2023-04-29,16.5,119,5,4,0.8880573226294932,-0.45973273945210397,16.5,16.5,16.5,20.0,16.5,False,True,True
2023-04-30,18.5,120,6,4,0.8800122039735357,-0.47495107206704995,18.5,18.5,19.5,18.0,18.883333333333333,True,False,True
2023-04-30,16.5,120,6,4,0.8800122039735357,-0.47495107206704995,16.5,16.5,16.5,20.0,16.5,False,True,True
2023-05-01,18.5,121,0,5,0.8717063187093218,-0.4900286664290592,18.5,18.5,19.5,18.0,18.85,True,False,True
2023-05-01,16.5,121,0,5,0.8717063187093218,-0.4900286664290592,16.5,16.5,16.5,20.0,16.5,False,True,True
2023-05-02,16.5,122,1,5,0.8631421280499114,-0.5049610547215204,16.5,16.5,16.5,20.0,16.5,False,True,True
2023-05-02,18.5,122,1,5,0.8631421280499114,-0.5049610547215204,18.5,18.5,19.5,18.0,18.816666666666666,True,False,True
2023-05-03,16.5,123,2,5,0.854322169749827,-0.5197438121555155,16.5,16.5,16.5,20.0,16.5,False,True,True
2023-05-03,18.5,123,2,5,0.854322169749827,-0.5197438121555155,18.5,18.5,19.5,18.0,18.783333333333335,True,False,True
2023-05-04,16.5,124,3,5,0.8452490573530633,-0.5343725582809786,16.5,16.5,16.5,20.0,16.5,False,True,True
2023-05-04,18.5,124,3,5,0.8452490573530633,-0.5343725582809786,18.5,18.5,19.5,18.0,18.75,True,False,True
2023-05-05,18.5,125,4,5,0.8359254794186372,-0.548842958284719,18.5,18.5,19.5,18.0,18.716666666666665,True,False,True
2023-05-05,16.5,125,4,5,0.8359254794186372,-0.548842958284719,16.5,16.5,16.5,20.0,16.5,False,True,True
2023-05-06,18.5,126,5,5,0.8263541987239096,-0.5631507242749186,18.5,18.5,19.5,18.0,18.683333333333334,True,False,True
2023-05-06,16.5,126,5,5,0.8263541987239096,-0.5631507242749186,16.5,16.5,16.5,20.0,16.5,False,True,True
2023-05-07,18.5,127,6,5,0.8165380514459161,-0.5772916165517272,18.5,18.5,19.5,18.0,18.65,True,False,True
2023-05-07,16.5,127,6,5,0.8165380514459161,-0.5772916165517272,16.5,16.5,16.5,20.0,16.5,False,True,True
2023-05-08,16.5,128,0,5,0.8064799463209448,-0.5912614448635781,16.5,16.5,16.5,20.0,16.5,False,True,True
2023-05-08,18.5,128,0,5,0.8064799463209448,-0.5912614448635781,18.5,18.5,19.5,18.0,18.616666666666667,True,False,True
2023-05-09,16.5,129,1,5,0.7961828637826158,-0.6050560696488488,16.5,16.5,16.5,20.0,16.5,False,True,True
2023-05-09,18.5,129,1,5,0.7961828637826158,-0.6050560696488488,18.5,18.5,19.5,18.0,18.583333333333332,True,False,True
2023-05-10,16.5,130,2,5,0.7856498550787147,-0.6186714032625031,16.5,16.5,16.5,20.0,16.5,False,True,True
2023-05-10,18.5,130,2,5,0.7856498550787147,-0.6186714032625031,18.5,18.5,19.5,18.0,18.55,True,False,True
2023-05-11,16.5,131,3,5,0.7748840413670407,-0.6321034111873487,16.5,16.5,16.5,20.0,16.5,False,True,True
2023-05-11,18.5,131,3,5,0.7748840413670407,-0.6321034111873487,18.5,18.5,19.5,18.0,18.516666666666666,True,False,True
2023-05-12,16.5,132,4,5,0.7638886127905428,-0.6453481132295501,16.5,16.5,16.5,20.0,16.5,False,True,True
2023-05-12,18.5,132,4,5,0.7638886127905428,-0.6453481132295501,18.5,18.5,19.0,18.0,18.5,True,False,True
2023-05-13,18.5,133,5,5,0.7526668275320085,-0.6584015846980488,18.5,18.5,18.5,18.0,18.5,True,False,True
2023-05-13,16.5,133,5,5,0.7526668275320085,-0.6584015846980488,16.5,16.5,16.5,20.0,16.5,False,True,True
2023-05-14,18.5,134,6,5,0.7412220108485958,-0.6712599575675313,18.5,18.5,18.5,18.0,18.5,True,False,True
2023-05-14,16.5,134,6,5,0.7412220108485958,-0.6712599575675313,16.5,16.5,16.5,20.0,16.5,False,True,True
2023-05-15,16.5,135,0,5,0.7295575540864875,-0.6839194216246106,16.5,16.5,16.5,20.0,16.5,False,True,True
2023-05-15,18.5,135,0,5,0.7295575540864875,-0.6839194216246106,18.5,18.5,18.5,18.0,18.5,True,False,True
2023-05-16,18.5,136,1,5,0.717676913675962,-0.6963762255968722,18.5,18.5,18.5,18.0,18.5,True,False,True
2023-05-16,16.5,136,1,5,0.717676913675962,-0.6963762255968722,16.5,16.5,16.5,20.0,16.5,False,True,True
2023-05-17,16.5,137,2,5,0.705583610107178,-0.7086266782644596,16.5,16.5,16.5,20.0,16.5,False,True,True
2023-05-17,18.5,137,2,5,0.705583610107178,-0.7086266782644596,18.5,18.5,18.5,18.0,18.5,True,False,True
2023-05-18,16.5,138,3,5,0.6932812268869777,-0.7206671495538609,16.5,16.5,16.5,20.0,16.5,False,True,True
2023-05-18,18.5,138,3,5,0.6932812268869777,-0.7206671495538609,18.5,18.5,18.5,18.0,18.5,True,False,True
2023-05-19,16.5,139,4,5,0.6807734094770161,-0.7324940716135789,16.5,16.5,16.5,20.0,16.5,False,True,True
2023-05-19,18.5,139,4,5,0.6807734094770161,-0.7324940716135789,18.5,18.5,18.5,18.0,18.5,True,False,True
2023-05-20,18.5,140,5,5,0.6680638642135335,-0.7441039398713607,18.5,18.5,18.5,18.0,18.5,True,False,True
2023-05-20,16.5,140,5,5,0.6680638642135335,-0.7441039398713607,16.5,16.5,16.5,20.0,16.5,False,True,True
2023-05-21,16.5,141,6,5,0.6551563572090853,-0.7554933140726803,16.5,16.5,16.5,20.0,16.5,False,True,True
2023-05-21,18.5,141,6,5,0.6551563572090853,-0.7554933140726803,18.5,18.5,18.5,18.0,18.5,True,False,True
2023-05-22,18.5,142,0,5,0.6420547132365637,-0.766658819300159,18.5,18.5,18.5,18.0,18.5,True,False,True
2023-05-22,16.5,142,0,5,0.6420547132365637,-0.766658819300159,16.5,16.5,16.5,20.0,16.5,False,True,True
2023-05-23,18.5,143,1,5,0.6287628145958344,-0.7775971469736269,18.5,18.5,18.5,18.0,18.5,True,False,True
2023-05-23,16.5,143,1,5,0.6287628145958344,-0.7775971469736269,16.5,16.5,16.5,20.0,16.5,False,True,True
2023-05-24,16.5,144,2,5,0.6152845999633276,-0.7883050558305255,16.5,16.5,16.5,20.0,16.5,False,True,True
2023-05-24,18.5,144,2,5,0.6152845999633276,-0.7883050558305255,18.5,18.5,18.5,18.0,18.5,True,False,True
2023-05-25,16.5,145,3,5,0.6016240632249226,-0.7987793728863649,16.5,16.5,16.5,20.0,16.5,False,True,True
2023-05-25,18.5,145,3,5,0.6016240632249226,-0.7987793728863649,18.5,18.5,18.5,18.0,18.5,True,False,True
2023-05-26,18.5,146,4,5,0.5877852522924732,-0.8090169943749473,18.5,18.5,18.5,18.0,18.5,True,False,True
2023-05-26,16.5,146,4,5,0.5877852522924732,-0.8090169943749473,16.5,16.5,16.5,21.5,16.5,False,True,True
2023-05-27,16.5,147,5,5,0.5737722679043246,-0.8190148866680801,16.5,16.5,16.5,23.0,16.5,False,True,True
2023-05-27,18.5,147,5,5,0.5737722679043246,-0.8190148866680801,18.5,18.5,18.5,22.0,18.5,True,False,True
2023-05-28,18.5,148,6,5,0.5595892624101765,-0.8287700871745038,18.5,18.5,18.5,22.0,18.5,True,False,True
2023-05-28,16.5,148,6,5,0.5595892624101765,-0.8287700871745038,16.5,16.5,16.5,23.0,16.5,False,True,True
2023-05-29,18.5,149,0,5,0.545240438540651,-0.8382797052177744,18.5,18.5,18.5,22.0,18.5,True,False,True
2023-05-29,16.5,149,0,5,0.545240438540651,-0.8382797052177744,16.5,16.5,16.5,23.0,16.5,False,True,True
2023-05-30,18.5,150,1,5,0.5307300481619334,-0.8475409228928311,18.5,18.5,18.5,22.0,18.5,True,False,True
2023-05-30,16.5,150,1,5,0.5307300481619334,-0.8475409228928311,16.5,16.5,16.5,23.0,16.5,False,True,True
2023-05-31,18.5,151,2,5,0.5160623910158528,-0.8565509959010036,18.5,18.5,18.5,22.0,18.5,True,False,True
2023-05-31,17.5,151,2,5,0.5160623910158528,-0.8565509959010036,16.5,16.5,16.5,23.0,16.533333333333335,False,True,True
2023-06-01,18.5,152,3,6,0.5012418134457758,-0.865307254363206,18.5,18.5,18.5,22.0,18.5,True,False,True
2023-06-01,17.5,152,3,6,0.5012418134457758,-0.865307254363206,17.5,16.5,16.5,23.0,16.566666666666666,False,True,True
2023-06-02,18.5,153,4,6,0.48627270710868997,-0.8738071036110808,18.5,18.5,18.5,22.0,18.5,True,False,True
2023-06-02,17.5,153,4,6,0.48627270710868997,-0.8738071036110808,17.5,16.5,16.5,23.0,16.6,False,True,True
2023-06-03,17.5,154,5,6,0.4711595076738638,-0.8820480249558537,17.5,16.5,16.5,23.0,16.633333333333333,False,True,True
2023-06-03,18.5,154,5,6,0.4711595076738638,-0.8820480249558537,18.5,18.5,18.5,22.0,18.5,True,False,True
2023-06-04,17.5,155,6,6,0.4559066935084588,-0.8900275764346767,17.5,16.5,16.5,23.0,16.666666666666668,False,True,True
2023-06-04,18.5,155,6,6,0.4559066935084588,-0.8900275764346767,18.5,18.5,18.5,22.0,18.5,True,False,True
2023-06-05,18.5,156,0,6,0.440518784350495,-0.8977433935342337,18.5,18.5,18.5,22.0,18.5,True,False,True
2023-06-05,17.5,156,0,6,0.440518784350495,-0.8977433935342337,17.5,16.5,16.5,23.0,16.7,False,True,True
2023-06-06,17.5,157,1,6,0.42500033996955416,-0.9051931898913974,17.5,16.5,16.5,23.0,16.733333333333334,False,True,True
2023-06-06,18.5,157,1,6,0.42500033996955416,-0.9051931898913974,18.5,18.5,18.5,22.0,18.5,True,False,True
2023-06-07,18.5,158,2,6,0.4093559588156213,-0.9123747579707273,18.5,18.5,18.5,22.0,18.5,True,False,True
2023-06-07,17.5,158,2,6,0.4093559588156213,-0.9123747579707273,17.5,17.5,16.5,23.0,16.766666666666666,False,True,True
2023-06-08,18.5,159,3,6,0.39359027665646673,-0.9192859697186104,18.5,18.5,18.5,22.0,18.5,True,False,True
2023-06-08,17.5,159,3,6,0.39359027665646673,-0.9192859697186104,17.5,17.5,16.5,23.0,16.8,False,True,True
2023-06-09,18.5,160,4,6,0.3777079652039649,-0.9259247771938498,18.5,18.5,18.5,22.0,18.5,True,False,True
2023-06-09,17.5,160,4,6,0.3777079652039649,-0.9259247771938498,17.5,17.5,16.5,23.0,16.833333333333332,False,True,True
2023-06-10,18.5,161,5,6,0.36171373072976765,-0.9322892131745133,18.5,18.5,18.5,22.0,18.5,True,False,True
2023-06-10,17.5,161,5,6,0.36171373072976765,-0.9322892131745133,17.5,17.5,16.5,23.0,16.866666666666667,False,True,True
2023-06-11,18.5,162,6,6,0.3456123126707335,-0.9383773917408641,18.5,18.5,18.5,22.0,18.5,True,False,True
2023-06-11,17.5,162,6,6,0.3456123126707335,-0.9383773917408641,17.5,17.5,16.5,23.0,16.9,False,True,True
2023-06-12,17.5,163,0,6,0.3294084822245304,-0.9441875088341993,17.5,17.5,16.5,23.0,16.933333333333334,False,True,True
2023-06-12,18.5,163,0,6,0.3294084822245304,-0.9441875088341993,18.5,18.5,18.5,22.0,18.5,True,False,True
2023-06-13,18.5,164,1,6,0.3131070409358269,-0.9497178427914316,18.5,18.5,18.5,22.0,18.5,True,False,True
2023-06-13,17.5,164,1,6,0.3131070409358269,-0.9497178427914316,17.5,17.5,16.5,23.0,16.966666666666665,False,True,True
2023-06-14,17.5,165,2,6,0.29671281927349075,-0.9549667548552551,17.5,17.5,16.5,23.0,17.0,False,True,True
2023-06-14,18.5,165,2,6,0.29671281927349075,-0.9549667548552551,18.5,18.5,18.5,22.0,18.5,True,False,True
2023-06-15,17.5,166,3,6,0.28023067519921585,-0.9599326896597447,17.5,17.5,16.5,23.0,17.033333333333335,False,True,True
2023-06-15,18.5,166,3,6,0.28023067519921585,-0.9599326896597447,18.5,18.5,18.5,22.0,18.5,True,False,True
2023-06-16,17.5,167,4,6,0.26366549272800704,-0.9646141756912435,17.5,17.5,16.5,23.0,17.066666666666666,False,True,True
2023-06-16,18.5,167,4,6,0.26366549272800704,-0.9646141756912435,18.5,18.5,18.5,22.0,18.5,True,False,True
2023-06-17,18.5,168,5,6,0.24702218048093552,-0.9690098257244062,18.5,18.5,18.5,22.0,18.5,True,False,True
2023-06-17,17.5,168,5,6,0.24702218048093552,-0.9690098257244062,17.5,17.5,16.5,23.0,17.1,False,True,True
2023-06-18,18.5,169,6,6,0.23030567023061221,-0.9731183372332619,18.5,18.5,18.5,22.0,18.5,True,False,True
2023-06-18,17.5,169,6,6,0.23030567023061221,-0.9731183372332619,17.5,17.5,16.5,23.0,17.133333333333333,False,True,True
2023-06-19,18.5,170,0,6,0.21352091543979612,-0.9769384927771817,18.5,18.5,18.5,22.0,18.5,True,False,True
2023-06-19,17.5,170,0,6,0.21352091543979612,-0.9769384927771817,17.5,17.5,16.5,23.0,17.166666666666668,False,True,True
2023-06-20,17.5,171,1,6,0.19667288979357647,-0.980469160361632,17.5,17.5,16.5,23.0,17.2,False,True,True
2023-06-20,18.5,171,1,6,0.19667288979357647,-0.980469160361632,18.5,18.5,18.5,22.0,18.5,True,False,True
2023-06-21,17.5,172,2,6,0.1797665857255624,-0.9837092937736097,17.5,17.5,16.5,21.0,17.233333333333334,False,True,True
2023-06-21,18.5,172,2,6,0.1797665857255624,-0.9837092937736097,18.5,18.5,18.5,20.0,18.5,True,False,True
2023-06-22,18.625,173,3,6,0.16280701293851715,-0.986657932891657,18.5,18.5,18.5,20.0,18.504166666666666,True,False,True
2023-06-22,17.5,173,3,6,0.16280701293851715,-0.986657932891657,17.5,17.5,16.5,21.0,17.266666666666666,False,True,True
2023-06-23,17.5,174,4,6,0.1457991969198751,-0.9893142039703663,17.5,17.5,16.5,21.0,17.3,False,True,True
2023-06-23,18.75,174,4,6,0.1457991969198751,-0.9893142039703663,18.625,18.5,18.5,20.0,18.5125,True,False,True
2023-06-24,18.875,175,5,6,0.12874817745258132,-0.99167731989929,18.75,18.5,18.5,20.0,18.525,True,False,True
2023-06-24,17.75,175,5,6,0.12874817745258132,-0.99167731989929,17.5,17.5,16.5,21.0,17.341666666666665,False,True,True
2023-06-25,19.0,176,6,6,0.11165900712169512,-0.993746580436178,18.875,18.5,18.5,20.0,18.541666666666668,True,False,True
2023-06-25,18.0,176,6,6,0.11165900712169512,-0.993746580436178,17.75,17.5,16.5,21.0,17.391666666666666,False,True,True
2023-06-26,19.0,177,0,6,0.09453674981719912,-0.9955213724144752,19.0,18.5,18.5,20.0,18.558333333333334,True,False,True
2023-06-26,18.0,177,0,6,0.09453674981719912,-0.9955213724144752,18.0,17.5,16.5,21.0,17.441666666666666,False,True,True
2023-06-27,19.0,178,1,6,0.07738647923346301,-0.9970011699250151,19.0,18.5,18.5,20.0,18.575,True,False,True
2023-06-27,18.0,178,1,6,0.07738647923346301,-0.9970011699250151,18.0,17.5,16.5,21.0,17.491666666666667,False,True,True
2023-06-28,18.0,179,2,6,0.06021327736579302,-0.9981855344718586,18.0,17.5,16.5,21.0,17.541666666666668,False,True,True
2023-06-28,19.0,179,2,6,0.06021327736579302,-0.9981855344718586,19.0,18.5,18.5,20.0,18.591666666666665,True,False,True
2023-06-29,18.0,180,3,6,0.04302223300453059,-0.99907411510223,18.0,17.5,16.5,21.0,17.591666666666665,False,True,True
2023-06-29,19.0,180,3,6,0.04302223300453059,-0.99907411510223,19.0,18.625,18.5,20.0,18.608333333333334,True,False,True
2023-06-30,19.0,181,4,6,0.02581844022713308,-0.9996666485105112,19.0,18.75,18.5,20.0,18.625,True,False,True
2023-06-30,18.0,181,4,6,0.02581844022713308,-0.9996666485105112,18.0,17.5,17.5,21.0,17.608333333333334,False,True,True
2023-07-01,18.0,182,5,7,0.008606996888688698,-0.9999629591162655,18.0,17.75,17.5,21.0,17.625,False,True,True
2023-07-01,19.0,182,5,7,0.008606996888688698,-0.9999629591162655,19.0,18.875,18.5,20.0,18.641666666666666,True,False,True
2023-07-02,19.0,183,6,7,-0.008606996888688009,-0.9999629591162655,19.0,19.0,18.5,20.0,18.658333333333335,True,False,True
2023-07-02,18.0,183,6,7,-0.008606996888688009,-0.9999629591162655,18.0,18.0,17.5,21.0,17.641666666666666,False,True,True
2023-07-03,19.0,184,0,7,-0.02581844022713239,-0.9996666485105112,19.0,19.0,18.5,20.0,18.675,True,False,True
2023-07-03,18.0,184,0,7,-0.02581844022713239,-0.9996666485105112,18.0,18.0,17.5,21.0,17.658333333333335,False,True,True
2023-07-04,19.0,185,1,7,-0.04302223300453034,-0.99907411510223,19.0,19.0,18.5,20.0,18.691666666666666,True,False,True
2023-07-04,18.0,185,1,7,-0.04302223300453034,-0.99907411510223,18.0,18.0,17.5,21.0,17.675,False,True,True
2023-07-05,18.0,186,2,7,-0.060213277365792774,-0.9981855344718586,18.0,18.0,17.5,21.0,17.691666666666666,False,True,True
2023-07-05,19.0,186,2,7,-0.060213277365792774,-0.9981855344718586,19.0,19.0,18.5,20.0,18.708333333333332,True,False,True
2023-07-06,18.0,187,3,7,-0.07738647923346322,-0.9970011699250151,18.0,18.0,17.5,21.0,17.708333333333332,False,True,True
2023-07-06,19.0,187,3,7,-0.07738647923346322,-0.9970011699250151,19.0,19.0,18.5,20.0,18.725,True,False,True
2023-07-07,18.0,188,4,7,-0.09453674981719933,-0.9955213724144752,18.0,18.0,17.5,21.0,17.725,False,True,True
2023-07-07,19.0,188,4,7,-0.09453674981719933,-0.9955213724144752,19.0,19.0,18.5,20.0,18.741666666666667,True,False,True
2023-07-08,19.0,189,5,7,-0.11165900712169444,-0.9937465804361781,19.0,19.0,18.5,20.0,18.758333333333333,True,False,True
2023-07-08,18.0,189,5,7,-0.11165900712169444,-0.9937465804361781,18.0,18.0,17.5,21.0,17.741666666666667,False,True,True
2023-07-09,19.0,190,6,7,-0.12874817745258066,-0.99167731989929,19.0,19.0,18.5,20.0,18.775,True,False,True
2023-07-09,18.0,190,6,7,-0.12874817745258066,-0.99167731989929,18.0,18.0,17.5,21.0,17.758333333333333,False,True,True
