pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_鲜,prodPcat_虾蟹类,prodPcat_其他类
2022-12-02,30.0,336,4,12,-0.4787338401157883,0.8779600847008883,30.0,30.0,30.0,30.0,30.0,True,True,False
2022-12-02,23.0,336,4,12,-0.4787338401157883,0.8779600847008883,23.0,23.0,23.0,22.5,23.0,True,False,True
2022-12-03,30.0,337,5,12,-0.4635502709028512,0.8860706215341378,30.0,30.0,30.0,30.0,30.0,True,True,False
2022-12-03,23.0,337,5,12,-0.4635502709028512,0.8860706215341378,23.0,23.0,23.0,22.5,23.0,True,False,True
2022-12-04,30.0,338,6,12,-0.4482293417404106,0.893918596519257,30.0,30.0,30.0,30.0,30.0,True,True,False
2022-12-04,23.0,338,6,12,-0.4482293417404106,0.893918596519257,23.0,23.0,23.0,22.5,23.0,True,False,True
2022-12-05,30.0,339,0,12,-0.4327755925504317,0.9015016841318838,30.0,30.0,30.0,30.0,30.0,True,True,False
2022-12-05,23.0,339,0,12,-0.4327755925504317,0.9015016841318838,23.0,23.0,23.0,22.5,23.0,True,False,True
2022-12-06,23.0,340,1,12,-0.41719360261231697,0.9088176373395028,23.0,23.0,23.0,22.5,23.0,True,False,True
2022-12-06,30.0,340,1,12,-0.41719360261231697,0.9088176373395028,30.0,30.0,30.0,30.0,30.0,True,True,False
2022-12-07,23.0,341,2,12,-0.4014879892059737,0.9158642882672868,23.0,23.0,23.0,22.5,23.0,True,False,True
2022-12-07,30.0,341,2,12,-0.4014879892059737,0.9158642882672868,30.0,30.0,30.0,30.0,30.0,True,True,False
2022-12-08,23.0,342,3,12,-0.38566340624360745,0.9226395488404875,23.0,23.0,23.0,22.5,23.0,True,False,True
2022-12-08,30.0,342,3,12,-0.38566340624360745,0.9226395488404875,30.0,30.0,30.0,30.0,30.0,True,True,False
2022-12-09,23.0,343,4,12,-0.3697245428906732,0.9291414114031743,23.0,23.0,23.0,22.5,23.0,True,False,True
2022-12-09,30.0,343,4,12,-0.3697245428906732,0.9291414114031743,30.0,30.0,30.0,30.0,30.0,True,True,False
2022-12-10,30.0,344,5,12,-0.3536761221763721,0.935367949313148,30.0,30.0,30.0,30.0,30.0,True,True,False
2022-12-10,23.0,344,5,12,-0.3536761221763721,0.935367949313148,23.0,23.0,23.0,22.5,23.0,True,False,True
2022-12-11,23.0,345,6,12,-0.33752289959411347,0.941317317512847,23.0,23.0,23.0,22.5,23.0,True,False,True
2022-12-11,30.0,345,6,12,-0.33752289959411347,0.941317317512847,30.0,30.0,30.0,30.0,30.0,True,True,False
2022-12-12,23.0,346,0,12,-0.32126966169236515,0.9469877530760751,23.0,23.0,23.0,22.5,23.0,True,False,True
2022-12-12,30.0,346,0,12,-0.32126966169236515,0.9469877530760751,30.0,30.0,30.0,30.0,30.0,True,True,False
2022-12-13,23.0,347,1,12,-0.3049212246562894,0.9523775757303973,23.0,23.0,23.0,22.5,23.0,True,False,True
2022-12-13,30.0,347,1,12,-0.3049212246562894,0.9523775757303973,30.0,30.0,30.0,30.0,30.0,True,True,False
2022-12-14,30.0,348,2,12,-0.2884824328806098,0.9574851883550389,30.0,30.0,30.0,30.0,30.0,True,True,False
2022-12-14,23.0,348,2,12,-0.2884824328806098,0.9574851883550389,23.0,23.0,23.0,22.5,23.0,True,False,True
2022-12-15,23.0,349,3,12,-0.27195815753410524,0.9623090774541487,23.0,23.0,23.0,22.5,23.0,True,False,True
2022-12-15,30.0,349,3,12,-0.27195815753410524,0.9623090774541487,30.0,30.0,30.0,30.0,30.0,True,True,False
2022-12-16,23.0,350,4,12,-0.2553532951161881,0.9668478136052773,23.0,23.0,23.0,22.5,23.0,True,False,True
2022-12-16,30.0,350,4,12,-0.2553532951161881,0.9668478136052773,30.0,30.0,30.0,30.0,30.0,True,True,False
2022-12-17,23.0,351,5,12,-0.23867276600594997,0.9711000518829505,23.0,23.0,23.0,22.5,23.0,True,False,True
2022-12-17,30.0,351,5,12,-0.23867276600594997,0.9711000518829505,30.0,30.0,30.0,30.0,30.0,True,True,False
2022-12-18,23.0,352,6,12,-0.22192151300416674,0.9750645322571945,23.0,23.0,23.0,22.5,23.0,True,False,True
2022-12-18,30.0,352,6,12,-0.22192151300416674,0.9750645322571945,30.0,30.0,30.0,30.0,30.0,True,True,False
2022-12-19,23.0,353,0,12,-0.20510449986861926,0.9787400799669153,23.0,23.0,23.0,22.5,23.0,True,False,True
2022-12-19,30.0,353,0,12,-0.20510449986861926,0.9787400799669153,30.0,30.0,30.0,30.0,30.0,True,True,False
2022-12-20,30.0,354,1,12,-0.1882267098432439,0.9821256058680006,30.0,30.0,30.0,30.0,30.0,True,True,False
2022-12-20,23.0,354,1,12,-0.1882267098432439,0.9821256058680006,23.0,23.0,23.0,22.5,23.0,True,False,True
2022-12-21,23.0,355,2,12,-0.1712931441814778,0.9852201067560606,23.0,23.0,23.0,22.5,23.0,True,False,True
2022-12-21,30.0,355,2,12,-0.1712931441814778,0.9852201067560606,30.0,30.0,30.0,30.0,30.0,True,True,False
2022-12-22,30.0,356,3,12,-0.154308820664281,0.9880226656636976,30.0,30.0,30.0,30.0,30.0,True,True,False
2022-12-22,23.0,356,3,12,-0.154308820664281,0.9880226656636976,23.0,23.0,23.0,22.5,23.0,True,False,True
2022-12-23,23.0,357,4,12,-0.13727877211326517,0.9905324521322227,23.0,23.0,23.0,22.5,23.0,True,False,True
2022-12-23,30.0,357,4,12,-0.13727877211326517,0.9905324521322227,30.0,30.0,30.0,30.0,30.0,True,True,False
2022-12-24,30.0,358,5,12,-0.12020804489935275,0.9927487224577402,30.0,30.0,30.0,30.0,30.0,True,True,False
2022-12-24,23.0,358,5,12,-0.12020804489935275,0.9927487224577402,23.0,23.0,23.0,22.5,23.0,True,False,True
2022-12-25,30.0,359,6,12,-0.10310169744743544,0.9946708199115211,30.0,30.0,30.0,30.0,30.0,True,True,False
2022-12-25,23.0,359,6,12,-0.10310169744743544,0.9946708199115211,23.0,23.0,23.0,22.5,23.0,True,False,True
2022-12-26,30.0,360,0,12,-0.0859647987374467,0.9962981749346077,30.0,30.0,30.0,30.0,30.0,True,True,False
2022-12-26,23.0,360,0,12,-0.0859647987374467,0.9962981749346077,23.0,23.0,23.0,22.5,23.0,True,False,True
2022-12-27,30.0,361,1,12,-0.06880242680232064,0.9976303053065857,30.0,30.0,30.0,30.0,30.0,True,True,False
2022-12-27,23.0,361,1,12,-0.06880242680232064,0.9976303053065857,23.0,23.0,23.0,22.5,23.0,True,False,True
2022-12-28,23.0,362,2,12,-0.05161966722325418,0.9986668162884759,23.0,23.0,23.0,22.5,23.0,True,False,True
2022-12-28,30.0,362,2,12,-0.05161966722325418,0.9986668162884759,30.0,30.0,30.0,30.0,30.0,True,True,False
2022-12-29,30.0,363,3,12,-0.034421611622745804,0.9994074007397048,30.0,30.0,30.0,30.0,30.0,True,True,False
2022-12-29,23.0,363,3,12,-0.034421611622745804,0.9994074007397048,23.0,23.0,23.0,22.5,23.0,True,False,True
2022-12-30,23.0,364,4,12,-0.01721335615583528,0.9998518392091162,23.0,23.0,23.0,22.5,23.0,True,False,True
2022-12-30,30.0,364,4,12,-0.01721335615583528,0.9998518392091162,30.0,30.0,30.0,30.0,30.0,True,True,False
2022-12-31,30.0,365,5,12,6.432490598706546e-16,1.0,30.0,30.0,30.0,30.0,30.0,True,True,False
2022-12-31,23.0,365,5,12,6.432490598706546e-16,1.0,23.0,23.0,23.0,22.5,23.0,True,False,True
2023-01-01,30.0,1,6,1,0.017213356155834685,0.9998518392091162,30.0,30.0,30.0,30.0,30.0,True,True,False
2023-01-01,23.0,1,6,1,0.017213356155834685,0.9998518392091162,23.0,23.0,23.0,22.5,23.0,True,False,True
2023-01-02,30.0,2,0,1,0.03442161162274574,0.9994074007397048,30.0,30.0,30.0,30.0,30.0,True,True,False
2023-01-02,23.0,2,0,1,0.03442161162274574,0.9994074007397048,23.0,23.0,23.0,22.5,23.0,True,False,True
2023-01-03,30.0,3,1,1,0.051619667223253764,0.998666816288476,30.0,30.0,30.0,30.0,30.0,True,True,False
2023-01-03,23.0,3,1,1,0.051619667223253764,0.998666816288476,23.0,23.0,23.0,22.5,23.0,True,False,True
2023-01-04,23.0,4,2,1,0.06880242680231986,0.9976303053065857,23.0,23.0,23.0,22.5,23.0,True,False,True
2023-01-04,30.0,4,2,1,0.06880242680231986,0.9976303053065857,30.0,30.0,30.0,30.0,30.0,True,True,False
2023-01-05,23.0,5,3,1,0.08596479873744647,0.9962981749346078,23.0,23.0,23.0,22.5,23.0,True,False,True
2023-01-05,30.0,5,3,1,0.08596479873744647,0.9962981749346078,30.0,30.0,30.0,30.0,30.0,True,True,False
2023-01-06,30.0,6,4,1,0.10310169744743485,0.9946708199115211,30.0,30.0,30.0,30.0,30.0,True,True,False
2023-01-06,23.0,6,4,1,0.10310169744743485,0.9946708199115211,23.0,23.0,23.0,22.5,23.0,True,False,True
2023-01-07,23.0,7,5,1,0.1202080448993527,0.9927487224577402,23.0,23.0,23.0,22.5,23.0,True,False,True
2023-01-07,30.0,7,5,1,0.1202080448993527,0.9927487224577402,30.0,30.0,30.0,30.0,30.0,True,True,False
2023-01-08,30.0,8,6,1,0.13727877211326478,0.9905324521322229,30.0,30.0,30.0,30.0,30.0,True,True,False
2023-01-08,23.0,8,6,1,0.13727877211326478,0.9905324521322229,23.0,23.0,23.0,22.5,23.0,True,False,True
2023-01-09,30.0,9,0,1,0.15430882066428117,0.9880226656636976,30.0,30.0,30.0,30.0,30.0,True,True,False
2023-01-09,23.0,9,0,1,0.15430882066428117,0.9880226656636976,23.0,23.0,23.0,22.5,23.0,True,False,True
2023-01-10,23.0,10,1,1,0.1712931441814776,0.9852201067560606,23.0,23.0,23.0,22.5,23.0,True,False,True
2023-01-10,30.0,10,1,1,0.1712931441814776,0.9852201067560606,30.0,30.0,30.0,30.0,30.0,True,True,False
2023-01-11,30.0,11,2,1,0.1882267098432442,0.9821256058680006,30.0,30.0,30.0,30.0,30.0,True,True,False
2023-01-11,23.0,11,2,1,0.1882267098432442,0.9821256058680006,23.0,23.0,23.0,22.5,23.0,True,False,True
2023-01-12,23.0,12,3,1,0.2051044998686192,0.9787400799669153,23.0,23.0,23.0,22.5,23.0,True,False,True
2023-01-12,30.0,12,3,1,0.2051044998686192,0.9787400799669153,30.0,30.0,30.0,30.0,30.0,True,True,False
2023-01-13,30.0,13,4,1,0.2219215130041655,0.9750645322571948,30.0,30.0,30.0,30.0,30.0,True,True,False
2023-01-13,23.0,13,4,1,0.2219215130041655,0.9750645322571948,23.0,23.0,23.0,22.5,23.0,True,False,True
2023-01-14,23.0,14,5,1,0.2386727660059501,0.9711000518829505,23.0,23.0,23.0,22.5,23.0,True,False,True
2023-01-14,30.0,14,5,1,0.2386727660059501,0.9711000518829505,30.0,30.0,30.0,30.0,30.0,True,True,False
2023-01-15,30.0,15,6,1,0.255353295116187,0.9668478136052775,30.0,30.0,30.0,30.0,30.0,True,True,False
2023-01-15,23.0,15,6,1,0.255353295116187,0.9668478136052775,23.0,23.0,23.0,22.75,23.0,True,False,True
2023-01-16,30.0,16,0,1,0.2719581575341055,0.9623090774541486,30.0,30.0,30.0,30.0,30.0,True,True,False
2023-01-16,23.0,16,0,1,0.2719581575341055,0.9623090774541486,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-01-17,23.0,17,1,1,0.288482432880609,0.9574851883550393,23.0,23.0,23.0,23.0,23.0,True,False,True
2023-01-17,30.0,17,1,1,0.288482432880609,0.9574851883550393,30.0,30.0,30.0,30.0,30.0,True,True,False
2023-01-18,23.0,18,2,1,0.30492122465628907,0.9523775757303974,23.0,23.0,23.0,23.0,23.0,True,False,True
