pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_250g-300g/冻,specInfo_150g-200g/冻,specInfo_120g-130g/冻,specInfo_80g-100g/冻,prodPcat_海水鱼
2023-03-10,44.0,69,4,3,0.9275416835791966,0.37371971479046906,44.0,44.0,41.5,37.5,42.25,True,False,False,False,True
2023-03-10,25.5,69,4,3,0.9275416835791966,0.37371971479046906,25.5,25.5,26.0,24.0,24.45,False,True,False,False,True
2023-03-10,10.0,69,4,3,0.9275416835791966,0.37371971479046906,10.0,10.0,11.0,6.5,10.7,False,False,False,True,True
2023-03-10,15.5,69,4,3,0.9275416835791966,0.37371971479046906,15.5,15.5,16.25,14.0,15.85,False,False,True,False,True
2023-03-11,25.5,70,5,3,0.9338372288229252,0.35769823883312546,25.5,25.5,24.0,24.0,24.5,False,True,False,False,True
2023-03-11,44.0,70,5,3,0.9338372288229252,0.35769823883312546,44.0,44.0,41.5,37.5,42.333333333333336,True,False,False,False,True
2023-03-11,15.5,70,5,3,0.9338372288229252,0.35769823883312546,15.5,15.5,16.0,14.0,15.833333333333334,False,False,True,False,True
2023-03-11,10.0,70,5,3,0.9338372288229252,0.35769823883312546,10.0,10.0,11.0,6.5,10.666666666666666,False,False,False,True,True
2023-03-12,25.5,71,6,3,0.9398560579418954,0.3415707691678556,25.5,25.5,24.0,24.0,24.55,False,True,False,False,True
2023-03-12,44.0,71,6,3,0.9398560579418954,0.3415707691678556,44.0,44.0,41.5,37.5,42.416666666666664,True,False,False,False,True
2023-03-12,10.0,71,6,3,0.9398560579418954,0.3415707691678556,10.0,10.0,11.0,6.5,10.633333333333333,False,False,False,True,True
2023-03-12,15.5,71,6,3,0.9398560579418954,0.3415707691678556,15.5,15.5,16.0,14.0,15.816666666666666,False,False,True,False,True
2023-03-13,10.0,72,0,3,0.9455963874271426,0.3253420847119801,10.0,10.0,11.0,6.5,10.6,False,False,False,True,True
2023-03-13,25.5,72,0,3,0.9455963874271426,0.3253420847119801,25.5,25.5,24.0,24.0,24.6,False,True,False,False,True
2023-03-13,44.0,72,0,3,0.9455963874271426,0.3253420847119801,44.0,44.0,41.5,37.5,42.5,True,False,False,False,True
2023-03-13,15.5,72,0,3,0.9455963874271426,0.3253420847119801,15.5,15.5,16.0,14.0,15.8,False,False,True,False,True
2023-03-14,25.5,73,1,3,0.9510565162951535,0.30901699437494745,25.5,25.5,24.0,24.0,24.65,False,True,False,False,True
2023-03-14,10.0,73,1,3,0.9510565162951535,0.30901699437494745,10.0,10.0,11.0,6.5,10.566666666666666,False,False,False,True,True
2023-03-14,15.5,73,1,3,0.9510565162951535,0.30901699437494745,15.5,15.5,16.0,14.0,15.783333333333333,False,False,True,False,True
2023-03-14,44.0,73,1,3,0.9510565162951535,0.30901699437494745,44.0,44.0,41.5,37.5,42.583333333333336,True,False,False,False,True
2023-03-15,15.5,74,2,3,0.9562348265919056,0.29260033563334836,15.5,15.5,16.0,14.0,15.766666666666667,False,False,True,False,True
2023-03-15,44.0,74,2,3,0.9562348265919056,0.29260033563334836,44.0,44.0,41.5,37.5,42.666666666666664,True,False,False,False,True
2023-03-15,25.5,74,2,3,0.9562348265919056,0.29260033563334836,25.5,25.5,24.0,24.0,24.7,False,True,False,False,True
2023-03-15,10.0,74,2,3,0.9562348265919056,0.29260033563334836,10.0,10.0,11.0,6.5,10.533333333333333,False,False,False,True,True
2023-03-16,25.5,75,3,3,0.9611297838723007,0.27609697309746883,25.5,25.5,24.0,24.0,24.75,False,True,False,False,True
2023-03-16,15.5,75,3,3,0.9611297838723007,0.27609697309746883,15.5,15.5,16.0,14.0,15.75,False,False,True,False,True
2023-03-16,10.0,75,3,3,0.9611297838723007,0.27609697309746883,10.0,10.0,11.0,6.5,10.5,False,False,False,True,True
2023-03-16,44.0,75,3,3,0.9611297838723007,0.27609697309746883,44.0,44.0,41.5,37.5,42.75,True,False,False,False,True
2023-03-17,44.0,76,4,3,0.9657399376548549,0.2595117970697999,44.0,44.0,41.5,37.5,42.833333333333336,True,False,False,False,True
2023-03-17,25.5,76,4,3,0.9657399376548549,0.2595117970697999,25.5,25.5,24.0,24.0,24.8,False,True,False,False,True
2023-03-17,15.5,76,4,3,0.9657399376548549,0.2595117970697999,15.5,15.5,16.0,14.0,15.733333333333333,False,False,True,False,True
2023-03-17,10.0,76,4,3,0.9657399376548549,0.2595117970697999,10.0,10.0,11.0,6.5,10.466666666666667,False,False,False,True,True
2023-03-18,15.5,77,5,3,0.9700639218515071,0.2428497220959356,15.5,15.5,16.0,14.0,15.716666666666667,False,False,True,False,True
2023-03-18,25.5,77,5,3,0.9700639218515071,0.2428497220959356,25.5,25.5,24.0,24.0,24.85,False,True,False,False,True
2023-03-18,44.0,77,5,3,0.9700639218515071,0.2428497220959356,44.0,44.0,41.5,37.5,42.916666666666664,True,False,False,False,True
2023-03-18,10.0,77,5,3,0.9700639218515071,0.2428497220959356,10.0,10.0,11.0,6.5,10.433333333333334,False,False,False,True,True
2023-03-19,44.0,78,6,3,0.9741004551724205,0.22611568550828828,44.0,44.0,41.5,37.0,43.0,True,False,False,False,True
2023-03-19,15.5,78,6,3,0.9741004551724205,0.22611568550828828,15.5,15.5,16.0,14.0,15.7,False,False,True,False,True
2023-03-19,25.5,78,6,3,0.9741004551724205,0.22611568550828828,25.5,25.5,24.0,23.666666666666668,24.9,False,True,False,False,True
2023-03-19,10.0,78,6,3,0.9741004551724205,0.22611568550828828,10.0,10.0,11.0,6.5,10.4,False,False,False,True,True
2023-03-20,25.5,79,0,3,0.9778483415056568,0.20931464596304847,25.5,25.5,24.0,23.333333333333332,24.95,False,True,False,False,True
2023-03-20,44.0,79,0,3,0.9778483415056568,0.20931464596304847,44.0,44.0,41.5,36.5,43.083333333333336,True,False,False,False,True
2023-03-20,15.5,79,0,3,0.9778483415056568,0.20931464596304847,15.5,15.5,16.0,14.0,15.683333333333334,False,False,True,False,True
2023-03-20,10.0,79,0,3,0.9778483415056568,0.20931464596304847,10.0,10.0,11.0,6.5,10.366666666666667,False,False,False,True,True
2023-03-21,15.5,80,1,3,0.9813064702716093,0.19245158197082998,15.5,15.5,16.0,14.0,15.666666666666666,False,False,True,False,True
2023-03-21,10.0,80,1,3,0.9813064702716093,0.19245158197082998,10.0,10.0,11.0,6.5,10.333333333333334,False,False,False,True,True
2023-03-21,44.0,80,1,3,0.9813064702716093,0.19245158197082998,44.0,44.0,41.5,36.5,43.166666666666664,True,False,False,False,True
2023-03-21,25.5,80,1,3,0.9813064702716093,0.19245158197082998,25.5,25.5,24.0,23.0,25.0,False,True,False,False,True
2023-03-22,25.5,81,2,3,0.9844738167520922,0.1755314904214282,25.5,25.5,24.0,23.0,25.05,False,True,False,False,True
2023-03-22,44.0,81,2,3,0.9844738167520922,0.1755314904214282,44.0,44.0,41.5,36.5,43.25,True,False,False,False,True
2023-03-22,15.5,81,2,3,0.9844738167520922,0.1755314904214282,15.5,15.5,16.0,14.0,15.65,False,False,True,False,True
2023-03-22,10.0,81,2,3,0.9844738167520922,0.1755314904214282,10.0,10.0,11.0,6.5,10.3,False,False,False,True,True
2023-03-23,10.0,82,3,3,0.9873494423939864,0.15855938510313475,10.0,10.0,11.0,6.5,10.266666666666667,False,False,False,True,True
2023-03-23,44.0,82,3,3,0.9873494423939864,0.15855938510313475,44.0,44.0,41.5,36.5,43.333333333333336,True,False,False,False,True
2023-03-23,15.5,82,3,3,0.9873494423939864,0.15855938510313475,15.5,15.5,16.0,14.0,15.633333333333333,False,False,True,False,True
2023-03-23,25.5,82,3,3,0.9873494423939864,0.15855938510313475,25.5,25.5,24.0,23.0,25.1,False,True,False,False,True
2023-03-24,25.5,83,4,3,0.989932495087353,0.141540295217043,25.5,25.5,24.0,23.0,25.15,False,True,False,False,True
2023-03-24,44.0,83,4,3,0.989932495087353,0.141540295217043,44.0,44.0,41.5,36.5,43.416666666666664,True,False,False,False,True
2023-03-24,15.5,83,4,3,0.989932495087353,0.141540295217043,15.5,15.5,16.0,14.0,15.616666666666667,False,False,True,False,True
2023-03-24,10.0,83,4,3,0.989932495087353,0.141540295217043,10.0,10.0,11.0,6.5,10.233333333333333,False,False,False,True,True
2023-03-25,10.0,84,5,3,0.9922222094179323,0.12447926388678915,10.0,10.0,11.0,6.5,10.2,False,False,False,True,True
2023-03-25,25.5,84,5,3,0.9922222094179323,0.12447926388678915,25.5,25.5,24.0,23.0,25.2,False,True,False,False,True
2023-03-25,44.0,84,5,3,0.9922222094179323,0.12447926388678915,44.0,44.0,41.5,36.5,43.5,True,False,False,False,True
2023-03-25,15.5,84,5,3,0.9922222094179323,0.12447926388678915,15.5,15.5,16.0,14.0,15.6,False,False,True,False,True
2023-03-26,10.0,85,6,3,0.994217906893952,0.10738134666416309,10.0,10.0,11.0,6.5,10.166666666666666,False,False,False,True,True
2023-03-26,15.5,85,6,3,0.994217906893952,0.10738134666416309,15.5,15.5,16.0,14.0,15.583333333333334,False,False,True,False,True
2023-03-26,25.5,85,6,3,0.994217906893952,0.10738134666416309,25.5,25.5,24.0,23.0,25.25,False,True,False,False,True
2023-03-26,44.0,85,6,3,0.994217906893952,0.10738134666416309,44.0,44.0,41.5,36.5,43.583333333333336,True,False,False,False,True
2023-03-27,10.0,86,0,3,0.995918996147179,0.09025161003104117,10.0,10.0,11.0,6.5,10.133333333333333,False,False,False,True,True
2023-03-27,44.0,86,0,3,0.995918996147179,0.09025161003104117,44.0,44.0,41.5,36.5,43.666666666666664,True,False,False,False,True
2023-03-27,15.5,86,0,3,0.995918996147179,0.09025161003104117,15.5,15.5,16.0,14.0,15.566666666666666,False,False,True,False,True
2023-03-27,25.5,86,0,3,0.995918996147179,0.09025161003104117,25.5,25.5,24.0,23.0,25.3,False,True,False,False,True
2023-03-28,44.0,87,1,3,0.9973249731081555,0.07309512989807777,44.0,44.0,41.5,36.5,43.75,True,False,False,False,True
2023-03-28,10.0,87,1,3,0.9973249731081555,0.07309512989807777,10.0,10.0,11.0,6.5,10.1,False,False,False,True,True
2023-03-28,25.5,87,1,3,0.9973249731081555,0.07309512989807777,25.5,25.5,24.0,23.0,25.35,False,True,False,False,True
2023-03-28,15.5,87,1,3,0.9973249731081555,0.07309512989807777,15.5,15.5,16.0,14.0,15.55,False,False,True,False,True
2023-03-29,10.0,88,2,3,0.9984354211555643,0.055916990100603484,10.0,10.0,11.0,6.5,10.066666666666666,False,False,False,True,True
2023-03-29,15.5,88,2,3,0.9984354211555643,0.055916990100603484,15.5,15.5,16.0,14.0,15.533333333333333,False,False,True,False,True
2023-03-29,25.5,88,2,3,0.9984354211555643,0.055916990100603484,25.5,25.5,24.0,23.0,25.4,False,True,False,False,True
2023-03-29,44.0,88,2,3,0.9984354211555643,0.055916990100603484,44.0,44.0,41.5,36.5,43.833333333333336,True,False,False,False,True
2023-03-30,15.5,89,3,3,0.9992500112396835,0.03872228089217446,15.5,15.5,16.0,14.0,15.516666666666667,False,False,True,False,True
2023-03-30,25.5,89,3,3,0.9992500112396835,0.03872228089217446,25.5,25.5,24.0,23.0,25.45,False,True,False,False,True
2023-03-30,10.0,89,3,3,0.9992500112396835,0.03872228089217446,10.0,10.0,11.0,6.5,10.033333333333333,False,False,False,True,True
2023-03-30,44.0,89,3,3,0.9992500112396835,0.03872228089217446,44.0,44.0,41.5,36.5,43.916666666666664,True,False,False,False,True
2023-03-31,10.0,90,4,3,0.9997685019798909,0.021516097436222254,10.0,10.0,11.0,6.5,10.0,False,False,False,True,True
2023-03-31,25.5,90,4,3,0.9997685019798909,0.021516097436222254,25.5,25.5,24.0,23.0,25.5,False,True,False,False,True
2023-03-31,15.5,90,4,3,0.9997685019798909,0.021516097436222254,15.5,15.5,16.0,14.0,15.5,False,False,True,False,True
2023-03-31,44.0,90,4,3,0.9997685019798909,0.021516097436222254,44.0,44.0,41.5,36.5,44.0,True,False,False,False,True
2023-04-01,44.0,91,5,4,0.9999907397361901,0.004303538296244289,44.0,44.0,44.0,36.5,44.0,True,False,False,False,True
2023-04-01,10.0,91,5,4,0.9999907397361901,0.004303538296244289,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-04-01,15.5,91,5,4,0.9999907397361901,0.004303538296244289,15.5,15.5,15.5,14.0,15.5,False,False,True,False,True
2023-04-01,25.5,91,5,4,0.9999907397361901,0.004303538296244289,25.5,25.5,25.5,23.0,25.5,False,True,False,False,True
2023-04-02,15.5,92,6,4,0.9999166586547379,-0.01291029607500882,15.5,15.5,15.5,14.0,15.5,False,False,True,False,True
2023-04-02,10.0,92,6,4,0.9999166586547379,-0.01291029607500882,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-04-02,25.5,92,6,4,0.9999166586547379,-0.01291029607500882,25.5,25.5,25.5,23.0,25.5,False,True,False,False,True
2023-04-02,44.0,92,6,4,0.9999166586547379,-0.01291029607500882,44.0,44.0,44.0,36.5,44.0,True,False,False,False,True
2023-04-03,10.0,93,0,4,0.9995462806873573,-0.030120304846908114,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-04-03,25.5,93,0,4,0.9995462806873573,-0.030120304846908114,25.5,25.5,25.5,23.0,25.5,False,True,False,False,True
2023-04-03,15.5,93,0,4,0.9995462806873573,-0.030120304846908114,15.5,15.5,15.5,14.0,15.5,False,False,True,False,True
2023-04-03,44.0,93,0,4,0.9995462806873573,-0.030120304846908114,44.0,44.0,44.0,36.5,44.0,True,False,False,False,True
2023-04-04,10.0,94,1,4,0.9988797155850336,-0.04732138832243185,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-04-04,25.5,94,1,4,0.9988797155850336,-0.04732138832243185,25.5,25.5,25.5,23.0,25.5,False,True,False,False,True
2023-04-04,15.5,94,1,4,0.9988797155850336,-0.04732138832243185,15.5,15.5,15.5,14.0,15.5,False,False,True,False,True
2023-04-04,44.0,94,1,4,0.9988797155850336,-0.04732138832243185,44.0,44.0,44.0,36.5,44.0,True,False,False,False,True
2023-04-05,44.0,95,2,4,0.9979171608653922,-0.06450844944931623,44.0,44.0,44.0,36.5,44.0,True,False,False,False,True
2023-04-05,10.0,95,2,4,0.9979171608653922,-0.06450844944931623,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-04-05,15.5,95,2,4,0.9979171608653922,-0.06450844944931623,15.5,15.5,15.5,14.0,15.5,False,False,True,False,True
2023-04-05,25.5,95,2,4,0.9979171608653922,-0.06450844944931623,25.5,25.5,25.5,23.0,25.5,False,True,False,False,True
2023-04-06,44.0,96,3,4,0.9966589017541702,-0.08167639533042241,44.0,44.0,44.0,36.5,44.0,True,False,False,False,True
2023-04-06,10.0,96,3,4,0.9966589017541702,-0.08167639533042241,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-04-06,15.5,96,3,4,0.9966589017541702,-0.08167639533042241,15.5,15.5,15.5,14.0,15.5,False,False,True,False,True
2023-04-06,25.5,96,3,4,0.9966589017541702,-0.08167639533042241,25.5,25.5,25.5,23.0,25.5,False,True,False,False,True
2023-04-07,15.5,97,4,4,0.9951053111006976,-0.09882013873287143,15.5,15.5,15.5,14.0,15.5,False,False,True,False,True
2023-04-07,44.0,97,4,4,0.9951053111006976,-0.09882013873287143,44.0,44.0,44.0,36.5,44.0,True,False,False,False,True
2023-04-07,25.5,97,4,4,0.9951053111006976,-0.09882013873287143,25.5,25.5,25.5,23.0,25.5,False,True,False,False,True
2023-04-07,10.0,97,4,4,0.9951053111006976,-0.09882013873287143,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-04-08,15.5,98,5,4,0.9932568492674143,-0.11593459959550041,15.5,15.5,15.5,14.0,15.5,False,False,True,False,True
2023-04-08,44.0,98,5,4,0.9932568492674143,-0.11593459959550041,44.0,44.0,44.0,36.5,44.0,True,False,False,False,True
2023-04-08,25.5,98,5,4,0.9932568492674143,-0.11593459959550041,25.5,25.5,25.5,23.0,25.5,False,True,False,False,True
2023-04-08,10.0,98,5,4,0.9932568492674143,-0.11593459959550041,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-04-09,15.5,99,6,4,0.9911140639934547,-0.1330147065341959,15.5,15.5,15.5,14.0,15.5,False,False,True,False,True
2023-04-09,44.0,99,6,4,0.9911140639934547,-0.1330147065341959,44.0,44.0,44.0,36.5,44.0,True,False,False,False,True
2023-04-09,25.5,99,6,4,0.9911140639934547,-0.1330147065341959,25.5,25.5,25.5,23.0,25.5,False,True,False,False,True
2023-04-09,10.0,99,6,4,0.9911140639934547,-0.1330147065341959,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-04-10,25.5,100,0,4,0.9886775902323405,-0.1500553983446526,25.5,25.5,25.5,23.0,25.5,False,True,False,False,True
2023-04-10,44.0,100,0,4,0.9886775902323405,-0.1500553983446526,44.0,44.0,44.0,36.5,44.0,True,False,False,False,True
2023-04-10,10.0,100,0,4,0.9886775902323405,-0.1500553983446526,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-04-10,15.5,100,0,4,0.9886775902323405,-0.1500553983446526,15.5,15.5,15.5,14.0,15.5,False,False,True,False,True
2023-04-11,10.0,101,1,4,0.9859481499638304,-0.16705162550211924,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-04-11,44.0,101,1,4,0.9859481499638304,-0.16705162550211924,44.0,44.0,44.0,36.5,44.0,True,False,False,False,True
2023-04-11,15.5,101,1,4,0.9859481499638304,-0.16705162550211924,15.5,15.5,15.5,14.0,15.5,False,False,True,False,True
2023-04-11,25.5,101,1,4,0.9859481499638304,-0.16705162550211924,25.5,25.5,25.5,23.0,25.5,False,True,False,False,True
2023-04-12,10.0,102,2,4,0.9829265519799822,-0.18399835165768005,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-04-12,15.5,102,2,4,0.9829265519799822,-0.18399835165768005,15.5,15.5,15.5,13.75,15.5,False,False,True,False,True
2023-04-12,44.0,102,2,4,0.9829265519799822,-0.18399835165768005,44.0,44.0,44.0,36.5,44.0,True,False,False,False,True
2023-04-12,25.5,102,2,4,0.9829265519799822,-0.18399835165768005,25.5,25.5,25.5,23.0,25.5,False,True,False,False,True
2023-04-13,15.5,103,3,4,0.9796136916454901,-0.20089055513063506,15.5,15.5,15.5,13.5,15.5,False,False,True,False,True
2023-04-13,44.0,103,3,4,0.9796136916454901,-0.20089055513063506,44.0,44.0,44.0,36.5,44.0,True,False,False,False,True
2023-04-13,25.5,103,3,4,0.9796136916454901,-0.20089055513063506,25.5,25.5,25.5,23.0,25.5,False,True,False,False,True
2023-04-13,10.0,103,3,4,0.9796136916454901,-0.20089055513063506,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-04-14,44.0,104,4,4,0.9760105506323683,-0.21772323039653177,44.0,44.0,44.0,36.5,44.0,True,False,False,False,True
2023-04-14,25.5,104,4,4,0.9760105506323683,-0.21772323039653177,25.5,25.5,25.5,23.0,25.5,False,True,False,False,True
2023-04-14,15.5,104,4,4,0.9760105506323683,-0.21772323039653177,15.5,15.5,15.5,13.5,15.5,False,False,True,False,True
2023-04-14,10.0,104,4,4,0.9760105506323683,-0.21772323039653177,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-04-15,44.0,105,5,4,0.9721181966290613,-0.23449138957040985,44.0,44.0,44.0,36.5,44.0,True,False,False,False,True
2023-04-15,10.0,105,5,4,0.9721181966290613,-0.23449138957040985,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-04-15,15.5,105,5,4,0.9721181966290613,-0.23449138957040985,15.5,15.5,15.5,13.5,15.5,False,False,True,False,True
2023-04-15,25.5,105,5,4,0.9721181966290613,-0.23449138957040985,25.5,25.5,25.5,23.0,25.5,False,True,False,False,True
2023-04-16,44.0,106,6,4,0.9679377830240642,-0.25119006388481935,44.0,44.0,44.0,36.5,44.0,True,False,False,False,True
2023-04-16,15.5,106,6,4,0.9679377830240642,-0.25119006388481935,15.5,15.5,15.5,13.5,15.5,False,False,True,False,True
2023-04-16,10.0,106,6,4,0.9679377830240642,-0.25119006388481935,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-04-16,25.5,106,6,4,0.9679377830240642,-0.25119006388481935,25.5,25.5,25.5,23.0,25.5,False,True,False,False,True
2023-04-17,10.0,107,0,4,0.9634705485641488,-0.2678143051621742,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-04-17,15.5,107,0,4,0.9634705485641488,-0.2678143051621742,15.5,15.5,15.5,13.5,15.5,False,False,True,False,True
2023-04-17,25.5,107,0,4,0.9634705485641488,-0.2678143051621742,25.5,25.5,25.5,23.0,25.5,False,True,False,False,True
2023-04-17,44.0,107,0,4,0.9634705485641488,-0.2678143051621742,44.0,44.0,44.0,36.5,44.0,True,False,False,False,True
2023-04-18,25.5,108,1,4,0.9587178169872964,-0.2843591872810034,25.5,25.5,25.5,23.0,25.5,False,True,False,False,True
2023-04-18,15.5,108,1,4,0.9587178169872964,-0.2843591872810034,15.5,15.5,15.5,13.5,15.5,False,False,True,False,True
2023-04-18,44.0,108,1,4,0.9587178169872964,-0.2843591872810034,44.0,44.0,44.0,36.5,44.0,True,False,False,False,True
2023-04-18,10.0,108,1,4,0.9587178169872964,-0.2843591872810034,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-04-19,15.5,109,2,4,0.9536809966304457,-0.30081980763566735,15.5,15.5,15.5,13.5,15.5,False,False,True,False,True
2023-04-19,10.0,109,2,4,0.9536809966304457,-0.30081980763566735,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-04-19,44.0,109,2,4,0.9536809966304457,-0.30081980763566735,44.0,44.0,44.0,36.5,44.0,True,False,False,False,True
2023-04-19,25.5,109,2,4,0.9536809966304457,-0.30081980763566735,25.5,25.5,25.5,23.0,25.5,False,True,False,False,True
2023-04-20,15.5,110,3,4,0.9483615800121715,-0.3171912885891061,15.5,15.5,15.5,13.5,15.5,False,False,True,False,True
2023-04-20,25.5,110,3,4,0.9483615800121715,-0.3171912885891061,25.5,25.5,25.5,23.0,25.5,False,True,False,False,True
2023-04-20,10.0,110,3,4,0.9483615800121715,-0.3171912885891061,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-04-20,44.0,110,3,4,0.9483615800121715,-0.3171912885891061,44.0,44.0,44.0,36.5,44.0,True,False,False,False,True
2023-04-21,15.5,111,4,4,0.9427611433904207,-0.3334687789181868,15.5,15.5,15.5,13.5,15.5,False,False,True,False,True
2023-04-21,25.5,111,4,4,0.9427611433904207,-0.3334687789181868,25.5,25.5,25.5,23.0,25.5,False,True,False,False,True
2023-04-21,10.0,111,4,4,0.9427611433904207,-0.3334687789181868,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-04-21,44.0,111,4,4,0.9427611433904207,-0.3334687789181868,44.0,44.0,44.0,36.5,44.0,True,False,False,False,True
2023-04-22,15.5,112,5,4,0.9368813462954315,-0.3496474552512284,15.5,15.5,15.5,13.5,15.5,False,False,True,False,True
2023-04-22,25.5,112,5,4,0.9368813462954315,-0.3496474552512284,25.5,25.5,25.5,23.0,25.5,False,True,False,False,True
2023-04-22,44.0,112,5,4,0.9368813462954315,-0.3496474552512284,44.0,44.0,44.0,36.5,44.0,True,False,False,False,True
2023-04-22,10.0,112,5,4,0.9368813462954315,-0.3496474552512284,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-04-23,44.0,113,6,4,0.9307239310379795,-0.36572252349726897,44.0,44.0,44.0,36.5,44.0,True,False,False,False,True
2023-04-23,25.5,113,6,4,0.9307239310379795,-0.36572252349726897,25.5,25.5,25.5,23.0,25.5,False,True,False,False,True
2023-04-23,10.0,113,6,4,0.9307239310379795,-0.36572252349726897,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-04-23,15.5,113,6,4,0.9307239310379795,-0.36572252349726897,15.5,15.5,15.5,13.5,15.5,False,False,True,False,True
2023-04-24,15.5,114,0,4,0.9242907221930933,-0.3816892202666588,15.5,15.5,15.5,13.5,15.5,False,False,True,False,True
2023-04-24,44.0,114,0,4,0.9242907221930933,-0.3816892202666588,44.0,44.0,44.0,36.5,44.0,True,False,False,False,True
2023-04-24,10.0,114,0,4,0.9242907221930933,-0.3816892202666588,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-04-24,25.5,114,0,4,0.9242907221930933,-0.3816892202666588,25.5,25.5,25.5,23.0,25.5,False,True,False,False,True
2023-04-25,10.0,115,1,4,0.9175836260593937,-0.39754281428255595,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-04-25,15.5,115,1,4,0.9175836260593937,-0.39754281428255595,15.5,15.5,15.5,13.5,15.5,False,False,True,False,True
2023-04-25,44.0,115,1,4,0.9175836260593937,-0.39754281428255595,44.0,44.0,44.0,36.5,44.0,True,False,False,False,True
2023-04-25,25.5,115,1,4,0.9175836260593937,-0.39754281428255595,25.5,25.5,25.5,23.0,25.5,False,True,False,False,True
2023-04-26,10.0,116,2,4,0.9106046300942162,-0.4132786077829042,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-04-26,15.5,116,2,4,0.9106046300942162,-0.4132786077829042,15.5,15.5,15.5,13.5,15.5,False,False,True,False,True
2023-04-26,44.0,116,2,4,0.9106046300942162,-0.4132786077829042,44.0,44.0,44.0,36.5,44.0,True,False,False,False,True
2023-04-26,25.5,116,2,4,0.9106046300942162,-0.4132786077829042,25.5,25.5,25.5,23.0,25.5,False,True,False,False,True
2023-04-27,10.0,117,3,4,0.9033558023246845,-0.4288919379124835,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-04-27,44.0,117,3,4,0.9033558023246845,-0.4288919379124835,44.0,44.0,44.0,36.5,44.0,True,False,False,False,True
2023-04-27,25.5,117,3,4,0.9033558023246845,-0.4288919379124835,25.5,25.5,25.5,23.0,25.5,False,True,False,False,True
2023-04-27,15.5,117,3,4,0.9033558023246845,-0.4288919379124835,15.5,15.5,15.5,13.5,15.5,False,False,True,False,True
2023-04-28,10.0,118,4,4,0.895839290734909,-0.4443781781046132,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-04-28,25.5,118,4,4,0.895839290734909,-0.4443781781046132,25.5,25.5,25.5,23.0,25.5,False,True,False,False,True
2023-04-28,15.5,118,4,4,0.895839290734909,-0.4443781781046132,15.5,15.5,15.5,13.5,15.5,False,False,True,False,True
2023-04-28,44.0,118,4,4,0.895839290734909,-0.4443781781046132,44.0,44.0,44.0,36.5,44.0,True,False,False,False,True
2023-04-29,15.5,119,5,4,0.8880573226294932,-0.45973273945210397,15.5,15.5,15.5,13.5,15.5,False,False,True,False,True
2023-04-29,25.5,119,5,4,0.8880573226294932,-0.45973273945210397,25.5,25.5,25.5,23.0,25.5,False,True,False,False,True
2023-04-29,10.0,119,5,4,0.8880573226294932,-0.45973273945210397,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-04-29,44.0,119,5,4,0.8880573226294932,-0.45973273945210397,44.0,44.0,44.0,36.5,44.0,True,False,False,False,True
2023-04-30,10.0,120,6,4,0.8800122039735357,-0.47495107206704995,10.0,10.0,10.0,6.5,10.0,False,False,False,True,True
2023-04-30,44.0,120,6,4,0.8800122039735357,-0.47495107206704995,44.0,44.0,44.0,36.5,44.0,True,False,False,False,True
2023-04-30,15.5,120,6,4,0.8800122039735357,-0.47495107206704995,15.5,15.5,15.5,13.5,15.5,False,False,True,False,True
2023-04-30,25.5,120,6,4,0.8800122039735357,-0.47495107206704995,25.5,25.5,25.5,23.0,25.5,False,True,False,False,True
