pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_UNKNOWN,prodPcat_UNKNOWN,prodPcat_二级分类
2023-05-29,16.0,149,0,5,0.545240438540651,-0.8382797052177744,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-05-29,15.5,149,0,5,0.545240438540651,-0.8382797052177744,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-05-30,15.5,150,1,5,0.5307300481619334,-0.8475409228928311,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-05-30,16.0,150,1,5,0.5307300481619334,-0.8475409228928311,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-05-31,16.0,151,2,5,0.5160623910158528,-0.8565509959010036,16.0,16.0,16.0,11.0,16.0,True,True,False
2023-05-31,15.5,151,2,5,0.5160623910158528,-0.8565509959010036,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-06-01,16.05,152,3,6,0.5012418134457758,-0.865307254363206,16.0,16.0,16.0,11.0,16.00166666666667,True,True,False
2023-06-01,15.5,152,3,6,0.5012418134457758,-0.865307254363206,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-06-02,16.1,153,4,6,0.48627270710868997,-0.8738071036110808,16.05,16.0,16.0,11.0,16.005,True,True,False
2023-06-02,15.5,153,4,6,0.48627270710868997,-0.8738071036110808,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-06-03,16.15,154,5,6,0.4711595076738638,-0.8820480249558537,16.1,16.0,16.0,11.0,16.01,True,True,False
2023-06-03,15.5,154,5,6,0.4711595076738638,-0.8820480249558537,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-06-04,16.2,155,6,6,0.4559066935084588,-0.8900275764346767,16.15,16.0,16.0,11.0,16.016666666666666,True,True,False
2023-06-04,15.5,155,6,6,0.4559066935084588,-0.8900275764346767,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-06-05,15.5,156,0,6,0.440518784350495,-0.8977433935342337,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-06-05,16.25,156,0,6,0.440518784350495,-0.8977433935342337,16.2,16.0,16.0,11.0,16.025,True,True,False
2023-06-06,16.3,157,1,6,0.42500033996955416,-0.9051931898913974,16.25,16.0,16.0,11.0,16.035,True,True,False
2023-06-06,15.5,157,1,6,0.42500033996955416,-0.9051931898913974,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-06-07,15.5,158,2,6,0.4093559588156213,-0.9123747579707273,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-06-07,16.35,158,2,6,0.4093559588156213,-0.9123747579707273,16.3,16.0,16.0,11.0,16.046666666666667,True,True,False
2023-06-08,15.5,159,3,6,0.39359027665646673,-0.9192859697186104,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-06-08,16.4,159,3,6,0.39359027665646673,-0.9192859697186104,16.35,16.05,16.0,11.0,16.06,True,True,False
2023-06-09,15.5,160,4,6,0.3777079652039649,-0.9259247771938498,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-06-09,16.45,160,4,6,0.3777079652039649,-0.9259247771938498,16.4,16.1,16.0,11.0,16.075,True,True,False
2023-06-10,16.5,161,5,6,0.36171373072976765,-0.9322892131745133,16.45,16.15,16.0,11.0,16.091666666666665,True,True,False
2023-06-10,15.5,161,5,6,0.36171373072976765,-0.9322892131745133,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-06-11,16.5,162,6,6,0.3456123126707335,-0.9383773917408641,16.5,16.2,16.0,11.0,16.108333333333334,True,True,False
2023-06-11,15.5,162,6,6,0.3456123126707335,-0.9383773917408641,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-06-12,16.5,163,0,6,0.3294084822245304,-0.9441875088341993,16.5,16.25,16.0,11.0,16.125,True,True,False
2023-06-12,15.5,163,0,6,0.3294084822245304,-0.9441875088341993,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-06-13,15.5,164,1,6,0.3131070409358269,-0.9497178427914316,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-06-13,16.5,164,1,6,0.3131070409358269,-0.9497178427914316,16.5,16.3,16.0,11.0,16.141666666666666,True,True,False
2023-06-14,15.5,165,2,6,0.29671281927349075,-0.9549667548552551,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-06-14,16.5,165,2,6,0.29671281927349075,-0.9549667548552551,16.5,16.35,16.0,11.0,16.158333333333335,True,True,False
2023-06-15,16.5,166,3,6,0.28023067519921585,-0.9599326896597447,16.5,16.4,16.0,11.0,16.175,True,True,False
2023-06-15,15.5,166,3,6,0.28023067519921585,-0.9599326896597447,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-06-16,15.5,167,4,6,0.26366549272800704,-0.9646141756912435,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-06-16,16.5,167,4,6,0.26366549272800704,-0.9646141756912435,16.5,16.45,16.0,11.0,16.191666666666666,True,True,False
2023-06-17,16.5,168,5,6,0.24702218048093552,-0.9690098257244062,16.5,16.5,16.0,11.0,16.208333333333332,True,True,False
2023-06-17,15.5,168,5,6,0.24702218048093552,-0.9690098257244062,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-06-18,16.5,169,6,6,0.23030567023061221,-0.9731183372332619,16.5,16.5,16.0,11.0,16.225,True,True,False
2023-06-18,15.5,169,6,6,0.23030567023061221,-0.9731183372332619,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-06-19,16.5,170,0,6,0.21352091543979612,-0.9769384927771817,16.5,16.5,16.0,11.0,16.241666666666667,True,True,False
2023-06-19,15.5,170,0,6,0.21352091543979612,-0.9769384927771817,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-06-20,16.5,171,1,6,0.19667288979357647,-0.980469160361632,16.5,16.5,16.0,11.0,16.258333333333333,True,True,False
2023-06-20,15.5,171,1,6,0.19667288979357647,-0.980469160361632,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-06-21,15.5,172,2,6,0.1797665857255624,-0.9837092937736097,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-06-21,16.5,172,2,6,0.1797665857255624,-0.9837092937736097,16.5,16.5,16.0,11.0,16.275,True,True,False
2023-06-22,15.5,173,3,6,0.16280701293851715,-0.986657932891657,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-06-22,16.5,173,3,6,0.16280701293851715,-0.986657932891657,16.5,16.5,16.0,11.0,16.291666666666668,True,True,False
2023-06-23,16.5,174,4,6,0.1457991969198751,-0.9893142039703663,16.5,16.5,16.0,11.0,16.308333333333334,True,True,False
2023-06-23,15.5,174,4,6,0.1457991969198751,-0.9893142039703663,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-06-24,15.5,175,5,6,0.12874817745258132,-0.99167731989929,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-06-24,16.5,175,5,6,0.12874817745258132,-0.99167731989929,16.5,16.5,16.0,11.0,16.325,True,True,False
2023-06-25,16.5,176,6,6,0.11165900712169512,-0.993746580436178,16.5,16.5,16.0,11.0,16.341666666666665,True,True,False
2023-06-25,15.5,176,6,6,0.11165900712169512,-0.993746580436178,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-06-26,16.5,177,0,6,0.09453674981719912,-0.9955213724144752,16.5,16.5,16.0,11.0,16.358333333333334,True,True,False
2023-06-26,15.5,177,0,6,0.09453674981719912,-0.9955213724144752,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-06-27,16.5,178,1,6,0.07738647923346301,-0.9970011699250151,16.5,16.5,16.0,11.0,16.375,True,True,False
2023-06-27,15.5,178,1,6,0.07738647923346301,-0.9970011699250151,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-06-28,15.5,179,2,6,0.06021327736579302,-0.9981855344718586,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-06-28,16.5,179,2,6,0.06021327736579302,-0.9981855344718586,16.5,16.5,16.0,11.0,16.391666666666666,True,True,False
2023-06-29,15.5,180,3,6,0.04302223300453059,-0.99907411510223,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-06-29,16.5,180,3,6,0.04302223300453059,-0.99907411510223,16.5,16.5,16.0,11.0,16.408333333333335,True,True,False
2023-06-30,15.5,181,4,6,0.02581844022713308,-0.9996666485105112,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-06-30,16.5,181,4,6,0.02581844022713308,-0.9996666485105112,16.5,16.5,16.0,11.0,16.425,True,True,False
2023-07-01,16.5,182,5,7,0.008606996888688698,-0.9999629591162655,16.5,16.5,16.05,11.2,16.44,True,True,False
2023-07-01,15.5,182,5,7,0.008606996888688698,-0.9999629591162655,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-07-02,16.5,183,6,7,-0.008606996888688009,-0.9999629591162655,16.5,16.5,16.1,11.4,16.453333333333333,True,True,False
2023-07-02,15.5,183,6,7,-0.008606996888688009,-0.9999629591162655,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-07-03,15.5,184,0,7,-0.02581844022713239,-0.9996666485105112,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-07-03,16.5,184,0,7,-0.02581844022713239,-0.9996666485105112,16.5,16.5,16.15,11.6,16.465,True,True,False
2023-07-04,16.5,185,1,7,-0.04302223300453034,-0.99907411510223,16.5,16.5,16.2,11.8,16.475,True,True,False
2023-07-04,15.5,185,1,7,-0.04302223300453034,-0.99907411510223,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-07-05,16.5,186,2,7,-0.060213277365792774,-0.9981855344718586,16.5,16.5,16.25,12.0,16.483333333333334,True,True,False
2023-07-05,15.5,186,2,7,-0.060213277365792774,-0.9981855344718586,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-07-06,16.5,187,3,7,-0.07738647923346322,-0.9970011699250151,16.5,16.5,16.3,12.2,16.49,True,True,False
2023-07-06,15.5,187,3,7,-0.07738647923346322,-0.9970011699250151,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-07-07,15.5,188,4,7,-0.09453674981719933,-0.9955213724144752,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-07-07,16.5,188,4,7,-0.09453674981719933,-0.9955213724144752,16.5,16.5,16.35,12.4,16.495,True,True,False
2023-07-08,16.5,189,5,7,-0.11165900712169444,-0.9937465804361781,16.5,16.5,16.4,12.6,16.49833333333333,True,True,False
2023-07-08,15.5,189,5,7,-0.11165900712169444,-0.9937465804361781,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-07-09,15.5,190,6,7,-0.12874817745258066,-0.99167731989929,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-07-09,16.5,190,6,7,-0.12874817745258066,-0.99167731989929,16.5,16.5,16.45,12.8,16.5,True,True,False
2023-07-10,15.5,191,0,7,-0.14579919691987442,-0.9893142039703664,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-07-10,16.5,191,0,7,-0.14579919691987442,-0.9893142039703664,16.5,16.5,16.5,13.0,16.5,True,True,False
2023-07-11,15.5,192,1,7,-0.16280701293851646,-0.9866579328916572,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-07-11,16.5,192,1,7,-0.16280701293851646,-0.9866579328916572,16.5,16.5,16.5,13.0,16.5,True,True,False
2023-07-12,16.5,193,2,7,-0.17976658572556214,-0.9837092937736098,16.5,16.5,16.5,13.0,16.5,True,True,False
2023-07-12,15.5,193,2,7,-0.17976658572556214,-0.9837092937736098,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-07-13,16.5,194,3,7,-0.19667288979357622,-0.9804691603616321,16.5,16.5,16.5,13.0,16.5,True,True,False
2023-07-13,15.5,194,3,7,-0.19667288979357622,-0.9804691603616321,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-07-14,16.5,195,4,7,-0.2135209154397959,-0.9769384927771817,16.5,16.5,16.5,13.0,16.5,True,True,False
2023-07-14,15.5,195,4,7,-0.2135209154397959,-0.9769384927771817,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-07-15,15.5,196,5,7,-0.23030567023061196,-0.973118337233262,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-07-15,16.5,196,5,7,-0.23030567023061196,-0.973118337233262,16.5,16.5,16.5,13.0,16.5,True,True,False
2023-07-16,16.5,197,6,7,-0.24702218048093527,-0.9690098257244063,16.5,16.5,16.5,13.0,16.5,True,True,False
2023-07-16,15.5,197,6,7,-0.24702218048093527,-0.9690098257244063,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-07-17,15.5,198,0,7,-0.2636654927280072,-0.9646141756912435,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-07-17,16.5,198,0,7,-0.2636654927280072,-0.9646141756912435,16.5,16.5,16.5,13.0,16.5,True,True,False
2023-07-18,16.5,199,1,7,-0.2802306751992161,-0.9599326896597445,16.5,16.5,16.5,13.0,16.5,True,True,False
2023-07-18,15.5,199,1,7,-0.2802306751992161,-0.9599326896597445,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-07-19,15.5,200,2,7,-0.2967128192734901,-0.9549667548552553,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-07-19,16.5,200,2,7,-0.2967128192734901,-0.9549667548552553,16.5,16.5,16.5,13.0,16.5,True,True,False
2023-07-20,16.5,201,3,7,-0.3131070409358267,-0.9497178427914317,16.5,16.5,16.5,13.0,16.5,True,True,False
2023-07-20,15.5,201,3,7,-0.3131070409358267,-0.9497178427914317,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-07-21,15.5,202,4,7,-0.3294084822245302,-0.9441875088341994,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-07-21,16.5,202,4,7,-0.3294084822245302,-0.9441875088341994,16.5,16.5,16.5,13.0,16.5,True,True,False
2023-07-22,15.5,203,5,7,-0.3456123126707333,-0.9383773917408642,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-07-22,16.5,203,5,7,-0.3456123126707333,-0.9383773917408642,16.5,16.5,16.5,13.0,16.5,True,True,False
2023-07-23,15.5,204,6,7,-0.3617137307297674,-0.9322892131745134,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-07-23,16.5,204,6,7,-0.3617137307297674,-0.9322892131745134,16.5,16.5,16.5,13.0,16.5,True,True,False
2023-07-24,16.5,205,0,7,-0.37770796520396466,-0.9259247771938499,16.5,16.5,16.5,13.0,16.5,True,True,False
2023-07-24,15.5,205,0,7,-0.37770796520396466,-0.9259247771938499,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-07-25,15.5,206,1,7,-0.39359027665646645,-0.9192859697186105,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-07-25,16.5,206,1,7,-0.39359027665646645,-0.9192859697186105,16.5,16.5,16.5,13.0,16.5,True,True,False
2023-07-26,15.5,207,2,7,-0.4093559588156211,-0.9123747579707274,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-07-26,16.5,207,2,7,-0.4093559588156211,-0.9123747579707274,16.5,16.5,16.5,13.0,16.5,True,True,False
2023-07-27,15.5,208,3,7,-0.42500033996955394,-0.9051931898913975,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-07-27,16.5,208,3,7,-0.42500033996955394,-0.9051931898913975,16.5,16.5,16.5,13.0,16.5,True,True,False
2023-07-28,16.5,209,4,7,-0.4405187843504952,-0.8977433935342336,16.5,16.5,16.5,13.0,16.5,True,True,False
2023-07-28,15.5,209,4,7,-0.4405187843504952,-0.8977433935342336,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-07-29,15.5,210,5,7,-0.455906693508459,-0.8900275764346766,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-07-29,16.5,210,5,7,-0.455906693508459,-0.8900275764346766,16.5,16.5,16.5,13.0,16.5,True,True,False
2023-07-30,15.5,211,6,7,-0.47115950767386394,-0.8820480249558535,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-07-30,16.5,211,6,7,-0.47115950767386394,-0.8820480249558535,16.5,16.5,16.5,13.0,16.5,True,True,False
2023-07-31,15.5,212,0,7,-0.4862727071086902,-0.8738071036110807,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-07-31,16.5,212,0,7,-0.4862727071086902,-0.8738071036110807,16.5,16.5,16.5,13.0,16.5,True,True,False
2023-08-01,15.5,213,1,8,-0.5012418134457756,-0.8653072543632061,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-08-01,16.5,213,1,8,-0.5012418134457756,-0.8653072543632061,16.5,16.5,16.5,13.0,16.5,True,True,False
2023-08-02,15.5,214,2,8,-0.5160623910158526,-0.8565509959010037,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-08-02,16.5,214,2,8,-0.5160623910158526,-0.8565509959010037,16.5,16.5,16.5,13.0,16.5,True,True,False
2023-08-03,15.5,215,3,8,-0.5307300481619331,-0.8475409228928312,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-08-03,16.5,215,3,8,-0.5307300481619331,-0.8475409228928312,16.5,16.5,16.5,13.0,16.5,True,True,False
2023-08-04,15.5,216,4,8,-0.5452404385406507,-0.8382797052177745,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-08-04,16.5,216,4,8,-0.5452404385406507,-0.8382797052177745,16.5,16.5,16.5,13.0,16.5,True,True,False
2023-08-05,16.5,217,5,8,-0.5595892624101763,-0.828770087174504,16.5,16.5,16.5,13.0,16.5,True,True,False
2023-08-05,15.5,217,5,8,-0.5595892624101763,-0.828770087174504,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-08-06,15.5,218,6,8,-0.5737722679043243,-0.8190148866680802,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-08-06,16.5,218,6,8,-0.5737722679043243,-0.8190148866680802,16.5,16.5,16.5,13.0,16.5,True,True,False
2023-08-07,15.5,219,0,8,-0.5877852522924734,-0.8090169943749472,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-08-07,16.5,219,0,8,-0.5877852522924734,-0.8090169943749472,16.5,16.5,16.5,13.0,16.5,True,True,False
2023-08-08,15.5,220,1,8,-0.6016240632249227,-0.7987793728863648,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-08-08,16.5,220,1,8,-0.6016240632249227,-0.7987793728863648,16.5,16.5,16.5,13.0,16.5,True,True,False
2023-08-09,15.5,221,2,8,-0.6152845999633277,-0.7883050558305253,15.5,15.5,15.5,15.5,15.5,True,False,True
2023-08-09,16.5,221,2,8,-0.6152845999633277,-0.7883050558305253,16.5,16.5,16.5,13.0,16.5,True,True,False
2023-08-10,16.5,222,3,8,-0.6287628145958345,-0.7775971469736268,16.5,16.5,16.5,13.0,16.5,True,True,False
2023-08-10,15.5,222,3,8,-0.6287628145958345,-0.7775971469736268,15.5,15.5,15.5,15.5,15.5,True,False,True
