pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_500g-600g/鲜,specInfo_400g-500g/鲜,specInfo_500g-600g,specInfo_400g-500g,specInfo_500g-650g,prodPcat_海水鱼
2023-01-21,18.0,21,5,1,0.3536761221763716,0.9353679493131483,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-01-21,24.5,21,5,1,0.3536761221763716,0.9353679493131483,24.5,20.5,18.5,17.0,20.35,False,False,False,False,True,True
2023-01-21,13.0,21,5,1,0.3536761221763716,0.9353679493131483,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-01-21,22.625,21,5,1,0.3536761221763716,0.9353679493131483,22.5,18.833333333333332,17.5,16.0,19.0375,False,False,False,True,False,True
2023-01-21,12.0,21,5,1,0.3536761221763716,0.9353679493131483,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-01-22,12.0,22,6,1,0.3697245428906731,0.9291414114031743,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-01-22,22.75,22,6,1,0.3697245428906731,0.9291414114031743,22.625,19.0,17.5,16.0,19.2125,False,False,False,True,False,True
2023-01-22,18.0,22,6,1,0.3697245428906731,0.9291414114031743,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-01-22,24.5,22,6,1,0.3697245428906731,0.9291414114031743,24.5,20.5,18.5,17.0,20.55,False,False,False,False,True,True
2023-01-22,13.0,22,6,1,0.3697245428906731,0.9291414114031743,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-01-23,18.0,23,0,1,0.38566340624360707,0.9226395488404876,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-01-23,24.5,23,0,1,0.38566340624360707,0.9226395488404876,24.5,21.5,18.5,17.0,20.75,False,False,False,False,True,True
2023-01-23,22.875,23,0,1,0.38566340624360707,0.9226395488404876,22.75,20.0,17.5,16.0,19.391666666666666,False,False,False,True,False,True
2023-01-23,12.0,23,0,1,0.38566340624360707,0.9226395488404876,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-01-23,13.0,23,0,1,0.38566340624360707,0.9226395488404876,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-01-24,23.0,24,1,1,0.401487989205973,0.9158642882672872,22.875,20.0,17.5,16.0,19.575,False,False,False,True,False,True
2023-01-24,13.0,24,1,1,0.401487989205973,0.9158642882672872,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-01-24,12.0,24,1,1,0.401487989205973,0.9158642882672872,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-01-24,24.5,24,1,1,0.401487989205973,0.9158642882672872,24.5,21.5,18.5,17.0,20.95,False,False,False,False,True,True
2023-01-24,18.0,24,1,1,0.401487989205973,0.9158642882672872,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-01-25,13.0,25,2,1,0.4171936026123168,0.9088176373395029,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-01-25,12.0,25,2,1,0.4171936026123168,0.9088176373395029,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-01-25,18.0,25,2,1,0.4171936026123168,0.9088176373395029,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-01-25,23.125,25,2,1,0.4171936026123168,0.9088176373395029,23.0,22.5,17.5,16.0,19.7625,False,False,False,True,False,True
2023-01-25,24.5,25,2,1,0.4171936026123168,0.9088176373395029,24.5,24.5,18.5,17.0,21.15,False,False,False,False,True,True
2023-01-26,23.25,26,3,1,0.4327755925504312,0.901501684131884,23.125,22.5,18.5,16.0,19.920833333333334,False,False,False,True,False,True
2023-01-26,12.0,26,3,1,0.4327755925504312,0.901501684131884,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-01-26,13.0,26,3,1,0.4327755925504312,0.901501684131884,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-01-26,24.5,26,3,1,0.4327755925504312,0.901501684131884,24.5,24.5,19.5,17.0,21.316666666666666,False,False,False,False,True,True
2023-01-26,18.0,26,3,1,0.4327755925504312,0.901501684131884,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-01-27,13.0,27,4,1,0.4482293417404106,0.893918596519257,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-01-27,24.5,27,4,1,0.4482293417404106,0.893918596519257,24.5,24.5,19.5,17.0,21.483333333333334,False,False,False,False,True,True
2023-01-27,23.375,27,4,1,0.4482293417404106,0.893918596519257,23.25,22.5,18.5,16.0,20.083333333333332,False,False,False,True,False,True
2023-01-27,12.0,27,4,1,0.4482293417404106,0.893918596519257,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-01-27,18.0,27,4,1,0.4482293417404106,0.893918596519257,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-01-28,13.0,28,5,1,0.4635502709028509,0.886070621534138,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-01-28,18.0,28,5,1,0.4635502709028509,0.886070621534138,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-01-28,12.0,28,5,1,0.4635502709028509,0.886070621534138,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-01-28,23.5,28,5,1,0.4635502709028509,0.886070621534138,23.375,22.625,18.5,16.0,20.25,False,False,False,True,False,True
2023-01-28,24.5,28,5,1,0.4635502709028509,0.886070621534138,24.5,24.5,19.5,17.0,21.65,False,False,False,False,True,True
2023-01-29,12.0,29,6,1,0.47873384011578846,0.8779600847008882,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-01-29,18.0,29,6,1,0.47873384011578846,0.8779600847008882,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-01-29,13.0,29,6,1,0.47873384011578846,0.8779600847008882,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-01-29,24.5,29,6,1,0.47873384011578846,0.8779600847008882,24.5,24.5,19.5,17.0,21.816666666666666,False,False,False,False,True,True
2023-01-29,23.5,29,6,1,0.47873384011578846,0.8779600847008882,23.5,22.75,18.5,16.0,20.416666666666668,False,False,False,True,False,True
2023-01-30,13.0,30,0,1,0.49377555015997715,0.869589389346611,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-01-30,12.0,30,0,1,0.49377555015997715,0.869589389346611,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-01-30,24.5,30,0,1,0.49377555015997715,0.869589389346611,24.5,24.5,19.5,17.0,21.983333333333334,False,False,False,False,True,True
2023-01-30,23.5,30,0,1,0.49377555015997715,0.869589389346611,23.5,22.875,18.5,16.0,20.583333333333332,False,False,False,True,False,True
2023-01-30,18.0,30,0,1,0.49377555015997715,0.869589389346611,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-01-31,23.5,31,1,1,0.5086709438521044,0.8609610158889943,23.5,23.0,18.5,16.0,20.75,False,False,False,True,False,True
2023-01-31,12.0,31,1,1,0.5086709438521044,0.8609610158889943,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-01-31,24.5,31,1,1,0.5086709438521044,0.8609610158889943,24.5,24.5,19.5,17.0,22.15,False,False,False,False,True,True
2023-01-31,13.0,31,1,1,0.5086709438521044,0.8609610158889943,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-01-31,18.0,31,1,1,0.5086709438521044,0.8609610158889943,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-02-01,23.5,32,2,2,0.5234156073655503,0.8520775211013093,23.5,23.125,18.5,16.0,20.916666666666668,False,False,False,True,False,True
2023-02-01,12.0,32,2,2,0.5234156073655503,0.8520775211013093,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-02-01,24.5,32,2,2,0.5234156073655503,0.8520775211013093,24.5,24.5,19.5,17.0,22.316666666666666,False,False,False,False,True,True
2023-02-01,13.0,32,2,2,0.5234156073655503,0.8520775211013093,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-02-01,18.0,32,2,2,0.5234156073655503,0.8520775211013093,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-02-02,23.5,33,3,2,0.5380051715382996,0.8429415373547828,23.5,23.25,18.5,16.0,21.083333333333332,False,False,False,True,False,True
2023-02-02,24.5,33,3,2,0.5380051715382996,0.8429415373547828,24.5,24.5,19.5,17.0,22.483333333333334,False,False,False,False,True,True
2023-02-02,18.0,33,3,2,0.5380051715382996,0.8429415373547828,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-02-02,12.0,33,3,2,0.5380051715382996,0.8429415373547828,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-02-02,13.0,33,3,2,0.5380051715382996,0.8429415373547828,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-02-03,13.0,34,4,2,0.5524353131676196,0.8335557718385699,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-02-03,18.0,34,4,2,0.5524353131676196,0.8335557718385699,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-02-03,23.5,34,4,2,0.5524353131676196,0.8335557718385699,23.5,23.375,18.5,16.0,21.25,False,False,False,True,False,True
2023-02-03,12.0,34,4,2,0.5524353131676196,0.8335557718385699,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-02-03,24.5,34,4,2,0.5524353131676196,0.8335557718385699,24.5,24.5,19.5,17.0,22.65,False,False,False,False,True,True
2023-02-04,23.5,35,5,2,0.5667017562911176,0.8239230057575542,23.5,23.5,18.5,16.0,21.416666666666668,False,False,False,True,False,True
2023-02-04,18.0,35,5,2,0.5667017562911176,0.8239230057575542,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-02-04,12.0,35,5,2,0.5667017562911176,0.8239230057575542,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-02-04,24.5,35,5,2,0.5667017562911176,0.8239230057575542,24.5,24.5,19.5,17.0,22.816666666666666,False,False,False,False,True,True
2023-02-04,13.0,35,5,2,0.5667017562911176,0.8239230057575542,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-02-05,12.0,36,6,2,0.5808002734538009,0.8140460935082178,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-02-05,24.5,36,6,2,0.5808002734538009,0.8140460935082178,24.5,24.5,19.5,17.0,22.983333333333334,False,False,False,False,True,True
2023-02-05,13.0,36,6,2,0.5808002734538009,0.8140460935082178,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-02-05,23.5,36,6,2,0.5808002734538009,0.8140460935082178,23.5,23.5,18.5,16.0,21.583333333333332,False,False,False,True,False,True
2023-02-05,18.0,36,6,2,0.5808002734538009,0.8140460935082178,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-02-06,13.0,37,0,2,0.5947266869607634,0.8039279618328213,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-02-06,18.0,37,0,2,0.5947266869607634,0.8039279618328213,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-02-06,23.5,37,0,2,0.5947266869607634,0.8039279618328213,23.5,23.5,18.5,16.0,21.75,False,False,False,True,False,True
2023-02-06,12.0,37,0,2,0.5947266869607634,0.8039279618328213,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-02-06,24.5,37,0,2,0.5947266869607634,0.8039279618328213,24.5,24.5,19.5,17.0,23.15,False,False,False,False,True,True
2023-02-07,12.0,38,1,2,0.6084768701151261,0.7935716089521474,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-02-07,22.5,38,1,2,0.6084768701151261,0.7935716089521474,23.5,23.5,18.5,16.0,21.883333333333333,False,False,False,True,False,True
2023-02-07,18.0,38,1,2,0.6084768701151261,0.7935716089521474,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-02-07,13.0,38,1,2,0.6084768701151261,0.7935716089521474,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-02-07,23.5,38,1,2,0.6084768701151261,0.7935716089521474,24.5,24.5,19.5,17.0,23.283333333333335,False,False,False,False,True,True
2023-02-08,13.0,39,2,2,0.6220467484408675,0.7829801036770629,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-02-08,12.0,39,2,2,0.6220467484408675,0.7829801036770629,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-02-08,23.5,39,2,2,0.6220467484408675,0.7829801036770629,23.5,24.5,20.0,17.0,23.4,False,False,False,False,True,True
2023-02-08,22.5,39,2,2,0.6220467484408675,0.7829801036770629,22.5,23.5,18.5,16.0,22.016666666666666,False,False,False,True,False,True
2023-02-08,18.0,39,2,2,0.6220467484408675,0.7829801036770629,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-02-09,13.0,40,3,2,0.6354323008901774,0.7721565844991642,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-02-09,23.5,40,3,2,0.6354323008901774,0.7721565844991642,23.5,24.5,20.0,17.0,23.516666666666666,False,False,False,False,True,True
2023-02-09,12.0,40,3,2,0.6354323008901774,0.7721565844991642,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-02-09,18.0,40,3,2,0.6354323008901774,0.7721565844991642,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-02-09,22.5,40,3,2,0.6354323008901774,0.7721565844991642,22.5,23.5,18.5,16.0,22.15,False,False,False,True,False,True
2023-02-10,12.0,41,4,2,0.6486295610349814,0.7611042586607747,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-02-10,13.0,41,4,2,0.6486295610349814,0.7611042586607747,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-02-10,22.5,41,4,2,0.6486295610349814,0.7611042586607747,22.5,23.5,18.5,16.0,22.283333333333335,False,False,False,True,False,True
2023-02-10,23.5,41,4,2,0.6486295610349814,0.7611042586607747,23.5,24.5,20.0,17.0,23.633333333333333,False,False,False,False,True,True
2023-02-10,18.0,41,4,2,0.6486295610349814,0.7611042586607747,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-02-11,12.0,42,5,2,0.6616346182422783,0.7498264012045686,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-02-11,23.5,42,5,2,0.6616346182422783,0.7498264012045686,23.5,24.5,20.5,17.0,23.733333333333334,False,False,False,False,True,True
2023-02-11,13.0,42,5,2,0.6616346182422783,0.7498264012045686,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-02-11,18.0,42,5,2,0.6616346182422783,0.7498264012045686,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-02-11,22.5,42,5,2,0.6616346182422783,0.7498264012045686,22.5,23.5,18.5,16.0,22.416666666666668,False,False,False,True,False,True
2023-02-12,12.0,43,6,2,0.6744436188329455,0.7383263540031065,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-02-12,22.5,43,6,2,0.6744436188329455,0.7383263540031065,22.5,23.5,18.666666666666668,16.0,22.544444444444444,False,False,False,True,False,True
2023-02-12,23.5,43,6,2,0.6744436188329455,0.7383263540031065,23.5,24.5,20.5,17.0,23.833333333333332,False,False,False,False,True,True
2023-02-12,13.0,43,6,2,0.6744436188329455,0.7383263540031065,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-02-12,18.0,43,6,2,0.6744436188329455,0.7383263540031065,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-02-13,13.0,44,0,2,0.6870527672236669,0.7266075247685656,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-02-13,12.0,44,0,2,0.6870527672236669,0.7266075247685656,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-02-13,23.5,44,0,2,0.6870527672236669,0.7266075247685656,23.5,24.5,20.5,17.0,23.933333333333334,False,False,False,False,True,True
2023-02-13,22.5,44,0,2,0.6870527672236669,0.7266075247685656,22.5,23.5,18.833333333333332,16.0,22.666666666666668,False,False,False,True,False,True
2023-02-13,18.0,44,0,2,0.6870527672236669,0.7266075247685656,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-02-14,22.5,45,1,2,0.699458327051647,0.7146733860429609,22.5,22.5,19.0,16.0,22.783333333333335,False,False,False,True,False,True
2023-02-14,13.0,45,1,2,0.699458327051647,0.7146733860429609,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-02-14,18.0,45,1,2,0.699458327051647,0.7146733860429609,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-02-14,12.0,45,1,2,0.699458327051647,0.7146733860429609,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-02-14,23.5,45,1,2,0.699458327051647,0.7146733860429609,23.5,23.5,20.5,17.0,24.033333333333335,False,False,False,False,True,True
2023-02-15,18.0,46,2,2,0.7116566222817746,0.7025274741691571,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-02-15,13.0,46,2,2,0.7116566222817746,0.7025274741691571,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-02-15,12.0,46,2,2,0.7116566222817746,0.7025274741691571,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-02-15,23.5,46,2,2,0.7116566222817746,0.7025274741691571,23.5,23.5,21.5,17.0,24.1,False,False,False,False,True,True
2023-02-15,22.5,46,2,2,0.7116566222817746,0.7025274741691571,22.5,22.5,20.0,16.0,22.866666666666667,False,False,False,True,False,True
2023-02-16,18.0,47,3,2,0.7236440382959124,0.6901733882429719,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-02-16,13.0,47,3,2,0.7236440382959124,0.6901733882429719,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-02-16,12.0,47,3,2,0.7236440382959124,0.6901733882429719,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-02-16,23.5,47,3,2,0.7236440382959124,0.6901733882429719,23.5,23.5,21.5,17.0,24.166666666666668,False,False,False,False,True,True
2023-02-16,22.5,47,3,2,0.7236440382959124,0.6901733882429719,22.5,22.5,20.0,16.0,22.95,False,False,False,True,False,True
2023-02-17,12.0,48,4,2,0.7354170229639855,0.6776147890466889,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-02-17,22.5,48,4,2,0.7354170229639855,0.6776147890466889,22.5,22.5,22.5,16.0,22.95,False,False,False,True,False,True
2023-02-17,18.0,48,4,2,0.7354170229639855,0.6776147890466889,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-02-17,23.5,48,4,2,0.7354170229639855,0.6776147890466889,23.5,23.5,24.5,17.0,24.133333333333333,False,False,False,False,True,True
2023-02-17,13.0,48,4,2,0.7354170229639855,0.6776147890466889,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-02-18,18.0,49,5,2,0.7469720876965552,0.6648553979642865,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-02-18,22.5,49,5,2,0.7469720876965552,0.6648553979642865,22.5,22.5,22.5,16.0,22.95,False,False,False,True,False,True
2023-02-18,12.0,49,5,2,0.7469720876965552,0.6648553979642865,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-02-18,23.5,49,5,2,0.7469720876965552,0.6648553979642865,23.5,23.5,24.5,17.0,24.1,False,False,False,False,True,True
2023-02-18,13.0,49,5,2,0.7469720876965552,0.6648553979642865,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-02-19,13.0,50,6,2,0.7583058084785624,0.6518989958787126,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-02-19,18.0,50,6,2,0.7583058084785624,0.6518989958787126,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-02-19,12.0,50,6,2,0.7583058084785624,0.6518989958787126,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-02-19,23.5,50,6,2,0.7583058084785624,0.6518989958787126,23.5,23.5,24.5,17.0,24.066666666666666,False,False,False,False,True,True
2023-02-19,22.5,50,6,2,0.7583058084785624,0.6518989958787126,22.5,22.5,22.5,16.0,22.95,False,False,False,True,False,True
2023-02-20,13.0,51,0,2,0.7694148268839378,0.6387494220515272,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-02-20,18.0,51,0,2,0.7694148268839378,0.6387494220515272,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-02-20,22.5,51,0,2,0.7694148268839378,0.6387494220515272,22.5,22.5,22.625,16.0,22.945833333333333,False,False,False,True,False,True
2023-02-20,23.5,51,0,2,0.7694148268839378,0.6387494220515272,23.5,23.5,24.5,17.0,24.033333333333335,False,False,False,False,True,True
2023-02-20,12.0,51,0,2,0.7694148268839378,0.6387494220515272,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-02-21,12.0,52,1,2,0.7802958510707755,0.6254105729852463,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-02-21,23.5,52,1,2,0.7802958510707755,0.6254105729852463,23.5,23.5,24.5,17.0,24.0,False,False,False,False,True,True
2023-02-21,18.0,52,1,2,0.7802958510707755,0.6254105729852463,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-02-21,22.5,52,1,2,0.7802958510707755,0.6254105729852463,22.5,22.5,22.75,16.0,22.9375,False,False,False,True,False,True
2023-02-21,13.0,52,1,2,0.7802958510707755,0.6254105729852463,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-02-22,18.0,53,2,2,0.7909456567567772,0.6118864012687243,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-02-22,23.5,53,2,2,0.7909456567567772,0.6118864012687243,23.5,23.5,24.5,17.0,23.966666666666665,False,False,False,False,True,True
2023-02-22,13.0,53,2,2,0.7909456567567772,0.6118864012687243,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-02-22,22.5,53,2,2,0.7909456567567772,0.6118864012687243,22.5,22.5,22.875,16.0,22.925,False,False,False,True,False,True
2023-02-22,12.0,53,2,2,0.7909456567567772,0.6118864012687243,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-02-23,13.0,54,3,2,0.8013610881746766,0.5981809144059165,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-02-23,12.0,54,3,2,0.8013610881746766,0.5981809144059165,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-02-23,23.5,54,3,2,0.8013610881746766,0.5981809144059165,23.5,23.5,24.5,17.0,23.933333333333334,False,False,False,False,True,True
2023-02-23,18.0,54,3,2,0.8013610881746766,0.5981809144059165,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-02-23,22.5,54,3,2,0.8013610881746766,0.5981809144059165,22.5,22.5,23.0,16.0,22.908333333333335,False,False,False,True,False,True
2023-02-24,13.0,55,4,2,0.8115390590073611,0.5842981736283684,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-02-24,23.5,55,4,2,0.8115390590073611,0.5842981736283684,23.5,23.5,24.5,17.0,23.9,False,False,False,False,True,True
2023-02-24,18.0,55,4,2,0.8115390590073611,0.5842981736283684,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-02-24,22.5,55,4,2,0.8115390590073611,0.5842981736283684,22.5,22.5,23.125,16.0,22.8875,False,False,False,True,False,True
2023-02-24,12.0,55,4,2,0.8115390590073611,0.5842981736283684,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-02-25,23.5,56,5,2,0.8214765533024142,0.5702422926917871,23.5,23.5,24.5,17.0,23.866666666666667,False,False,False,False,True,True
2023-02-25,12.0,56,5,2,0.8214765533024142,0.5702422926917871,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-02-25,22.5,56,5,2,0.8214765533024142,0.5702422926917871,22.5,22.5,23.25,16.0,22.8625,False,False,False,True,False,True
2023-02-25,18.0,56,5,2,0.8214765533024142,0.5702422926917871,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-02-25,13.0,56,5,2,0.8214765533024142,0.5702422926917871,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-02-26,22.5,57,6,2,0.8311706263658079,0.5560174366570446,22.5,22.5,23.375,16.0,22.833333333333332,False,False,False,True,False,True
2023-02-26,12.0,57,6,2,0.8311706263658079,0.5560174366570446,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-02-26,23.5,57,6,2,0.8311706263658079,0.5560174366570446,23.5,23.5,24.5,17.0,23.833333333333332,False,False,False,False,True,True
2023-02-26,18.0,57,6,2,0.8311706263658079,0.5560174366570446,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-02-26,13.0,57,6,2,0.8311706263658079,0.5560174366570446,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-02-27,22.5,58,0,2,0.8406184056344782,0.5416278206559814,22.5,22.5,23.5,16.0,22.8,False,False,False,True,False,True
2023-02-27,12.0,58,0,2,0.8406184056344782,0.5416278206559814,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-02-27,23.5,58,0,2,0.8406184056344782,0.5416278206559814,23.5,23.5,24.5,17.0,23.8,False,False,False,False,True,True
2023-02-27,18.0,58,0,2,0.8406184056344782,0.5416278206559814,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-02-27,13.0,58,0,2,0.8406184056344782,0.5416278206559814,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-02-28,23.5,59,1,2,0.8498170915275278,0.5270777086423722,23.5,23.5,24.5,17.0,23.766666666666666,False,False,False,False,True,True
2023-02-28,18.0,59,1,2,0.8498170915275278,0.5270777086423722,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-02-28,13.0,59,1,2,0.8498170915275278,0.5270777086423722,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-02-28,12.0,59,1,2,0.8498170915275278,0.5270777086423722,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-02-28,22.5,59,1,2,0.8498170915275278,0.5270777086423722,22.5,22.5,23.5,16.0,22.766666666666666,False,False,False,True,False,True
2023-03-01,18.0,60,2,3,0.8587639582758029,0.5123714121284237,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-03-01,22.5,60,2,3,0.8587639582758029,0.5123714121284237,22.5,22.5,23.5,16.0,22.733333333333334,False,False,False,True,False,True
2023-03-01,12.0,60,2,3,0.8587639582758029,0.5123714121284237,12.0,12.0,12.0,12.0,12.0,False,True,False,False,False,True
2023-03-01,23.5,60,2,3,0.8587639582758029,0.5123714121284237,23.5,23.5,24.5,17.0,23.733333333333334,False,False,False,False,True,True
2023-03-01,13.0,60,2,3,0.8587639582758029,0.5123714121284237,13.0,13.0,13.0,13.0,13.0,True,False,False,False,False,True
2023-03-02,18.0,61,3,3,0.8674563547295969,0.49751328890718066,18.0,18.0,18.0,18.0,18.0,False,False,True,False,False,True
2023-03-02,25.5,61,3,3,0.8674563547295969,0.49751328890718066,23.5,23.5,24.5,17.0,23.766666666666666,False,False,False,False,True,True
2023-03-02,25.0,61,3,3,0.8674563547295969,0.49751328890718066,22.5,22.5,23.5,16.0,22.783333333333335,False,False,False,True,False,True
