pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_去尾,prodPcat_贝壳类,prodPcat_其他类
2022-07-22,3.75,203,4,7,-0.3456123126707333,-0.9383773917408642,3.75,3.75,3.75,3.75,3.75,True,True,False
2022-07-22,3.75,203,4,7,-0.3456123126707333,-0.9383773917408642,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-07-23,3.75,204,5,7,-0.3617137307297674,-0.9322892131745134,3.75,3.75,3.75,3.75,3.75,True,True,False
2022-07-23,3.75,204,5,7,-0.3617137307297674,-0.9322892131745134,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-07-24,3.75,205,6,7,-0.37770796520396466,-0.9259247771938499,3.75,3.75,3.75,3.75,3.75,True,True,False
2022-07-24,3.75,205,6,7,-0.37770796520396466,-0.9259247771938499,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-07-25,3.65,206,0,7,-0.39359027665646645,-0.9192859697186105,3.75,3.75,3.75,3.75,3.746666666666667,True,True,False
2022-07-25,3.75,206,0,7,-0.39359027665646645,-0.9192859697186105,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-07-26,3.75,207,1,7,-0.4093559588156211,-0.9123747579707274,3.65,3.75,3.75,3.75,3.746666666666667,True,True,False
2022-07-26,3.75,207,1,7,-0.4093559588156211,-0.9123747579707274,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-07-27,3.65,208,2,7,-0.42500033996955394,-0.9051931898913975,3.75,3.75,3.75,3.75,3.743333333333333,True,True,False
2022-07-27,3.75,208,2,7,-0.42500033996955394,-0.9051931898913975,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-07-28,3.65,209,3,7,-0.4405187843504952,-0.8977433935342336,3.65,3.75,3.75,3.75,3.74,True,True,False
2022-07-28,3.75,209,3,7,-0.4405187843504952,-0.8977433935342336,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-07-29,3.75,210,4,7,-0.455906693508459,-0.8900275764346766,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-07-29,3.65,210,4,7,-0.455906693508459,-0.8900275764346766,3.65,3.75,3.75,3.75,3.7366666666666664,True,True,False
2022-07-30,3.75,211,5,7,-0.47115950767386394,-0.8820480249558535,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-07-30,3.65,211,5,7,-0.47115950767386394,-0.8820480249558535,3.65,3.75,3.75,3.75,3.7333333333333334,True,True,False
2022-07-31,3.75,212,6,7,-0.4862727071086902,-0.8738071036110807,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-07-31,3.65,212,6,7,-0.4862727071086902,-0.8738071036110807,3.65,3.75,3.75,3.75,3.73,True,True,False
2022-08-01,3.75,213,0,8,-0.5012418134457756,-0.8653072543632061,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-08-01,3.65,213,0,8,-0.5012418134457756,-0.8653072543632061,3.65,3.65,3.75,3.75,3.7266666666666666,True,True,False
2022-08-02,3.65,214,1,8,-0.5160623910158526,-0.8565509959010037,3.65,3.75,3.75,3.75,3.7233333333333336,True,True,False
2022-08-02,3.75,214,1,8,-0.5160623910158526,-0.8565509959010037,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-08-03,3.65,215,2,8,-0.5307300481619331,-0.8475409228928312,3.65,3.65,3.75,3.75,3.7199999999999998,True,True,False
2022-08-03,3.75,215,2,8,-0.5307300481619331,-0.8475409228928312,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-08-04,3.65,216,3,8,-0.5452404385406507,-0.8382797052177745,3.65,3.65,3.75,3.75,3.716666666666667,True,True,False
2022-08-04,3.75,216,3,8,-0.5452404385406507,-0.8382797052177745,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-08-05,3.75,217,4,8,-0.5595892624101763,-0.828770087174504,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-08-05,3.65,217,4,8,-0.5595892624101763,-0.828770087174504,3.65,3.65,3.75,3.75,3.7133333333333334,True,True,False
2022-08-06,3.75,218,5,8,-0.5737722679043243,-0.8190148866680802,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-08-06,3.65,218,5,8,-0.5737722679043243,-0.8190148866680802,3.65,3.65,3.75,3.75,3.71,True,True,False
2022-08-07,3.75,219,6,8,-0.5877852522924734,-0.8090169943749472,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-08-07,3.65,219,6,8,-0.5877852522924734,-0.8090169943749472,3.65,3.65,3.75,3.75,3.7066666666666666,True,True,False
2022-08-08,3.75,220,0,8,-0.6016240632249227,-0.7987793728863648,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-08-08,3.65,220,0,8,-0.6016240632249227,-0.7987793728863648,3.65,3.65,3.75,3.75,3.703333333333333,True,True,False
2022-08-09,3.65,221,1,8,-0.6152845999633277,-0.7883050558305253,3.65,3.65,3.75,3.75,3.7,True,True,False
2022-08-09,3.75,221,1,8,-0.6152845999633277,-0.7883050558305253,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-08-10,3.65,222,2,8,-0.6287628145958345,-0.7775971469736268,3.65,3.65,3.75,3.75,3.6966666666666668,True,True,False
2022-08-10,3.75,222,2,8,-0.6287628145958345,-0.7775971469736268,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-08-11,3.75,223,3,8,-0.6420547132365636,-0.7666588193001592,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-08-11,3.65,223,3,8,-0.6420547132365636,-0.7666588193001592,3.65,3.65,3.75,3.75,3.6933333333333334,True,True,False
2022-08-12,3.75,224,4,8,-0.655156357209085,-0.7554933140726804,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-08-12,3.65,224,4,8,-0.655156357209085,-0.7554933140726804,3.65,3.65,3.75,3.75,3.69,True,True,False
2022-08-13,3.65,225,5,8,-0.6680638642135333,-0.7441039398713608,3.65,3.65,3.75,3.75,3.6866666666666665,True,True,False
2022-08-13,3.75,225,5,8,-0.6680638642135333,-0.7441039398713608,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-08-14,3.75,226,6,8,-0.6807734094770159,-0.7324940716135792,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-08-14,3.65,226,6,8,-0.6807734094770159,-0.7324940716135792,3.65,3.65,3.75,3.75,3.683333333333333,True,True,False
2022-08-15,3.75,227,0,8,-0.6932812268869771,-0.7206671495538615,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-08-15,3.65,227,0,8,-0.6932812268869771,-0.7206671495538615,3.65,3.65,3.75,3.75,3.6799999999999997,True,True,False
2022-08-16,3.65,228,1,8,-0.7055836101071774,-0.70862667826446,3.65,3.65,3.75,3.75,3.6766666666666667,True,True,False
2022-08-16,3.75,228,1,8,-0.7055836101071774,-0.70862667826446,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-08-17,3.65,229,2,8,-0.7176769136759615,-0.6963762255968726,3.65,3.65,3.75,3.75,3.6733333333333333,True,True,False
2022-08-17,3.75,229,2,8,-0.7176769136759615,-0.6963762255968726,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-08-18,3.75,230,3,8,-0.7295575540864876,-0.6839194216246105,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-08-18,3.65,230,3,8,-0.7295575540864876,-0.6839194216246105,3.65,3.65,3.75,3.75,3.67,True,True,False
2022-08-19,3.75,231,4,8,-0.7412220108485957,-0.6712599575675315,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-08-19,3.65,231,4,8,-0.7412220108485957,-0.6712599575675315,3.65,3.65,3.75,3.75,3.6666666666666665,True,True,False
2022-08-20,3.75,232,5,8,-0.7526668275320083,-0.6584015846980489,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-08-20,3.65,232,5,8,-0.7526668275320083,-0.6584015846980489,3.65,3.65,3.75,3.75,3.663333333333333,True,True,False
2022-08-21,3.75,233,6,8,-0.7638886127905429,-0.64534811322955,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-08-21,3.65,233,6,8,-0.7638886127905429,-0.64534811322955,3.65,3.65,3.75,3.75,3.6599999999999997,True,True,False
2022-08-22,3.75,234,0,8,-0.7748840413670406,-0.6321034111873488,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-08-22,3.65,234,0,8,-0.7748840413670406,-0.6321034111873488,3.65,3.65,3.75,3.75,3.6566666666666667,True,True,False
2022-08-23,3.75,235,1,8,-0.7856498550787144,-0.6186714032625032,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-08-23,3.65,235,1,8,-0.7856498550787144,-0.6186714032625032,3.65,3.65,3.75,3.75,3.6533333333333333,True,True,False
2022-08-24,3.65,236,2,8,-0.7961828637826154,-0.6050560696488494,3.65,3.65,3.65,3.75,3.6533333333333333,True,True,False
2022-08-24,3.75,236,2,8,-0.7961828637826154,-0.6050560696488494,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-08-25,3.75,237,3,8,-0.8064799463209447,-0.5912614448635782,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-08-25,3.65,237,3,8,-0.8064799463209447,-0.5912614448635782,3.65,3.65,3.75,3.75,3.65,True,True,False
2022-08-26,3.65,238,4,8,-0.8165380514459157,-0.5772916165517278,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-08-26,3.75,238,4,8,-0.8165380514459157,-0.5772916165517278,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-08-27,3.65,239,5,8,-0.8263541987239094,-0.5631507242749187,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-08-27,3.75,239,5,8,-0.8263541987239094,-0.5631507242749187,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-08-28,3.65,240,6,8,-0.8359254794186365,-0.5488429582847199,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-08-28,3.75,240,6,8,-0.8359254794186365,-0.5488429582847199,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-08-29,3.65,241,0,8,-0.8452490573530634,-0.5343725582809785,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-08-29,3.75,241,0,8,-0.8452490573530634,-0.5343725582809785,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-08-30,3.75,242,1,8,-0.8543221697498269,-0.5197438121555157,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-08-30,3.65,242,1,8,-0.8543221697498269,-0.5197438121555157,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-08-31,3.75,243,2,8,-0.8631421280499115,-0.5049610547215202,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-08-31,3.65,243,2,8,-0.8631421280499115,-0.5049610547215202,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-09-01,3.75,244,3,9,-0.8717063187093217,-0.4900286664290594,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-09-01,3.65,244,3,9,-0.8717063187093217,-0.4900286664290594,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-09-02,3.65,245,4,9,-0.8800122039735356,-0.4749510720670502,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-09-02,3.75,245,4,9,-0.8800122039735356,-0.4749510720670502,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-09-03,3.75,246,5,9,-0.888057322629493,-0.4597327394521046,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-09-03,3.65,246,5,9,-0.888057322629493,-0.4597327394521046,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-09-04,3.75,247,6,9,-0.8958392907349089,-0.4443781781046134,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-09-04,3.65,247,6,9,-0.8958392907349089,-0.4443781781046134,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-09-05,3.75,248,0,9,-0.9033558023246842,-0.4288919379124841,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-09-05,3.65,248,0,9,-0.9033558023246842,-0.4288919379124841,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-09-06,3.65,249,1,9,-0.9106046300942162,-0.41327860778290443,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-09-06,3.75,249,1,9,-0.9106046300942162,-0.41327860778290443,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-09-07,3.75,250,2,9,-0.9175836260593934,-0.3975428142825566,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-09-07,3.65,250,2,9,-0.9175836260593934,-0.3975428142825566,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-09-08,3.65,251,3,9,-0.9242907221930934,-0.3816892202666586,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-09-08,3.75,251,3,9,-0.9242907221930934,-0.3816892202666586,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-09-09,3.75,252,4,9,-0.9307239310379793,-0.3657225234972692,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-09-09,3.65,252,4,9,-0.9307239310379793,-0.3657225234972692,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-09-10,3.75,253,5,9,-0.9368813462954315,-0.34964745525122826,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-09-10,3.65,253,5,9,-0.9368813462954315,-0.34964745525122826,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-09-11,3.75,254,6,9,-0.9427611433904206,-0.33346877891818705,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-09-11,3.65,254,6,9,-0.9427611433904206,-0.33346877891818705,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-09-12,3.75,255,0,9,-0.9483615800121716,-0.31719128858910595,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-09-12,3.65,255,0,9,-0.9483615800121716,-0.31719128858910595,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-09-13,3.65,256,1,9,-0.9536809966304455,-0.300819807635668,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-09-13,3.75,256,1,9,-0.9536809966304455,-0.300819807635668,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-09-14,3.75,257,2,9,-0.9587178169872964,-0.2843591872810036,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-09-14,3.65,257,2,9,-0.9587178169872964,-0.2843591872810036,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-09-15,3.65,258,3,9,-0.9634705485641486,-0.26781430516217486,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-09-15,3.75,258,3,9,-0.9634705485641486,-0.26781430516217486,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-09-16,3.65,259,4,9,-0.9679377830240642,-0.25119006388481957,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-09-16,3.75,259,4,9,-0.9679377830240642,-0.25119006388481957,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-09-17,3.75,260,5,9,-0.9721181966290612,-0.23449138957041052,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-09-17,3.65,260,5,9,-0.9721181966290612,-0.23449138957041052,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-09-18,3.75,261,6,9,-0.9760105506323682,-0.21772323039653224,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-09-18,3.65,261,6,9,-0.9760105506323682,-0.21772323039653224,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-09-19,3.75,262,0,9,-0.9796136916454901,-0.20089055513063528,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-09-19,3.65,262,0,9,-0.9796136916454901,-0.20089055513063528,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-09-20,3.65,263,1,9,-0.9829265519799822,-0.18399835165767986,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-09-20,3.75,263,1,9,-0.9829265519799822,-0.18399835165767986,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-09-21,3.75,264,2,9,-0.9859481499638303,-0.1670516255021195,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-09-21,3.65,264,2,9,-0.9859481499638303,-0.1670516255021195,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-09-22,3.65,265,3,9,-0.9886775902323404,-0.15005539834465262,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-09-22,3.75,265,3,9,-0.9886775902323404,-0.15005539834465262,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-09-23,3.65,266,4,9,-0.9911140639934546,-0.13301470653419636,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-09-23,3.75,266,4,9,-0.9911140639934546,-0.13301470653419636,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-09-24,3.75,267,5,9,-0.9932568492674143,-0.11593459959550066,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-09-24,3.65,267,5,9,-0.9932568492674143,-0.11593459959550066,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-09-25,3.65,268,6,9,-0.9951053111006974,-0.09882013873287211,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-09-25,3.75,268,6,9,-0.9951053111006974,-0.09882013873287211,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-09-26,3.65,269,0,9,-0.99665890175417,-0.08167639533042288,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-09-26,3.75,269,0,9,-0.99665890175417,-0.08167639533042288,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-09-27,3.75,270,1,9,-0.9979171608653922,-0.06450844944931625,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-09-27,3.65,270,1,9,-0.9979171608653922,-0.06450844944931625,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-09-28,3.75,271,2,9,-0.9988797155850335,-0.04732138832243232,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-09-28,3.65,271,2,9,-0.9988797155850335,-0.04732138832243232,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-09-29,3.75,272,3,9,-0.9995462806873573,-0.03012030484690836,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-09-29,3.65,272,3,9,-0.9995462806873573,-0.03012030484690836,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-09-30,3.75,273,4,9,-0.9999166586547379,-0.012910296075008843,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-09-30,3.65,273,4,9,-0.9999166586547379,-0.012910296075008843,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-10-01,3.75,274,5,10,-0.9999907397361901,0.004303538296243821,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-10-01,3.65,274,5,10,-0.9999907397361901,0.004303538296243821,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-10-02,3.75,275,6,10,-0.9997685019798909,0.021516097436222233,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-10-02,3.65,275,6,10,-0.9997685019798909,0.021516097436222233,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-10-03,3.65,276,0,10,-0.9992500112396835,0.03872228089217399,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-10-03,3.75,276,0,10,-0.9992500112396835,0.03872228089217399,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-10-04,3.75,277,1,10,-0.9984354211555643,0.05591699010060302,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-10-04,3.65,277,1,10,-0.9984354211555643,0.05591699010060302,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-10-05,3.75,278,2,10,-0.9973249731081555,0.07309512989807776,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-10-05,3.65,278,2,10,-0.9973249731081555,0.07309512989807776,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-10-06,3.75,279,3,10,-0.9959189961471792,0.0902516100310407,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-10-06,3.65,279,3,10,-0.9959189961471792,0.0902516100310407,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-10-07,3.75,280,4,10,-0.994217906893952,0.10738134666416306,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-10-07,3.65,280,4,10,-0.994217906893952,0.10738134666416306,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-10-08,3.75,281,5,10,-0.9922222094179324,0.12447926388678869,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-10-08,3.65,281,5,10,-0.9922222094179324,0.12447926388678869,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-10-09,3.75,282,6,10,-0.989932495087353,0.141540295217043,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-10-09,3.65,282,6,10,-0.989932495087353,0.141540295217043,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-10-10,3.75,283,0,10,-0.9873494423939864,0.15855938510313475,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-10-10,3.65,283,0,10,-0.9873494423939864,0.15855938510313475,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-10-11,3.75,284,1,10,-0.9844738167520923,0.17553149042142777,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-10-11,3.65,284,1,10,-0.9844738167520923,0.17553149042142777,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-10-12,3.75,285,2,10,-0.9813064702716093,0.19245158197082995,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-10-12,3.65,285,2,10,-0.9813064702716093,0.19245158197082995,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-10-13,3.65,286,3,10,-0.9778483415056567,0.20931464596304888,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-10-13,3.75,286,3,10,-0.9778483415056567,0.20931464596304888,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-10-14,3.75,287,4,10,-0.9741004551724206,0.22611568550828803,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-10-14,3.65,287,4,10,-0.9741004551724206,0.22611568550828803,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-10-15,3.65,288,5,10,-0.970063921851507,0.2428497220959358,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-10-15,3.75,288,5,10,-0.970063921851507,0.2428497220959358,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-10-16,3.75,289,6,10,-0.965739937654855,0.25951179706979943,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-10-16,3.65,289,6,10,-0.965739937654855,0.25951179706979943,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-10-17,3.65,290,0,10,-0.9611297838723007,0.27609697309746883,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-10-17,3.75,290,0,10,-0.9611297838723007,0.27609697309746883,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-10-18,3.65,291,1,10,-0.9562348265919058,0.2926003356333479,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-10-18,3.75,291,1,10,-0.9562348265919058,0.2926003356333479,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-10-19,3.65,292,2,10,-0.9510565162951536,0.30901699437494723,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-10-19,3.75,292,2,10,-0.9510565162951536,0.30901699437494723,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-10-20,3.75,293,3,10,-0.9455963874271428,0.3253420847119795,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-10-20,3.65,293,3,10,-0.9455963874271428,0.3253420847119795,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-10-21,3.65,294,4,10,-0.9398560579418953,0.341570769167856,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-10-21,3.75,294,4,10,-0.9398560579418953,0.341570769167856,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-10-22,3.75,295,5,10,-0.9338372288229252,0.35769823883312546,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-10-22,3.65,295,5,10,-0.9338372288229252,0.35769823883312546,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-10-23,3.65,296,6,10,-0.9275416835791965,0.3737197147904692,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-10-23,3.75,296,6,10,-0.9275416835791965,0.3737197147904692,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-10-24,3.75,297,0,10,-0.9209712877166347,0.38963044953078774,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-10-24,3.65,297,0,10,-0.9209712877166347,0.38963044953078774,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-10-25,3.75,298,1,10,-0.9141279881853337,0.4054257283599973,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-10-25,3.65,298,1,10,-0.9141279881853337,0.4054257283599973,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-10-26,3.75,299,2,10,-0.9070138128026362,0.42110087079608916,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-10-26,3.65,299,2,10,-0.9070138128026362,0.42110087079608916,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-10-27,3.75,300,3,10,-0.8996308696522434,0.4366512319560638,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-10-27,3.65,300,3,10,-0.8996308696522434,0.4366512319560638,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-10-28,3.75,301,4,10,-0.8919813464595487,0.45207220393230374,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-10-28,3.65,301,4,10,-0.8919813464595487,0.45207220393230374,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-10-29,3.65,302,5,10,-0.8840675099433637,0.46735921715800205,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-10-29,3.75,302,5,10,-0.8840675099433637,0.46735921715800205,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-10-30,3.75,303,6,10,-0.8758917051442433,0.48250774176121763,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-10-30,3.65,303,6,10,-0.8758917051442433,0.48250774176121763,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-10-31,3.75,304,0,10,-0.8674563547295971,0.4975132889071803,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-10-31,3.65,304,0,10,-0.8674563547295971,0.4975132889071803,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-11-01,3.65,305,1,11,-0.858763958275803,0.5123714121284235,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-11-01,3.75,305,1,11,-0.858763958275803,0.5123714121284235,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-11-02,3.65,306,2,11,-0.8498170915275277,0.5270777086423724,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-11-02,3.75,306,2,11,-0.8498170915275277,0.5270777086423724,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-11-03,3.75,307,3,11,-0.8406184056344783,0.5416278206559811,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-11-03,3.65,307,3,11,-0.8406184056344783,0.5416278206559811,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-11-04,3.75,308,4,11,-0.8311706263658079,0.5560174366570446,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-11-04,3.65,308,4,11,-0.8311706263658079,0.5560174366570446,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-11-05,3.65,309,5,11,-0.8214765533024145,0.5702422926917867,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-11-05,3.75,309,5,11,-0.8214765533024145,0.5702422926917867,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-11-06,3.65,310,6,11,-0.8115390590073611,0.5842981736283683,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-11-06,3.75,310,6,11,-0.8115390590073611,0.5842981736283683,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-11-07,3.65,311,0,11,-0.801361088174677,0.5981809144059158,3.65,3.65,3.65,3.75,3.65,True,True,False
2022-11-07,3.75,311,0,11,-0.801361088174677,0.5981809144059158,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-11-08,3.75,312,1,11,-0.7909456567567774,0.6118864012687242,3.75,3.75,3.75,3.2,3.75,True,False,True
2022-11-08,3.65,312,1,11,-0.7909456567567774,0.6118864012687242,3.65,3.65,3.65,3.75,3.65,True,True,False
