pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_鲜,prodPcat_海水鱼,prodPcat_其他类
2022-12-30,12.24878640776699,364,4,12,-0.01721335615583528,0.9998518392091162,12.245145631067961,12.223300970873787,12.139563106796116,9.0,12.195995145631068,True,True,False
2022-12-30,8.5,364,4,12,-0.01721335615583528,0.9998518392091162,8.5,8.5,8.5,8.5,8.5,True,False,True
2022-12-31,12.25242718446602,365,5,12,6.432490598706546e-16,1.0,12.24878640776699,12.226941747572816,12.143203883495145,10.0,12.199635922330096,True,True,False
2022-12-31,8.5,365,5,12,6.432490598706546e-16,1.0,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-01-01,8.5,1,6,1,0.017213356155834685,0.9998518392091162,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-01-01,12.256067961165048,1,6,1,0.017213356155834685,0.9998518392091162,12.25242718446602,12.230582524271846,12.146844660194175,10.0,12.203276699029125,True,True,False
2023-01-02,8.5,2,0,1,0.03442161162274574,0.9994074007397048,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-01-02,12.259708737864077,2,0,1,0.03442161162274574,0.9994074007397048,12.256067961165048,12.234223300970873,12.150485436893204,10.0,12.206917475728154,True,True,False
2023-01-03,12.263349514563107,3,1,1,0.051619667223253764,0.998666816288476,12.259708737864077,12.237864077669903,12.154126213592233,10.0,12.210558252427184,True,True,False
2023-01-03,8.5,3,1,1,0.051619667223253764,0.998666816288476,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-01-04,12.266990291262136,4,2,1,0.06880242680231986,0.9976303053065857,12.263349514563107,12.241504854368932,12.157766990291263,10.0,12.214199029126213,True,True,False
2023-01-04,8.5,4,2,1,0.06880242680231986,0.9976303053065857,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-01-05,8.5,5,3,1,0.08596479873744647,0.9962981749346078,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-01-05,12.270631067961165,5,3,1,0.08596479873744647,0.9962981749346078,12.266990291262136,12.245145631067961,12.16140776699029,10.0,12.217839805825243,True,True,False
2023-01-06,12.274271844660195,6,4,1,0.10310169744743485,0.9946708199115211,12.270631067961165,12.24878640776699,12.16504854368932,10.0,12.22148058252427,True,True,False
2023-01-06,8.5,6,4,1,0.10310169744743485,0.9946708199115211,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-01-07,8.5,7,5,1,0.1202080448993527,0.9927487224577402,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-01-07,12.277912621359224,7,5,1,0.1202080448993527,0.9927487224577402,12.274271844660195,12.25242718446602,12.16868932038835,10.0,12.2251213592233,True,True,False
2023-01-08,12.281553398058252,8,6,1,0.13727877211326478,0.9905324521322229,12.277912621359224,12.256067961165048,12.172330097087379,10.0,12.22876213592233,True,True,False
2023-01-08,8.5,8,6,1,0.13727877211326478,0.9905324521322229,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-01-09,12.285194174757281,9,0,1,0.15430882066428117,0.9880226656636976,12.281553398058252,12.259708737864077,12.175970873786408,10.0,12.232402912621358,True,True,False
2023-01-09,8.5,9,0,1,0.15430882066428117,0.9880226656636976,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-01-10,8.5,10,1,1,0.1712931441814776,0.9852201067560606,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-01-10,12.28883495145631,10,1,1,0.1712931441814776,0.9852201067560606,12.285194174757281,12.263349514563107,12.179611650485437,10.0,12.236043689320388,True,True,False
2023-01-11,12.29247572815534,11,2,1,0.1882267098432442,0.9821256058680006,12.28883495145631,12.266990291262136,12.183252427184467,10.0,12.239684466019417,True,True,False
2023-01-11,8.5,11,2,1,0.1882267098432442,0.9821256058680006,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-01-12,12.29611650485437,12,3,1,0.2051044998686192,0.9787400799669153,12.29247572815534,12.270631067961165,12.186893203883495,10.0,12.243325242718447,True,True,False
2023-01-12,8.5,12,3,1,0.2051044998686192,0.9787400799669153,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-01-13,8.5,13,4,1,0.2219215130041655,0.9750645322571948,8.5,8.5,8.5,8.5,8.5,True,False,True
2023-01-13,12.299757281553399,13,4,1,0.2219215130041655,0.9750645322571948,12.29611650485437,12.274271844660195,12.190533980582524,10.0,12.246966019417474,True,True,False
2023-01-14,12.303398058252426,14,5,1,0.2386727660059501,0.9711000518829505,12.299757281553399,12.277912621359224,12.194174757281553,10.0,12.250606796116505,True,True,False
2023-01-14,8.5,14,5,1,0.2386727660059501,0.9711000518829505,8.5,8.5,8.5,8.5,8.5,True,False,True
