pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_10头-12头,specInfo_8头-9头,specInfo_6头-7头,prodPcat_贝壳类,prodPcat_其他类
2022-11-03,5.5,307,3,11,-0.8406184056344783,0.5416278206559811,5.5,5.5,5.5,4.0,5.5,True,False,False,False,True
2022-11-04,5.5,308,4,11,-0.8311706263658079,0.5560174366570446,5.5,5.5,5.5,4.0,5.5,True,False,False,False,True
2022-11-04,5.0,308,4,11,-0.8311706263658079,0.5560174366570446,5.0,5.0,5.0,5.5,5.0,True,False,False,True,False
2022-11-04,11.0,308,4,11,-0.8311706263658079,0.5560174366570446,11.0,11.0,11.0,10.0,11.0,False,False,True,True,False
2022-11-04,7.5,308,4,11,-0.8311706263658079,0.5560174366570446,7.5,7.5,7.5,5.5,7.5,False,True,False,False,True
2022-11-04,7.5,308,4,11,-0.8311706263658079,0.5560174366570446,7.5,7.5,7.5,7.5,7.5,False,True,False,True,False
2022-11-04,10.0,308,4,11,-0.8311706263658079,0.5560174366570446,10.0,10.0,10.0,8.5,10.0,False,False,True,False,True
2022-11-05,10.0,309,5,11,-0.8214765533024145,0.5702422926917867,10.0,10.0,10.0,8.5,10.0,False,False,True,False,True
2022-11-05,7.5,309,5,11,-0.8214765533024145,0.5702422926917867,7.5,7.5,7.5,7.5,7.5,False,True,False,True,False
2022-11-05,11.0,309,5,11,-0.8214765533024145,0.5702422926917867,11.0,11.0,11.0,10.0,11.0,False,False,True,True,False
2022-11-05,7.5,309,5,11,-0.8214765533024145,0.5702422926917867,7.5,7.5,7.5,5.5,7.5,False,True,False,False,True
2022-11-05,5.5,309,5,11,-0.8214765533024145,0.5702422926917867,5.5,5.5,5.5,4.0,5.5,True,False,False,False,True
2022-11-05,5.0,309,5,11,-0.8214765533024145,0.5702422926917867,5.0,5.0,5.0,5.5,5.0,True,False,False,True,False
2022-11-06,5.0,310,6,11,-0.8115390590073611,0.5842981736283683,5.0,5.0,5.0,5.5,5.0,True,False,False,True,False
2022-11-06,7.5,310,6,11,-0.8115390590073611,0.5842981736283683,7.5,7.5,7.5,5.5,7.5,False,True,False,False,True
2022-11-06,10.0,310,6,11,-0.8115390590073611,0.5842981736283683,10.0,10.0,10.0,8.5,10.0,False,False,True,False,True
2022-11-06,11.0,310,6,11,-0.8115390590073611,0.5842981736283683,11.0,11.0,11.0,10.0,11.0,False,False,True,True,False
2022-11-06,7.5,310,6,11,-0.8115390590073611,0.5842981736283683,7.5,7.5,7.5,7.5,7.5,False,True,False,True,False
2022-11-06,5.5,310,6,11,-0.8115390590073611,0.5842981736283683,5.5,5.5,5.5,4.0,5.5,True,False,False,False,True
2022-11-07,11.0,311,0,11,-0.801361088174677,0.5981809144059158,11.0,11.0,11.0,10.0,11.0,False,False,True,True,False
2022-11-07,4.5,311,0,11,-0.801361088174677,0.5981809144059158,5.0,5.0,5.0,5.5,4.983333333333333,True,False,False,True,False
2022-11-07,7.5,311,0,11,-0.801361088174677,0.5981809144059158,7.5,7.5,7.5,7.5,7.5,False,True,False,True,False
2022-11-07,7.5,311,0,11,-0.801361088174677,0.5981809144059158,7.5,7.5,7.5,5.5,7.5,False,True,False,False,True
2022-11-07,10.0,311,0,11,-0.801361088174677,0.5981809144059158,10.0,10.0,10.0,8.5,10.0,False,False,True,False,True
2022-11-07,5.5,311,0,11,-0.801361088174677,0.5981809144059158,5.5,5.5,5.5,4.0,5.5,True,False,False,False,True
2022-11-08,11.0,312,1,11,-0.7909456567567774,0.6118864012687242,11.0,11.0,11.0,10.0,11.0,False,False,True,True,False
2022-11-08,7.5,312,1,11,-0.7909456567567774,0.6118864012687242,7.5,7.5,7.5,5.5,7.5,False,True,False,False,True
2022-11-08,5.5,312,1,11,-0.7909456567567774,0.6118864012687242,5.5,5.5,5.5,4.0,5.5,True,False,False,False,True
2022-11-08,4.5,312,1,11,-0.7909456567567774,0.6118864012687242,4.5,5.0,5.0,5.5,4.966666666666667,True,False,False,True,False
2022-11-08,10.0,312,1,11,-0.7909456567567774,0.6118864012687242,10.0,10.0,10.0,8.5,10.0,False,False,True,False,True
2022-11-08,7.5,312,1,11,-0.7909456567567774,0.6118864012687242,7.5,7.5,7.5,7.5,7.5,False,True,False,True,False
2022-11-09,7.5,313,2,11,-0.780295851070776,0.6254105729852457,7.5,7.5,7.5,7.5,7.5,False,True,False,True,False
2022-11-09,5.5,313,2,11,-0.780295851070776,0.6254105729852457,5.5,5.5,5.5,4.0,5.5,True,False,False,False,True
2022-11-09,7.5,313,2,11,-0.780295851070776,0.6254105729852457,7.5,7.5,7.5,5.5,7.5,False,True,False,False,True
2022-11-09,4.5,313,2,11,-0.780295851070776,0.6254105729852457,4.5,5.0,5.0,5.5,4.95,True,False,False,True,False
2022-11-09,10.0,313,2,11,-0.780295851070776,0.6254105729852457,10.0,10.0,10.0,8.5,10.0,False,False,True,False,True
2022-11-09,11.0,313,2,11,-0.780295851070776,0.6254105729852457,11.0,11.0,11.0,10.0,11.0,False,False,True,True,False
2022-11-10,10.0,314,3,11,-0.7694148268839381,0.6387494220515268,10.0,10.0,10.0,8.5,10.0,False,False,True,False,True
2022-11-10,7.5,314,3,11,-0.7694148268839381,0.6387494220515268,7.5,7.5,7.5,7.5,7.5,False,True,False,True,False
2022-11-10,7.5,314,3,11,-0.7694148268839381,0.6387494220515268,7.5,7.5,7.5,5.5,7.5,False,True,False,False,True
2022-11-10,11.0,314,3,11,-0.7694148268839381,0.6387494220515268,11.0,11.0,11.0,10.0,11.0,False,False,True,True,False
2022-11-10,5.5,314,3,11,-0.7694148268839381,0.6387494220515268,5.5,5.5,5.5,4.0,5.5,True,False,False,False,True
2022-11-10,4.5,314,3,11,-0.7694148268839381,0.6387494220515268,4.5,5.0,5.0,5.5,4.933333333333334,True,False,False,True,False
2022-11-11,7.5,315,4,11,-0.7583058084785625,0.6518989958787125,7.5,7.5,7.5,7.5,7.5,False,True,False,True,False
2022-11-11,11.0,315,4,11,-0.7583058084785625,0.6518989958787125,11.0,11.0,11.0,10.0,11.0,False,False,True,True,False
2022-11-11,4.5,315,4,11,-0.7583058084785625,0.6518989958787125,4.5,5.0,5.0,5.5,4.916666666666667,True,False,False,True,False
2022-11-11,7.5,315,4,11,-0.7583058084785625,0.6518989958787125,7.5,7.5,7.5,5.5,7.5,False,True,False,False,True
2022-11-11,10.0,315,4,11,-0.7583058084785625,0.6518989958787125,10.0,10.0,10.0,8.5,10.0,False,False,True,False,True
2022-11-11,5.5,315,4,11,-0.7583058084785625,0.6518989958787125,5.5,5.5,5.5,4.0,5.5,True,False,False,False,True
2022-11-12,7.5,316,5,11,-0.7469720876965551,0.6648553979642866,7.5,7.5,7.5,5.5,7.5,False,True,False,False,True
2022-11-12,10.0,316,5,11,-0.7469720876965551,0.6648553979642866,10.0,10.0,10.0,8.5,10.0,False,False,True,False,True
2022-11-12,4.5,316,5,11,-0.7469720876965551,0.6648553979642866,4.5,5.0,5.0,5.5,4.9,True,False,False,True,False
2022-11-12,11.0,316,5,11,-0.7469720876965551,0.6648553979642866,11.0,11.0,11.0,10.0,11.0,False,False,True,True,False
2022-11-12,5.5,316,5,11,-0.7469720876965551,0.6648553979642866,5.5,5.5,5.5,4.0,5.5,True,False,False,False,True
2022-11-12,7.5,316,5,11,-0.7469720876965551,0.6648553979642866,7.5,7.5,7.5,7.5,7.5,False,True,False,True,False
2022-11-13,7.5,317,6,11,-0.7354170229639858,0.6776147890466887,7.5,7.5,7.5,7.5,7.5,False,True,False,True,False
2022-11-13,4.5,317,6,11,-0.7354170229639858,0.6776147890466887,4.5,5.0,5.0,5.5,4.883333333333334,True,False,False,True,False
2022-11-13,5.5,317,6,11,-0.7354170229639858,0.6776147890466887,5.5,5.5,5.5,4.0,5.5,True,False,False,False,True
2022-11-13,11.0,317,6,11,-0.7354170229639858,0.6776147890466887,11.0,11.0,11.0,10.0,11.0,False,False,True,True,False
2022-11-13,7.5,317,6,11,-0.7354170229639858,0.6776147890466887,7.5,7.5,7.5,5.5,7.5,False,True,False,False,True
2022-11-13,10.0,317,6,11,-0.7354170229639858,0.6776147890466887,10.0,10.0,10.0,8.5,10.0,False,False,True,False,True
2022-11-14,7.5,318,0,11,-0.7236440382959124,0.690173388242972,7.5,7.5,7.5,6.5,7.5,False,True,False,False,True
2022-11-14,10.0,318,0,11,-0.7236440382959124,0.690173388242972,10.0,10.0,10.0,8.5,10.0,False,False,True,False,True
2022-11-14,4.5,318,0,11,-0.7236440382959124,0.690173388242972,4.5,4.5,5.0,5.5,4.866666666666666,True,False,False,True,False
2022-11-14,7.5,318,0,11,-0.7236440382959124,0.690173388242972,7.5,7.5,7.5,7.5,7.5,False,True,False,True,False
2022-11-14,11.0,318,0,11,-0.7236440382959124,0.690173388242972,11.0,11.0,11.0,10.0,11.0,False,False,True,True,False
2022-11-14,5.5,318,0,11,-0.7236440382959124,0.690173388242972,5.5,5.5,5.5,4.5,5.5,True,False,False,False,True
2022-11-15,10.0,319,1,11,-0.711656622281775,0.7025274741691566,10.0,10.0,10.0,8.5,10.0,False,False,True,False,True
2022-11-15,4.5,319,1,11,-0.711656622281775,0.7025274741691566,4.5,4.5,5.0,5.5,4.85,True,False,False,True,False
2022-11-15,11.0,319,1,11,-0.711656622281775,0.7025274741691566,11.0,11.0,11.0,10.0,11.0,False,False,True,True,False
2022-11-15,7.5,319,1,11,-0.711656622281775,0.7025274741691566,7.5,7.5,7.5,7.5,7.5,False,True,False,True,False
2022-11-15,5.5,319,1,11,-0.711656622281775,0.7025274741691566,5.5,5.5,5.5,4.5,5.5,True,False,False,False,True
2022-11-15,7.5,319,1,11,-0.711656622281775,0.7025274741691566,7.5,7.5,7.5,6.5,7.5,False,True,False,False,True
2022-11-16,5.5,320,2,11,-0.6994583270516471,0.7146733860429608,5.5,5.5,5.5,4.5,5.5,True,False,False,False,True
2022-11-16,7.5,320,2,11,-0.6994583270516471,0.7146733860429608,7.5,7.5,7.5,6.5,7.5,False,True,False,False,True
2022-11-16,11.0,320,2,11,-0.6994583270516471,0.7146733860429608,11.0,11.0,11.0,10.0,11.0,False,False,True,True,False
2022-11-16,4.5,320,2,11,-0.6994583270516471,0.7146733860429608,4.5,4.5,5.0,5.5,4.833333333333333,True,False,False,True,False
2022-11-16,10.0,320,2,11,-0.6994583270516471,0.7146733860429608,10.0,10.0,10.0,8.5,10.0,False,False,True,False,True
2022-11-16,7.5,320,2,11,-0.6994583270516471,0.7146733860429608,7.5,7.5,7.5,7.5,7.5,False,True,False,True,False
2022-11-17,5.5,321,3,11,-0.6870527672236675,0.7266075247685652,5.5,5.5,5.5,4.5,5.5,True,False,False,False,True
2022-11-17,7.5,321,3,11,-0.6870527672236675,0.7266075247685652,7.5,7.5,7.5,7.5,7.5,False,True,False,True,False
2022-11-17,7.5,321,3,11,-0.6870527672236675,0.7266075247685652,7.5,7.5,7.5,6.5,7.5,False,True,False,False,True
2022-11-17,4.5,321,3,11,-0.6870527672236675,0.7266075247685652,4.5,4.5,5.0,5.5,4.816666666666666,True,False,False,True,False
2022-11-17,10.0,321,3,11,-0.6870527672236675,0.7266075247685652,10.0,10.0,10.0,8.5,10.0,False,False,True,False,True
2022-11-17,11.0,321,3,11,-0.6870527672236675,0.7266075247685652,11.0,11.0,11.0,10.0,11.0,False,False,True,True,False
2022-11-18,7.5,322,4,11,-0.6744436188329457,0.7383263540031063,7.5,7.5,7.5,7.5,7.5,False,True,False,True,False
2022-11-18,10.0,322,4,11,-0.6744436188329457,0.7383263540031063,10.0,10.0,10.0,8.5,10.0,False,False,True,False,True
2022-11-18,7.5,322,4,11,-0.6744436188329457,0.7383263540031063,7.5,7.5,7.5,6.5,7.5,False,True,False,False,True
2022-11-18,11.0,322,4,11,-0.6744436188329457,0.7383263540031063,11.0,11.0,11.0,10.0,11.0,False,False,True,True,False
2022-11-18,4.5,322,4,11,-0.6744436188329457,0.7383263540031063,4.5,4.5,5.0,5.5,4.8,True,False,False,True,False
2022-11-18,5.5,322,4,11,-0.6744436188329457,0.7383263540031063,5.5,5.5,5.5,4.5,5.5,True,False,False,False,True
2022-11-19,7.5,323,5,11,-0.661634618242279,0.749826401204568,7.5,7.5,7.5,7.5,7.5,False,True,False,True,False
2022-11-19,11.0,323,5,11,-0.661634618242279,0.749826401204568,11.0,11.0,11.0,10.0,11.0,False,False,True,True,False
2022-11-19,4.5,323,5,11,-0.661634618242279,0.749826401204568,4.5,4.5,5.0,5.5,4.783333333333333,True,False,False,True,False
2022-11-19,7.5,323,5,11,-0.661634618242279,0.749826401204568,7.5,7.5,7.5,6.5,7.5,False,True,False,False,True
2022-11-19,10.0,323,5,11,-0.661634618242279,0.749826401204568,10.0,10.0,10.0,8.5,10.0,False,False,True,False,True
2022-11-19,5.5,323,5,11,-0.661634618242279,0.749826401204568,5.5,5.5,5.5,4.5,5.5,True,False,False,False,True
2022-11-20,7.5,324,6,11,-0.6486295610349818,0.7611042586607742,7.5,7.5,7.5,6.5,7.5,False,True,False,False,True
2022-11-20,4.5,324,6,11,-0.6486295610349818,0.7611042586607742,4.5,4.5,5.0,5.5,4.766666666666667,True,False,False,True,False
2022-11-20,10.0,324,6,11,-0.6486295610349818,0.7611042586607742,10.0,10.0,10.0,8.5,10.0,False,False,True,False,True
2022-11-20,11.0,324,6,11,-0.6486295610349818,0.7611042586607742,11.0,11.0,11.0,10.0,11.0,False,False,True,True,False
2022-11-20,5.5,324,6,11,-0.6486295610349818,0.7611042586607742,5.5,5.5,5.5,4.5,5.5,True,False,False,False,True
2022-11-20,7.5,324,6,11,-0.6486295610349818,0.7611042586607742,7.5,7.5,7.5,7.5,7.5,False,True,False,True,False
2022-11-21,11.0,325,0,11,-0.6354323008901775,0.7721565844991641,11.0,11.0,11.0,10.0,11.0,False,False,True,True,False
2022-11-21,10.0,325,0,11,-0.6354323008901775,0.7721565844991641,10.0,10.0,10.0,8.5,10.0,False,False,True,False,True
2022-11-21,7.5,325,0,11,-0.6354323008901775,0.7721565844991641,7.5,7.5,7.5,7.5,7.5,False,True,False,True,False
2022-11-21,4.5,325,0,11,-0.6354323008901775,0.7721565844991641,4.5,4.5,5.0,5.5,4.75,True,False,False,True,False
2022-11-21,7.5,325,0,11,-0.6354323008901775,0.7721565844991641,7.5,7.5,7.5,6.5,7.5,False,True,False,False,True
2022-11-21,5.5,325,0,11,-0.6354323008901775,0.7721565844991641,5.5,5.5,5.5,4.5,5.5,True,False,False,False,True
2022-11-22,7.5,326,1,11,-0.622046748440868,0.7829801036770624,7.5,7.5,7.5,7.5,7.5,False,True,False,True,False
2022-11-22,5.5,326,1,11,-0.622046748440868,0.7829801036770624,5.5,5.5,5.5,4.5,5.5,True,False,False,False,True
2022-11-22,4.5,326,1,11,-0.622046748440868,0.7829801036770624,4.5,4.5,5.0,5.5,4.733333333333333,True,False,False,True,False
2022-11-22,7.5,326,1,11,-0.622046748440868,0.7829801036770624,7.5,7.5,7.5,6.5,7.5,False,True,False,False,True
2022-11-22,10.0,326,1,11,-0.622046748440868,0.7829801036770624,10.0,10.0,10.0,8.5,10.0,False,False,True,False,True
2022-11-22,11.0,326,1,11,-0.622046748440868,0.7829801036770624,11.0,11.0,11.0,10.0,11.0,False,False,True,True,False
2022-11-23,7.5,327,2,11,-0.6084768701151264,0.7935716089521472,7.5,7.5,7.5,7.5,7.5,False,True,False,True,False
2022-11-23,7.5,327,2,11,-0.6084768701151264,0.7935716089521472,7.5,7.5,7.5,6.5,7.5,False,True,False,False,True
2022-11-23,4.5,327,2,11,-0.6084768701151264,0.7935716089521472,4.5,4.5,5.0,5.5,4.716666666666667,True,False,False,True,False
2022-11-23,10.0,327,2,11,-0.6084768701151264,0.7935716089521472,10.0,10.0,10.0,8.5,10.0,False,False,True,False,True
2022-11-23,11.0,327,2,11,-0.6084768701151264,0.7935716089521472,11.0,11.0,11.0,10.0,11.0,False,False,True,True,False
2022-11-23,5.5,327,2,11,-0.6084768701151264,0.7935716089521472,5.5,5.5,5.5,4.5,5.5,True,False,False,False,True
2022-11-24,7.5,328,3,11,-0.594726686960764,0.8039279618328208,7.5,7.5,7.5,7.5,7.5,False,True,False,True,False
2022-11-24,10.0,328,3,11,-0.594726686960764,0.8039279618328208,10.0,10.0,10.0,8.5,10.0,False,False,True,False,True
2022-11-24,7.5,328,3,11,-0.594726686960764,0.8039279618328208,7.5,7.5,7.5,6.5,7.5,False,True,False,False,True
2022-11-24,4.5,328,3,11,-0.594726686960764,0.8039279618328208,4.5,4.5,5.0,5.5,4.7,True,False,False,True,False
2022-11-24,11.0,328,3,11,-0.594726686960764,0.8039279618328208,11.0,11.0,11.0,10.0,11.0,False,False,True,True,False
2022-11-24,5.5,328,3,11,-0.594726686960764,0.8039279618328208,5.5,5.5,5.5,4.5,5.5,True,False,False,False,True
2022-11-25,11.0,329,4,11,-0.5808002734538013,0.8140460935082175,11.0,11.0,11.0,10.0,11.0,False,False,True,True,False
2022-11-25,7.5,329,4,11,-0.5808002734538013,0.8140460935082175,7.5,7.5,7.5,7.5,7.5,False,True,False,True,False
2022-11-25,10.0,329,4,11,-0.5808002734538013,0.8140460935082175,10.0,10.0,10.0,8.5,10.0,False,False,True,False,True
2022-11-25,5.5,329,4,11,-0.5808002734538013,0.8140460935082175,5.5,5.5,5.5,4.5,5.5,True,False,False,False,True
2022-11-25,4.5,329,4,11,-0.5808002734538013,0.8140460935082175,4.5,4.5,5.0,5.5,4.683333333333334,True,False,False,True,False
2022-11-25,7.5,329,4,11,-0.5808002734538013,0.8140460935082175,7.5,7.5,7.5,6.5,7.5,False,True,False,False,True
2022-11-26,7.5,330,5,11,-0.5667017562911184,0.8239230057575536,7.5,7.5,7.5,7.5,7.5,False,True,False,True,False
2022-11-26,5.5,330,5,11,-0.5667017562911184,0.8239230057575536,5.5,5.5,5.5,4.5,5.5,True,False,False,False,True
2022-11-26,7.5,330,5,11,-0.5667017562911184,0.8239230057575536,7.5,7.5,7.5,6.5,7.5,False,True,False,False,True
2022-11-26,11.0,330,5,11,-0.5667017562911184,0.8239230057575536,11.0,11.0,11.0,10.0,11.0,False,False,True,True,False
2022-11-26,10.0,330,5,11,-0.5667017562911184,0.8239230057575536,10.0,10.0,10.0,9.5,10.0,False,False,True,False,True
2022-11-26,4.5,330,5,11,-0.5667017562911184,0.8239230057575536,4.5,4.5,5.0,5.5,4.666666666666667,True,False,False,True,False
2022-11-27,7.5,331,6,11,-0.5524353131676203,0.8335557718385695,7.5,7.5,7.5,7.5,7.5,False,True,False,True,False
2022-11-27,4.5,331,6,11,-0.5524353131676203,0.8335557718385695,4.5,4.5,5.0,5.5,4.65,True,False,False,True,False
2022-11-27,11.0,331,6,11,-0.5524353131676203,0.8335557718385695,11.0,11.0,11.0,10.0,11.0,False,False,True,True,False
2022-11-27,5.5,331,6,11,-0.5524353131676203,0.8335557718385695,5.5,5.5,5.5,4.5,5.5,True,False,False,False,True
2022-11-27,10.0,331,6,11,-0.5524353131676203,0.8335557718385695,10.0,10.0,10.0,9.5,10.0,False,False,True,False,True
2022-11-27,7.5,331,6,11,-0.5524353131676203,0.8335557718385695,7.5,7.5,7.5,6.5,7.5,False,True,False,False,True
2022-11-28,5.5,332,0,11,-0.5380051715382992,0.8429415373547832,5.5,5.5,5.5,4.5,5.5,True,False,False,False,True
2022-11-28,4.5,332,0,11,-0.5380051715382992,0.8429415373547832,4.5,4.5,5.0,5.5,4.633333333333334,True,False,False,True,False
2022-11-28,7.5,332,0,11,-0.5380051715382992,0.8429415373547832,7.5,7.5,7.5,6.5,7.5,False,True,False,False,True
2022-11-28,10.0,332,0,11,-0.5380051715382992,0.8429415373547832,10.0,10.0,10.0,9.5,10.0,False,False,True,False,True
2022-11-28,11.0,332,0,11,-0.5380051715382992,0.8429415373547832,11.0,11.0,11.0,10.0,11.0,False,False,True,True,False
2022-11-28,7.5,332,0,11,-0.5380051715382992,0.8429415373547832,7.5,7.5,7.5,7.5,7.5,False,True,False,True,False
2022-11-29,7.5,333,1,11,-0.5234156073655503,0.8520775211013093,7.5,7.5,7.5,6.5,7.5,False,True,False,False,True
2022-11-29,5.5,333,1,11,-0.5234156073655503,0.8520775211013093,5.5,5.5,5.5,4.5,5.5,True,False,False,False,True
2022-11-29,10.0,333,1,11,-0.5234156073655503,0.8520775211013093,10.0,10.0,10.0,9.5,10.0,False,False,True,False,True
2022-11-29,11.0,333,1,11,-0.5234156073655503,0.8520775211013093,11.0,11.0,11.0,10.0,11.0,False,False,True,True,False
2022-11-29,7.5,333,1,11,-0.5234156073655503,0.8520775211013093,7.5,7.5,7.5,7.5,7.5,False,True,False,True,False
2022-11-29,4.5,333,1,11,-0.5234156073655503,0.8520775211013093,4.5,4.5,5.0,5.5,4.616666666666666,True,False,False,True,False
2022-11-30,7.5,334,2,11,-0.5086709438521042,0.8609610158889945,7.5,7.5,7.5,7.5,7.5,False,True,False,True,False
2022-11-30,7.5,334,2,11,-0.5086709438521042,0.8609610158889945,7.5,7.5,7.5,6.5,7.5,False,True,False,False,True
2022-11-30,10.0,334,2,11,-0.5086709438521042,0.8609610158889945,10.0,10.0,10.0,9.5,10.0,False,False,True,False,True
2022-11-30,5.5,334,2,11,-0.5086709438521042,0.8609610158889945,5.5,5.5,5.5,4.5,5.5,True,False,False,False,True
2022-11-30,4.5,334,2,11,-0.5086709438521042,0.8609610158889945,4.5,4.5,5.0,5.5,4.6,True,False,False,True,False
2022-11-30,11.0,334,2,11,-0.5086709438521042,0.8609610158889945,11.0,11.0,11.0,10.0,11.0,False,False,True,True,False
2022-12-01,11.0,335,3,12,-0.49377555015997737,0.8695893893466109,11.0,11.0,11.0,10.0,11.0,False,False,True,True,False
2022-12-01,4.5,335,3,12,-0.49377555015997737,0.8695893893466109,4.5,4.5,5.0,5.5,4.583333333333333,True,False,False,True,False
2022-12-01,7.5,335,3,12,-0.49377555015997737,0.8695893893466109,7.5,7.5,7.5,7.5,7.5,False,True,False,True,False
2022-12-01,5.5,335,3,12,-0.49377555015997737,0.8695893893466109,5.5,5.5,5.5,4.5,5.5,True,False,False,False,True
2022-12-01,10.0,335,3,12,-0.49377555015997737,0.8695893893466109,10.0,10.0,10.0,9.5,10.0,False,False,True,False,True
2022-12-01,7.5,335,3,12,-0.49377555015997737,0.8695893893466109,7.5,7.5,7.5,6.5,7.5,False,True,False,False,True
2022-12-02,10.0,336,4,12,-0.4787338401157883,0.8779600847008883,10.0,10.0,10.0,9.5,10.0,False,False,True,False,True
2022-12-02,11.0,336,4,12,-0.4787338401157883,0.8779600847008883,11.0,11.0,11.0,10.0,11.0,False,False,True,True,False
2022-12-02,7.5,336,4,12,-0.4787338401157883,0.8779600847008883,7.5,7.5,7.5,6.5,7.5,False,True,False,False,True
2022-12-02,5.5,336,4,12,-0.4787338401157883,0.8779600847008883,5.5,5.5,5.5,4.5,5.5,True,False,False,False,True
2022-12-02,4.5,336,4,12,-0.4787338401157883,0.8779600847008883,4.5,4.5,5.0,5.5,4.566666666666666,True,False,False,True,False
2022-12-02,7.5,336,4,12,-0.4787338401157883,0.8779600847008883,7.5,7.5,7.5,7.5,7.5,False,True,False,True,False
2022-12-03,7.5,337,5,12,-0.4635502709028512,0.8860706215341378,7.5,7.5,7.5,6.5,7.5,False,True,False,False,True
2022-12-03,5.5,337,5,12,-0.4635502709028512,0.8860706215341378,5.5,5.5,5.5,4.5,5.5,True,False,False,False,True
2022-12-03,11.0,337,5,12,-0.4635502709028512,0.8860706215341378,11.0,11.0,11.0,10.0,11.0,False,False,True,True,False
2022-12-03,10.0,337,5,12,-0.4635502709028512,0.8860706215341378,10.0,10.0,10.0,9.5,10.0,False,False,True,False,True
2022-12-03,7.5,337,5,12,-0.4635502709028512,0.8860706215341378,7.5,7.5,7.5,7.5,7.5,False,True,False,True,False
2022-12-03,4.5,337,5,12,-0.4635502709028512,0.8860706215341378,4.5,4.5,5.0,5.5,4.55,True,False,False,True,False
2022-12-04,7.5,338,6,12,-0.4482293417404106,0.893918596519257,7.5,7.5,7.5,6.5,7.5,False,True,False,False,True
2022-12-04,10.0,338,6,12,-0.4482293417404106,0.893918596519257,10.0,10.0,10.0,9.5,10.0,False,False,True,False,True
2022-12-04,11.0,338,6,12,-0.4482293417404106,0.893918596519257,11.0,11.0,11.0,10.0,11.0,False,False,True,True,False
2022-12-04,4.5,338,6,12,-0.4482293417404106,0.893918596519257,4.5,4.5,5.0,5.5,4.533333333333333,True,False,False,True,False
2022-12-04,7.5,338,6,12,-0.4482293417404106,0.893918596519257,7.5,7.5,7.5,7.5,7.5,False,True,False,True,False
2022-12-04,5.5,338,6,12,-0.4482293417404106,0.893918596519257,5.5,5.5,5.5,4.5,5.5,True,False,False,False,True
2022-12-05,10.0,339,0,12,-0.4327755925504317,0.9015016841318838,10.0,10.0,10.0,9.5,10.0,False,False,True,False,True
2022-12-05,11.0,339,0,12,-0.4327755925504317,0.9015016841318838,11.0,11.0,11.0,10.0,11.0,False,False,True,True,False
2022-12-05,4.5,339,0,12,-0.4327755925504317,0.9015016841318838,4.5,4.5,5.0,5.5,4.516666666666667,True,False,False,True,False
2022-12-05,7.5,339,0,12,-0.4327755925504317,0.9015016841318838,7.5,7.5,7.5,7.5,7.5,False,True,False,True,False
2022-12-05,7.5,339,0,12,-0.4327755925504317,0.9015016841318838,7.5,7.5,7.5,6.5,7.5,False,True,False,False,True
2022-12-05,5.5,339,0,12,-0.4327755925504317,0.9015016841318838,5.5,5.5,5.5,4.5,5.5,True,False,False,False,True
2022-12-06,11.0,340,1,12,-0.41719360261231697,0.9088176373395028,11.0,11.0,11.0,10.0,11.0,False,False,True,True,False
2022-12-06,4.5,340,1,12,-0.41719360261231697,0.9088176373395028,4.5,4.5,5.0,5.5,4.5,True,False,False,True,False
2022-12-06,7.5,340,1,12,-0.41719360261231697,0.9088176373395028,7.5,7.5,7.5,7.5,7.5,False,True,False,True,False
2022-12-06,10.0,340,1,12,-0.41719360261231697,0.9088176373395028,10.0,10.0,10.0,9.5,10.0,False,False,True,False,True
2022-12-06,5.5,340,1,12,-0.41719360261231697,0.9088176373395028,5.5,5.5,5.5,4.5,5.5,True,False,False,False,True
2022-12-06,7.5,340,1,12,-0.41719360261231697,0.9088176373395028,7.5,7.5,7.5,6.5,7.5,False,True,False,False,True
2022-12-07,5.5,341,2,12,-0.4014879892059737,0.9158642882672868,5.5,5.5,5.5,4.5,5.5,True,False,False,False,True
2022-12-07,10.0,341,2,12,-0.4014879892059737,0.9158642882672868,10.0,10.0,10.0,9.5,10.0,False,False,True,False,True
2022-12-07,7.5,341,2,12,-0.4014879892059737,0.9158642882672868,7.5,7.5,7.5,6.5,7.5,False,True,False,False,True
2022-12-07,4.5,341,2,12,-0.4014879892059737,0.9158642882672868,4.5,4.5,4.5,5.5,4.5,True,False,False,True,False
2022-12-07,7.5,341,2,12,-0.4014879892059737,0.9158642882672868,7.5,7.5,7.5,7.5,7.5,False,True,False,True,False
2022-12-07,11.0,341,2,12,-0.4014879892059737,0.9158642882672868,11.0,11.0,11.0,10.0,11.0,False,False,True,True,False
2022-12-08,11.0,342,3,12,-0.38566340624360745,0.9226395488404875,11.0,11.0,11.0,10.0,11.0,False,False,True,True,False
2022-12-08,7.5,342,3,12,-0.38566340624360745,0.9226395488404875,7.5,7.5,7.5,6.5,7.5,False,True,False,False,True
2022-12-08,10.0,342,3,12,-0.38566340624360745,0.9226395488404875,10.0,10.0,10.0,9.5,10.0,False,False,True,False,True
2022-12-08,7.5,342,3,12,-0.38566340624360745,0.9226395488404875,7.5,7.5,7.5,7.5,7.5,False,True,False,True,False
