pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_250g左右,specInfo_150g,specInfo_300g-350g,prodPcat_虾蟹类,prodPcat_其他类
2023-02-18,50.0,49,5,2,0.7469720876965552,0.6648553979642865,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-02-19,110.0,50,6,2,0.7583058084785624,0.6518989958787126,110.0,110.0,115.0,35.0,113.16666666666667,True,False,False,True,False
2023-02-19,140.0,50,6,2,0.7583058084785624,0.6518989958787126,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-02-19,50.0,50,6,2,0.7583058084785624,0.6518989958787126,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-02-20,110.0,51,0,2,0.7694148268839378,0.6387494220515272,110.0,110.0,115.0,35.0,113.0,True,False,False,True,False
2023-02-20,140.0,51,0,2,0.7694148268839378,0.6387494220515272,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-02-20,50.0,51,0,2,0.7694148268839378,0.6387494220515272,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-02-21,140.0,52,1,2,0.7802958510707755,0.6254105729852463,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-02-21,50.0,52,1,2,0.7802958510707755,0.6254105729852463,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-02-21,110.0,52,1,2,0.7802958510707755,0.6254105729852463,110.0,110.0,115.0,35.0,112.83333333333333,True,False,False,True,False
2023-02-22,50.0,53,2,2,0.7909456567567772,0.6118864012687243,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-02-22,110.0,53,2,2,0.7909456567567772,0.6118864012687243,110.0,110.0,115.0,35.0,112.66666666666667,True,False,False,True,False
2023-02-22,140.0,53,2,2,0.7909456567567772,0.6118864012687243,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-02-23,50.0,54,3,2,0.8013610881746766,0.5981809144059165,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-02-23,125.0,54,3,2,0.8013610881746766,0.5981809144059165,110.0,110.0,115.0,35.0,113.0,True,False,False,True,False
2023-02-23,140.0,54,3,2,0.8013610881746766,0.5981809144059165,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-02-24,125.0,55,4,2,0.8115390590073611,0.5842981736283684,125.0,110.0,115.0,35.0,113.33333333333333,True,False,False,True,False
2023-02-24,140.0,55,4,2,0.8115390590073611,0.5842981736283684,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-02-24,50.0,55,4,2,0.8115390590073611,0.5842981736283684,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-02-25,140.0,56,5,2,0.8214765533024142,0.5702422926917871,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-02-25,50.0,56,5,2,0.8214765533024142,0.5702422926917871,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-02-25,125.0,56,5,2,0.8214765533024142,0.5702422926917871,125.0,110.0,115.0,35.0,113.66666666666667,True,False,False,True,False
2023-02-26,140.0,57,6,2,0.8311706263658079,0.5560174366570446,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-02-26,50.0,57,6,2,0.8311706263658079,0.5560174366570446,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-02-26,125.0,57,6,2,0.8311706263658079,0.5560174366570446,125.0,110.0,115.0,35.0,114.0,True,False,False,True,False
2023-02-27,50.0,58,0,2,0.8406184056344782,0.5416278206559814,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-02-27,125.0,58,0,2,0.8406184056344782,0.5416278206559814,125.0,110.0,115.0,35.0,114.33333333333333,True,False,False,True,False
2023-02-27,140.0,58,0,2,0.8406184056344782,0.5416278206559814,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-02-28,135.0,59,1,2,0.8498170915275278,0.5270777086423722,125.0,110.0,115.0,35.0,115.0,True,False,False,True,False
2023-02-28,140.0,59,1,2,0.8498170915275278,0.5270777086423722,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-02-28,50.0,59,1,2,0.8498170915275278,0.5270777086423722,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-03-01,135.0,60,2,3,0.8587639582758029,0.5123714121284237,135.0,110.0,115.0,35.0,115.66666666666667,True,False,False,True,False
2023-03-01,140.0,60,2,3,0.8587639582758029,0.5123714121284237,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-03-01,50.0,60,2,3,0.8587639582758029,0.5123714121284237,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-03-02,135.0,61,3,3,0.8674563547295969,0.49751328890718066,135.0,125.0,115.0,35.0,116.33333333333333,True,False,False,True,False
2023-03-02,50.0,61,3,3,0.8674563547295969,0.49751328890718066,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-03-02,140.0,61,3,3,0.8674563547295969,0.49751328890718066,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-03-03,50.0,62,4,3,0.8758917051442429,0.48250774176121847,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-03-03,135.0,62,4,3,0.8758917051442429,0.48250774176121847,135.0,125.0,115.0,35.0,117.0,True,False,False,True,False
2023-03-03,140.0,62,4,3,0.8758917051442429,0.48250774176121847,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-03-04,50.0,63,5,3,0.8840675099433636,0.4673592171580022,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-03-04,135.0,63,5,3,0.8840675099433636,0.4673592171580022,135.0,125.0,115.0,35.0,117.66666666666667,True,False,False,True,False
2023-03-04,140.0,63,5,3,0.8840675099433636,0.4673592171580022,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-03-05,135.0,64,6,3,0.8919813464595485,0.45207220393230435,135.0,125.0,115.0,35.0,118.33333333333333,True,False,False,True,False
2023-03-05,140.0,64,6,3,0.8919813464595485,0.45207220393230435,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-03-05,50.0,64,6,3,0.8919813464595485,0.45207220393230435,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-03-06,140.0,65,0,3,0.8996308696522433,0.43665123195606403,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-03-06,50.0,65,0,3,0.8996308696522433,0.43665123195606403,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-03-06,135.0,65,0,3,0.8996308696522433,0.43665123195606403,135.0,125.0,115.0,35.0,119.0,True,False,False,True,False
2023-03-07,140.0,66,1,3,0.9070138128026359,0.4211008707960896,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-03-07,50.0,66,1,3,0.9070138128026359,0.4211008707960896,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-03-07,135.0,66,1,3,0.9070138128026359,0.4211008707960896,135.0,135.0,115.0,35.0,119.66666666666667,True,False,False,True,False
2023-03-08,140.0,67,2,3,0.9141279881853337,0.40542572835999735,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-03-08,135.0,67,2,3,0.9141279881853337,0.40542572835999735,135.0,135.0,115.0,35.0,120.33333333333333,True,False,False,True,False
2023-03-08,50.0,67,2,3,0.9141279881853337,0.40542572835999735,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-03-09,135.0,68,3,3,0.9209712877166346,0.38963044953078796,135.0,135.0,115.0,35.0,121.0,True,False,False,True,False
2023-03-09,140.0,68,3,3,0.9209712877166346,0.38963044953078796,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-03-09,50.0,68,3,3,0.9209712877166346,0.38963044953078796,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-03-10,135.0,69,4,3,0.9275416835791966,0.37371971479046906,135.0,135.0,115.0,35.0,121.66666666666667,True,False,False,True,False
2023-03-10,140.0,69,4,3,0.9275416835791966,0.37371971479046906,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-03-10,50.0,69,4,3,0.9275416835791966,0.37371971479046906,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-03-11,140.0,70,5,3,0.9338372288229252,0.35769823883312546,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-03-11,50.0,70,5,3,0.9338372288229252,0.35769823883312546,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-03-11,135.0,70,5,3,0.9338372288229252,0.35769823883312546,135.0,135.0,110.0,35.0,122.5,True,False,False,True,False
2023-03-12,50.0,71,6,3,0.9398560579418954,0.3415707691678556,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-03-12,135.0,71,6,3,0.9398560579418954,0.3415707691678556,135.0,135.0,110.0,35.0,123.33333333333333,True,False,False,True,False
2023-03-12,140.0,71,6,3,0.9398560579418954,0.3415707691678556,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-03-13,50.0,72,0,3,0.9455963874271426,0.3253420847119801,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-03-13,135.0,72,0,3,0.9455963874271426,0.3253420847119801,135.0,135.0,110.0,35.0,124.16666666666667,True,False,False,True,False
2023-03-13,140.0,72,0,3,0.9455963874271426,0.3253420847119801,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-03-14,50.0,73,1,3,0.9510565162951535,0.30901699437494745,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-03-14,140.0,73,1,3,0.9510565162951535,0.30901699437494745,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-03-14,135.0,73,1,3,0.9510565162951535,0.30901699437494745,135.0,135.0,110.0,35.0,125.0,True,False,False,True,False
2023-03-15,140.0,74,2,3,0.9562348265919056,0.29260033563334836,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-03-15,50.0,74,2,3,0.9562348265919056,0.29260033563334836,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-03-15,135.0,74,2,3,0.9562348265919056,0.29260033563334836,135.0,135.0,110.0,35.0,125.83333333333333,True,False,False,True,False
2023-03-16,140.0,75,3,3,0.9611297838723007,0.27609697309746883,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-03-16,50.0,75,3,3,0.9611297838723007,0.27609697309746883,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-03-16,135.0,75,3,3,0.9611297838723007,0.27609697309746883,135.0,135.0,110.0,35.0,126.66666666666667,True,False,False,True,False
2023-03-17,50.0,76,4,3,0.9657399376548549,0.2595117970697999,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-03-17,135.0,76,4,3,0.9657399376548549,0.2595117970697999,135.0,135.0,110.0,35.0,127.5,True,False,False,True,False
2023-03-17,140.0,76,4,3,0.9657399376548549,0.2595117970697999,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-03-18,135.0,77,5,3,0.9700639218515071,0.2428497220959356,135.0,135.0,110.0,35.0,128.33333333333334,True,False,False,True,False
2023-03-18,140.0,77,5,3,0.9700639218515071,0.2428497220959356,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-03-18,50.0,77,5,3,0.9700639218515071,0.2428497220959356,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-03-19,135.0,78,6,3,0.9741004551724205,0.22611568550828828,135.0,135.0,110.0,35.0,129.16666666666666,True,False,False,True,False
2023-03-19,140.0,78,6,3,0.9741004551724205,0.22611568550828828,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-03-19,50.0,78,6,3,0.9741004551724205,0.22611568550828828,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-03-20,140.0,79,0,3,0.9778483415056568,0.20931464596304847,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-03-20,50.0,79,0,3,0.9778483415056568,0.20931464596304847,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-03-20,135.0,79,0,3,0.9778483415056568,0.20931464596304847,135.0,135.0,110.0,35.0,130.0,True,False,False,True,False
2023-03-21,50.0,80,1,3,0.9813064702716093,0.19245158197082998,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-03-21,135.0,80,1,3,0.9813064702716093,0.19245158197082998,135.0,135.0,110.0,35.0,130.83333333333334,True,False,False,True,False
2023-03-21,140.0,80,1,3,0.9813064702716093,0.19245158197082998,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-03-22,50.0,81,2,3,0.9844738167520922,0.1755314904214282,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-03-22,135.0,81,2,3,0.9844738167520922,0.1755314904214282,135.0,135.0,110.0,35.0,131.66666666666666,True,False,False,True,False
2023-03-22,140.0,81,2,3,0.9844738167520922,0.1755314904214282,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-03-23,135.0,82,3,3,0.9873494423939864,0.15855938510313475,135.0,135.0,110.0,35.0,132.5,True,False,False,True,False
2023-03-23,140.0,82,3,3,0.9873494423939864,0.15855938510313475,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-03-23,50.0,82,3,3,0.9873494423939864,0.15855938510313475,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-03-24,140.0,83,4,3,0.989932495087353,0.141540295217043,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-03-24,50.0,83,4,3,0.989932495087353,0.141540295217043,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-03-24,135.0,83,4,3,0.989932495087353,0.141540295217043,135.0,135.0,110.0,35.0,133.33333333333334,True,False,False,True,False
2023-03-25,140.0,84,5,3,0.9922222094179323,0.12447926388678915,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-03-25,50.0,84,5,3,0.9922222094179323,0.12447926388678915,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-03-25,135.0,84,5,3,0.9922222094179323,0.12447926388678915,135.0,135.0,125.0,35.0,133.66666666666666,True,False,False,True,False
2023-03-26,140.0,85,6,3,0.994217906893952,0.10738134666416309,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-03-26,135.0,85,6,3,0.994217906893952,0.10738134666416309,135.0,135.0,125.0,35.0,134.0,True,False,False,True,False
2023-03-26,50.0,85,6,3,0.994217906893952,0.10738134666416309,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-03-27,135.0,86,0,3,0.995918996147179,0.09025161003104117,135.0,135.0,125.0,35.0,134.33333333333334,True,False,False,True,False
2023-03-27,50.0,86,0,3,0.995918996147179,0.09025161003104117,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-03-27,140.0,86,0,3,0.995918996147179,0.09025161003104117,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-03-28,135.0,87,1,3,0.9973249731081555,0.07309512989807777,135.0,135.0,125.0,35.0,134.66666666666666,True,False,False,True,False
2023-03-28,50.0,87,1,3,0.9973249731081555,0.07309512989807777,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-03-28,140.0,87,1,3,0.9973249731081555,0.07309512989807777,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-03-29,135.0,88,2,3,0.9984354211555643,0.055916990100603484,135.0,135.0,125.0,35.0,135.0,True,False,False,True,False
2023-03-29,50.0,88,2,3,0.9984354211555643,0.055916990100603484,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-03-29,140.0,88,2,3,0.9984354211555643,0.055916990100603484,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-03-30,135.0,89,3,3,0.9992500112396835,0.03872228089217446,135.0,135.0,135.0,35.0,135.0,True,False,False,True,False
2023-03-30,50.0,89,3,3,0.9992500112396835,0.03872228089217446,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-03-30,140.0,89,3,3,0.9992500112396835,0.03872228089217446,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-03-31,135.0,90,4,3,0.9997685019798909,0.021516097436222254,135.0,135.0,135.0,35.0,135.0,True,False,False,True,False
2023-03-31,140.0,90,4,3,0.9997685019798909,0.021516097436222254,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-03-31,50.0,90,4,3,0.9997685019798909,0.021516097436222254,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-04-01,140.0,91,5,4,0.9999907397361901,0.004303538296244289,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-04-01,50.0,91,5,4,0.9999907397361901,0.004303538296244289,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-04-01,135.0,91,5,4,0.9999907397361901,0.004303538296244289,135.0,135.0,135.0,35.0,135.0,True,False,False,True,False
2023-04-02,140.0,92,6,4,0.9999166586547379,-0.01291029607500882,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-04-02,50.0,92,6,4,0.9999166586547379,-0.01291029607500882,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-04-02,135.0,92,6,4,0.9999166586547379,-0.01291029607500882,135.0,135.0,135.0,35.0,135.0,True,False,False,True,False
2023-04-03,50.0,93,0,4,0.9995462806873573,-0.030120304846908114,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-04-03,135.0,93,0,4,0.9995462806873573,-0.030120304846908114,135.0,135.0,135.0,35.0,135.0,True,False,False,True,False
2023-04-03,140.0,93,0,4,0.9995462806873573,-0.030120304846908114,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-04-04,135.0,94,1,4,0.9988797155850336,-0.04732138832243185,135.0,135.0,135.0,35.0,135.0,True,False,False,True,False
2023-04-04,140.0,94,1,4,0.9988797155850336,-0.04732138832243185,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-04-04,50.0,94,1,4,0.9988797155850336,-0.04732138832243185,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-04-05,135.0,95,2,4,0.9979171608653922,-0.06450844944931623,135.0,135.0,135.0,35.0,135.0,True,False,False,True,False
2023-04-05,140.0,95,2,4,0.9979171608653922,-0.06450844944931623,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-04-05,50.0,95,2,4,0.9979171608653922,-0.06450844944931623,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-04-06,135.0,96,3,4,0.9966589017541702,-0.08167639533042241,135.0,135.0,135.0,35.0,135.0,True,False,False,True,False
2023-04-06,50.0,96,3,4,0.9966589017541702,-0.08167639533042241,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-04-06,140.0,96,3,4,0.9966589017541702,-0.08167639533042241,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-04-07,50.0,97,4,4,0.9951053111006976,-0.09882013873287143,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-04-07,135.0,97,4,4,0.9951053111006976,-0.09882013873287143,135.0,135.0,135.0,35.0,135.0,True,False,False,True,False
2023-04-07,140.0,97,4,4,0.9951053111006976,-0.09882013873287143,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-04-08,50.0,98,5,4,0.9932568492674143,-0.11593459959550041,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-04-08,135.0,98,5,4,0.9932568492674143,-0.11593459959550041,135.0,135.0,135.0,35.0,135.0,True,False,False,True,False
2023-04-08,140.0,98,5,4,0.9932568492674143,-0.11593459959550041,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-04-09,135.0,99,6,4,0.9911140639934547,-0.1330147065341959,135.0,135.0,135.0,35.0,135.0,True,False,False,True,False
2023-04-09,140.0,99,6,4,0.9911140639934547,-0.1330147065341959,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-04-09,50.0,99,6,4,0.9911140639934547,-0.1330147065341959,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-04-10,140.0,100,0,4,0.9886775902323405,-0.1500553983446526,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-04-10,50.0,100,0,4,0.9886775902323405,-0.1500553983446526,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-04-10,135.0,100,0,4,0.9886775902323405,-0.1500553983446526,135.0,135.0,135.0,35.0,135.0,True,False,False,True,False
2023-04-11,140.0,101,1,4,0.9859481499638304,-0.16705162550211924,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-04-11,50.0,101,1,4,0.9859481499638304,-0.16705162550211924,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-04-11,130.0,101,1,4,0.9859481499638304,-0.16705162550211924,135.0,135.0,135.0,35.0,134.83333333333334,True,False,False,True,False
2023-04-12,50.0,102,2,4,0.9829265519799822,-0.18399835165768005,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-04-12,130.0,102,2,4,0.9829265519799822,-0.18399835165768005,130.0,135.0,135.0,35.0,134.66666666666666,True,False,False,True,False
2023-04-12,140.0,102,2,4,0.9829265519799822,-0.18399835165768005,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-04-13,130.0,103,3,4,0.9796136916454901,-0.20089055513063506,130.0,135.0,135.0,35.0,134.5,True,False,False,True,False
2023-04-13,140.0,103,3,4,0.9796136916454901,-0.20089055513063506,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-04-13,50.0,103,3,4,0.9796136916454901,-0.20089055513063506,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-04-14,130.0,104,4,4,0.9760105506323683,-0.21772323039653177,130.0,135.0,135.0,35.0,134.33333333333334,True,False,False,True,False
2023-04-14,140.0,104,4,4,0.9760105506323683,-0.21772323039653177,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-04-14,50.0,104,4,4,0.9760105506323683,-0.21772323039653177,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-04-15,140.0,105,5,4,0.9721181966290613,-0.23449138957040985,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-04-15,50.0,105,5,4,0.9721181966290613,-0.23449138957040985,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-04-15,132.5,105,5,4,0.9721181966290613,-0.23449138957040985,130.0,135.0,135.0,35.0,134.25,True,False,False,True,False
2023-04-16,50.0,106,6,4,0.9679377830240642,-0.25119006388481935,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-04-16,135.0,106,6,4,0.9679377830240642,-0.25119006388481935,132.5,135.0,135.0,35.0,134.25,True,False,False,True,False
2023-04-16,140.0,106,6,4,0.9679377830240642,-0.25119006388481935,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-04-17,50.0,107,0,4,0.9634705485641488,-0.2678143051621742,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-04-17,137.5,107,0,4,0.9634705485641488,-0.2678143051621742,135.0,135.0,135.0,35.0,134.33333333333334,True,False,False,True,False
2023-04-17,140.0,107,0,4,0.9634705485641488,-0.2678143051621742,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-04-18,50.0,108,1,4,0.9587178169872964,-0.2843591872810034,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-04-18,140.0,108,1,4,0.9587178169872964,-0.2843591872810034,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-04-18,140.0,108,1,4,0.9587178169872964,-0.2843591872810034,137.5,130.0,135.0,35.0,134.5,True,False,False,True,False
2023-04-19,140.0,109,2,4,0.9536809966304457,-0.30081980763566735,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-04-19,140.0,109,2,4,0.9536809966304457,-0.30081980763566735,140.0,130.0,135.0,35.0,134.66666666666666,True,False,False,True,False
2023-04-19,50.0,109,2,4,0.9536809966304457,-0.30081980763566735,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-04-20,140.0,110,3,4,0.9483615800121715,-0.3171912885891061,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-04-20,140.0,110,3,4,0.9483615800121715,-0.3171912885891061,140.0,130.0,135.0,35.0,134.83333333333334,True,False,False,True,False
2023-04-20,50.0,110,3,4,0.9483615800121715,-0.3171912885891061,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-04-21,140.0,111,4,4,0.9427611433904207,-0.3334687789181868,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-04-21,120.0,111,4,4,0.9427611433904207,-0.3334687789181868,140.0,130.0,135.0,35.0,134.33333333333334,True,False,False,True,False
2023-04-21,50.0,111,4,4,0.9427611433904207,-0.3334687789181868,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-04-22,140.0,112,5,4,0.9368813462954315,-0.3496474552512284,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-04-22,120.0,112,5,4,0.9368813462954315,-0.3496474552512284,120.0,132.5,135.0,35.0,133.83333333333334,True,False,False,True,False
2023-04-22,50.0,112,5,4,0.9368813462954315,-0.3496474552512284,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-04-23,120.0,113,6,4,0.9307239310379795,-0.36572252349726897,120.0,135.0,135.0,35.0,133.33333333333334,True,False,False,True,False
2023-04-23,50.0,113,6,4,0.9307239310379795,-0.36572252349726897,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-04-23,140.0,113,6,4,0.9307239310379795,-0.36572252349726897,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-04-24,50.0,114,0,4,0.9242907221930933,-0.3816892202666588,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-04-24,120.0,114,0,4,0.9242907221930933,-0.3816892202666588,120.0,137.5,135.0,35.0,132.83333333333334,True,False,False,True,False
2023-04-24,140.0,114,0,4,0.9242907221930933,-0.3816892202666588,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-04-25,50.0,115,1,4,0.9175836260593937,-0.39754281428255595,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-04-25,120.0,115,1,4,0.9175836260593937,-0.39754281428255595,120.0,140.0,135.0,35.0,132.33333333333334,True,False,False,True,False
2023-04-25,140.0,115,1,4,0.9175836260593937,-0.39754281428255595,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-04-26,120.0,116,2,4,0.9106046300942162,-0.4132786077829042,120.0,140.0,135.0,35.0,131.83333333333334,True,False,False,True,False
2023-04-26,140.0,116,2,4,0.9106046300942162,-0.4132786077829042,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-04-26,50.0,116,2,4,0.9106046300942162,-0.4132786077829042,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-04-27,140.0,117,3,4,0.9033558023246845,-0.4288919379124835,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-04-27,50.0,117,3,4,0.9033558023246845,-0.4288919379124835,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-04-27,120.0,117,3,4,0.9033558023246845,-0.4288919379124835,120.0,140.0,135.0,35.0,131.33333333333334,True,False,False,True,False
2023-04-28,140.0,118,4,4,0.895839290734909,-0.4443781781046132,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
2023-04-28,50.0,118,4,4,0.895839290734909,-0.4443781781046132,50.0,50.0,50.0,50.0,50.0,False,True,False,False,True
2023-04-28,140.0,118,4,4,0.895839290734909,-0.4443781781046132,120.0,120.0,135.0,35.0,131.5,True,False,False,True,False
2023-04-29,140.0,119,5,4,0.8880573226294932,-0.45973273945210397,140.0,140.0,140.0,140.0,140.0,False,False,True,False,True
