pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_活（无沙）,specInfo_活,prodPcat_贝壳类,prodPcat_其他类
2022-12-05,8.5,339,0,12,-0.4327755925504317,0.9015016841318838,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-12-05,6.5,339,0,12,-0.4327755925504317,0.9015016841318838,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-12-05,6.5,339,0,12,-0.4327755925504317,0.9015016841318838,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-12-06,8.5,340,1,12,-0.41719360261231697,0.9088176373395028,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-12-06,8.5,340,1,12,-0.41719360261231697,0.9088176373395028,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-12-06,6.5,340,1,12,-0.41719360261231697,0.9088176373395028,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-12-06,6.5,340,1,12,-0.41719360261231697,0.9088176373395028,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-12-07,8.5,341,2,12,-0.4014879892059737,0.9158642882672868,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-12-07,6.5,341,2,12,-0.4014879892059737,0.9158642882672868,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-12-07,6.5,341,2,12,-0.4014879892059737,0.9158642882672868,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-12-07,8.5,341,2,12,-0.4014879892059737,0.9158642882672868,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-12-08,6.5,342,3,12,-0.38566340624360745,0.9226395488404875,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-12-08,8.5,342,3,12,-0.38566340624360745,0.9226395488404875,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-12-08,6.5,342,3,12,-0.38566340624360745,0.9226395488404875,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-12-08,8.5,342,3,12,-0.38566340624360745,0.9226395488404875,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-12-09,8.5,343,4,12,-0.3697245428906732,0.9291414114031743,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-12-09,6.5,343,4,12,-0.3697245428906732,0.9291414114031743,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-12-09,8.5,343,4,12,-0.3697245428906732,0.9291414114031743,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-12-09,6.5,343,4,12,-0.3697245428906732,0.9291414114031743,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-12-10,8.5,344,5,12,-0.3536761221763721,0.935367949313148,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-12-10,8.5,344,5,12,-0.3536761221763721,0.935367949313148,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-12-10,6.5,344,5,12,-0.3536761221763721,0.935367949313148,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-12-10,6.5,344,5,12,-0.3536761221763721,0.935367949313148,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-12-11,6.5,345,6,12,-0.33752289959411347,0.941317317512847,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-12-11,8.5,345,6,12,-0.33752289959411347,0.941317317512847,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-12-11,8.5,345,6,12,-0.33752289959411347,0.941317317512847,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-12-11,6.5,345,6,12,-0.33752289959411347,0.941317317512847,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-12-12,6.5,346,0,12,-0.32126966169236515,0.9469877530760751,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-12-12,8.5,346,0,12,-0.32126966169236515,0.9469877530760751,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-12-12,8.5,346,0,12,-0.32126966169236515,0.9469877530760751,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-12-12,6.5,346,0,12,-0.32126966169236515,0.9469877530760751,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-12-13,6.5,347,1,12,-0.3049212246562894,0.9523775757303973,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-12-13,6.5,347,1,12,-0.3049212246562894,0.9523775757303973,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-12-13,8.5,347,1,12,-0.3049212246562894,0.9523775757303973,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-12-13,8.5,347,1,12,-0.3049212246562894,0.9523775757303973,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-12-14,8.5,348,2,12,-0.2884824328806098,0.9574851883550389,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-12-14,6.5,348,2,12,-0.2884824328806098,0.9574851883550389,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-12-14,6.5,348,2,12,-0.2884824328806098,0.9574851883550389,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-12-14,8.5,348,2,12,-0.2884824328806098,0.9574851883550389,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-12-15,8.5,349,3,12,-0.27195815753410524,0.9623090774541487,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-12-15,6.5,349,3,12,-0.27195815753410524,0.9623090774541487,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-12-15,6.5,349,3,12,-0.27195815753410524,0.9623090774541487,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-12-15,8.5,349,3,12,-0.27195815753410524,0.9623090774541487,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-12-16,6.5,350,4,12,-0.2553532951161881,0.9668478136052773,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-12-16,8.5,350,4,12,-0.2553532951161881,0.9668478136052773,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-12-16,6.5,350,4,12,-0.2553532951161881,0.9668478136052773,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-12-16,8.5,350,4,12,-0.2553532951161881,0.9668478136052773,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-12-17,8.5,351,5,12,-0.23867276600594997,0.9711000518829505,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-12-17,8.5,351,5,12,-0.23867276600594997,0.9711000518829505,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-12-17,6.5,351,5,12,-0.23867276600594997,0.9711000518829505,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-12-17,6.5,351,5,12,-0.23867276600594997,0.9711000518829505,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-12-18,8.5,352,6,12,-0.22192151300416674,0.9750645322571945,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-12-18,6.5,352,6,12,-0.22192151300416674,0.9750645322571945,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-12-18,8.5,352,6,12,-0.22192151300416674,0.9750645322571945,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-12-18,6.5,352,6,12,-0.22192151300416674,0.9750645322571945,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-12-19,6.5,353,0,12,-0.20510449986861926,0.9787400799669153,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-12-19,8.5,353,0,12,-0.20510449986861926,0.9787400799669153,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-12-19,6.5,353,0,12,-0.20510449986861926,0.9787400799669153,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-12-19,8.5,353,0,12,-0.20510449986861926,0.9787400799669153,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-12-20,8.5,354,1,12,-0.1882267098432439,0.9821256058680006,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-12-20,8.5,354,1,12,-0.1882267098432439,0.9821256058680006,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-12-20,6.5,354,1,12,-0.1882267098432439,0.9821256058680006,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-12-20,6.5,354,1,12,-0.1882267098432439,0.9821256058680006,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-12-21,6.5,355,2,12,-0.1712931441814778,0.9852201067560606,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-12-21,8.5,355,2,12,-0.1712931441814778,0.9852201067560606,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-12-21,6.5,355,2,12,-0.1712931441814778,0.9852201067560606,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-12-21,8.5,355,2,12,-0.1712931441814778,0.9852201067560606,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-12-22,8.5,356,3,12,-0.154308820664281,0.9880226656636976,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-12-22,6.5,356,3,12,-0.154308820664281,0.9880226656636976,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-12-22,8.5,356,3,12,-0.154308820664281,0.9880226656636976,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-12-22,6.5,356,3,12,-0.154308820664281,0.9880226656636976,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-12-23,8.5,357,4,12,-0.13727877211326517,0.9905324521322227,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-12-23,6.5,357,4,12,-0.13727877211326517,0.9905324521322227,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-12-23,8.5,357,4,12,-0.13727877211326517,0.9905324521322227,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-12-23,6.5,357,4,12,-0.13727877211326517,0.9905324521322227,6.5,6.5,6.5,6.5,6.5,False,True,True,False
2022-12-24,6.5,358,5,12,-0.12020804489935275,0.9927487224577402,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-12-24,8.5,358,5,12,-0.12020804489935275,0.9927487224577402,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-12-24,6.0,358,5,12,-0.12020804489935275,0.9927487224577402,6.5,6.5,6.5,6.5,6.483333333333333,False,True,True,False
2022-12-24,8.5,358,5,12,-0.12020804489935275,0.9927487224577402,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-12-25,6.5,359,6,12,-0.10310169744743544,0.9946708199115211,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-12-25,5.5,359,6,12,-0.10310169744743544,0.9946708199115211,6.0,6.5,6.5,6.5,6.45,False,True,True,False
2022-12-25,8.5,359,6,12,-0.10310169744743544,0.9946708199115211,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-12-25,8.5,359,6,12,-0.10310169744743544,0.9946708199115211,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-12-26,5.5,360,0,12,-0.0859647987374467,0.9962981749346077,5.5,6.5,6.5,6.5,6.416666666666667,False,True,True,False
2022-12-26,8.5,360,0,12,-0.0859647987374467,0.9962981749346077,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-12-26,8.5,360,0,12,-0.0859647987374467,0.9962981749346077,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-12-26,6.5,360,0,12,-0.0859647987374467,0.9962981749346077,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-12-27,8.5,361,1,12,-0.06880242680232064,0.9976303053065857,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-12-27,5.5,361,1,12,-0.06880242680232064,0.9976303053065857,5.5,6.5,6.5,6.5,6.383333333333334,False,True,True,False
2022-12-27,8.5,361,1,12,-0.06880242680232064,0.9976303053065857,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-12-27,6.5,361,1,12,-0.06880242680232064,0.9976303053065857,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-12-28,8.5,362,2,12,-0.05161966722325418,0.9986668162884759,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-12-28,6.5,362,2,12,-0.05161966722325418,0.9986668162884759,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-12-28,5.5,362,2,12,-0.05161966722325418,0.9986668162884759,5.5,6.5,6.5,6.5,6.35,False,True,True,False
2022-12-28,8.5,362,2,12,-0.05161966722325418,0.9986668162884759,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-12-29,8.5,363,3,12,-0.034421611622745804,0.9994074007397048,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-12-29,5.5,363,3,12,-0.034421611622745804,0.9994074007397048,5.5,6.5,6.5,6.5,6.316666666666666,False,True,True,False
2022-12-29,6.5,363,3,12,-0.034421611622745804,0.9994074007397048,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-12-29,8.5,363,3,12,-0.034421611622745804,0.9994074007397048,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-12-30,8.5,364,4,12,-0.01721335615583528,0.9998518392091162,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-12-30,6.5,364,4,12,-0.01721335615583528,0.9998518392091162,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-12-30,5.5,364,4,12,-0.01721335615583528,0.9998518392091162,5.5,6.5,6.5,6.5,6.283333333333333,False,True,True,False
2022-12-30,8.5,364,4,12,-0.01721335615583528,0.9998518392091162,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2022-12-31,6.5,365,5,12,6.432490598706546e-16,1.0,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2022-12-31,8.5,365,5,12,6.432490598706546e-16,1.0,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2022-12-31,5.5,365,5,12,6.432490598706546e-16,1.0,5.5,6.0,6.5,6.5,6.25,False,True,True,False
2022-12-31,8.5,365,5,12,6.432490598706546e-16,1.0,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2023-01-01,8.5,1,6,1,0.017213356155834685,0.9998518392091162,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2023-01-01,5.5,1,6,1,0.017213356155834685,0.9998518392091162,5.5,5.5,6.5,6.5,6.216666666666667,False,True,True,False
2023-01-01,6.5,1,6,1,0.017213356155834685,0.9998518392091162,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2023-01-01,8.5,1,6,1,0.017213356155834685,0.9998518392091162,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2023-01-02,8.5,2,0,1,0.03442161162274574,0.9994074007397048,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2023-01-02,5.5,2,0,1,0.03442161162274574,0.9994074007397048,5.5,5.5,6.5,6.5,6.183333333333334,False,True,True,False
2023-01-02,6.5,2,0,1,0.03442161162274574,0.9994074007397048,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2023-01-02,8.5,2,0,1,0.03442161162274574,0.9994074007397048,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2023-01-03,6.5,3,1,1,0.051619667223253764,0.998666816288476,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2023-01-03,8.5,3,1,1,0.051619667223253764,0.998666816288476,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2023-01-03,8.5,3,1,1,0.051619667223253764,0.998666816288476,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2023-01-03,5.5,3,1,1,0.051619667223253764,0.998666816288476,5.5,5.5,6.5,6.5,6.15,False,True,True,False
2023-01-04,8.5,4,2,1,0.06880242680231986,0.9976303053065857,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2023-01-04,5.5,4,2,1,0.06880242680231986,0.9976303053065857,5.5,5.5,6.5,6.5,6.116666666666666,False,True,True,False
2023-01-04,6.5,4,2,1,0.06880242680231986,0.9976303053065857,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2023-01-04,8.5,4,2,1,0.06880242680231986,0.9976303053065857,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2023-01-05,8.5,5,3,1,0.08596479873744647,0.9962981749346078,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2023-01-05,5.5,5,3,1,0.08596479873744647,0.9962981749346078,5.5,5.5,6.5,6.5,6.083333333333333,False,True,True,False
2023-01-05,8.5,5,3,1,0.08596479873744647,0.9962981749346078,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2023-01-05,6.5,5,3,1,0.08596479873744647,0.9962981749346078,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2023-01-06,5.5,6,4,1,0.10310169744743485,0.9946708199115211,5.5,5.5,6.5,6.5,6.05,False,True,True,False
2023-01-06,8.5,6,4,1,0.10310169744743485,0.9946708199115211,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2023-01-06,6.5,6,4,1,0.10310169744743485,0.9946708199115211,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2023-01-06,8.5,6,4,1,0.10310169744743485,0.9946708199115211,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2023-01-07,8.5,7,5,1,0.1202080448993527,0.9927487224577402,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2023-01-07,5.5,7,5,1,0.1202080448993527,0.9927487224577402,5.5,5.5,6.5,6.5,6.016666666666667,False,True,True,False
2023-01-07,8.5,7,5,1,0.1202080448993527,0.9927487224577402,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2023-01-07,6.5,7,5,1,0.1202080448993527,0.9927487224577402,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2023-01-08,6.5,8,6,1,0.13727877211326478,0.9905324521322229,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2023-01-08,8.5,8,6,1,0.13727877211326478,0.9905324521322229,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2023-01-08,8.5,8,6,1,0.13727877211326478,0.9905324521322229,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2023-01-08,5.5,8,6,1,0.13727877211326478,0.9905324521322229,5.5,5.5,6.5,6.5,5.983333333333333,False,True,True,False
2023-01-09,6.5,9,0,1,0.15430882066428117,0.9880226656636976,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2023-01-09,8.5,9,0,1,0.15430882066428117,0.9880226656636976,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2023-01-09,8.5,9,0,1,0.15430882066428117,0.9880226656636976,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2023-01-09,5.5,9,0,1,0.15430882066428117,0.9880226656636976,5.5,5.5,6.5,6.5,5.95,False,True,True,False
2023-01-10,5.5,10,1,1,0.1712931441814776,0.9852201067560606,5.5,5.5,6.5,6.5,5.916666666666667,False,True,True,False
2023-01-10,8.5,10,1,1,0.1712931441814776,0.9852201067560606,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2023-01-10,8.5,10,1,1,0.1712931441814776,0.9852201067560606,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2023-01-10,6.5,10,1,1,0.1712931441814776,0.9852201067560606,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2023-01-11,6.5,11,2,1,0.1882267098432442,0.9821256058680006,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2023-01-11,8.5,11,2,1,0.1882267098432442,0.9821256058680006,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2023-01-11,5.5,11,2,1,0.1882267098432442,0.9821256058680006,5.5,5.5,6.5,6.5,5.883333333333334,False,True,True,False
2023-01-11,8.5,11,2,1,0.1882267098432442,0.9821256058680006,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2023-01-12,8.5,12,3,1,0.2051044998686192,0.9787400799669153,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2023-01-12,5.5,12,3,1,0.2051044998686192,0.9787400799669153,5.5,5.5,6.5,6.5,5.85,False,True,True,False
2023-01-12,8.5,12,3,1,0.2051044998686192,0.9787400799669153,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2023-01-12,6.5,12,3,1,0.2051044998686192,0.9787400799669153,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2023-01-13,5.5,13,4,1,0.2219215130041655,0.9750645322571948,5.5,5.5,6.5,6.5,5.816666666666666,False,True,True,False
2023-01-13,6.5,13,4,1,0.2219215130041655,0.9750645322571948,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2023-01-13,8.5,13,4,1,0.2219215130041655,0.9750645322571948,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2023-01-13,8.5,13,4,1,0.2219215130041655,0.9750645322571948,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2023-01-14,6.5,14,5,1,0.2386727660059501,0.9711000518829505,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2023-01-14,8.5,14,5,1,0.2386727660059501,0.9711000518829505,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2023-01-14,5.5,14,5,1,0.2386727660059501,0.9711000518829505,5.5,5.5,6.5,6.5,5.783333333333333,False,True,True,False
2023-01-14,8.5,14,5,1,0.2386727660059501,0.9711000518829505,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2023-01-15,8.5,15,6,1,0.255353295116187,0.9668478136052775,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2023-01-15,6.5,15,6,1,0.255353295116187,0.9668478136052775,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2023-01-15,5.5,15,6,1,0.255353295116187,0.9668478136052775,5.5,5.5,6.5,6.5,5.75,False,True,True,False
2023-01-15,8.5,15,6,1,0.255353295116187,0.9668478136052775,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2023-01-16,8.5,16,0,1,0.2719581575341055,0.9623090774541486,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2023-01-16,8.5,16,0,1,0.2719581575341055,0.9623090774541486,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2023-01-16,6.5,16,0,1,0.2719581575341055,0.9623090774541486,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2023-01-16,5.5,16,0,1,0.2719581575341055,0.9623090774541486,5.5,5.5,6.5,6.5,5.716666666666667,False,True,True,False
2023-01-17,8.5,17,1,1,0.288482432880609,0.9574851883550393,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2023-01-17,6.5,17,1,1,0.288482432880609,0.9574851883550393,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2023-01-17,8.5,17,1,1,0.288482432880609,0.9574851883550393,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2023-01-17,5.5,17,1,1,0.288482432880609,0.9574851883550393,5.5,5.5,6.5,6.5,5.683333333333334,False,True,True,False
2023-01-18,8.5,18,2,1,0.30492122465628907,0.9523775757303974,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2023-01-18,6.5,18,2,1,0.30492122465628907,0.9523775757303974,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2023-01-18,6.5,18,2,1,0.30492122465628907,0.9523775757303974,5.5,5.5,6.5,6.5,5.683333333333334,False,True,True,False
2023-01-18,8.5,18,2,1,0.30492122465628907,0.9523775757303974,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2023-01-19,6.5,19,3,1,0.3212696616923644,0.9469877530760753,6.5,5.5,6.5,6.5,5.683333333333334,False,True,True,False
2023-01-19,8.5,19,3,1,0.3212696616923644,0.9469877530760753,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2023-01-19,6.5,19,3,1,0.3212696616923644,0.9469877530760753,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2023-01-19,8.5,19,3,1,0.3212696616923644,0.9469877530760753,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2023-01-20,6.5,20,4,1,0.3375228995941133,0.9413173175128471,6.5,5.5,6.5,6.5,5.683333333333334,False,True,True,False
2023-01-20,8.5,20,4,1,0.3375228995941133,0.9413173175128471,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2023-01-20,6.5,20,4,1,0.3375228995941133,0.9413173175128471,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2023-01-20,8.5,20,4,1,0.3375228995941133,0.9413173175128471,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2023-01-21,6.5,21,5,1,0.3536761221763716,0.9353679493131483,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2023-01-21,6.5,21,5,1,0.3536761221763716,0.9353679493131483,6.5,5.5,6.5,6.5,5.683333333333334,False,True,True,False
2023-01-21,8.5,21,5,1,0.3536761221763716,0.9353679493131483,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2023-01-21,8.5,21,5,1,0.3536761221763716,0.9353679493131483,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2023-01-22,8.5,22,6,1,0.3697245428906731,0.9291414114031743,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2023-01-22,8.5,22,6,1,0.3697245428906731,0.9291414114031743,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2023-01-22,6.5,22,6,1,0.3697245428906731,0.9291414114031743,6.5,5.5,6.5,6.5,5.683333333333334,False,True,True,False
2023-01-22,6.5,22,6,1,0.3697245428906731,0.9291414114031743,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2023-01-23,6.5,23,0,1,0.38566340624360707,0.9226395488404876,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2023-01-23,6.5,23,0,1,0.38566340624360707,0.9226395488404876,6.5,5.5,6.0,6.5,5.7,False,True,True,False
2023-01-23,8.5,23,0,1,0.38566340624360707,0.9226395488404876,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2023-01-23,8.5,23,0,1,0.38566340624360707,0.9226395488404876,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2023-01-24,8.5,24,1,1,0.401487989205973,0.9158642882672872,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2023-01-24,8.5,24,1,1,0.401487989205973,0.9158642882672872,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2023-01-24,6.5,24,1,1,0.401487989205973,0.9158642882672872,6.5,6.5,6.5,4.75,6.5,False,True,False,True
2023-01-24,6.5,24,1,1,0.401487989205973,0.9158642882672872,6.5,5.5,5.5,6.5,5.733333333333333,False,True,True,False
2023-01-25,6.5,25,2,1,0.4171936026123168,0.9088176373395029,6.5,6.5,5.5,6.5,5.766666666666667,False,True,True,False
2023-01-25,8.5,25,2,1,0.4171936026123168,0.9088176373395029,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2023-01-25,6.5,25,2,1,0.4171936026123168,0.9088176373395029,6.5,6.5,6.5,6.0,6.5,False,True,False,True
2023-01-25,8.5,25,2,1,0.4171936026123168,0.9088176373395029,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2023-01-26,8.5,26,3,1,0.4327755925504312,0.901501684131884,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2023-01-26,8.5,26,3,1,0.4327755925504312,0.901501684131884,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2023-01-26,6.5,26,3,1,0.4327755925504312,0.901501684131884,6.5,6.5,6.5,6.0,6.5,False,True,False,True
2023-01-26,6.5,26,3,1,0.4327755925504312,0.901501684131884,6.5,6.5,5.5,6.5,5.8,False,True,True,False
2023-01-27,8.5,27,4,1,0.4482293417404106,0.893918596519257,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2023-01-27,8.5,27,4,1,0.4482293417404106,0.893918596519257,8.5,8.5,8.5,8.5,8.5,True,False,True,False
2023-01-27,6.5,27,4,1,0.4482293417404106,0.893918596519257,6.5,6.5,5.5,6.5,5.833333333333333,False,True,True,False
2023-01-27,6.5,27,4,1,0.4482293417404106,0.893918596519257,6.5,6.5,6.5,6.0,6.5,False,True,False,True
2023-01-28,8.5,28,5,1,0.4635502709028509,0.886070621534138,8.5,8.5,8.5,8.25,8.5,True,False,False,True
2023-01-28,6.5,28,5,1,0.4635502709028509,0.886070621534138,6.5,6.5,5.5,6.5,5.866666666666666,False,True,True,False
