pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_养殖,specInfo_仿野生,prodPcat_其他类
2022-07-22,24.0,203,4,7,-0.3456123126707333,-0.9383773917408642,24.0,24.5,25.0,24.0,24.558333333333334,True,False,True
2022-07-22,49.0,203,4,7,-0.3456123126707333,-0.9383773917408642,49.0,48.0,48.0,47.0,48.1,False,True,True
2022-07-23,24.0,204,5,7,-0.3617137307297674,-0.9322892131745134,24.0,24.5,25.0,24.0,24.525,True,False,True
2022-07-23,49.0,204,5,7,-0.3617137307297674,-0.9322892131745134,49.0,48.0,48.0,42.0,48.13333333333333,False,True,True
2022-07-24,24.0,205,6,7,-0.37770796520396466,-0.9259247771938499,24.0,24.5,25.0,24.0,24.491666666666667,True,False,True
2022-07-24,49.0,205,6,7,-0.37770796520396466,-0.9259247771938499,49.0,48.0,48.0,42.0,48.166666666666664,False,True,True
2022-07-25,24.0,206,0,7,-0.39359027665646645,-0.9192859697186105,24.0,24.5,25.0,24.0,24.458333333333332,True,False,True
2022-07-25,49.0,206,0,7,-0.39359027665646645,-0.9192859697186105,49.0,48.0,48.0,42.0,48.2,False,True,True
2022-07-26,24.0,207,1,7,-0.4093559588156211,-0.9123747579707274,24.0,24.25,25.0,24.0,24.425,True,False,True
2022-07-26,49.0,207,1,7,-0.4093559588156211,-0.9123747579707274,49.0,48.0,48.0,42.0,48.233333333333334,False,True,True
2022-07-27,24.0,208,2,7,-0.42500033996955394,-0.9051931898913975,24.0,24.0,25.0,24.0,24.391666666666666,True,False,True
2022-07-27,49.0,208,2,7,-0.42500033996955394,-0.9051931898913975,49.0,49.0,48.0,42.0,48.266666666666666,False,True,True
2022-07-28,24.0,209,3,7,-0.4405187843504952,-0.8977433935342336,24.0,24.0,25.0,24.0,24.358333333333334,True,False,True
2022-07-28,49.0,209,3,7,-0.4405187843504952,-0.8977433935342336,49.0,49.0,48.0,42.0,48.3,False,True,True
2022-07-29,49.0,210,4,7,-0.455906693508459,-0.8900275764346766,49.0,49.0,48.0,42.5,48.333333333333336,False,True,True
2022-07-29,24.0,210,4,7,-0.455906693508459,-0.8900275764346766,24.0,24.0,25.0,26.0,24.325,True,False,True
2022-07-30,49.0,211,5,7,-0.47115950767386394,-0.8820480249558535,49.0,49.0,48.0,42.5,48.36666666666667,False,True,True
2022-07-30,24.0,211,5,7,-0.47115950767386394,-0.8820480249558535,24.0,24.0,24.5,26.0,24.308333333333334,True,False,True
2022-07-31,49.0,212,6,7,-0.4862727071086902,-0.8738071036110807,49.0,49.0,48.0,42.5,48.4,False,True,True
2022-07-31,24.0,212,6,7,-0.4862727071086902,-0.8738071036110807,24.0,24.0,24.5,26.0,24.291666666666668,True,False,True
2022-08-01,49.0,213,0,8,-0.5012418134457756,-0.8653072543632061,49.0,49.0,48.0,42.5,48.43333333333333,False,True,True
2022-08-01,24.0,213,0,8,-0.5012418134457756,-0.8653072543632061,24.0,24.0,24.5,26.0,24.275,True,False,True
2022-08-02,24.0,214,1,8,-0.5160623910158526,-0.8565509959010037,24.0,24.0,24.5,26.0,24.258333333333333,True,False,True
2022-08-02,49.0,214,1,8,-0.5160623910158526,-0.8565509959010037,49.0,49.0,48.0,42.5,48.46666666666667,False,True,True
2022-08-03,24.0,215,2,8,-0.5307300481619331,-0.8475409228928312,24.0,24.0,24.5,26.0,24.241666666666667,True,False,True
2022-08-03,49.0,215,2,8,-0.5307300481619331,-0.8475409228928312,49.0,49.0,48.0,42.5,48.5,False,True,True
2022-08-04,24.0,216,3,8,-0.5452404385406507,-0.8382797052177745,24.0,24.0,24.5,26.0,24.225,True,False,True
2022-08-04,49.0,216,3,8,-0.5452404385406507,-0.8382797052177745,49.0,49.0,48.0,42.5,48.53333333333333,False,True,True
2022-08-05,49.0,217,4,8,-0.5595892624101763,-0.828770087174504,49.0,49.0,48.0,42.5,48.56666666666667,False,True,True
2022-08-05,24.0,217,4,8,-0.5595892624101763,-0.828770087174504,24.0,24.0,24.5,26.0,24.208333333333332,True,False,True
2022-08-06,49.0,218,5,8,-0.5737722679043243,-0.8190148866680802,49.0,49.0,48.0,42.5,48.6,False,True,True
2022-08-06,24.0,218,5,8,-0.5737722679043243,-0.8190148866680802,24.0,24.0,24.5,26.0,24.191666666666666,True,False,True
2022-08-07,49.0,219,6,8,-0.5877852522924734,-0.8090169943749472,49.0,49.0,48.0,42.5,48.63333333333333,False,True,True
2022-08-07,24.0,219,6,8,-0.5877852522924734,-0.8090169943749472,24.0,24.0,24.5,25.0,24.175,True,False,True
2022-08-08,49.0,220,0,8,-0.6016240632249227,-0.7987793728863648,49.0,49.0,48.0,42.5,48.666666666666664,False,True,True
2022-08-08,24.0,220,0,8,-0.6016240632249227,-0.7987793728863648,24.0,24.0,24.5,25.0,24.158333333333335,True,False,True
2022-08-09,24.0,221,1,8,-0.6152845999633277,-0.7883050558305253,24.0,24.0,24.5,25.0,24.141666666666666,True,False,True
2022-08-09,49.0,221,1,8,-0.6152845999633277,-0.7883050558305253,49.0,49.0,48.0,42.5,48.7,False,True,True
2022-08-10,24.0,222,2,8,-0.6287628145958345,-0.7775971469736268,24.0,24.0,24.5,25.0,24.125,True,False,True
2022-08-10,49.0,222,2,8,-0.6287628145958345,-0.7775971469736268,49.0,49.0,48.0,42.5,48.733333333333334,False,True,True
2022-08-11,49.0,223,3,8,-0.6420547132365636,-0.7666588193001592,49.0,49.0,48.0,42.5,48.766666666666666,False,True,True
2022-08-11,24.0,223,3,8,-0.6420547132365636,-0.7666588193001592,24.0,24.0,24.5,25.0,24.108333333333334,True,False,True
2022-08-12,49.0,224,4,8,-0.655156357209085,-0.7554933140726804,49.0,49.0,48.0,42.5,48.8,False,True,True
2022-08-12,24.0,224,4,8,-0.655156357209085,-0.7554933140726804,24.0,24.0,24.5,25.0,24.091666666666665,True,False,True
2022-08-13,24.0,225,5,8,-0.6680638642135333,-0.7441039398713608,24.0,24.0,24.5,25.0,24.075,True,False,True
2022-08-13,49.0,225,5,8,-0.6680638642135333,-0.7441039398713608,49.0,49.0,48.0,42.5,48.833333333333336,False,True,True
2022-08-14,49.0,226,6,8,-0.6807734094770159,-0.7324940716135792,49.0,49.0,48.0,42.5,48.86666666666667,False,True,True
2022-08-14,24.0,226,6,8,-0.6807734094770159,-0.7324940716135792,24.0,24.0,24.5,25.0,24.058333333333334,True,False,True
2022-08-15,49.0,227,0,8,-0.6932812268869771,-0.7206671495538615,49.0,49.0,48.0,42.5,48.9,False,True,True
2022-08-15,24.0,227,0,8,-0.6932812268869771,-0.7206671495538615,24.0,24.0,24.5,25.0,24.041666666666668,True,False,True
2022-08-16,23.0,228,1,8,-0.7055836101071774,-0.70862667826446,24.0,24.0,24.5,25.0,23.991666666666667,True,False,True
2022-08-16,48.0,228,1,8,-0.7055836101071774,-0.70862667826446,49.0,49.0,48.0,42.5,48.9,False,True,True
2022-08-17,22.0,229,2,8,-0.7176769136759615,-0.6963762255968726,23.0,24.0,24.5,25.0,23.908333333333335,True,False,True
2022-08-17,48.0,229,2,8,-0.7176769136759615,-0.6963762255968726,48.0,49.0,48.0,42.5,48.9,False,True,True
2022-08-18,48.0,230,3,8,-0.7295575540864876,-0.6839194216246105,48.0,49.0,48.0,42.5,48.9,False,True,True
2022-08-18,22.0,230,3,8,-0.7295575540864876,-0.6839194216246105,22.0,24.0,24.25,25.0,23.833333333333332,True,False,True
2022-08-19,48.0,231,4,8,-0.7412220108485957,-0.6712599575675315,48.0,49.0,49.0,42.5,48.86666666666667,False,True,True
2022-08-19,22.0,231,4,8,-0.7412220108485957,-0.6712599575675315,22.0,24.0,24.0,25.0,23.766666666666666,True,False,True
2022-08-20,48.0,232,5,8,-0.7526668275320083,-0.6584015846980489,48.0,49.0,49.0,42.5,48.833333333333336,False,True,True
2022-08-20,22.0,232,5,8,-0.7526668275320083,-0.6584015846980489,22.0,24.0,24.0,25.0,23.7,True,False,True
2022-08-21,48.0,233,6,8,-0.7638886127905429,-0.64534811322955,48.0,49.0,49.0,41.25,48.8,False,True,True
2022-08-21,22.0,233,6,8,-0.7638886127905429,-0.64534811322955,22.0,24.0,24.0,25.0,23.633333333333333,True,False,True
2022-08-22,48.0,234,0,8,-0.7748840413670406,-0.6321034111873488,48.0,49.0,49.0,40.0,48.766666666666666,False,True,True
2022-08-22,22.0,234,0,8,-0.7748840413670406,-0.6321034111873488,22.0,24.0,24.0,25.0,23.566666666666666,True,False,True
2022-08-23,48.0,235,1,8,-0.7856498550787144,-0.6186714032625032,48.0,48.0,49.0,40.0,48.733333333333334,False,True,True
2022-08-23,22.0,235,1,8,-0.7856498550787144,-0.6186714032625032,22.0,23.0,24.0,25.0,23.5,True,False,True
2022-08-24,22.0,236,2,8,-0.7961828637826154,-0.6050560696488494,22.0,22.0,24.0,25.0,23.433333333333334,True,False,True
2022-08-24,48.0,236,2,8,-0.7961828637826154,-0.6050560696488494,48.0,48.0,49.0,40.0,48.7,False,True,True
2022-08-25,48.0,237,3,8,-0.8064799463209447,-0.5912614448635782,48.0,48.0,49.0,40.0,48.666666666666664,False,True,True
2022-08-25,22.0,237,3,8,-0.8064799463209447,-0.5912614448635782,22.0,22.0,24.0,25.0,23.366666666666667,True,False,True
2022-08-26,22.0,238,4,8,-0.8165380514459157,-0.5772916165517278,22.0,22.0,24.0,25.0,23.3,True,False,True
2022-08-26,48.0,238,4,8,-0.8165380514459157,-0.5772916165517278,48.0,48.0,49.0,40.0,48.63333333333333,False,True,True
2022-08-27,22.0,239,5,8,-0.8263541987239094,-0.5631507242749187,22.0,22.0,24.0,25.0,23.233333333333334,True,False,True
2022-08-27,48.0,239,5,8,-0.8263541987239094,-0.5631507242749187,48.0,48.0,49.0,40.0,48.6,False,True,True
2022-08-28,22.0,240,6,8,-0.8359254794186365,-0.5488429582847199,22.0,22.0,24.0,25.0,23.166666666666668,True,False,True
2022-08-28,48.0,240,6,8,-0.8359254794186365,-0.5488429582847199,48.0,48.0,49.0,40.0,48.56666666666667,False,True,True
2022-08-29,22.0,241,0,8,-0.8452490573530634,-0.5343725582809785,22.0,22.0,24.0,25.0,23.1,True,False,True
2022-08-29,48.0,241,0,8,-0.8452490573530634,-0.5343725582809785,48.0,48.0,49.0,40.0,48.53333333333333,False,True,True
2022-08-30,48.0,242,1,8,-0.8543221697498269,-0.5197438121555157,48.0,48.0,49.0,40.0,48.5,False,True,True
2022-08-30,22.0,242,1,8,-0.8543221697498269,-0.5197438121555157,22.0,22.0,24.0,25.0,23.033333333333335,True,False,True
2022-08-31,48.0,243,2,8,-0.8631421280499115,-0.5049610547215202,48.0,48.0,49.0,40.0,48.46666666666667,False,True,True
2022-08-31,22.0,243,2,8,-0.8631421280499115,-0.5049610547215202,22.0,22.0,24.0,25.0,22.966666666666665,True,False,True
2022-09-01,48.0,244,3,9,-0.8717063187093217,-0.4900286664290594,48.0,48.0,49.0,40.0,48.43333333333333,False,True,True
2022-09-01,22.0,244,3,9,-0.8717063187093217,-0.4900286664290594,22.0,22.0,24.0,25.0,22.9,True,False,True
2022-09-02,22.0,245,4,9,-0.8800122039735356,-0.4749510720670502,22.0,22.0,24.0,25.0,22.833333333333332,True,False,True
2022-09-02,48.0,245,4,9,-0.8800122039735356,-0.4749510720670502,48.0,48.0,49.0,40.0,48.4,False,True,True
2022-09-03,45.0,246,5,9,-0.888057322629493,-0.4597327394521046,48.0,48.0,49.0,40.0,48.266666666666666,False,True,True
2022-09-03,20.0,246,5,9,-0.888057322629493,-0.4597327394521046,22.0,22.0,24.0,25.0,22.7,True,False,True
2022-09-04,45.0,247,6,9,-0.8958392907349089,-0.4443781781046134,45.0,48.0,49.0,40.0,48.13333333333333,False,True,True
2022-09-04,20.0,247,6,9,-0.8958392907349089,-0.4443781781046134,20.0,22.0,24.0,25.0,22.566666666666666,True,False,True
2022-09-05,45.0,248,0,9,-0.9033558023246842,-0.4288919379124841,45.0,48.0,49.0,40.0,48.0,False,True,True
2022-09-05,20.0,248,0,9,-0.9033558023246842,-0.4288919379124841,20.0,22.0,24.0,25.0,22.433333333333334,True,False,True
2022-09-06,20.0,249,1,9,-0.9106046300942162,-0.41327860778290443,20.0,22.0,24.0,25.0,22.3,True,False,True
2022-09-06,45.0,249,1,9,-0.9106046300942162,-0.41327860778290443,45.0,48.0,49.0,40.0,47.86666666666667,False,True,True
2022-09-07,45.0,250,2,9,-0.9175836260593934,-0.3975428142825566,45.0,48.0,49.0,40.0,47.733333333333334,False,True,True
2022-09-07,20.0,250,2,9,-0.9175836260593934,-0.3975428142825566,20.0,22.0,24.0,25.0,22.166666666666668,True,False,True
2022-09-08,20.0,251,3,9,-0.9242907221930934,-0.3816892202666586,20.0,22.0,24.0,25.0,22.033333333333335,True,False,True
2022-09-08,45.0,251,3,9,-0.9242907221930934,-0.3816892202666586,45.0,48.0,49.0,40.0,47.6,False,True,True
2022-09-09,45.0,252,4,9,-0.9307239310379793,-0.3657225234972692,45.0,48.0,49.0,40.0,47.46666666666667,False,True,True
2022-09-09,20.0,252,4,9,-0.9307239310379793,-0.3657225234972692,20.0,22.0,24.0,25.0,21.9,True,False,True
2022-09-10,45.0,253,5,9,-0.9368813462954315,-0.34964745525122826,45.0,45.0,49.0,40.0,47.333333333333336,False,True,True
2022-09-10,20.0,253,5,9,-0.9368813462954315,-0.34964745525122826,20.0,20.0,24.0,25.0,21.766666666666666,True,False,True
2022-09-11,45.0,254,6,9,-0.9427611433904206,-0.33346877891818705,45.0,45.0,49.0,40.0,47.2,False,True,True
2022-09-11,20.0,254,6,9,-0.9427611433904206,-0.33346877891818705,20.0,20.0,24.0,25.0,21.633333333333333,True,False,True
2022-09-12,45.0,255,0,9,-0.9483615800121716,-0.31719128858910595,45.0,45.0,49.0,40.0,47.06666666666667,False,True,True
2022-09-12,20.0,255,0,9,-0.9483615800121716,-0.31719128858910595,20.0,20.0,24.0,25.0,21.5,True,False,True
2022-09-13,20.0,256,1,9,-0.9536809966304455,-0.300819807635668,20.0,20.0,24.0,25.0,21.366666666666667,True,False,True
2022-09-13,45.0,256,1,9,-0.9536809966304455,-0.300819807635668,45.0,45.0,49.0,40.0,46.93333333333333,False,True,True
2022-09-14,45.0,257,2,9,-0.9587178169872964,-0.2843591872810036,45.0,45.0,49.0,40.0,46.8,False,True,True
2022-09-14,20.0,257,2,9,-0.9587178169872964,-0.2843591872810036,20.0,20.0,24.0,22.5,21.233333333333334,True,False,True
2022-09-15,20.0,258,3,9,-0.9634705485641486,-0.26781430516217486,20.0,20.0,23.0,22.5,21.133333333333333,True,False,True
2022-09-15,45.0,258,3,9,-0.9634705485641486,-0.26781430516217486,45.0,45.0,48.0,40.0,46.7,False,True,True
2022-09-16,20.0,259,4,9,-0.9679377830240642,-0.25119006388481957,20.0,20.0,22.0,21.0,21.066666666666666,True,False,True
2022-09-16,45.0,259,4,9,-0.9679377830240642,-0.25119006388481957,45.0,45.0,48.0,40.0,46.6,False,True,True
2022-09-17,45.0,260,5,9,-0.9721181966290612,-0.23449138957041052,45.0,45.0,48.0,40.0,46.5,False,True,True
2022-09-17,20.0,260,5,9,-0.9721181966290612,-0.23449138957041052,20.0,20.0,22.0,21.0,21.0,True,False,True
2022-09-18,45.0,261,6,9,-0.9760105506323682,-0.21772323039653224,45.0,45.0,48.0,40.0,46.4,False,True,True
2022-09-18,20.0,261,6,9,-0.9760105506323682,-0.21772323039653224,20.0,20.0,22.0,21.0,20.933333333333334,True,False,True
2022-09-19,45.0,262,0,9,-0.9796136916454901,-0.20089055513063528,45.0,45.0,48.0,40.0,46.3,False,True,True
2022-09-19,22.0,262,0,9,-0.9796136916454901,-0.20089055513063528,20.0,20.0,22.0,21.0,20.933333333333334,True,False,True
2022-09-20,22.0,263,1,9,-0.9829265519799822,-0.18399835165767986,22.0,20.0,22.0,21.0,20.933333333333334,True,False,True
2022-09-20,45.0,263,1,9,-0.9829265519799822,-0.18399835165767986,45.0,45.0,48.0,40.0,46.2,False,True,True
2022-09-21,45.0,264,2,9,-0.9859481499638303,-0.1670516255021195,45.0,45.0,48.0,37.5,46.1,False,True,True
2022-09-21,22.0,264,2,9,-0.9859481499638303,-0.1670516255021195,22.0,20.0,22.0,21.0,20.933333333333334,True,False,True
2022-09-22,22.0,265,3,9,-0.9886775902323404,-0.15005539834465262,22.0,20.0,22.0,21.0,20.933333333333334,True,False,True
2022-09-22,45.0,265,3,9,-0.9886775902323404,-0.15005539834465262,45.0,45.0,48.0,37.5,46.0,False,True,True
2022-09-23,22.0,266,4,9,-0.9911140639934546,-0.13301470653419636,22.0,20.0,22.0,21.0,20.933333333333334,True,False,True
2022-09-23,45.0,266,4,9,-0.9911140639934546,-0.13301470653419636,45.0,45.0,48.0,37.5,45.9,False,True,True
2022-09-24,45.0,267,5,9,-0.9932568492674143,-0.11593459959550066,45.0,45.0,48.0,40.0,45.8,False,True,True
2022-09-24,22.0,267,5,9,-0.9932568492674143,-0.11593459959550066,22.0,20.0,22.0,21.0,20.933333333333334,True,False,True
2022-09-25,22.0,268,6,9,-0.9951053111006974,-0.09882013873287211,22.0,20.0,22.0,21.0,20.933333333333334,True,False,True
2022-09-25,45.0,268,6,9,-0.9951053111006974,-0.09882013873287211,45.0,45.0,48.0,40.0,45.7,False,True,True
2022-09-26,22.0,269,0,9,-0.99665890175417,-0.08167639533042288,22.0,22.0,22.0,21.0,20.933333333333334,True,False,True
2022-09-26,45.0,269,0,9,-0.99665890175417,-0.08167639533042288,45.0,45.0,48.0,40.0,45.6,False,True,True
2022-09-27,45.0,270,1,9,-0.9979171608653922,-0.06450844944931625,45.0,45.0,48.0,40.0,45.5,False,True,True
2022-09-27,22.0,270,1,9,-0.9979171608653922,-0.06450844944931625,22.0,22.0,22.0,21.0,20.933333333333334,True,False,True
2022-09-28,45.0,271,2,9,-0.9988797155850335,-0.04732138832243232,45.0,45.0,48.0,40.0,45.4,False,True,True
2022-09-28,22.0,271,2,9,-0.9988797155850335,-0.04732138832243232,22.0,22.0,22.0,21.0,20.933333333333334,True,False,True
2022-09-29,45.0,272,3,9,-0.9995462806873573,-0.03012030484690836,45.0,45.0,48.0,40.0,45.3,False,True,True
2022-09-29,22.0,272,3,9,-0.9995462806873573,-0.03012030484690836,22.0,22.0,22.0,21.0,20.933333333333334,True,False,True
2022-09-30,45.0,273,4,9,-0.9999166586547379,-0.012910296075008843,45.0,45.0,48.0,40.0,45.2,False,True,True
2022-09-30,22.0,273,4,9,-0.9999166586547379,-0.012910296075008843,22.0,22.0,22.0,20.0,20.933333333333334,True,False,True
2022-10-01,45.0,274,5,10,-0.9999907397361901,0.004303538296243821,45.0,45.0,48.0,40.0,45.1,False,True,True
2022-10-01,21.0,274,5,10,-0.9999907397361901,0.004303538296243821,22.0,22.0,22.0,20.0,20.9,True,False,True
2022-10-02,45.0,275,6,10,-0.9997685019798909,0.021516097436222233,45.0,45.0,48.0,40.0,45.0,False,True,True
2022-10-02,21.0,275,6,10,-0.9997685019798909,0.021516097436222233,21.0,22.0,22.0,20.0,20.866666666666667,True,False,True
2022-10-03,21.0,276,0,10,-0.9992500112396835,0.03872228089217399,21.0,22.0,20.0,20.0,20.9,True,False,True
2022-10-03,45.0,276,0,10,-0.9992500112396835,0.03872228089217399,45.0,45.0,45.0,40.0,45.0,False,True,True
2022-10-04,45.0,277,1,10,-0.9984354211555643,0.05591699010060302,45.0,45.0,45.0,40.0,45.0,False,True,True
2022-10-04,21.0,277,1,10,-0.9984354211555643,0.05591699010060302,21.0,22.0,20.0,20.0,20.933333333333334,True,False,True
2022-10-05,43.0,278,2,10,-0.9973249731081555,0.07309512989807776,45.0,45.0,45.0,40.0,44.93333333333333,False,True,True
2022-10-05,21.0,278,2,10,-0.9973249731081555,0.07309512989807776,21.0,22.0,20.0,20.0,20.966666666666665,True,False,True
2022-10-06,43.0,279,3,10,-0.9959189961471792,0.0902516100310407,43.0,45.0,45.0,40.0,44.86666666666667,False,True,True
2022-10-06,21.0,279,3,10,-0.9959189961471792,0.0902516100310407,21.0,22.0,20.0,20.0,21.0,True,False,True
2022-10-07,43.0,280,4,10,-0.994217906893952,0.10738134666416306,43.0,45.0,45.0,40.0,44.8,False,True,True
2022-10-07,21.0,280,4,10,-0.994217906893952,0.10738134666416306,21.0,22.0,20.0,20.0,21.033333333333335,True,False,True
2022-10-08,43.0,281,5,10,-0.9922222094179324,0.12447926388678869,43.0,45.0,45.0,39.0,44.733333333333334,False,True,True
2022-10-08,21.0,281,5,10,-0.9922222094179324,0.12447926388678869,21.0,21.0,20.0,20.0,21.066666666666666,True,False,True
2022-10-09,43.0,282,6,10,-0.989932495087353,0.141540295217043,43.0,45.0,45.0,39.0,44.666666666666664,False,True,True
2022-10-09,21.0,282,6,10,-0.989932495087353,0.141540295217043,21.0,21.0,20.0,20.0,21.1,True,False,True
2022-10-10,43.0,283,0,10,-0.9873494423939864,0.15855938510313475,43.0,45.0,45.0,39.0,44.6,False,True,True
2022-10-10,21.0,283,0,10,-0.9873494423939864,0.15855938510313475,21.0,21.0,20.0,20.0,21.133333333333333,True,False,True
2022-10-11,43.0,284,1,10,-0.9844738167520923,0.17553149042142777,43.0,45.0,45.0,39.0,44.53333333333333,False,True,True
2022-10-11,21.0,284,1,10,-0.9844738167520923,0.17553149042142777,21.0,21.0,20.0,20.0,21.166666666666668,True,False,True
2022-10-12,43.0,285,2,10,-0.9813064702716093,0.19245158197082995,43.0,43.0,45.0,39.0,44.46666666666667,False,True,True
2022-10-12,21.0,285,2,10,-0.9813064702716093,0.19245158197082995,21.0,21.0,20.0,20.0,21.2,True,False,True
2022-10-13,21.0,286,3,10,-0.9778483415056567,0.20931464596304888,21.0,21.0,20.0,20.0,21.233333333333334,True,False,True
2022-10-13,43.0,286,3,10,-0.9778483415056567,0.20931464596304888,43.0,43.0,45.0,39.0,44.4,False,True,True
2022-10-14,43.0,287,4,10,-0.9741004551724206,0.22611568550828803,43.0,43.0,45.0,39.0,44.333333333333336,False,True,True
2022-10-14,21.0,287,4,10,-0.9741004551724206,0.22611568550828803,21.0,21.0,20.0,20.0,21.266666666666666,True,False,True
2022-10-15,21.0,288,5,10,-0.970063921851507,0.2428497220959358,21.0,21.0,20.0,20.0,21.3,True,False,True
2022-10-15,43.0,288,5,10,-0.970063921851507,0.2428497220959358,43.0,43.0,45.0,39.0,44.266666666666666,False,True,True
2022-10-16,43.0,289,6,10,-0.965739937654855,0.25951179706979943,43.0,43.0,45.0,39.0,44.2,False,True,True
2022-10-16,21.0,289,6,10,-0.965739937654855,0.25951179706979943,21.0,21.0,20.0,20.0,21.333333333333332,True,False,True
2022-10-17,21.0,290,0,10,-0.9611297838723007,0.27609697309746883,21.0,21.0,20.0,20.0,21.366666666666667,True,False,True
2022-10-17,43.0,290,0,10,-0.9611297838723007,0.27609697309746883,43.0,43.0,45.0,39.0,44.13333333333333,False,True,True
2022-10-18,21.0,291,1,10,-0.9562348265919058,0.2926003356333479,21.0,21.0,20.0,20.0,21.4,True,False,True
2022-10-18,43.0,291,1,10,-0.9562348265919058,0.2926003356333479,43.0,43.0,45.0,39.0,44.06666666666667,False,True,True
2022-10-19,21.0,292,2,10,-0.9510565162951536,0.30901699437494723,21.0,21.0,22.0,20.0,21.366666666666667,True,False,True
2022-10-19,43.0,292,2,10,-0.9510565162951536,0.30901699437494723,43.0,43.0,45.0,38.0,44.0,False,True,True
2022-10-20,43.0,293,3,10,-0.9455963874271428,0.3253420847119795,43.0,43.0,45.0,38.0,43.93333333333333,False,True,True
2022-10-20,21.0,293,3,10,-0.9455963874271428,0.3253420847119795,21.0,21.0,22.0,20.0,21.333333333333332,True,False,True
2022-10-21,21.0,294,4,10,-0.9398560579418953,0.341570769167856,21.0,21.0,22.0,20.0,21.3,True,False,True
2022-10-21,43.0,294,4,10,-0.9398560579418953,0.341570769167856,43.0,43.0,45.0,38.0,43.86666666666667,False,True,True
2022-10-22,43.0,295,5,10,-0.9338372288229252,0.35769823883312546,43.0,43.0,45.0,38.0,43.8,False,True,True
2022-10-22,21.0,295,5,10,-0.9338372288229252,0.35769823883312546,21.0,21.0,22.0,20.0,21.266666666666666,True,False,True
2022-10-23,21.0,296,6,10,-0.9275416835791965,0.3737197147904692,21.0,21.0,22.0,20.0,21.233333333333334,True,False,True
2022-10-23,43.0,296,6,10,-0.9275416835791965,0.3737197147904692,43.0,43.0,45.0,38.0,43.733333333333334,False,True,True
2022-10-24,43.0,297,0,10,-0.9209712877166347,0.38963044953078774,43.0,43.0,45.0,38.0,43.666666666666664,False,True,True
2022-10-24,21.0,297,0,10,-0.9209712877166347,0.38963044953078774,21.0,21.0,22.0,20.0,21.2,True,False,True
2022-10-25,43.0,298,1,10,-0.9141279881853337,0.4054257283599973,43.0,43.0,45.0,38.0,43.6,False,True,True
2022-10-25,21.0,298,1,10,-0.9141279881853337,0.4054257283599973,21.0,21.0,22.0,20.0,21.166666666666668,True,False,True
2022-10-26,43.0,299,2,10,-0.9070138128026362,0.42110087079608916,43.0,43.0,45.0,38.0,43.53333333333333,False,True,True
2022-10-26,21.0,299,2,10,-0.9070138128026362,0.42110087079608916,21.0,21.0,22.0,20.0,21.133333333333333,True,False,True
2022-10-27,43.0,300,3,10,-0.8996308696522434,0.4366512319560638,43.0,43.0,45.0,40.0,43.46666666666667,False,True,True
2022-10-27,21.0,300,3,10,-0.8996308696522434,0.4366512319560638,21.0,21.0,22.0,22.0,21.1,True,False,True
2022-10-28,43.0,301,4,10,-0.8919813464595487,0.45207220393230374,43.0,43.0,45.0,40.0,43.4,False,True,True
2022-10-28,21.0,301,4,10,-0.8919813464595487,0.45207220393230374,21.0,21.0,22.0,22.0,21.066666666666666,True,False,True
2022-10-29,21.0,302,5,10,-0.8840675099433637,0.46735921715800205,21.0,21.0,22.0,23.0,21.033333333333335,True,False,True
2022-10-29,43.0,302,5,10,-0.8840675099433637,0.46735921715800205,43.0,43.0,45.0,40.0,43.333333333333336,False,True,True
2022-10-30,43.0,303,6,10,-0.8758917051442433,0.48250774176121763,43.0,43.0,45.0,40.0,43.266666666666666,False,True,True
2022-10-30,21.0,303,6,10,-0.8758917051442433,0.48250774176121763,21.0,21.0,22.0,23.0,21.0,True,False,True
2022-10-31,43.0,304,0,10,-0.8674563547295971,0.4975132889071803,43.0,43.0,45.0,40.0,43.2,False,True,True
2022-10-31,21.0,304,0,10,-0.8674563547295971,0.4975132889071803,21.0,21.0,21.0,24.0,21.0,True,False,True
2022-11-01,21.0,305,1,11,-0.858763958275803,0.5123714121284235,21.0,21.0,21.0,24.0,21.0,True,False,True
2022-11-01,43.0,305,1,11,-0.858763958275803,0.5123714121284235,43.0,43.0,45.0,40.0,43.13333333333333,False,True,True
2022-11-02,21.0,306,2,11,-0.8498170915275277,0.5270777086423724,21.0,21.0,21.0,24.0,21.0,True,False,True
2022-11-02,43.0,306,2,11,-0.8498170915275277,0.5270777086423724,43.0,43.0,45.0,40.0,43.06666666666667,False,True,True
2022-11-03,43.0,307,3,11,-0.8406184056344783,0.5416278206559811,43.0,43.0,45.0,40.0,43.0,False,True,True
2022-11-03,26.5,307,3,11,-0.8406184056344783,0.5416278206559811,21.0,21.0,21.0,24.0,21.183333333333334,True,False,True
2022-11-04,43.0,308,4,11,-0.8311706263658079,0.5560174366570446,43.0,43.0,43.0,40.0,43.0,False,True,True
2022-11-04,26.5,308,4,11,-0.8311706263658079,0.5560174366570446,26.5,21.0,21.0,24.0,21.366666666666667,True,False,True
2022-11-05,26.5,309,5,11,-0.8214765533024145,0.5702422926917867,26.5,21.0,21.0,24.0,21.55,True,False,True
